EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
224313065,18 04 41.035,-24 28 13.80,1,13.819,,,328-126863,18044104-2428135,STAR,gri,,-4.5,3.1,-7,2.6,,,14.662,0.02,14.144,0.037,14.276,0.035,13.777,0.044,13.623,0.068,12.713,0.039,12.467,0.066,12.31,0.055,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.1,
224314197,18 03 25.945,-24 28 06.18,1,15.34,,,328-126377,18032593-2428060,STAR,JHK,,-4.1,4.9,-9.6,5.2,,,,,,,,,,,,,13.565,0.021,13.015,0.022,12.852,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.7,
224314265,18 04 34.410,-24 28 05.61,1,11.98,,,328-126806,18043441-2428057,STAR,gri,,-1.8,2.5,-1.9,1.4,,,12.191,0.04,11.972,0.01,11.942,0.03,11.993,0.04,11.833,0.06,11.045,0.032,10.831,0.055,10.718,0.051,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.6,
224314764,18 04 20.780,-24 28 02.46,1,13.948,,,328-126717,18042077-2428026,STAR,BV,,0.6,7.3,0.4,7.2,,,14.912,0.01,14.126,0.14,14.344,0.035,,,,,11.732,0.035,10.838,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,AAE-222-111-000-0-0,6.3,
224316080,18 04 20.730,-24 27 53.79,1,13.948,,,328-126716,18042074-2427538,STAR,BV,,-8,8,-2.4,8,,,14.912,0.01,14.126,0.14,14.344,0.035,,,,,12.517,0.026,12.061,0.044,11.856,0.043,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.2,
224316091,18 04 45.532,-24 27 53.69,1,15.441,,,328-126887,18044554-2427533,STAR,JHK,,-5.1,5.6,-9,8.3,,,,,,,,,,,,,13.401,0.029,12.759,0.038,12.606,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.1,
224316568,18 04 40.635,-24 27 50.52,1,15.819,,,328-126859,18044066-2427504,STAR,JHK,,0.5,7,0.1,6.6,,,,,,,,,,,,,13.172,0.049,12.33,0.07,12.065,0.061,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-112-00c-0-0,4.3,
224317352,18 04 25.020,-24 27 45.24,1,11.487,,,328-126746,,STAR,gri,,-1.4,1.3,-2.1,1.4,,,11.696,0.04,11.5,0.03,11.457,0.03,11.497,0.04,11.364,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224317366,18 04 21.330,-24 27 45.09,1,15.046,,,328-126725,18042132-2427451,STAR,JHK,,12.5,7.5,-5.7,7.5,,,,,,,,,,,,,12.378,0.024,11.542,0.026,11.264,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.3,
224319473,18 04 53.447,-24 27 31.09,1,13.602,,,328-126926,18045346-2427309,STAR,J,,-6.1,7.7,-7.9,7.7,,,,,,,,,,,,,12.191,0.023,11.152,0.022,10.849,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5,
224319597,18 04 35.334,-24 27 30.28,1,14.281,,,328-126812,18043533-2427303,STAR,J,,3.3,6.7,-1.2,6.8,,,,,,,,,,,,,12.945,0.045,12.057,0.074,11.74,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.6,
224319871,18 04 18.806,-24 27 28.53,1,14.781,,,328-126702,18041881-2427287,STAR,J,,-0.6,8.6,14.3,8.6,,,,,,,,,,,,,13.455,0.022,12.567,0.021,12.04,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.9,
224320688,18 04 59.023,-24 27 23.31,1,10.871,,,328-126966,,STAR,gri,,4.3,1.8,-1.9,1.5,,,11.096,0.04,10.875,0.03,10.847,0.03,10.879,0.04,10.731,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224321303,18 04 45.913,-24 27 19.25,1,14.262,,,328-126889,18044593-2427191,STAR,BV,,0,1.9,0.4,1.9,,,15.413,0.04,14.491,0.039,,,,,,,11.024,0.023,10.526,0.022,10.314,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.3,
224321306,18 04 44.674,-24 27 19.23,1,15.757,,,328-126881,18044468-2427190,STAR,JHK,,-154.1,21.5,-188,21.5,,,,,,,,,,,,,13.277,0.044,12.408,0.052,12.228,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.1,
224321494,18 04 33.220,-24 27 17.83,1,14.064,,,328-126797,18043321-2427178,STAR,J,,-4.8,7.6,-16.9,11.6,,,,,,,,,,,,,12.713,0.067,11.562,0.083,10.795,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,6.6,
224322753,18 04 33.689,-24 27 09.71,1,13.822,,,328-126804,,STAR,gri,,-3.1,10.5,9.6,5.1,,,15.544,0.04,14.398,0.039,14.978,0.04,14.019,0.046,13.326,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224326168,18 04 49.199,-24 26 47.61,1,15.518,,,328-126909,18044920-2426473,STAR,JHK,,5.7,6.6,-21.9,6.8,,,,,,,,,,,,,12.813,0.028,11.931,0.031,11.687,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.4,
224327080,18 04 40.457,-24 26 41.67,1,16.289,,,,18044045-2426416,STAR,JHK,,,,,,,,,,,,,,,,,,13.681,0.03,12.85,0.022,12.587,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00s-0-0,9.8,0655-0618935
224327278,18 04 48.509,-24 26 40.40,1,13.957,,,328-126905,18044862-2426407,STAR,J,,,,,,,,,,,,,,,,,,12.596,0.051,11.018,0.049,10.064,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccs-0-0,5.3,0655-0619277
224328040,18 04 48.616,-24 26 35.50,1,13.03,,,328-126907,18044863-2426354,STAR,gri,,1.6,4.2,5.5,3,,,14.873,0.02,13.886,0.035,14.214,0.035,13.21,0.042,12.523,0.061,10.638,0.035,9.939,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,AAE-222-111-000-0-0,5.3,
224328215,18 04 30.876,-24 26 34.24,1,13.957,,,328-126775,18043086-2426344,STAR,gri,,1.5,6.7,4.2,4.4,,,16.037,0.06,14.734,0.042,15.444,0.044,14.19,0.047,13.319,0.065,11.742,0.032,11.022,0.034,10.76,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7,
224328571,18 04 29.171,-24 26 31.85,1,16.086,,,328-126769,18042915-2426320,STAR,JHK,,-0.1,9.9,-2.9,9.9,,,,,,,,,,,,,13.536,0.026,12.7,0.026,12.462,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.6,
224330659,18 04 41.924,-24 26 18.48,1,14.119,,,328-126867,18044193-2426183,STAR,J,,13.2,9.1,-2.5,9.2,,,,,,,,,,,,,12.773,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEE-222-111-000-0-0,7.2,
224330915,18 04 23.228,-24 26 16.71,1,9.174,88506,6846-340-1,328-126737,18042322-2426167,STAR,gri,,0.93,1.42,-1.78,0.89,-1.33,1.34,9.031,0.021,9.003,0.021,9.747,0.03,9.304,0.04,8.929,0.06,8.423,0.029,8.369,0.04,8.275,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,6.1,
224332430,17 53 36.122,-24 26 06.76,1,10.072,,6845-314-1,328-121337,17533611-2426067,STAR,gri,,1.4,2.5,-12.2,2.3,,,10.409,0.036,10.096,0.037,10.286,0.03,10.001,0.04,9.887,0.06,9.155,0.025,9.023,0.027,8.833,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.1,
224332620,18 03 22.591,-24 26 05.57,1,11.858,,,328-126367,,STAR,gri,,1.9,1.9,-0.8,1.3,,,11.966,0.04,11.836,0.03,11.738,0.03,11.898,0.04,11.896,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224336179,18 04 50.602,-24 25 42.10,1,11.922,,,328-126914,,STAR,gri,,2.2,2.6,-2,1.4,,,12.359,0.04,12.021,0.03,12.091,0.03,11.866,0.04,11.647,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224340256,18 04 51.600,-24 25 15.85,1,14.316,,,328-126920,18045161-2425157,STAR,J,,8.7,9,-9.6,9,,,,,,,,,,,,,12.982,0.024,12.015,0.022,11.548,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.9,0655-0619399
224341656,18 03 22.648,-24 25 06.80,1,14.39,,,328-126368,18032264-2425068,STAR,gri,,-4.6,6.2,-11,4.9,,,15.418,0.06,14.668,0.041,15.03,0.04,14.575,0.05,14.116,0.073,12.867,0.021,12.496,0.033,12.421,0.049,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.4,
224343392,18 04 20.561,-24 24 55.50,1,12.771,,,328-126715,18042055-2424556,STAR,gri,,2.3,4.1,0.1,3.8,,,13.658,0.043,13.084,0.032,13.268,0.032,12.92,0.041,12.557,0.062,11.39,0.023,11.011,0.021,10.891,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0s0-0-0,11.9,
224345928,18 03 06.961,-24 24 39.00,1,12.893,,,328-126301,18030695-2424389,STAR,gri,,-1,1.4,-2.1,1.4,,,13.155,0.042,12.869,0.031,12.855,0.031,12.905,0.041,12.803,0.062,12.007,0.024,11.904,0.022,11.832,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,
224346042,18 16 21.671,-24 24 38.29,1,14.464,,,328-134637,18162167-2424383,STAR,JHK,,8,4.9,-6.5,4.9,,,,,,,,,,,,,12.289,0.029,11.687,0.028,11.454,0.028,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.6,
224351176,18 17 24.854,-24 24 04.41,1,9.582,,6848-154-1,328-136455,18172484-2424043,STAR,gri,,6.8,2.2,1.8,1.7,,,9.874,0.029,9.543,0.029,9.982,0.21,9.608,0.07,9.41,0.02,8.727,0.023,8.56,0.033,8.49,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-112-111-000-0-0,7.8,
224351290,18 04 56.256,-24 24 03.63,1,11.74,,,328-126938,18045626-2424034,STAR,gri,,1.5,2.8,-2.9,1.4,,,12.002,0.04,11.755,0.03,11.749,0.03,11.737,0.04,11.538,0.06,10.916,0.058,,,10.737,0.05,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-212-c0c-0-0,4.2,
224352275,18 04 44.241,-24 23 57.47,1,14.539,,,329-122609,18044426-2423572,STAR,J,,8.6,8.9,-19,9.1,,,,,,,,,,,,,13.212,0.039,12.339,0.047,11.984,0.041,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-s00-0-0,8.6,
224352677,18 03 07.989,-24 23 54.96,1,13.481,,,329-121751,18030798-2423549,STAR,gri,,-5.5,8,-4.4,3.5,,,16.249,0.07,14.493,0.039,15.413,0.043,13.82,0.044,12.653,0.062,10.09,0.022,9.494,0.022,9.198,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.4,
224353581,18 04 47.982,-24 23 49.11,1,14.394,,,329-122638,18044798-2423494,STAR,J,,1.2,9.5,147.5,9.7,,,,,,,,,,,,,13.063,0.03,12.066,0.033,11.691,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.4,
224356281,17 47 01.113,-24 23 31.28,1,14.403,,,329-113486,,STAR,gri,,2.8,3.1,-17,6.1,,,17.188,0.104,15.278,0.05,16.324,0.07,14.471,0.06,13.579,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224356395,18 04 47.848,-24 23 30.59,1,14.853,,,329-122637,18044786-2423304,STAR,gri,,6.7,4.7,-4.3,4.7,,,16.634,0.11,15.491,0.053,16.088,0.052,14.939,0.054,14.324,0.077,12.575,0.022,11.809,0.022,11.657,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.1,
224359310,18 05 01.583,-24 23 12.28,1,14.203,,,329-122739,18050160-2423121,STAR,BV,,-5.9,6.6,-10.8,3.9,,,15.287,0.04,14.414,0.039,14.788,0.038,,,,,12.605,0.039,12.173,0.065,12.053,0.052,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-212-c0c-0-0,4.6,
224359694,18 04 54.961,-24 23 09.79,1,15.913,,,329-122688,18045498-2423096,STAR,JHK,,2.1,7.7,5.3,7.5,,,,,,,,,,,,,13.015,0.041,12.091,0.055,11.83,0.051,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.7,
224361631,17 48 30.901,-24 22 56.68,1,13.834,,,,17483090-2422566,STAR,J,,,,,,,,,,,,,,,,,,12.458,0.043,10.484,0.035,8.808,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.4,0656-0564807
224362156,18 18 15.995,-24 22 53.16,1,15.619,,,329-133879,18181599-2422532,STAR,BV,,58.1,7.4,-43.5,7.5,,,17.39,0.23,15.916,0.063,,,,,,,12.788,0.024,12.089,0.032,11.906,0.038,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-ccc-0-0,9.9,
224362997,18 04 42.233,-24 22 47.71,1,15.328,,,,18044223-2422477,STAR,J,,1.5,9,13.3,9,,,,,,,,,,,,,13.983,0.04,13.095,0.053,12.743,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.7,0656-0617664
224364733,18 03 19.430,-24 22 36.66,1,14.472,,,329-121808,18031942-2422366,STAR,JHK,,-8,7.2,-9.2,4.2,,,,,,,,,,,,,13.303,0.024,13.003,0.022,12.921,0.041,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.5,
224365014,18 03 25.970,-24 22 34.86,1,12.901,,,329-121858,18032596-2422348,STAR,gri,,1.2,2.5,-7.3,2.3,,,13.48,0.02,12.959,0.031,13.105,0.031,12.833,0.041,12.656,0.062,11.755,0.021,11.615,0.022,11.41,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00s-0-0,19.2,
224366356,18 21 47.305,-24 22 26.08,1,14.57,,,329-142168,18214730-2422262,STAR,JHK,,-1.5,4.6,0.8,4.7,,,,,,,,,,,,,13.421,0.027,13.148,0.032,13.055,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.5,
224367988,18 03 21.307,-24 22 15.23,1,13.376,,,329-121815,18032129-2422151,STAR,JHK,,-0.3,7.9,-11.5,3.7,,,,,,,,,,,,,11.834,0.021,11.304,0.022,11.209,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.9,
224369616,18 03 22.590,-24 22 04.84,1,10.262,,,329-121830,18032258-2422046,STAR,gri,,-0.5,1.4,-6.6,1.3,,,11.594,0.04,10.63,0.03,11.04,0.03,10.366,0.04,9.928,0.06,8.721,0.026,8.312,0.046,8.144,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,5.7,
224379078,18 03 35.969,-24 21 03.72,1,14.371,,,329-121932,18033598-2421038,STAR,J,,2.7,11.6,9.4,11.8,,,,,,,,,,,,,13.039,0.041,11.866,0.048,11.08,0.032,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-2-0,6.2,
224379847,18 04 41.676,-24 20 58.73,1,9.788,,,329-122582,18044168-2420585,STAR,JHK,,9.4,3.5,-48.7,2.3,,,,,,,,,,,,,9.287,0.065,9.259,0.025,9.224,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-222-ccc-0-0,3.4,
224379865,18 04 45.221,-24 20 58.64,1,15.594,,,329-122617,18044523-2420584,STAR,BV,,-1.7,13.9,7.7,13.9,,,17.515,0.33,15.923,0.063,,,,,,,12.924,0.052,12.074,0.087,11.713,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-112-ccc-0-0,4.8,
224380202,18 02 54.290,-24 20 56.54,1,14.336,,,329-121653,18025429-2420565,STAR,gri,,5.3,6.2,-5,6.3,,,16.192,0.07,14.892,0.044,15.508,0.045,14.356,0.048,13.834,0.07,12.149,0.022,11.227,0.022,10.456,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.6,
224380390,18 04 41.642,-24 20 55.31,1,10.046,,,329-122581,18044165-2420551,STAR,JHK,,-1,2.5,60,6.5,,,,,,,,,,,,,9.424,0.035,9.362,0.096,9.32,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-222-ccc-0-0,3.4,
224381393,18 04 57.341,-24 20 48.56,1,10.502,,,329-122701,18045735-2420483,STAR,gri,,2.3,4.1,1.7,2.3,,,14.708,0.02,11.993,0.03,13.428,0.032,10.874,0.04,9.247,0.06,5.943,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEE-111-111-000-0-0,15.5,
224382041,18 04 50.556,-24 20 44.29,1,15.713,,,329-122655,18045056-2420440,STAR,BV,,28.8,27.5,-10.8,7.1,,,17.078,0.13,15.925,0.063,,,,,,,13.252,0.085,12.512,0.071,12.242,0.052,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0s0-0-0,4.7,
224386438,18 03 56.554,-24 20 16.48,1,14.541,,,,18035655-2420164,STAR,J,,,,,,,,,,,,,,,,,,13.214,0.033,10.911,0.035,9.765,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8,0656-0615553
224386961,18 03 50.694,-24 20 13.10,1,14.339,,,329-122074,18035071-2420131,STAR,J,,-1.9,10.4,-6.9,10.4,,,,,,,,,,,,,13.006,0.065,,,11.244,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-111-ccc-0-0,7,
224387008,18 02 57.260,-24 20 12.77,1,14.577,,,329-121677,18025725-2420127,STAR,BV,,2.5,8.3,9.2,10.1,,,15.919,0.06,14.784,0.043,,,,,,,12.642,0.024,12.097,0.029,11.924,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00c-0-0,6,
224387244,18 02 53.952,-24 20 11.21,1,15.243,,,329-121650,18025395-2420112,STAR,J,,43,9,22.2,9,,,,,,,,,,,,,13.902,0.042,12.611,0.049,11.608,0.037,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-112-c0c-0-0,4.3,0656-0613537
224389138,18 03 44.539,-24 19 58.89,1,13.886,,,329-122015,18034454-2419588,STAR,BV,,-4.5,6.1,-8.5,3.6,,,15.026,0.13,14.112,0.036,,,,,,,11.475,0.023,11.062,0.022,10.808,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.4,
224389484,18 03 38.701,-24 19 56.84,1,14.527,,,329-121960,18033870-2419567,STAR,JHK,,-16.9,3.3,-21.7,15,,,,,,,,,,,,,12.719,0.03,12.164,0.026,11.995,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.7,
224389634,17 46 33.120,-24 19 55.73,1,11.562,,,329-113244,17463311-2419558,STAR,J,,,,,,,,,,,,,,,,,,9.862,0.023,8.511,0.057,7.908,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-211-111-000-0-0,6.7,0656-0553890
224390120,18 02 53.363,-24 19 52.51,1,13.982,,,329-121639,18025336-2419525,STAR,J,,12.8,5.9,46.7,5.9,,,,,,,,,,,,,12.623,0.04,11.901,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,AAU-226-220-cc0-0-0,4,
224392069,18 04 44.029,-24 19 39.58,1,14.248,,,329-122604,18044404-2419394,STAR,J,,-3.5,6.1,4,6,,,,,,,,,,,,,12.911,0.029,12.074,0.033,11.64,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-s0s-0-0,7.4,
224392324,18 03 42.185,-24 19 37.91,1,14.231,,,329-121992,18034218-2419378,STAR,BV,,-5.7,8,-3.3,4.9,,,14.728,0.07,14.281,0.038,,,,,,,12.918,0.024,12.638,0.021,12.569,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.4,
224393028,18 03 38.714,-24 19 33.36,1,14.821,,,329-121961,18033872-2419332,STAR,JHK,,-10.3,3.4,-20.4,11.3,,,,,,,,,,,,,13.554,0.026,13.201,0.03,13.092,0.052,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,
224394253,18 04 38.965,-24 19 25.65,1,11.435,,,329-122560,,STAR,gri,,-0.2,2.7,-2.4,1.5,,,11.572,0.04,11.45,0.03,11.356,0.03,11.461,0.04,11.416,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224394353,18 03 39.865,-24 19 25.05,1,13.848,,,329-121967,18033986-2419251,STAR,J,,-8.5,5.5,-2.1,4.8,,,,,,,,,,,,,12.474,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEU-220-110-000-0-0,4.9,
224396425,18 04 00.074,-24 19 11.95,1,15.014,,,329-122156,18040008-2419119,STAR,JHK,,3.3,7.3,1.4,7.3,,,,,,,,,,,,,12.855,0.033,12.19,0.044,12.025,0.038,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.8,
224399118,18 04 41.442,-24 18 54.89,1,14.162,,,329-122579,18044145-2418547,STAR,gri,,-25.2,22.7,-2.4,4.4,,,15.51,0.05,14.618,0.041,15.002,0.04,14.291,0.048,13.802,0.069,12.416,0.032,11.814,0.044,11.701,0.047,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0cc-0-0,6,
224400629,18 03 56.843,-24 18 45.11,1,8.148,,6842-1472-1,329-122126,18035685-2418452,STAR,gri,,-0.1,1.3,-1.6,1.4,,,7.041,0.015,7.083,0.011,9.438,0.03,8.625,0.01,7.596,0.06,7.006,0.021,7.053,0.044,7.072,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,15,
224400745,18 02 52.458,-24 18 44.42,1,14.075,,,329-121620,18025245-2418444,STAR,gri,,-6,7.7,-2.5,5.1,,,15.786,0.07,14.591,0.04,15.221,0.042,14.191,0.047,13.584,0.067,11.613,0.028,10.717,0.038,9.966,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00s-0-0,7.2,
224402329,18 04 42.774,-24 18 34.05,1,10.62,,,329-122590,18044278-2418339,STAR,gri,,2.3,1.6,-2.7,1.3,,,10.716,0.04,10.579,0.03,10.533,0.03,10.649,0.04,10.6,0.06,10.029,0.024,10.006,0.022,9.97,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0dd-0-0,11,
224402431,18 16 39.201,-24 18 33.39,1,11.931,,,329-130508,18163920-2418334,STAR,gri,,-1.4,21.3,19.7,17.8,,,14.309,0.046,12.602,0.01,13.525,0.04,11.996,0.02,11.248,0.01,10.817,0.052,9.751,0.049,8.632,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.4,
224403700,18 04 13.156,-24 18 25.04,1,13.828,,,329-122267,18041315-2418251,STAR,JHK,,-9.2,9.2,-3.3,3.3,,,,,,,,,,,,,12.151,0.029,11.666,0.035,11.472,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,10.6,
224407235,18 04 42.195,-24 18 03.14,1,13.736,,,329-122588,18044221-2418029,STAR,gri,,-2,6,-2.4,3.7,,,14.137,0.045,13.701,0.034,13.839,0.033,13.702,0.044,13.456,0.066,12.689,0.033,12.54,0.053,12.54,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.8,
224407525,18 04 47.439,-24 18 01.41,1,12.684,,,329-122633,18044745-2418012,STAR,gri,,1.6,2.2,-3.5,1.7,,,12.941,0.041,12.731,0.031,12.683,0.031,12.684,0.041,12.533,0.062,11.59,0.026,11.314,0.029,11.218,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.5,
224408806,18 04 52.715,-24 17 52.63,1,11.357,,,329-122669,18045272-2417524,STAR,gri,,0.3,2.7,-3.4,1.3,,,11.582,0.04,11.371,0.03,11.308,0.03,11.374,0.04,11.288,0.06,10.535,0.032,10.448,0.072,10.355,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.6,
224409162,18 04 25.590,-24 17 50.05,1,14.727,,,329-122426,18042558-2417501,STAR,BV,,8.9,6.6,1.5,6.7,,,15.866,0.09,14.953,0.045,,,,,,,12.632,0.072,11.936,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,AAU-226-220-cc0-0-0,3.7,
224409672,18 04 17.874,-24 17 46.84,1,15.739,,,329-122326,18041787-2417468,STAR,BV,,-13.7,21.2,29.4,17.7,,,17.248,0.23,15.981,0.064,,,,,,,12.959,0.03,12.021,0.029,11.45,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.3,
224410960,18 04 16.616,-24 17 38.75,1,15.536,,,329-122310,18041661-2417387,STAR,JHK,,-1.3,7.5,-7,8,,,,,,,,,,,,,13.157,0.039,12.544,0.063,12.257,0.055,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-00s-0-0,5.2,
224412309,18 04 05.941,-24 17 30.26,1,14.666,,,329-122199,18040594-2417302,STAR,BV,,-6.9,8.6,-3.8,3.9,,,15.308,0.05,14.756,0.042,14.985,0.04,,,,,12.935,0.035,12.623,0.053,12.502,0.045,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5,
224412458,18 04 23.681,-24 17 29.26,1,15.892,,,329-122401,,STAR,BV,,,,,,,,18.319,0.64,16.327,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224412970,18 18 44.071,-24 17 26.27,1,13.17,,,329-135040,18184406-2417263,STAR,BV,,-6.2,4.4,-8.7,4.5,,,14.703,0.04,13.417,0.033,14.055,0.034,,,,,10.672,0.022,10.018,0.022,9.811,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.9,
224413935,18 03 10.715,-24 17 20.05,1,14.292,,,329-121766,18031071-2417200,STAR,JHK,,4.4,4.6,3.1,4.7,,,,,,,,,,,,,12.685,0.026,12.204,0.025,12.033,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.6,
224415423,18 04 40.880,-24 17 10.86,1,16.339,,,329-122575,18044089-2417106,STAR,BV,,2,9.2,2.8,8.9,,,17.989,0.4,16.611,0.084,,,,,,,12.751,0.026,11.698,0.033,11,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.4,
