,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
9466,212526681,13 30 22.225,-12 10 07.66,1,14.296,,,390-059046,13302223-1210075,,STAR,gri,rpm,-4.3,1.7,-75.1,1.9,,,15.902999999999999,0.02,14.773,0.01,,,15.374,0.01,14.280999999999999,0.02,13.834000000000001,0.03,,,12.617,0.026000000000000002,11.989,0.026000000000000002,11.847999999999999,0.027000000000000003,4341.0,52.0,69.0,4.745,0.18899999999999997,0.045,-0.337,0.25,0.65,0.535,0.062,0.184,0.585,0.073,0.182,3.785,5.047,0.7509999999999999,236.6,21.04,73.96,0.043,0.023,0.013000000000000001,AAA-222-111-000-0-0,,
9467,212526705,13 38 08.434,-12 10 05.43,1,13.909,,,390-059315,13380843-1210055,,STAR,gri,rpm,-10.7,2.1,6.4,3.2,,,14.719000000000001,0.04,14.128,0.04,,,14.357999999999999,0.03,13.937999999999999,0.04,13.716,0.09,,,12.839,0.023,12.511,0.025,12.44,0.026000000000000002,5979.0,142.0,142.0,4.2780000000000005,0.14,0.252,-0.298,0.25,0.4,1.183,0.39799999999999996,0.221,0.96,0.111,0.09300000000000001,0.568,0.396,0.324,817.8,260.3,168.2,0.059000000000000004,0.03,0.025,AAA-222-111-000-0-0,,
9468,212526711,13 35 37.844,-12 10 05.00,1,11.866,,5548-1421-1,390-059239,13353784-1210048,,STAR,gri,rav,-29.3,2.4,-2.0,2.6,,,12.545,0.278,11.979000000000001,0.212,,,12.265999999999998,0.04,11.807,0.02,11.695,0.08,,,10.860999999999999,0.027000000000000003,10.482999999999999,0.027000000000000003,10.422,0.019,5549.0,199.0,165.0,3.8139999999999996,0.07,0.084,-0.11699999999999999,0.08,0.12,2.1830000000000003,0.39,0.242,1.183,0.13699999999999998,0.098,0.10800000000000001,0.034,0.035,558.5,115.4,42.06,0.044000000000000004,0.031,0.013999999999999999,AAA-222-111-000-0-0,,
9469,212526714,13 43 14.066,-12 10 04.72,1,11.404000000000002,,,390-059482,13431406-1210046,,STAR,gri,rav,-2.6,1.7,1.3,1.9,,,13.98,0.09,12.311,0.05,,,13.115,0.05,11.762,0.06,10.67,0.1,,,8.741,0.028999999999999998,7.888999999999999,0.047,7.605,0.024,3854.0,77.0,92.0,0.469,0.135,0.135,-0.765,0.12,0.15,88.035,13.743,11.888,0.9109999999999999,0.028999999999999998,0.018000000000000002,1.2e-06,7.02e-07,4.43e-07,4775.0,594.9,529.0,0.043,0.027000000000000003,0.012,AAA-111-111-000-0-0,,
9470,212526721,13 10 39.119,-12 10 04.32,1,16.258,,,,13103912-1210043,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.338,0.033,13.720999999999998,0.027999999999999997,13.579,0.047,4127.0,400.0,333.0,4.795,0.14400000000000002,0.14400000000000002,-0.21,0.25,0.35,0.46299999999999997,0.159,0.11800000000000001,0.512,0.171,0.142,4.895,3.81,2.4419999999999997,397.9,238.6,128.9,0.051,0.027000000000000003,0.02,AAA-222-111-00s-0-0,,
9471,212526747,13 37 06.116,-12 10 02.25,1,13.312000000000001,,,390-059284,13370610-1210022,,STAR,gri,rpm,-1.0,1.4,-0.4,1.5,,,14.232999999999999,0.06,13.52,0.05,,,13.799000000000001,0.04,13.280999999999999,0.04,13.104000000000001,0.05,,,12.190999999999999,0.026000000000000002,11.895999999999999,0.023,11.774000000000001,0.024,5893.0,95.0,119.0,4.192,0.18,0.252,-0.004,0.15,0.24,1.364,0.513,0.326,1.078,0.122,0.087,0.386,0.358,0.23199999999999998,659.7,277.7,146.4,0.067,0.025,0.022000000000000002,AAA-222-111-000-0-0,,
9472,212526775,13 50 13.136,-12 09 59.53,1,15.280999999999999,,,390-059737,13501312-1209596,,STAR,gri,rpm,-38.0,1.7,-23.4,1.9,,,16.579,0.1,15.617,0.06,,,16.07,0.05,15.297,0.05,14.943,0.05,,,13.795,0.028999999999999998,13.287,0.035,13.210999999999999,0.036000000000000004,4952.0,149.0,149.0,4.697,0.02,0.09,-0.888,0.66,0.15,0.584,0.146,0.012,0.628,0.135,0.015,3.1210000000000004,0.187,1.097,495.4,129.7,14.86,0.071,0.005,0.032,AAA-222-111-000-0-0,,
9473,212526819,13 49 39.723,-12 09 56.32,1,16.046,,,,13493972-1209563,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.652999999999999,0.08800000000000001,13.946,0.1,13.29,0.07,3592.0,325.0,271.0,5.015,0.12,0.12,-0.079,0.18,0.24,0.24600000000000002,0.11699999999999999,0.079,0.24600000000000002,0.165,0.10300000000000001,14.42,13.38,6.94,210.0,140.9,84.33,0.035,0.019,0.013999999999999999,AAA-222-111-000-0-0,,
9474,212526854,13 48 59.714,-12 09 53.40,1,18.245,,,,13485971-1209534,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.686,0.183,15.977,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,38.0,
9475,212526880,13 14 22.896,-12 09 51.19,1,14.574000000000002,,,390-058509,13142289-1209511,,STAR,gri,rpm,-57.6,1.9,-28.0,2.0,,,16.185,0.05,14.969000000000001,0.01,,,15.654000000000002,0.06,14.522,0.05,14.11,0.01,,,12.769,0.026000000000000002,12.155,0.025,12.061,0.027000000000000003,4296.0,129.0,103.0,4.736000000000001,0.055,0.055,-0.193,0.2,0.24,0.535,0.083,0.06,0.603,0.077,0.064,3.5589999999999997,1.026,0.7959999999999999,240.1,41.99,35.74,0.033,0.012,0.01,AAA-222-111-000-0-0,,
9476,212526900,13 36 16.674,-12 09 50.19,1,12.988,,,390-059258,13361668-1209501,,STAR,gri,rpm,-13.9,1.1,3.5,1.7,,,13.495,0.05,13.069,0.05,,,13.195,0.05,12.919,0.03,12.823,0.07,,,12.029000000000002,0.023,11.780999999999999,0.022000000000000002,11.713,0.019,6295.0,195.0,156.0,4.17,0.095,0.152,-0.304,0.2,0.4,1.381,0.39,0.11,1.113,0.11199999999999999,0.179,0.374,0.14800000000000002,0.155,694.9,186.8,84.63,0.047,0.032,0.016,AAA-222-111-000-0-0,,
9477,212526932,13 48 09.500,-12 09 47.72,1,18.410999999999998,,,,13480950-1209477,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.845,0.182,16.047,0.214,15.321,0.196,3774.0,709.0,354.0,4.967,0.13,0.23399999999999999,-0.24600000000000002,0.3,0.48,0.312,0.233,0.11599999999999999,0.341,0.255,0.191,9.23,14.06,6.095,685.7,748.3,314.9,0.057,0.028999999999999998,0.024,CCC-222-111-000-0-0,,
9478,212526937,13 52 51.035,-12 09 47.46,1,14.932,,,390-059829,13525103-1209473,,STAR,gri,rpm,-22.3,1.8,0.7,2.1,,,16.14,0.05,15.23,0.05,,,15.679,0.06,14.927999999999999,0.01,14.610999999999999,0.04,,,13.527000000000001,0.026000000000000002,13.047,0.022000000000000002,13.012,0.037000000000000005,5040.0,101.0,101.0,4.603,0.035,0.035,-0.237,0.25,0.3,0.725,0.057,0.063,0.775,0.057999999999999996,0.07,2.019,0.326,0.332,560.9,54.11,49.35,0.057999999999999996,0.025,0.021,AAA-222-111-000-0-0,,
9479,212526969,13 49 38.851,-12 09 44.82,1,14.363,,,390-059712,13493883-1209448,,STAR,gri,rpm,-10.4,19.9,-5.7,2.6,,,15.534,0.06,14.665,0.04,,,15.052,0.03,14.385,0.04,14.068,0.05,,,13.023,0.024,12.573,0.024,12.457,0.03,5185.0,104.0,104.0,3.417,1.045,1.045,-0.698,0.49,0.35,2.396,5.428999999999999,1.817,0.885,0.036000000000000004,0.092,0.03,1.0759999999999998,0.03,1380.0,2905.0,935.7,0.062,0.027999999999999997,0.027999999999999997,AAA-222-111-000-0-0,,
9480,212526974,13 48 03.468,-12 09 43.98,1,14.852,,,390-059660,13480346-1209438,,STAR,gri,rpm,-48.3,2.3,10.9,2.6,,,16.954,0.04,15.549000000000001,0.04,,,16.287,0.02,14.89,0.03,14.237,0.09,,,12.747,0.024,12.001,0.022000000000000002,11.895,0.024,4017.0,48.0,40.0,4.817,0.025,0.045,0.044000000000000004,0.1,0.1,0.47200000000000003,0.039,0.027999999999999997,0.531,0.038,0.032,5.033,0.588,0.847,191.6,20.03,12.29,0.054000000000000006,0.013000000000000001,0.015,AAA-222-111-000-0-0,,
9481,212526979,13 34 34.926,-12 09 43.66,1,14.975,,,,13343492-1209436,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.82,0.092,12.132,0.043,11.991,0.04,4313.0,399.0,399.0,4.718,0.135,0.162,-0.121,0.2,0.4,0.5529999999999999,0.22,0.157,0.616,0.185,0.154,3.3089999999999997,2.6439999999999997,1.673,246.9,165.9,86.02,0.049,0.027000000000000003,0.019,AAA-222-111-ccc-0-0,,
9482,212527005,13 34 35.405,-12 09 42.45,1,10.074,,5548-889-1,390-059202,13343540-1209424,,STAR,gri,rav,-3.7,1.5,-26.7,1.5,,,10.56,0.040999999999999995,10.107000000000001,0.038,,,10.399000000000001,0.06,9.927999999999999,0.02,9.934,0.17,,,9.183,0.027000000000000003,8.966000000000001,0.022000000000000002,8.888,0.019,6016.0,178.0,178.0,3.793,0.114,0.114,-0.084,0.12,0.15,2.428,0.451,0.449,1.381,0.192,0.192,0.09300000000000001,0.052000000000000005,0.033,311.6,63.03,61.8,0.048,0.028999999999999998,0.016,AAA-122-111-000-0-0,,
9483,212527025,13 36 25.071,-12 09 41.10,1,14.248,,,390-059263,13362507-1209410,,STAR,gri,rpm,-28.9,3.4,10.2,4.8,,,16.227999999999998,0.1,14.822000000000001,0.06,,,15.558,0.05,14.238,0.05,13.687000000000001,0.08,,,12.288,0.024,11.610999999999999,0.023,11.41,0.019,3981.0,142.0,71.0,4.825,0.04,0.055999999999999994,-0.018000000000000002,0.15,0.12,0.46,0.055,0.042,0.523,0.062,0.053,5.336,1.139,1.213,151.0,20.94,21.23,0.053,0.016,0.021,AAA-222-111-000-0-0,,
9484,212527033,13 52 23.903,-12 09 40.77,1,11.865,,,390-059814,13522391-1209407,,STAR,gri,rpm,-23.9,0.8,-11.2,1.0,,,12.796,0.06,12.1,0.03,,,12.388,0.05,11.892000000000001,0.03,11.640999999999998,0.05,,,10.659,0.024,10.350999999999999,0.023,10.222999999999999,0.026000000000000002,5833.0,141.0,141.0,4.283,0.175,0.385,-0.094,0.2,0.24,1.187,0.721,0.251,1.0490000000000002,0.109,0.109,0.531,0.48,0.384,306.6,161.7,83.46,0.043,0.027000000000000003,0.015,AAA-222-111-000-0-0,,
9485,212527090,13 53 00.681,-12 09 34.98,1,17.783,,,,13530068-1209349,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.266,0.115,15.695,0.165,14.925,0.152,3710.0,613.0,306.0,4.989,0.12,0.192,-0.168,0.25,0.4,0.273,0.17600000000000002,0.09300000000000001,0.28300000000000003,0.226,0.125,12.51,12.45,7.756,485.8,451.9,205.0,0.04,0.023,0.013000000000000001,BCB-222-111-000-0-0,,
9486,212527110,13 15 50.940,-12 09 33.41,1,15.679,,,390-058556,13155093-1209334,,STAR,BV,rpm,-60.0,2.6,-4.2,2.8,,,16.328,0.06,15.770999999999999,0.07,,,15.963,0.051,,,,,,,14.578,0.026000000000000002,14.152000000000001,0.047,14.33,0.10099999999999999,5386.0,536.0,335.0,4.687,0.03,0.096,-1.411,0.4,0.64,0.604,0.09300000000000001,0.032,0.645,0.046,0.026000000000000002,2.865,0.387,0.855,797.9,221.0,101.4,0.04,0.042,0.011000000000000001,AAA-222-111-000-0-0,,
9487,212527116,13 43 12.360,-12 09 32.93,1,16.744,,,,13431236-1209329,,STAR,J,rpm,2.0,7.0,2.0,0.0,,,,,,,,,,,,,,,,,15.3,0.078,14.708,0.09699999999999999,14.144,0.091,3846.0,644.0,292.0,4.883,0.138,0.207,-0.07200000000000001,0.2,0.32,0.371,0.198,0.111,0.414,0.215,0.154,7.71,6.647,4.859,451.1,425.2,170.4,0.040999999999999995,0.022000000000000002,0.013999999999999999,AAA-222-111-000-0-0,,0778-0349949
9488,212527154,13 49 34.629,-12 09 29.92,1,16.877,,,,13493463-1209299,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.424000000000001,0.079,14.83,0.09,14.237,0.08,3557.0,246.0,246.0,5.032,0.105,0.105,-0.07200000000000001,0.16,0.24,0.23600000000000002,0.09699999999999999,0.069,0.23600000000000002,0.139,0.087,14.56,14.49,6.371,268.5,154.1,97.91,0.036000000000000004,0.022000000000000002,0.012,AAA-222-111-000-0-0,,
9489,212527155,13 37 10.686,-12 09 29.82,1,15.99,,,390-059287,13371068-1209298,,STAR,BV,rpm,-95.5,3.9,-15.7,4.0,,,17.747,0.15,16.284000000000002,0.073,,,,,,,,,,,12.51,0.024,11.794,0.022000000000000002,11.597000000000001,0.023,4053.0,147.0,122.0,4.809,0.054000000000000006,0.045,-0.1,0.15,0.21,0.46299999999999997,0.051,0.046,0.53,0.049,0.057999999999999996,4.954,1.226,0.983,163.1,32.09,16.66,0.053,0.013000000000000001,0.021,AAA-222-111-000-0-0,,
9490,212527182,13 40 14.864,-12 09 27.98,1,17.305999999999997,,,,13401486-1209279,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.919,0.064,14.245,0.067,14.015999999999998,0.087,4041.0,384.0,384.0,4.824,0.168,0.14,-0.147,0.2,0.32,0.42100000000000004,0.147,0.14400000000000002,0.462,0.155,0.18600000000000003,5.791,6.42,2.681,466.4,249.3,187.4,0.052000000000000005,0.028999999999999998,0.021,AAA-222-111-000-0-0,,
9491,212527188,13 53 36.031,-12 09 27.68,1,17.3,,,,13533603-1209276,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.818,0.107,15.140999999999998,0.11900000000000001,14.405999999999999,0.114,3614.0,383.0,274.0,4.998,0.115,0.138,-0.11199999999999999,0.2,0.28,0.252,0.14800000000000002,0.08,0.25,0.19,0.105,13.13,11.88,7.07,362.2,304.8,144.5,0.038,0.022000000000000002,0.012,ABB-222-111-000-0-0,,
9492,212527199,13 39 08.569,-12 09 27.02,1,11.212,,5549-164-1,390-059347,13390856-1209271,,STAR,gri,rav,-6.6,2.2,-49.6,2.2,,,12.377,0.21600000000000003,11.779000000000002,0.18,,,11.77,0.03,11.235,0.03,10.972999999999999,0.06,,,10.057,0.03,9.673,0.022000000000000002,9.592,0.022000000000000002,5253.0,106.0,106.0,3.6460000000000004,0.085,0.085,-0.701,0.15,0.12,2.3369999999999997,0.231,0.21100000000000002,0.9079999999999999,0.065,0.018000000000000002,0.066,0.026000000000000002,0.016,385.1,36.77,28.18,0.048,0.028999999999999998,0.018000000000000002,AAA-222-111-000-0-0,,
9493,212527210,13 41 22.104,-12 09 26.59,1,17.262999999999998,,,,13412210-1209265,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.783,0.1,15.102,0.136,14.727,0.138,3889.0,572.0,357.0,4.89,0.15,0.18,-0.19699999999999998,0.25,0.4,0.365,0.19,0.14400000000000002,0.389,0.225,0.187,6.944,8.781,3.878,573.8,475.1,259.9,0.04,0.023,0.013000000000000001,ABB-222-111-000-0-0,,
9494,212527223,13 41 43.425,-12 09 25.71,1,12.130999999999998,,,390-059425,13414342-1209257,,STAR,gri,rpm,-17.9,1.3,19.6,1.2,,,13.212,0.03,12.401,0.04,,,12.769,0.02,12.14,0.04,11.857999999999999,0.06,,,10.827,0.022000000000000002,10.395,0.023,10.312000000000001,0.023,5235.0,126.0,126.0,3.6430000000000002,0.882,0.49,-0.51,0.5,0.6,2.217,1.354,1.44,0.899,0.14300000000000002,0.036000000000000004,0.067,1.129,0.054000000000000006,565.7,318.6,372.1,0.04,0.019,0.012,AAA-222-111-000-0-0,,
9495,212527236,13 11 05.944,-12 09 24.74,1,17.005,,,,13110594-1209247,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.543,0.087,14.686,0.11699999999999999,14.305,0.098,3967.0,352.0,352.0,4.865,0.162,0.135,-0.172,0.24,0.32,0.39899999999999997,0.135,0.149,0.43700000000000006,0.147,0.205,6.441,8.452,2.9019999999999997,572.2,289.9,249.8,0.057,0.028999999999999998,0.024,ABA-222-111-000-0-0,,
9496,212527238,13 46 26.554,-12 09 24.56,1,17.249000000000002,,,,13462655-1209245,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.189,0.05,14.467,0.066,14.388,0.083,4161.0,297.0,297.0,4.776,0.10800000000000001,0.09,-0.172,0.25,0.3,0.499,0.102,0.115,0.5579999999999999,0.1,0.139,4.276,3.1210000000000004,1.385,651.7,209.4,185.2,0.057,0.027999999999999997,0.023,AAA-222-111-000-0-0,,
9497,212527239,13 42 22.921,-12 09 24.36,1,13.62,,,390-059449,13422292-1209244,,STAR,gri,rpm,-3.2,1.8,2.8,2.2,,,14.545,0.04,13.849,0.04,,,14.152999999999999,0.03,13.612,0.05,13.392000000000001,0.09,,,12.417,0.024,12.047,0.026000000000000002,11.934000000000001,0.025,5554.0,167.0,167.0,4.004,0.436,1.526,-0.413,0.48,0.8,1.525,6.218,0.75,0.917,0.131,0.065,0.17800000000000002,0.997,0.17600000000000002,820.3,2929.0,409.2,0.040999999999999995,0.02,0.011000000000000001,AAA-222-111-000-0-0,,
9498,212527256,13 55 04.277,-12 09 23.34,1,15.282,,,390-059897,13550427-1209232,,STAR,JHK,rpm,-87.0,5.8,-59.9,4.7,,,,,,,,,,,,,,,,,13.379000000000001,0.023,12.811,0.027000000000000003,12.625,0.03,3673.0,147.0,147.0,5.01,0.055,0.066,-0.159,0.2,0.32,0.27399999999999997,0.055999999999999994,0.055,0.273,0.087,0.073,13.07,4.9719999999999995,3.602,131.6,31.43,34.09,0.025,0.017,0.006,AAA-222-111-000-0-0,,
9499,212527274,13 13 42.385,-12 09 21.98,1,12.728,,,390-058478,13134238-1209219,,STAR,gri,rpm,-3.9,1.3,-2.4,2.7,,,14.207,0.01,13.047,0.01,,,13.629000000000001,0.01,12.672,0.02,12.342,0.1,,,10.966,0.026000000000000002,10.329,0.026000000000000002,10.169,0.027000000000000003,4530.0,71.0,71.0,1.735,0.672,0.56,-0.821,0.6,0.6,19.408,15.665999999999999,9.868,0.9079999999999999,0.163,0.081,8.159999999999999e-05,0.001,6.91e-05,4002.0,3467.0,2109.0,0.053,0.008,0.019,AAA-222-111-000-0-0,,
9500,212527295,13 36 35.024,-12 09 19.95,1,13.212,,,390-059270,13363501-1209199,,STAR,gri,rpm,-7.3,1.7,3.7,2.0,,,14.495,0.05,13.527999999999999,0.06,,,13.974,0.04,13.200999999999999,0.04,12.885,0.07,,,11.715,0.026000000000000002,11.175,0.022000000000000002,11.085999999999999,0.023,4884.0,97.0,58.0,2.499,0.639,0.355,-0.722,0.36,0.36,8.19,4.263,4.001,0.9129999999999999,0.086,0.028999999999999998,0.001,0.012,0.001,2506.0,1058.0,1177.0,0.062,0.025,0.028999999999999998,AAA-222-111-000-0-0,,
9501,212527311,13 35 28.085,-12 09 18.89,1,18.256,,,,13352808-1209188,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.695,0.162,,,15.158,0.17600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,CUC-202-101-000-0-0,59.1,
9502,212527318,13 31 53.419,-12 09 17.93,1,15.43,,,,13315341-1209179,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.103,0.026000000000000002,12.523,0.027000000000000003,12.220999999999998,0.026000000000000002,3492.0,118.0,165.0,5.055,0.084,0.07,-0.006,0.12,0.18,0.218,0.069,0.045,0.20800000000000002,0.08800000000000001,0.055,18.48,9.17,6.129,86.54,27.28,24.25,0.026000000000000002,0.018000000000000002,0.01,AAA-222-111-000-0-0,,
9503,212527359,13 12 41.598,-12 09 13.95,1,13.117,,,390-058440,13124158-1209137,,STAR,gri,rpm,-15.7,2.3,6.0,1.2,,,13.835,0.01,13.274000000000001,0.04,,,13.509,0.01,13.075999999999999,0.03,12.95,0.09,,,11.975,0.023,11.607000000000001,0.025,11.523,0.019,5913.0,92.0,115.0,4.297,0.13,0.33799999999999997,-0.324,0.2,0.28,1.135,0.544,0.20199999999999999,0.9540000000000001,0.086,0.10300000000000001,0.607,0.49200000000000005,0.42200000000000004,528.6,258.3,104.8,0.043,0.019,0.012,AAA-222-111-000-0-0,,
9504,212527406,13 11 00.721,-12 09 10.57,1,16.296,,,,13110072-1209105,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.885,0.084,13.968,0.10400000000000001,13.605,0.075,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,29.2,
9505,212527491,13 38 24.580,-12 09 03.99,1,13.344000000000001,,,390-059327,13382457-1209040,,STAR,gri,rpm,-9.8,1.5,0.8,3.2,,,13.995999999999999,0.04,13.501,0.04,,,13.681,0.04,13.347000000000001,0.02,13.2,0.05,,,12.408,0.023,12.169,0.022000000000000002,12.088,0.023,6247.0,153.0,102.0,4.178,0.15,0.15,-0.285,0.25,0.4,1.381,0.26,0.259,1.123,0.10400000000000001,0.23,0.386,0.233,0.145,823.7,157.5,156.0,0.046,0.034,0.017,AAA-222-111-000-0-0,,
9506,212527553,13 34 58.586,-12 08 58.81,1,12.859000000000002,,,390-059216,13345858-1208587,,STAR,gri,rav,-1.9,1.3,-5.3,1.7,,,14.027000000000001,0.05,13.099,0.05,,,13.51,0.04,12.78,0.04,12.58,0.1,,,11.468,0.024,10.945,0.022000000000000002,10.841,0.019,4910.0,98.0,78.0,3.508,0.154,0.11,-0.02,0.1,0.1,3.173,0.529,0.536,1.2209999999999999,0.11,0.091,0.037000000000000005,0.024,0.013000000000000001,904.9,146.1,125.8,0.061,0.027999999999999997,0.023,AAA-222-111-000-0-0,,
9507,212527570,13 53 02.340,-12 08 57.96,1,14.194,,,390-059836,13530232-1208577,,STAR,gri,rpm,-9.2,2.3,-23.1,2.4,,,16.815,0.07,15.276,0.07,,,16.015,0.05,14.712,0.04,13.414000000000001,0.07,,,11.515,0.027000000000000003,10.954,0.033,10.663,0.028999999999999998,3909.0,47.0,141.0,4.846,0.126,0.02,0.07400000000000001,0.05,0.1,0.442,0.009000000000000001,0.09,0.5,0.01,0.11199999999999999,5.772,2.904,0.34600000000000003,94.28,2.8280000000000003,20.21,0.025,0.003,0.001,AAA-222-111-000-0-0,,
9508,212527571,13 52 24.928,-12 08 57.86,1,13.261,,,390-059816,13522492-1208577,,STAR,gri,rpm,17.8,1.9,-12.4,2.3,,,15.981,0.12,14.366,0.03,,,15.162,0.04,13.77,0.02,12.447000000000001,0.09,,,10.53,0.024,9.927,0.022000000000000002,9.726,0.024,4580.0,109.0,494.0,3.11,1.695,0.6779999999999999,-0.12,0.21,0.12,4.302,4.498,3.8560000000000003,0.929,0.22399999999999998,0.40299999999999997,0.009000000000000001,3.824,0.008,805.0,626.5,724.5,0.048,0.040999999999999995,0.027999999999999997,AAA-222-111-000-0-0,,
9509,212527635,13 55 26.902,-12 08 53.17,1,17.958,,,,13552690-1208531,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.56,0.124,14.805,0.11,14.542,0.155,3990.0,522.0,373.0,4.841,0.155,0.155,-0.19699999999999998,0.25,0.4,0.397,0.16,0.15,0.45799999999999996,0.168,0.20199999999999999,6.239,8.454,3.1830000000000003,607.8,396.3,275.0,0.039,0.023,0.013000000000000001,BBB-222-111-000-0-0,,
9510,212527658,13 43 05.358,-12 08 51.79,1,13.479000000000001,,,390-059477,13430536-1208517,,STAR,gri,rpm,-63.7,3.3,-8.8,2.5,,,14.700999999999999,0.05,13.761,0.03,,,14.222000000000001,0.03,13.446,0.03,13.16,0.08,,,12.075,0.026000000000000002,11.613,0.023,11.535,0.025,5010.0,81.0,81.0,4.602,0.055999999999999994,0.04,-0.222,0.2,0.48,0.72,0.067,0.08,0.7609999999999999,0.057,0.10300000000000001,1.985,0.5429999999999999,0.315,293.7,17.4,54.97,0.032,0.01,0.006999999999999999,AAA-222-111-000-0-0,,
9511,212527711,13 37 22.980,-12 08 46.79,1,13.135,,,390-059291,13372297-1208466,,STAR,gri,rpm,-6.1,1.4,4.5,1.7,,,14.079,0.04,13.367,0.05,,,13.668,0.04,13.128,0.02,12.907,0.08,,,11.968,0.024,11.58,0.022000000000000002,11.497,0.021,5503.0,231.0,165.0,3.7239999999999998,0.685,1.37,-0.517,0.45,0.63,2.009,6.247999999999999,1.093,0.907,0.172,0.028999999999999998,0.08900000000000001,0.843,0.08800000000000001,848.5,2428.0,447.9,0.055999999999999994,0.032,0.027000000000000003,AAA-222-111-000-0-0,,
9512,212527743,13 53 49.296,-12 08 45.01,1,13.702,,,390-059847,13534928-1208450,,STAR,gri,rpm,-3.9,1.6,4.5,1.8,,,15.004000000000001,0.07,14.015,0.02,,,14.495999999999999,0.03,13.690999999999999,0.02,13.362,0.06,,,12.331,0.024,11.833,0.024,11.745999999999999,0.023,4953.0,80.0,101.0,2.8110000000000004,0.792,0.528,-0.527,0.3,0.3,6.144,4.266,3.766,0.94,0.146,0.055999999999999994,0.003,0.047,0.003,2396.0,1849.0,1380.0,0.075,0.016,0.028999999999999998,AAA-222-111-000-0-0,,
9513,212527774,13 43 45.114,-12 08 42.63,1,13.83,,,390-059501,13434511-1208424,,STAR,gri,rpm,-0.7,3.7,0.9,2.6,,,14.530999999999999,0.06,13.959000000000001,0.04,,,14.187999999999999,0.05,13.802999999999999,0.03,13.677,0.08,,,12.845999999999998,0.023,12.577,0.027000000000000003,12.470999999999998,0.023,6085.0,123.0,123.0,4.183,0.145,0.174,-0.24100000000000002,0.25,0.35,1.317,0.34,0.22899999999999998,1.0390000000000001,0.12300000000000001,0.14800000000000002,0.387,0.304,0.17,942.9,223.6,180.7,0.044000000000000004,0.015,0.015,AAA-222-111-000-0-0,,
9514,212527794,13 52 56.012,-12 08 41.26,1,14.873,,,390-059834,13525600-1208411,,STAR,JHK,rpm,19.1,3.5,-85.9,4.0,,,,,,,,,,,,,,,,,13.155999999999999,0.026000000000000002,12.552,0.023,12.463,0.027000000000000003,4346.0,226.0,452.0,4.827,0.085,0.102,-0.526,0.4,0.4,0.441,0.086,0.07200000000000001,0.496,0.078,0.094,5.336,2.557,1.7280000000000002,231.1,73.54,65.21,0.035,0.02,0.01,AAA-222-111-000-0-0,,
9515,212527831,13 38 25.854,-12 08 38.69,1,17.982,,,,13382585-1208386,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.449,0.14400000000000002,15.850999999999999,0.2,15.012,0.145,3691.0,635.0,317.0,4.968,0.125,0.225,-0.201,0.25,0.45,0.284,0.192,0.099,0.298,0.268,0.134,11.47,11.95,7.25,555.1,683.6,242.2,0.053,0.031,0.022000000000000002,BCB-222-111-c00-0-0,,
