EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
212284303,13 49 10.221,-18 00 30.34,1,16.866,,,,13491022-1800303,STAR,J,col,,,,,,,,,,,,,,,,,15.413,0.072,14.744,0.092,14.306,0.098,3760,465,290,4.94,0.125,0.175,-0.132,0.2,0.32,0.31,0.163,0.107,0.336,0.218,0.156,9.694,9.872,5.52,396.8,292.7,168.5,0.051,0.029,0.021,AAA-222-111-000-0-0,,
212284310,13 46 16.864,-18 00 29.75,1,8.652,,6127-189-1,360-067908,13461688-1800297,STAR,gri,rav,-40.5,1.4,-5.7,1.6,,,8.476,0.02,8.224,0.016,9.757,0.03,8.824,0.02,8.178,0.19,7.627,0.021,7.547,0.023,7.503,0.018,7738,154,154,4.019,0.13,0.13,0.009,0.1,0.08,2.185,0.448,0.438,1.824,0.184,0.132,0.162,0.127,0.062,174.5,35.79,35,0.038,0.023,0.013,AAA-111-111-000-0-0,,
212284365,13 39 00.055,-18 00 23.52,1,14.418,,,360-067619,13390004-1800234,STAR,gri,rpm,-22.8,2.7,-3.3,2.9,,,15.964,0.06,14.849,0.05,15.397,0.04,14.428,0.05,13.998,0.06,12.806,0.025,12.253,0.027,12.108,0.025,4674,112,112,4.636,0.056,0.035,-0.011,0.12,0.39,0.685,0.041,0.092,0.744,0.034,0.109,2.287,0.728,0.295,345.7,33.35,58.16,0.05,0.034,0.019,AAA-222-111-000-0-0,,
212284436,13 48 37.306,-18 00 14.86,1,14.199,,,360-068008,13483729-1800147,STAR,gri,rpm,-1.5,2.6,-5.5,3.6,,,15.797,0.04,14.521,0.03,15.097,0.01,14.189,0.04,13.815,0.05,12.638,0.024,12.074,0.028,11.996,0.026,4725,94,75,2.411,0.891,0.405,-0.455,0.3,0.36,9.155,5.057,5.676,0.945,0.057,0.137,0.001,0.038,8.31E-04,4025,1915,2671,0.072,0.021,0.029,AAA-222-111-000-0-0,,
212284490,13 43 18.787,-18 00 08.90,1,14.298,,,360-067796,13431879-1800088,STAR,gri,col,,,,,,,15.677,0.16,14.708,0.09,15.149,0.17,14.564,0.18,13.933,0.071,12.744,0.025,12.296,0.028,12.161,0.025,5153,155,155,4.492,0.114,1.957,-0.494,0.45,0.54,0.889,7.361,0.18,0.869,0.055,0.099,1.243,0.773,1.241,526.1,3696,147.4,0.06,0.023,0.028,AAA-222-111-000-0-0,,
212284520,13 32 57.762,-18 00 04.12,1,14.255,,,360-067341,13325775-1800041,STAR,gri,rpm,14.8,2.5,-17.7,1.9,,,16.841,0.14,15.26,0.07,16.051,0.05,14.671,0.06,13.485,0.08,11.563,0.023,10.967,0.022,10.74,0.023,3909,39,47,4.846,0.04,0.02,0.074,0.05,0.05,0.443,0.009,0.04,0.502,0.01,0.044,5.791,1.171,0.347,94.32,2.83,4.162,0.025,0.006,0.001,AAA-222-111-000-0-0,,
212284584,13 33 31.776,-17 59 55.53,1,13.414,,,361-065465,13333177-1759554,STAR,gri,rpm,-3.3,1.7,-9.9,1.3,,,14.733,0.04,13.733,0.03,14.22,0.03,13.352,0.02,13.069,0.06,11.917,0.022,11.459,0.025,11.325,0.021,4985,49,70,3.66,0.9,0.3,0.058,0.05,0.38,2.545,0.942,1.784,0.961,0.331,0.15,0.063,1.514,0.042,944.6,334.3,663.5,0.08,0.003,0.019,AAA-222-111-000-0-0,,
212284636,13 51 46.187,-17 59 47.59,1,12.37,,,361-066133,13514618-1759478,STAR,gri,rpm,-29.4,1,-8.7,1,,,13.091,0.02,12.483,0.02,12.736,0.02,12.347,0.02,12.214,0.04,11.359,0.023,11.111,0.022,11.089,0.024,6152,123,123,4.257,0.115,0.161,-0.346,0.25,0.4,1.213,0.271,0.188,0.993,0.127,0.127,0.509,0.288,0.212,455.2,77.16,77.98,0.046,0.03,0.015,AAA-222-111-000-0-0,,
212284653,13 49 06.595,-17 59 45.28,1,13.645,,,361-066018,13490660-1759454,STAR,gri,rpm,2.5,2.3,5.1,2.2,,,14.513,0.03,13.832,0.01,14.124,0.02,13.655,0.01,13.44,0.06,12.57,0.025,12.224,0.026,12.184,0.025,5865,139,139,4.162,0.245,0.294,-0.245,0.24,0.4,1.33,0.523,0.375,0.972,0.145,0.091,0.369,0.536,0.243,779.4,358.7,210.9,0.058,0.029,0.024,AAA-222-111-000-0-0,,
212284658,13 43 26.818,-17 59 45.11,1,10.379,,6126-427-1,361-065815,13432682-1759450,STAR,gri,rav,8.4,1.9,1.1,2,,,10.831,0.062,10.149,0.045,10.673,0.07,10.252,0.01,10.253,0.08,9.435,0.022,9.183,0.025,9.099,0.02,6173,124,124,3.807,0.133,0.095,0.001,0.1,0.1,2.447,0.415,0.419,1.521,0.147,0.205,0.095,0.053,0.029,366.2,64.05,64.4,0.05,0.028,0.02,AAA-222-111-000-0-0,,
212284673,13 37 12.345,-17 59 44.26,1,13.012,,,361-065588,13371235-1759444,STAR,gri,rpm,-4.1,1.9,0.9,2.2,,,14.479,0.02,13.425,0.06,13.909,0.03,13.056,0.03,12.627,0.11,11.337,0.021,10.818,0.022,10.674,0.019,4823,97,97,2.605,0.824,0.515,-0.43,0.35,0.56,6.749,5.17,3.705,0.968,0.217,0.091,0.002,0.025,0.002,1854,1368,998.5,0.072,0.02,0.031,AAA-222-111-000-0-0,,
212284689,13 39 05.911,-17 59 42.89,1,13.242,,,361-065663,13390590-1759430,STAR,gri,rpm,-15,1.9,-2.3,2.1,,,14.562,0.04,13.598,0.07,14.032,0.04,13.279,0.05,12.903,0.08,11.743,0.023,11.251,0.026,11.111,0.026,5019,80,100,3.385,0.294,0.637,-0.472,0.4,0.48,3.202,2.86,0.766,0.936,0.212,0.075,0.031,0.039,0.028,1080,938.3,289.9,0.075,0.016,0.036,AAA-222-111-000-0-0,,
212284698,13 39 49.343,-17 59 41.93,1,12.794,,,361-065682,13394934-1759418,STAR,gri,rpm,-15.4,2.3,2.7,4.2,,,13.585,0.04,12.974,0.06,13.214,0.04,12.803,0.04,12.614,0.06,11.764,0.023,11.481,0.022,11.421,0.023,6070,148,148,4.174,0.16,0.192,-0.165,0.2,0.32,1.333,0.326,0.262,1.065,0.11,0.154,0.41,0.336,0.21,586.7,140.1,113.1,0.052,0.029,0.021,AAA-222-111-000-0-0,,
212284800,13 52 43.140,-17 59 31.20,1,13.501,,,361-066180,13524314-1759311,STAR,gri,rpm,-24.2,1.2,-8.2,1.3,,,14.398,0.03,13.616,0.02,13.963,0.04,13.416,0.02,13.303,0.18,12.216,0.022,11.872,0.023,11.81,0.026,5744,115,138,4.432,0.065,0.13,-0.14,0.16,0.24,0.975,0.197,0.102,0.948,0.07,0.084,0.967,0.265,0.399,483.3,115.1,60.42,0.065,0.021,0.029,AAA-222-111-000-0-0,,
212284813,13 39 18.911,-17 59 29.36,1,12.75,,,361-065670,13391890-1759294,STAR,gri,rpm,-2.2,1.6,2.6,1.9,,,13.903,0.08,13.091,0.1,13.449,0.06,12.796,0.07,12.45,0.11,11.388,0.022,10.882,0.025,10.72,0.023,4960,121,101,2.437,0.693,0.198,-0.818,0.42,0.35,9.385,1.924,4.765,0.908,0.091,0.035,9.46E-04,0.007,4.14E-04,2474,689.7,1190,0.06,0.025,0.025,AAA-222-111-000-0-0,,
212284847,13 35 59.271,-17 59 25.48,1,14.855,,,361-065545,13355926-1759255,STAR,gri,rpm,-47.5,3.1,9.6,3.4,,,16.996,0.08,15.503,0.07,16.324,0.06,14.891,0.06,14.225,0.16,12.688,0.024,12.039,0.025,11.849,0.026,3855,92,92,4.887,0.072,0.036,-0.054,0.15,0.21,0.395,0.036,0.069,0.436,0.05,0.083,7,2.979,1.042,147.2,16.74,30.64,0.05,0.012,0.019,AAA-222-111-000-0-0,,
212284926,13 47 36.702,-17 59 17.01,1,14.206,,,361-065961,13473669-1759168,STAR,gri,rpm,0.1,6.6,-7.4,3,,,15.466,0.03,14.543,0.03,15.008,0.02,14.236,0.03,13.862,0.06,12.682,0.023,12.136,0.025,12.119,0.026,4897,96,96,2.658,0.525,0.735,-0.69,0.25,0.5,6.48,8.215,2.869,0.912,0.05,0.08,0.002,0.013,0.002,3277,3988,1421,0.058,0.028,0.024,AAA-222-111-000-0-0,,
212284934,13 36 27.902,-17 59 16.11,1,13.321,,,361-065562,13362789-1759162,STAR,gri,rpm,-27.8,2.5,-39.6,2.8,,,15.319,0.09,13.93,0.05,14.647,0.04,13.348,0.03,12.752,0.11,11.372,0.026,10.711,0.022,10.598,0.024,4038,97,121,4.82,0.04,0.064,-0.025,0.15,0.15,0.464,0.059,0.038,0.526,0.07,0.043,5.204,0.981,1.118,101.9,18.38,15.57,0.038,0.009,0.018,AAA-222-111-000-0-0,,
212284944,13 43 04.926,-17 59 14.73,1,13.9,,,361-065803,13430493-1759146,STAR,gri,rpm,-24.7,2,13.2,2.3,,,14.742,0.05,14.03,0.06,14.346,0.05,13.782,0.04,13.709,0.1,12.681,0.026,12.349,0.022,12.299,0.026,5724,175,140,4.452,0.055,0.165,-0.281,0.3,0.25,0.921,0.198,0.095,0.904,0.075,0.09,1.077,0.343,0.457,578,142,78.74,0.05,0.04,0.018,AAA-222-111-000-0-0,,
212284988,13 48 45.264,-17 59 10.75,1,13.13,,,361-066000,13484526-1759109,STAR,gri,rpm,-25.9,1.7,-11.1,5.9,,,13.86,0.02,13.309,0.02,13.527,0.03,13.157,0.01,12.96,0.05,12.121,0.025,11.782,0.025,11.74,0.025,6084,118,118,4.259,0.14,0.196,-0.705,0.25,0.25,1.126,0.247,0.238,0.874,0.073,0.061,0.574,0.412,0.274,569.8,146.9,116.8,0.045,0.036,0.013,AAA-222-111-000-0-0,,
212284993,13 37 40.562,-17 59 10.24,1,15.356,,,361-065613,13374052-1759100,STAR,JHK,rpm,36.5,6.1,-77,6.2,,,,,,,,,,,,,13.204,0.023,12.606,0.025,12.376,0.028,3637,176,147,5.001,0.055,0.066,-0.071,0.16,0.24,0.274,0.069,0.047,0.276,0.092,0.065,12.88,4.9,4.132,120.7,37.55,24.39,0.034,0.018,0.013,AAA-222-111-000-0-0,,
212285020,13 52 38.057,-17 59 07.05,1,12.837,,,361-066176,13523805-1759070,STAR,gri,rpm,-2.2,1.2,3.1,1.4,,,14.243,0.03,13.1,0.04,13.652,0.04,12.77,0.04,12.487,0.19,11.114,0.023,10.576,0.025,10.436,0.026,4762,113,75,2.426,0.77,0.33,-0.365,0.2,0.52,9.259,3.965,4.982,0.994,0.192,0.105,1.00E-03,0.011,6.78E-04,2149,812.2,1076,0.062,0.03,0.025,AAA-222-111-000-0-0,,
212285071,13 32 59.484,-17 59 01.52,1,13.692,,,361-065439,13325948-1759015,STAR,gri,rpm,-8.2,2.1,6.2,1.3,,,14.742,0.04,13.91,0.04,14.265,0.03,13.647,0.02,13.447,0.08,12.36,0.023,11.953,0.026,11.86,0.025,5413,131,163,4.456,0.084,1.008,-0.222,0.25,0.6,0.939,1.973,0.15,0.905,0.13,0.065,1.087,0.449,1.053,481.2,922.6,90.06,0.053,0.029,0.024,AAA-222-111-000-0-0,,
212285073,13 47 15.366,-17 59 01.35,1,11.791,,,361-065946,13471536-1759011,STAR,gri,rpm,-9.3,1.7,-11.1,3.2,,,12.633,0.02,11.972,0.02,12.267,0.02,11.777,0.04,11.587,0.04,10.785,0.023,10.475,0.023,10.401,0.026,5901,142,118,4.146,0.245,0.245,-0.087,0.2,0.24,1.353,0.639,0.373,1.073,0.175,0.109,0.376,0.547,0.223,356.9,136.9,98.95,0.062,0.022,0.031,AAA-222-111-000-0-0,,
212285198,13 51 57.111,-17 58 49.04,1,14.186,,,361-066144,13515712-1758490,STAR,gri,rpm,-228.6,8,-15.4,8,,,17.387,0.12,15.559,0.06,16.366,0.02,14.995,0.04,13.252,0.04,10.823,0.021,10.21,0.022,9.927,0.023,3101,238,149,5.166,0.04,0.056,0.054,0.08,0.14,0.155,0.029,0.016,0.133,0.034,0.017,33.97,7.823,8.555,34.96,13.61,9.796,0.013,0.008,0.008,AAA-222-111-000-0-0,,
212285229,13 36 16.154,-17 58 45.94,1,14.298,,,361-065552,13361614-1758459,STAR,gri,rpm,-10.2,2.7,-3.9,3,,,15.783,0.05,14.684,0.09,15.158,0.05,14.294,0.04,13.929,0.12,12.642,0.024,12.086,0.027,11.95,0.025,4822,116,116,3.382,1.302,1.116,-0.29,0.25,0.35,3.251,5.683,2.606,0.913,0.091,0.182,0.022,1.797,0.021,1653,2645,1357,0.06,0.032,0.027,AAA-222-111-000-0-0,,
212285257,13 32 56.448,-17 58 42.79,1,13.859,,,361-065436,13325644-1758426,STAR,gri,rpm,-8.9,1.5,-3.8,1.6,,,15.18,0.06,14.182,0.05,14.655,0.04,13.848,0.02,13.518,0.08,12.269,0.023,11.68,0.024,11.599,0.026,4820,95,76,2.543,0.568,0.426,-0.64,0.35,0.25,7.395,4.565,3.175,0.919,0.066,0.029,0.001,0.008,9.96E-04,3162,1704,1382,0.057,0.03,0.025,AAA-222-111-000-0-0,,
212285262,13 47 15.377,-17 58 42.20,1,13.948,,,361-065947,13471537-1758420,STAR,gri,rpm,2,0,6,5,,,15.127,0.08,14.24,0.04,14.639,0.05,14.019,0.05,13.651,0.068,12.733,0.023,12.308,0.025,12.247,0.032,5277,160,128,3.251,1.02,1.02,-0.854,0.7,0.35,2.566,5.775,1.777,0.893,0.036,0.036,0.02,0.659,0.019,1422,2882,952.1,0.057,0.029,0.021,AAA-222-111-000-0-0,,0720-0354763
212285344,13 38 15.776,-17 58 33.33,1,17.669,,,,13381577-1758333,STAR,JHK,col,,,,,,,,,,,,,,,,,15.203,0.053,14.507,0.066,14.268,0.07,3988,349,349,4.847,0.15,0.125,-0.172,0.25,0.3,0.413,0.13,0.132,0.475,0.139,0.195,5.67,6.821,2.445,502,233.7,208,0.057,0.028,0.023,AAA-222-111-000-0-0,,
212285353,13 51 19.742,-17 58 32.51,1,13.363,,,361-066113,13511974-1758324,STAR,gri,rpm,-2.5,1.5,-2.9,1.4,,,14.643,0.03,13.656,0.04,14.112,0.02,13.387,0.04,13.043,0.04,11.818,0.024,11.286,0.022,11.202,0.021,4917,98,78,2.382,0.505,0.505,-0.952,0.4,0.56,8.757,7.141,3.933,0.89,0.065,0.065,7.30E-04,0.002,6.43E-04,3015,2082,1231,0.06,0.025,0.025,AAA-222-111-000-0-0,,
212285362,13 32 13.143,-17 58 31.62,1,16.358,,,,13321314-1758316,STAR,JHK,col,,,,,,,,,,,,,,,,,14.203,0.032,13.582,0.032,13.374,0.037,3817,314,224,4.907,0.1,0.12,-0.133,0.2,0.28,0.364,0.107,0.097,0.392,0.128,0.128,7.515,6.097,2.934,253.1,107.7,75.58,0.047,0.025,0.018,AAA-222-111-000-0-0,,
212285510,13 31 20.054,-17 58 17.33,1,15.757,,,361-065368,13312004-1758170,STAR,gri,rpm,-7.1,2.1,-44.5,2.9,,,16.658,0.1,15.858,0.05,16.214,0.02,15.565,0.02,15.561,0.23,14.333,0.029,13.95,0.04,13.785,0.049,5215,229,83,4.68,0.025,0.055,-1.077,0.28,0.2,0.601,0.065,0.019,0.646,0.051,0.02,2.893,0.294,0.585,701.2,112.8,34.02,0.059,0.023,0.032,AAA-222-111-000-0-0,,
212285515,13 50 37.324,-17 58 17.10,1,14.609,,,361-066081,13503731-1758170,STAR,gri,rpm,-14.9,2.1,-4.8,1.9,,,15.877,0.06,14.886,0.02,15.368,0.02,14.596,0.02,14.284,0.05,13.083,0.024,12.605,0.023,12.511,0.026,5053,101,81,4.572,0.04,1.12,-0.257,0.3,0.3,0.786,2.208,0.076,0.842,0.096,0.096,1.702,0.368,1.668,495.8,1291,61.99,0.069,0.024,0.029,AAA-222-111-000-0-0,,
212285538,13 31 34.786,-17 58 14.04,1,15.006,,,361-065380,13313478-1758141,STAR,gri,rpm,-49.7,1.6,-19.3,2.6,,,15.581,0.05,15.078,0.06,15.265,0.03,14.931,0.04,14.895,0.18,13.929,0.028,13.667,0.032,13.625,0.051,6311,148,148,4.409,0.095,0.171,-1.873,0.56,0.4,0.89,0.218,0.105,0.758,0.036,0.036,1.07,0.38,0.53,1007,211.5,200.8,0.047,0.039,0.013,AAA-222-111-000-0-0,,
212285547,13 40 49.017,-17 58 13.19,1,16.81,,,,13404901-1758131,STAR,JHK,col,,,,,,,,,,,,,,,,,14.527,0.033,13.977,0.037,13.659,0.051,3528,179,215,5.039,0.098,0.084,-0.03,0.15,0.21,0.233,0.082,0.06,0.225,0.109,0.078,16.18,10.42,5.489,176.2,67.59,56.86,0.04,0.024,0.015,AAA-222-111-000-0-0,,
212285567,13 33 29.714,-17 58 10.56,1,14.636,,,361-065462,13332965-1758107,STAR,JHK,rpm,24.3,12.1,13.1,9.3,,,,,,,,,,,,,12.447,0.024,11.9,0.022,11.608,0.023,3550,82,144,5.037,0.072,0.06,-0.012,0.16,0.16,0.233,0.052,0.043,0.233,0.065,0.065,16.56,7.156,4.997,68.11,21.8,13.23,0.021,0.011,0.007,AAA-222-111-000-0-0,,
212285593,13 48 16.912,-17 58 06.95,1,12.388,,,361-065982,13481691-1758067,STAR,gri,rpm,-27.1,1.2,-18.7,2.2,,,13.224,0.02,12.588,0.01,12.85,0.03,12.411,0.02,12.19,0.03,11.342,0.024,11.045,0.023,10.973,0.025,5936,120,120,4.277,0.145,0.232,-0.322,0.25,0.3,1.175,0.404,0.257,0.946,0.134,0.084,0.555,0.432,0.307,393.3,148.6,92.18,0.053,0.026,0.022,AAA-222-111-000-0-0,,
212285603,13 45 50.709,-17 58 05.63,1,10.668,67164,,361-065901,13455074-1758047,STAR,gri,plx,-314.67,5.01,-554.44,4.37,97.62,5.03,13.426,0.07,11.877,0.05,12.622,0.05,11.3,0.05,9.831,0.09,7.745,0.021,7.192,0.046,6.902,0.044,3646,85,57,4.989,0.02,0.02,0.015,0.12,0.18,0.295,0.01,0.009,0.311,0.015,0.012,11.92,0.852,0.795,10.24,0.528,0.528,0,0,0,AAA-111-111-000-0-0,,
212285613,13 46 53.214,-17 58 04.94,1,13.639,,,361-065932,13465321-1758049,STAR,gri,rpm,2.6,1.8,-20.7,2.1,,,14.33,0.04,13.796,0.04,14.012,0.05,13.627,0.05,13.479,0.06,12.722,0.022,12.479,0.028,12.46,0.028,6120,176,126,4.255,0.11,0.154,-0.546,0.36,0.42,1.172,0.227,0.165,0.915,0.128,0.092,0.558,0.248,0.225,789.2,147.5,105,0.046,0.036,0.014,AAA-222-111-000-0-0,,
212285648,13 40 28.356,-17 58 01.20,1,14.407,,,361-065700,13402836-1758009,STAR,gri,rpm,4.3,2.7,-42.4,3,,,15.947,0.08,14.8,0.03,15.376,0.06,14.379,0.07,13.991,0.06,12.694,0.023,12.14,0.024,12.043,0.021,4668,140,112,4.643,0.048,0.04,-0.17,0.25,0.3,0.668,0.048,0.067,0.722,0.059,0.082,2.355,0.542,0.373,319.2,34.04,36.54,0.054,0.028,0.023,AAA-222-111-000-0-0,,
212285653,13 39 41.920,-17 58 00.67,1,13.016,,,361-065677,13394190-1758005,STAR,gri,rpm,-31.9,1.6,-3.9,2.5,,,14.195,0.04,13.326,0.06,13.716,0.03,13.036,0.07,12.716,0.06,11.73,0.029,11.303,0.029,11.192,0.024,5244,157,125,4.548,0.035,0.672,-0.101,0.2,0.28,0.821,1.077,0.076,0.878,0.047,0.085,1.553,0.305,1.407,295.3,355.3,31.51,0.058,0.028,0.023,AAA-222-111-000-0-0,,
212285719,13 39 04.446,-17 57 54.07,1,13.262,,,361-065662,13390444-1757540,STAR,gri,rpm,-7.2,5,1.1,1.7,,,13.786,0.02,13.336,0.05,13.48,0.03,13.189,0.03,13.043,0.07,12.295,0.024,12.077,0.024,12.014,0.023,6413,158,132,4.224,0.065,0.156,-0.285,0.25,0.35,1.345,0.325,0.164,1.123,0.182,0.182,0.429,0.143,0.188,762.2,171.2,90.67,0.047,0.033,0.015,AAA-222-111-000-0-0,,
212285770,13 33 30.374,-17 57 47.26,1,13.347,,,361-065463,13333037-1757472,STAR,gri,rpm,11,2.8,0.6,1.4,,,14.754,0.04,13.675,0.03,14.184,0.03,13.279,0.01,12.988,0.04,11.78,0.026,11.244,0.022,11.117,0.023,4783,94,94,3.089,0.505,0.707,-0.197,0.25,0.35,4.69,4.392,2.028,1.013,0.261,0.104,0.007,0.044,0.006,1486,1441,592.3,0.076,0.016,0.035,AAA-222-111-000-0-0,,
212285781,13 38 26.851,-17 57 46.43,1,11.83,,6126-308-1,361-065637,13382683-1757465,STAR,gri,rpm,12.3,3.6,-10,3.7,,,13.115,0.42,11.947,0.217,12.31,0.03,11.851,0.05,11.625,0.08,10.775,0.023,10.439,0.025,10.39,0.021,5910,139,174,4.126,0.3,0.25,-0.145,0.2,0.28,1.334,0.641,0.372,1.053,0.141,0.117,0.372,0.552,0.247,376.7,148.1,123.7,0.052,0.026,0.022,AAA-222-111-000-0-0,,
212285811,13 36 17.249,-17 57 43.20,1,11.803,,6126-307-1,361-065553,13361725-1757432,STAR,gri,rpm,2.6,3.4,-10.1,3.6,,,12.759,0.362,11.698,0.194,12.255,0.04,11.815,0.03,11.61,0.09,10.775,0.023,10.511,0.025,10.464,0.023,6092,148,148,4.131,0.195,0.234,-0.033,0.15,0.24,1.4,0.661,0.301,1.18,0.218,0.164,0.363,0.329,0.234,389.3,196.7,87.8,0.055,0.028,0.023,AAA-222-111-000-0-0,,
212285835,13 51 18.999,-17 57 40.46,1,14.777,,,361-066112,13511900-1757404,STAR,gri,rpm,-32.4,2.2,-41.4,2.1,,,15.478,0.05,14.932,0.04,15.149,0.03,14.815,0.04,14.617,0.03,13.728,0.026,13.409,0.03,13.308,0.039,6162,189,227,4.497,0.068,0.102,-1.798,0.78,0.65,0.79,0.122,0.089,0.727,0.07,0.023,1.406,0.413,0.451,847.2,150,165.5,0.071,0.019,0.035,AAA-222-111-000-0-0,,
212285846,13 51 50.098,-17 57 39.05,1,14.855,,,361-066139,13515010-1757391,STAR,JHK,rpm,-16.6,17.8,2.7,15.8,,,,,,,,,,,,,13.516,0.026,13.196,0.022,13.001,0.037,5869,208,208,4.38,0.105,0.252,-0.308,0.3,0.48,1.004,0.401,0.155,0.919,0.115,0.095,0.848,0.421,0.525,947.5,358,172,0.069,0.023,0.032,AAA-222-111-000-0-0,,
212285876,13 43 24.291,-17 57 37.12,1,11.21,,,361-065814,13432430-1757370,STAR,gri,rav,1.6,1.9,-11,1.2,,,11.852,0.04,11.299,0.05,11.518,0.05,11.112,0.04,11.078,0.08,10.154,0.023,9.863,0.025,9.768,0.02,6540,159,159,4.279,0.055,0.066,-0.04,0.1,0.1,1.348,0.137,0.104,1.284,0.079,0.066,0.505,0.109,0.106,297.4,34.75,26.16,0.053,0.025,0.021,AAA-222-111-000-0-0,,
212285933,13 52 14.418,-17 57 31.12,1,12.285,,,361-066159,13521442-1757312,STAR,gri,rpm,-4.2,1.1,-1.2,1.7,,,13.161,0.03,12.431,0.01,12.755,0.03,12.246,0.01,12.084,0.04,11.129,0.024,10.835,0.024,10.751,0.024,5914,96,120,4.178,0.21,0.294,0.078,0.12,0.18,1.34,0.704,0.349,1.111,0.196,0.109,0.379,0.45,0.252,438.3,180.8,128,0.075,0.013,0.034,AAA-222-111-000-0-0,,
212285945,13 44 00.582,-17 57 29.40,1,17.951,,,,13440058-1757293,STAR,JHK,col,,,,,,,,,,,,,,,,,15.446,0.077,14.661,0.093,14.388,0.086,3984,348,348,4.84,0.15,0.125,-0.172,0.24,0.32,0.414,0.125,0.143,0.459,0.16,0.187,5.533,6.461,2.349,596.3,271.6,243.7,0.058,0.029,0.024,AAA-222-111-000-0-0,,
212285996,13 45 58.506,-17 57 25.06,1,12.833,,,361-065910,13455850-1757249,STAR,gri,rpm,-50.9,1.4,-14.9,1.6,,,13.872,0.06,13.093,0.06,13.426,0.05,12.815,0.05,12.579,0.05,11.604,0.024,11.218,0.025,11.167,0.025,5467,167,167,4.523,0.045,0.045,-0.24,0.25,0.35,0.838,0.043,0.073,0.843,0.071,0.071,1.43,0.333,0.199,303.1,38.55,52.84,0.048,0.027,0.018,AAA-222-111-000-0-0,,
212286000,13 48 58.678,-17 57 24.84,1,15.072,,,361-066012,13485868-1757250,STAR,gri,rpm,-54.1,2.9,-27.3,12.1,,,15.771,0.01,15.21,0.03,15.453,0.01,15.081,0.03,14.908,0.06,14.057,0.029,13.781,0.036,13.78,0.046,6159,123,99,4.512,0.03,0.126,-1.878,0.66,0.55,0.78,0.154,0.03,0.728,0.047,0.017,1.506,0.176,0.573,964.6,178.1,96.94,0.067,0.02,0.027,AAA-222-111-000-0-0,,
212286010,13 33 06.478,-17 57 23.15,1,13.038,,,361-065446,13330647-1757231,STAR,gri,rpm,-14.9,2.7,-46.9,1.4,,,15.314,0.02,13.839,0.03,14.61,0.03,13.193,0.02,12.364,0.06,10.699,0.023,10.103,0.024,9.882,0.023,3676,36,73,4.977,0.02,0.02,0.042,0.05,0.05,0.316,0.006,0.012,0.344,0.007,0.023,10.93,0.656,0.656,49.08,15.98,1.472,0.016,0.001,0.005,AAA-222-111-000-0-0,,
212286038,13 51 44.282,-17 57 19.76,1,16.811,,,,13514428-1757197,STAR,JHK,col,,,,,,,,,,,,,,,,,15.343,0.043,14.81,0.051,14.753,0.105,4599,437,874,4.703,0.276,0.138,-0.357,0.36,0.54,0.576,0.161,0.273,0.624,0.158,0.316,3.155,7.785,1.461,932.2,418.3,576.6,0.053,0.029,0.021,AAB-222-111-000-0-0,,
212286065,13 50 15.527,-17 57 17.31,1,12.986,,,361-066065,13501552-1757172,STAR,gri,rpm,-22.7,2.4,6.6,1.3,,,14.009,0.01,13.222,0.03,13.56,0.03,13.012,0.03,12.741,0.02,11.801,0.026,11.393,0.023,11.324,0.023,5398,169,212,3.653,0.777,0.555,-0.886,0.65,0.25,2.255,1.508,1.335,0.882,0.092,0.042,0.051,0.696,0.04,857.4,506.5,518.5,0.051,0.036,0.02,AAA-222-111-000-0-0,,
212286069,13 52 28.077,-17 57 17.03,1,13.642,,,361-066171,13522808-1757170,STAR,gri,rpm,-13.2,2.4,-37.2,1.4,,,14.528,0.03,13.753,0.02,14.096,0.04,13.567,0.02,13.447,0.21,12.447,0.024,12.019,0.023,11.983,0.023,5460,175,87,4.55,0.05,0.06,-0.563,0.3,0.25,0.761,0.117,0.062,0.764,0.109,0.045,1.646,0.407,0.374,400.1,78.72,40.88,0.04,0.022,0.011,AAA-222-111-000-0-0,,
212286098,13 50 33.193,-17 57 14.80,1,14.265,,,361-066078,13503319-1757146,STAR,gri,rpm,-6.2,1.8,-9.9,1.7,,,15.558,0.03,14.599,0.01,15.057,0.03,14.281,0.03,13.925,0.07,12.761,0.024,12.192,0.023,12.095,0.027,4906,77,116,3.372,1.251,0.695,-0.348,0.25,0.35,3.107,3.865,2.49,0.935,0.081,0.178,0.018,2.256,0.016,1537,1711,1193,0.048,0.042,0.01,AAA-222-111-000-0-0,,
