,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
6358,212834618,13 34 57.916,-04 24 40.06,1,12.447,,,428-058085,13345791-0424400,,STAR,gri,rpm,6.2,1.3,-14.2,2.9,,,13.576,0.02,12.632,0.02,,,13.088,0.02,12.325,0.03,12.172,0.07,,,11.086,0.026,10.704,0.023,10.544,0.021,5060,121,50,3.798,0.02,0.123,0.107,0.18,0.27,2.29,0.448,0.046,1.201,0.024,0.277,0.1,0.006,0.035,590.1,109.3,17.7,0.036,0.015,0.002,AAA-222-111-000-0-0,,
6359,212834636,13 30 57.466,-04 24 37.32,1,14.564,,,428-057960,13305745-0424374,,STAR,gri,rpm,4.7,2.8,-8.7,3.3,,,15.739,0.06,14.773,0.04,,,15.249,0.04,14.476,0.02,14.271,0.1,,,13.138,0.026,12.681,0.023,12.589,0.026,5101,122,122,4.531,0.055,1.188,-0.121,0.2,0.48,0.837,2.557,0.088,0.882,0.097,0.08,1.423,0.453,1.401,567.2,1580,72.05,0.064,0.024,0.029,AAA-222-111-000-0-0,,
6360,212834684,13 34 54.642,-04 24 30.21,1,17.523,,,,13345464-0424302,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.792,0.075,15.228,0.105,15.094,0.181,4145,970,582,4.816,0.185,0.222,-0.3,0.3,0.54,0.44,0.249,0.183,0.46,0.228,0.228,4.699,7.379,2.871,670.7,848.9,331.5,0.054,0.031,0.022,AAC-222-111-000-0-0,,
6361,212834689,13 39 50.980,-04 24 29.56,1,18.292,,,,13395098-0424295,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.945,0.083,15.488,0.115,15.056,0.129,3814,1436,342,4.94,0.14,0.336,-0.246,0.3,0.54,0.329,0.374,0.124,0.364,0.345,0.172,8.289,10.05,6.596,513.4,1052,237.1,0.051,0.029,0.021,ABB-222-111-000-0-0,,
6362,212834691,13 33 17.417,-04 24 29.49,1,11.819,,,428-058039,13331741-0424293,,STAR,gri,rpm,-18.8,1,-85.6,1.5,,,12.869,0.04,12.013,0.03,,,12.418,0.03,11.751,0.03,11.562,0.01,,,10.513,0.024,10.119,0.024,10.028,0.023,5317,106,106,4.543,0.035,0.042,-0.078,0.15,0.21,0.818,0.058,0.055,0.867,0.046,0.074,1.537,0.248,0.214,171.2,17.38,15.78,0.034,0.016,0.01,AAA-222-111-000-0-0,,
6363,212834692,13 34 20.643,-04 24 29.46,1,14.634,,,428-058069,13342064-0424292,,STAR,gri,rpm,20.4,2.7,-16.5,3.3,,,16.038,0.07,14.887,0.05,,,15.452,0.01,14.52,0.06,14.283,0.07,,,13.052,0.027,12.534,0.029,12.403,0.029,4805,116,97,4.615,0.024,0.03,-0.036,0.15,0.21,0.712,0.045,0.049,0.777,0.041,0.058,2.074,0.307,0.226,417.3,36.07,33.2,0.054,0.023,0.023,AAA-222-111-000-0-0,,
6364,212834710,13 27 37.273,-04 24 27.22,1,13.343,,,428-057878,13273728-0424271,,STAR,gri,rpm,-16,2.3,2.8,2.7,,,14.463,0.03,13.533,0.03,,,14.01,0.02,13.29,0.04,13.058,0.02,,,12.012,0.024,11.588,0.027,11.525,0.024,5222,107,128,4.538,0.02,1.02,-0.049,0.15,0.48,0.849,1.96,0.044,0.91,0.048,0.057,1.484,0.125,1.438,351.6,742.5,22.71,0.045,0.029,0.013,AAA-222-111-000-0-0,,
6365,212834818,13 34 39.291,-04 24 12.27,1,13.247,,,428-058078,13343928-0424122,,STAR,gri,rpm,-9.5,1.8,-11.2,2.1,,,14.471,0.03,13.456,0.03,,,13.966,0.02,13.151,0.03,12.939,0.06,,,11.708,0.024,11.175,0.022,11.082,0.025,4896,97,97,3.415,1.08,0.6,-0.247,0.24,0.24,3.351,2.098,2.572,0.957,0.205,0.147,0.022,1.13,0.019,1032,829,781.5,0.041,0.024,0.01,AAA-222-111-000-0-0,,
6366,212834837,13 33 17.509,-04 24 10.57,1,13.742,,,428-058040,13331750-0424104,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,11.654,0.024,11.054,0.026,10.845,0.023,3750,149,149,4.95,0.098,0.07,-0.06,0.15,0.3,0.323,0.065,0.091,0.357,0.08,0.113,9.597,7.081,2.803,70.62,19.44,19.55,0.018,0.013,0.006,AAA-222-111-000-0-0,,
6367,212834904,13 33 40.616,-04 24 02.75,1,10.641,,4969-897-1,428-058055,13334062-0424027,,STAR,gri,plx,-4.9,2.3,-14,2.5,,,11.348,0.093,10.663,0.075,,,11.059,0.02,10.568,0.03,10.463,0.01,,,9.629,0.026,9.363,0.024,9.276,0.024,5949,96,96,4.321,0.05,0.06,0.059,0.12,0.18,1.181,0.071,0.056,1.094,0.058,0.069,0.653,0.105,0.123,190.5,10.01,10.01,0.037,0.018,0.011,AAA-222-111-000-0-0,,
6368,212834912,13 29 49.907,-04 24 01.66,1,18.243,,,,13294990-0424016,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.969,0.093,15.3,0.102,15.104,0.14,3925,546,390,4.866,0.15,0.18,-0.243,0.24,0.42,0.382,0.173,0.138,0.415,0.181,0.181,6.59,7.662,3.543,674.9,492.5,325.2,0.04,0.024,0.012,AAB-222-111-000-0-0,,
6369,212834943,13 31 43.425,-04 23 58.55,1,18.585,,,,13314342-0423585,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.255,0.093,15.376,0.087,15.372,0.203,4091,311,311,4.816,0.14,0.1,-0.251,0.25,0.35,0.454,0.107,0.144,0.506,0.106,0.17,5.214,5.481,1.886,915.7,345.4,330.7,0.059,0.025,0.025,AAC-222-111-000-0-0,,
6370,212834976,13 33 34.039,-04 23 54.41,1,17.479,,,,13333403-0423544,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.985,0.096,15.25,0.111,14.612,0.136,3701,414,295,4.965,0.144,0.144,-0.168,0.25,0.3,0.28,0.148,0.097,0.3,0.189,0.135,11.14,11.34,6.343,440.1,322.9,186.3,0.04,0.023,0.013,ABB-222-111-000-0-0,,
6371,212834989,13 33 24.115,-04 23 52.76,1,13.778,,,429-056267,13332411-0423526,,STAR,gri,rpm,-23.9,1.9,-2.4,2.1,,,14.554,0.04,13.898,0.02,,,14.174,0.04,13.728,0.03,13.608,0.05,,,12.727,0.026,12.414,0.027,12.363,0.026,5942,118,142,4.354,0.105,0.147,-0.398,0.25,0.3,1.052,0.232,0.161,0.919,0.092,0.077,0.798,0.369,0.329,671.6,132.1,110.4,0.036,0.024,0.011,AAA-222-111-000-0-0,,
6372,212835114,13 26 51.727,-04 23 38.05,1,13.631,,,429-056088,13265173-0423379,,STAR,gri,rpm,7,2.6,-33.4,2.9,,,14.788,0.04,13.818,0.05,,,14.329,0.04,13.57,0.07,13.331,0.24,,,12.259,0.024,11.808,0.023,11.727,0.023,5173,82,82,4.567,0.035,0.028,-0.113,0.25,0.3,0.787,0.052,0.068,0.832,0.064,0.075,1.698,0.306,0.219,352.1,28.67,36.55,0.051,0.024,0.015,AAA-222-111-000-0-0,,
6373,212835145,13 36 00.842,-04 23 33.90,1,13.713,,,429-056345,13360083-0423338,,STAR,gri,rpm,11.8,2.9,-2.2,3.2,,,14.656,0.04,13.815,0.02,,,14.212,0.02,13.602,0.04,13.499,0.13,,,12.405,0.024,12.022,0.025,11.916,0.029,5490,134,167,4.477,0.075,0.66,-0.113,0.24,0.48,0.924,1.164,0.139,0.925,0.125,0.104,1.112,0.423,1.01,482.7,563.7,81.22,0.042,0.021,0.013,AAA-222-111-000-0-0,,
6374,212835222,13 35 32.043,-04 23 23.53,1,8.059,66324,4969-1260-1,429-056326,,,STAR,gri,plx,-17.01,1.02,0.19,0.64,1.56,1.25,10.162,0.047,8.666,0.018,,,9.816,0.14,8.881,0.24,7.306,0.18,,,,,,,,,4038,99,99,1.3,0.3,0.42,-0.193,0.25,0.5,38.751,16.901,10.091,1.134,0.301,0.251,1.68E-05,2.70E-05,1.24E-05,641,513.6,513.6,0.054,0.028,0.024,,,
6375,212835338,13 34 26.715,-04 23 08.50,1,16.525,,,,13342671-0423084,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.097,0.121,14.516,0.162,13.894,0.141,3907,859,429,4.903,0.155,0.248,-0.197,0.25,0.4,0.351,0.283,0.136,0.402,0.273,0.195,7.432,9.99,5.177,444.5,505.8,236.6,0.039,0.022,0.012,BCB-222-111-000-0-0,,
6376,212835360,13 38 46.399,-04 23 05.96,1,14.142,,,429-056437,13384638-0423057,,STAR,gri,rpm,3.2,4,-7.8,4.7,,,15.375,0.02,14.398,0.04,,,14.889,0.01,14.118,0.03,13.823,0.05,,,12.687,0.023,12.151,0.023,12.064,0.024,4921,76,95,2.765,0.768,0.64,-0.693,0.4,0.48,5.386,5.56,3.086,0.901,0.064,0.103,0.003,0.038,0.003,3047,3089,1731,0.044,0.031,0.013,AAA-222-111-000-0-0,,
6377,212835386,13 33 55.159,-04 23 03.56,1,13.481,,,429-056284,13335515-0423035,,STAR,gri,rpm,-0.8,2,-1.3,2.2,,,14.737,0.03,13.726,0.03,,,14.22,0.02,13.415,0.03,13.165,0.03,,,11.933,0.027,11.451,0.024,11.316,0.026,4916,59,79,2.401,1.104,0.072,-0.447,0.2,0.32,10.096,0.873,6.976,0.961,0.128,0.058,9.09E-04,0.037,2.00E-04,3327,297.5,2170,0.043,0.036,0.014,AAA-222-111-000-0-0,,
6378,212835444,13 29 15.535,-04 22 57.09,1,13.949,,,429-056157,13291553-0422569,,STAR,gri,rpm,1.1,2.9,-7.2,3.1,,,14.901,0.05,14.089,0.04,,,14.499,0.03,13.917,0.03,13.713,0.05,,,12.801,0.026,12.479,0.023,12.394,0.025,5678,137,114,4.41,0.085,0.442,-0.033,0.2,0.24,1.004,0.708,0.132,0.994,0.084,0.101,0.867,0.427,0.68,657.9,453.7,94.05,0.05,0.023,0.019,AAA-222-111-000-0-0,,
6379,212835454,13 29 24.869,-04 22 55.23,1,18.032,,,,13292486-0422552,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.493,0.069,14.857,0.091,14.509,0.104,3796,516,322,4.918,0.13,0.182,-0.152,0.2,0.36,0.333,0.17,0.112,0.353,0.199,0.166,8.205,8.938,4.816,441.7,331.2,189.3,0.038,0.022,0.012,AAA-222-111-000-0-0,,
6380,212835555,13 39 23.961,-04 22 42.91,1,14.235,,,429-056460,13392396-0422428,,STAR,gri,rpm,-9.2,4,0.8,4.7,,,15.405,0.04,14.449,0.04,,,14.96,0.03,14.182,0.02,13.924,0.06,,,12.815,0.026,12.296,0.026,12.209,0.023,4973,79,79,3.136,1.386,0.77,-0.504,0.35,0.35,3.321,4.701,2.642,0.915,0.063,0.114,0.012,1.478,0.012,1861,2432,1448,0.065,0.023,0.027,AAA-222-111-000-0-0,,
6381,212835599,13 31 49.849,-04 22 37.98,1,13.449,,,429-056224,13314985-0422380,,STAR,gri,rpm,-13.1,1.7,12.7,2,,,14.256,0.04,13.593,0.03,,,13.887,0.04,13.423,0.01,13.261,0.04,,,12.405,0.023,12.062,0.023,12.018,0.021,5846,116,140,4.385,0.1,0.42,-0.292,0.25,0.45,1.008,0.668,0.148,0.924,0.112,0.096,0.818,0.392,0.647,567.3,370.7,93.25,0.043,0.018,0.013,AAA-222-111-000-0-0,,
6382,212835636,13 28 44.857,-04 22 32.62,1,17.817,,,,13284485-0422326,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,16.298,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-1-0,1.5,
6383,212835678,13 35 57.623,-04 22 27.19,1,14.142,,,429-056342,13355761-0422271,,STAR,gri,rpm,-4.5,4.1,-4.9,4.8,,,15.518,0.06,14.348,0.03,,,14.919,0.02,14.035,0.04,13.809,0.09,,,12.457,0.024,11.923,0.022,11.832,0.026,4791,96,77,2.991,1.53,0.765,-0.283,0.36,0.36,4.775,6.47,4.05,0.945,0.086,0.154,0.007,1.246,0.006,2102,2507,1783,0.043,0.031,0.013,AAA-222-111-000-0-0,,
6384,212835829,13 35 06.738,-04 22 09.90,1,13.307,,,429-056316,13350672-0422098,,STAR,gri,rpm,-17.3,1.6,-2.3,1.9,,,14.127,0.04,13.406,0.02,,,13.736,0.03,13.209,0.04,13.124,0.06,,,12.114,0.022,11.828,0.022,11.759,0.025,5903,119,119,4.242,0.155,0.186,0.013,0.15,0.24,1.231,0.332,0.228,1.064,0.102,0.102,0.51,0.346,0.236,616.2,183.9,123.6,0.044,0.024,0.015,AAA-222-111-000-0-0,,
6385,212835919,13 30 24.291,-04 21 59.26,1,13.895,,,429-056182,13302428-0421591,,STAR,gri,rpm,-11.5,2.2,10.3,2.4,,,14.711,0.05,14.011,0.01,,,14.36,0.04,13.868,0.02,13.696,0.04,,,12.873,0.024,12.578,0.026,12.531,0.031,5848,141,117,4.345,0.105,0.252,-0.191,0.25,0.3,1.094,0.43,0.197,0.975,0.091,0.091,0.691,0.43,0.406,755.5,266.5,130,0.043,0.024,0.015,AAA-222-111-000-0-0,,
6386,212835936,13 31 14.740,-04 21 57.59,1,13.524,,,429-056205,13311473-0421578,,STAR,gri,rpm,-13.7,1.9,-14.4,2.2,,,14.454,0.03,13.685,0.04,,,14.04,0.03,13.503,0.04,13.303,0.04,,,12.521,0.022,12.132,0.027,12.043,0.03,5548,129,162,4.475,0.065,0.741,-0.337,0.3,0.66,0.921,1.181,0.126,0.874,0.098,0.061,1.123,0.392,1.032,504,618.1,83.82,0.041,0.016,0.008,AAA-222-111-000-0-0,,
6387,212835970,13 34 27.400,-04 21 54.66,1,11.952,,,429-056298,13342739-0421546,,STAR,gri,rpm,-17.4,1.2,11.6,2.2,,,12.387,0.03,11.953,0.03,,,12.108,0.03,11.9,0.02,11.923,0.04,,,11.227,0.029,11.039,0.022,11.022,0.025,6826,68,137,4.176,0.024,0.02,-0.054,0.05,0.05,1.595,0.032,0.045,1.392,0.028,0.045,0.343,0.025,0.021,595.4,17.86,26.8,0.048,0.001,0.008,AAA-222-111-000-0-0,,
6388,212835973,13 31 45.425,-04 21 54.11,1,16.374,,,,13314542-0421541,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.945,0.03,13.322,0.025,13.026,0.034,3563,150,180,5.021,0.104,0.065,-0.054,0.15,0.21,0.252,0.062,0.075,0.241,0.104,0.087,14.66,11.77,4.518,148,51.18,50.34,0.03,0.018,0.01,AAA-222-111-000-0-0,,
6389,212836037,13 33 50.061,-04 21 43.35,1,13.341,,,429-056281,13335006-0421434,,STAR,gri,rpm,-7.1,2,-1.9,2.2,,,14.69,0.04,13.622,0.04,,,14.166,0.03,13.276,0.03,12.987,0.02,,,11.74,0.024,11.172,0.026,11.08,0.025,4750,77,96,2.55,0.784,0.392,-0.352,0.35,0.42,7.608,4.252,4.109,0.959,0.201,0.077,0.002,0.025,0.001,2353,1472,1272,0.045,0.024,0.012,AAA-222-111-000-0-0,,
6390,212836041,13 27 27.737,-04 21 42.75,1,18.136,,,,13272773-0421427,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.588,0.136,16.059,0.15,15.43,0.205,3774,980,350,4.976,0.13,0.26,-0.243,0.3,0.54,0.303,0.269,0.111,0.322,0.296,0.148,10.82,12.32,7.614,622.6,1000,280.5,0.04,0.024,0.012,BBC-222-111-000-0-0,,
6391,212836065,13 32 53.800,-04 21 40.04,1,16.618,,,,13325380-0421400,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.183,0.084,14.469,0.09,14.084,0.087,3838,451,322,4.924,0.135,0.162,-0.152,0.2,0.32,0.342,0.155,0.123,0.364,0.207,0.172,8.291,8.833,4.277,412,270.2,187,0.039,0.022,0.012,AAA-222-111-000-0-0,,
6392,212836096,13 31 25.192,-04 21 37.23,1,17.321,,,,13312519-0421372,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.837,0.1,15.157,0.092,14.612,0.136,3732,421,300,4.959,0.12,0.168,-0.168,0.25,0.3,0.296,0.152,0.101,0.305,0.193,0.138,10.67,10.62,6.011,435.3,317.7,183.7,0.04,0.022,0.012,AAB-222-111-000-0-0,,
6393,212836110,13 35 56.371,-04 21 35.51,1,15.658,,,,13355637-0421355,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.526,0.028,12.921,0.022,12.704,0.029,3725,148,177,4.965,0.07,0.084,-0.055,0.16,0.24,0.315,0.072,0.079,0.333,0.087,0.104,10.14,6.077,3.283,160.9,44.96,46.95,0.03,0.016,0.01,AAA-222-111-000-0-0,,
6394,212836150,13 33 35.398,-04 21 31.41,1,12.419,,4969-649-1,429-056270,13333540-0421315,,STAR,gri,plx,0.1,3,9.3,3.3,,,12.899,0.325,12.89,0.356,,,12.771,0.04,12.355,0.03,12.268,0.02,,,11.446,0.027,11.203,0.026,11.103,0.025,6106,122,122,4.261,0.114,0.171,-0.164,0.2,0.28,1.228,0.265,0.167,1.073,0.127,0.152,0.536,0.221,0.248,400.9,121.3,121.3,0.041,0.021,0.013,AAA-222-111-000-0-0,,
6395,212836333,13 35 46.501,-04 21 07.90,1,10.685,,4969-1116-1,429-056335,13354650-0421078,,STAR,gri,rpm,-5.2,2.7,-9.6,2.9,,,12.159,0.221,11.208,0.111,,,11.512,0.02,10.534,0.02,10.331,0.1,,,9.008,0.03,8.477,0.061,8.346,0.026,4602,74,74,2.424,0.2,0.12,-0.03,0.12,0.18,11.35,1.066,2.523,1.236,0.247,0.155,8.32E-04,8.28E-04,2.43E-04,944.7,81.65,195.7,0.044,0.025,0.014,AAA-112-111-000-0-0,,
6396,212836368,13 26 59.469,-04 21 03.31,1,14.528,,,429-056095,13265947-0421032,,STAR,gri,rpm,21,3.7,-22.5,4.5,,,16.322,0.1,15.011,0.08,,,15.785,0.03,14.436,0.04,13.989,0.27,,,12.597,0.023,11.985,0.023,11.89,0.024,3913,117,70,4.854,0.054,0.03,-0.003,0.08,0.26,0.426,0.029,0.058,0.484,0.034,0.075,6.165,1.741,0.942,154.3,18.03,21.14,0.045,0.011,0.022,AAA-222-111-000-0-0,,
6397,212836385,13 33 15.795,-04 21 01.70,1,12.1,,,429-056264,13331579-0421016,,STAR,gri,rpm,-84.3,1.7,3.3,1.5,,,12.904,0.04,12.221,0.03,,,12.514,0.04,12.054,0.01,11.923,0.01,,,11.012,0.028,10.73,0.023,10.671,0.027,5884,174,174,4.404,0.114,0.133,-0.472,0.35,0.49,0.948,0.194,0.161,0.874,0.141,0.117,0.962,0.477,0.369,244.3,84.49,73.24,0.035,0.015,0.011,AAA-222-111-000-0-0,,
6398,212836438,13 31 45.864,-04 20 55.80,1,13.335,,,429-056222,13314586-0420558,,STAR,gri,rpm,-3,1.6,-17.5,2,,,14.125,0.03,13.471,0.02,,,13.773,0.03,13.314,0.02,13.147,0.04,,,12.269,0.024,11.948,0.023,11.929,0.023,5912,119,119,4.319,0.12,0.264,-0.21,0.2,0.24,1.129,0.405,0.209,0.973,0.107,0.089,0.669,0.391,0.403,595.3,228,109.2,0.043,0.023,0.013,AAA-222-111-000-0-0,,
6399,212836500,13 32 54.218,-04 20 48.92,1,18.162,,,,13325421-0420489,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.469,0.088,14.702,0.088,14.347,0.093,3867,416,347,4.889,0.14,0.14,-0.152,0.2,0.32,0.374,0.144,0.137,0.412,0.163,0.195,7.836,9.15,4.221,485.8,273.6,225.9,0.041,0.023,0.013,AAA-222-111-000-0-0,,
6400,212836514,13 32 33.644,-04 20 47.30,1,14.582,,,429-056246,13323362-0420472,,STAR,gri,rpm,5,2.8,-23.1,3.3,,,15.711,0.05,14.831,0.02,,,15.239,0.03,14.584,0.02,14.3,0.03,,,13.309,0.028,12.885,0.032,12.786,0.027,5249,127,84,4.577,0.045,0.063,-0.411,0.3,0.36,0.74,0.105,0.077,0.774,0.11,0.091,1.84,0.424,0.463,553.3,96.16,81.92,0.065,0.022,0.032,AAA-222-111-000-0-0,,
6401,212836515,13 29 06.445,-04 20 47.12,1,14.886,,,429-056148,13290644-0420470,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.798,0.033,12.198,0.027,11.989,0.033,3728,256,183,4.958,0.08,0.096,-0.113,0.2,0.24,0.311,0.103,0.078,0.341,0.127,0.127,9.955,7.107,3.601,117,51.97,35.99,0.026,0.014,0.009,AAA-222-111-000-0-0,,
6402,212836532,13 32 20.109,-04 20 45.42,1,14.332,,,429-056239,13322011-0420453,,STAR,gri,rpm,-4.4,3,-6.9,3.3,,,15.468,0.04,14.568,0.04,,,15.022,0.02,14.29,0.03,14.036,0.04,,,12.917,0.023,12.39,0.022,12.362,0.024,4987,78,78,2.932,0.52,0.624,-0.749,0.3,0.36,5.05,6.551,2.262,0.9,0.049,0.078,0.006,0.028,0.005,2832,3366,1213,0.056,0.026,0.022,AAA-222-111-000-0-0,,
6403,212836537,13 29 07.068,-04 20 44.78,1,11.124,,4962-1146-1,429-056151,13290707-0420447,,STAR,gri,rav,-36.5,1.8,7.9,1.9,,,11.631,0.087,11.289,0.102,,,11.461,0.03,11.088,0.02,10.98,0.07,,,10.214,0.027,9.955,0.026,9.922,0.024,6572,158,132,4.182,0.09,0.126,-0.235,0.15,0.15,1.459,0.277,0.171,1.217,0.13,0.108,0.367,0.145,0.121,337,59.67,42.81,0.04,0.019,0.012,AAA-222-111-000-0-0,,
6404,212836587,13 28 45.410,-04 20 36.96,1,17.617,,,,13284541-0420369,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.113,0.12,15.348,0.116,14.634,0.128,3612,395,282,5.004,0.125,0.15,-0.153,0.2,0.28,0.268,0.135,0.09,0.266,0.183,0.115,12.51,12.45,7.051,435.3,317.7,183.7,0.04,0.024,0.014,BBB-222-111-000-0-0,,
6405,212836654,13 36 14.930,-04 20 27.90,1,12.188,,,429-056353,13361492-0420278,,STAR,gri,rpm,-22.3,1.7,-10.3,1.6,,,12.997,0.02,12.256,0.02,,,12.601,0.02,12.066,0.03,12.012,0.12,,,10.97,0.023,10.614,0.022,10.578,0.019,5722,91,114,4.411,0.078,0.494,-0.067,0.15,0.24,1.009,0.751,0.103,0.991,0.099,0.07,0.912,0.249,0.744,290,218.1,36.25,0.04,0.018,0.015,AAA-222-111-000-0-0,,
6406,212836685,13 28 01.611,-04 20 24.30,1,16.837,,,,13280161-0420243,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.386,0.061,14.699,0.077,14.328,0.094,3803,438,312,4.924,0.135,0.162,-0.141,0.2,0.32,0.329,0.143,0.116,0.357,0.202,0.168,8.233,8.385,4.154,449.3,277.7,197.1,0.038,0.024,0.012,AAA-222-111-000-0-0,,
6407,212836707,13 32 19.618,-04 20 21.19,1,14.255,,,429-056238,13321961-0420210,,STAR,gri,rpm,-1.6,2.8,9.9,3.4,,,15.323,0.09,14.466,0.05,,,14.933,0.03,14.194,0.03,13.964,0.07,,,12.832,0.023,12.357,0.022,12.291,0.024,5058,101,101,3.502,1.107,0.615,-0.538,0.42,0.35,2.709,2.513,2.07,0.896,0.072,0.1,0.049,1.995,0.045,1533,1315,1141,0.045,0.024,0.015,AAA-222-111-000-0-0,,
6408,212836747,13 27 06.035,-04 20 15.19,1,15.336,,,,13270603-0420151,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.858,0.032,12.287,0.032,11.917,0.026,3451,117,212,5.086,0.12,0.075,0.017,0.21,0.15,0.202,0.057,0.052,0.196,0.069,0.057,20.13,15.83,6.83,70.42,23.49,23.35,0.023,0.015,0.011,AAA-222-111-000-0-0,,
6409,212836754,13 30 04.673,-04 20 13.89,1,13.688,,,429-056172,13300466-0420137,,STAR,gri,rpm,-20.2,2,-40.9,2.2,,,14.448,0.04,13.811,0.04,,,14.119,0.03,13.684,0.04,13.504,0.07,,,12.645,0.027,12.338,0.026,12.266,0.031,5915,143,143,4.433,0.07,0.14,-0.712,0.35,0.35,0.886,0.204,0.095,0.813,0.094,0.047,1.107,0.319,0.44,546.7,137.1,63.92,0.036,0.02,0.011,AAA-222-111-000-0-0,,
6410,212836777,13 27 34.618,-04 20 11.50,1,13.06,,,429-056107,13273461-0420115,,STAR,gri,rpm,-19.3,2.1,11.7,2.5,,,14.09,0.03,13.22,0.03,,,13.651,0.02,12.998,0.03,12.807,0.03,,,11.825,0.028,11.445,0.023,11.358,0.024,5415,86,86,4.505,0.04,0.048,-0.008,0.18,0.21,0.88,0.079,0.061,0.917,0.058,0.07,1.287,0.253,0.212,342.2,42.1,27.22,0.044,0.03,0.015,AAA-222-111-000-0-0,,
6411,212836843,13 34 40.345,-04 20 02.06,1,17.953,,,,13344034-0420020,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.422,0.107,15.77,0.13,15.306,0.174,3822,610,339,4.941,0.13,0.208,-0.246,0.3,0.48,0.326,0.185,0.118,0.349,0.229,0.164,9.777,10.89,6.348,609.8,630.6,272.3,0.055,0.028,0.023,ABC-222-111-000-0-0,,
6412,212836851,13 35 46.479,-04 20 00.94,1,12.389,,,429-056334,13354647-0420010,,STAR,gri,rpm,-19.3,1.2,13.5,1.6,,,12.987,0.02,12.388,0.01,,,12.655,0.03,12.27,0.03,12.274,0.12,,,11.377,0.023,11.151,0.029,11.096,0.024,6171,100,100,4.234,0.105,0.21,-0.179,0.18,0.24,1.307,0.397,0.179,1.124,0.101,0.141,0.464,0.214,0.247,488.7,139.7,80.35,0.036,0.013,0.008,AAA-222-111-000-0-0,,
6413,212836863,13 32 20.618,-04 19 59.32,1,13.392,,,429-056240,13322062-0419591,,STAR,gri,rpm,-1.8,1.9,-0.4,2.1,,,14.591,0.05,13.653,0.02,,,14.106,0.03,13.356,0.03,13.086,0.02,,,12.001,0.022,11.526,0.022,11.449,0.027,5013,101,80,2.45,0.93,0.09,-0.652,0.2,0.32,9.265,1.343,5.876,0.931,0.048,0.048,0.001,0.023,2.93E-04,3286,486.8,1978,0.07,0.02,0.034,AAA-222-111-000-0-0,,
6414,212836866,13 36 17.831,-04 19 59.20,1,13.404,,,429-056355,13361782-0419592,,STAR,gri,rpm,-49.5,2.8,29.3,3.2,,,14.739,0.03,13.637,0.02,,,14.217,0.02,13.232,0.04,13.056,0.1,,,11.736,0.023,11.294,0.022,11.131,0.024,4818,115,57,4.582,0.036,0.02,0.088,0.12,0.14,0.761,0.015,0.043,0.803,0.024,0.039,1.815,0.269,0.109,231.8,26.37,6.954,0.041,0.031,0.007,AAA-222-111-000-0-0,,
6415,212836911,13 27 36.226,-04 19 52.92,1,12.807,,,429-056108,13273622-0419529,,STAR,gri,rpm,-16.4,2.1,12.2,2.5,,,13.834,0.03,12.973,0.04,,,13.405,0.03,12.774,0.04,12.551,0.03,,,11.534,0.028,11.106,0.023,10.993,0.021,5271,128,128,3.69,0.81,0.486,-0.62,0.56,0.35,2.124,1.091,1.338,0.894,0.123,0.051,0.07,1.183,0.055,676.1,323.9,411.9,0.044,0.037,0.017,AAA-222-111-000-0-0,,
