,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
58,212540038,13 23 35.988,-11 53 11.79,1,10.192,,5547-1371-1,391-058806,13233599-1153118,,STAR,gri,rav,-78.4,1.9,-40.9,2,,,11.435,0.096,10.455,0.058,,,10.793,0.03,10.095,0.02,9.934,0.09,,,8.723,0.026,8.258,0.061,8.139,0.026,4871,77,77,3.249,0.135,0.162,-0.192,0.15,0.12,4.201,0.826,0.691,1.168,0.171,0.122,0.015,0.01,0.006,340.4,61.38,52,0.05,0.029,0.018,AAA-111-111-000-0-0,,
59,212540076,13 35 48.636,-11 53 09.10,1,17.729,,,,13354863-1153090,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.217,0.087,15.648,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,ABU-220-110-000-0-0,33.9,
60,212540092,13 35 28.982,-11 53 08.41,1,17.92,,,,13352898-1153084,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.392,0.109,16.106,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,36.6,
61,212540121,13 50 34.380,-11 53 06.90,1,12.986,,,391-059732,13503437-1153070,,STAR,gri,rpm,-2.1,1.5,-2,1.9,,,13.855,0.04,13.212,0.03,,,13.464,0.03,13.004,0.03,12.782,0.03,,,11.895,0.023,11.541,0.022,11.475,0.021,5634,203,169,3.223,1.092,0.91,-1.096,0.9,0.45,2.903,6.236,1.981,0.884,0.178,0.018,0.022,0.451,0.021,1264,2191,801.4,0.048,0.022,0.016,AAA-222-111-000-0-0,,
62,212540135,13 35 52.364,-11 53 05.50,1,17.697,,,,13355236-1153054,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.187,0.12,15.337,0.11,14.654,0.122,3629,376,313,5.002,0.13,0.156,-0.168,0.25,0.3,0.263,0.142,0.092,0.277,0.194,0.121,13.04,14.21,6.8,449.7,333.6,218.6,0.04,0.023,0.013,BBB-222-111-000-0-0,,
63,212540174,13 41 55.569,-11 53 02.97,1,14.869,,,391-059429,13415557-1153030,,STAR,gri,rpm,-95,3.3,-12.7,3.5,,,17.68,0.36,16.1,0.24,,,16.782,0.13,15.532,0.14,14.049,0.14,,,11.809,0.026,11.111,0.024,10.857,0.021,3595,129,129,4.974,0.08,0.08,0.044,0.12,0.12,0.284,0.085,0.066,0.293,0.096,0.077,12.17,8.4,4.311,72.55,17.45,23.68,0.022,0.01,0.01,AAA-222-111-000-0-0,,
64,212540184,13 23 11.173,-11 53 02.04,1,13.695,,,391-058796,13231117-1153021,,STAR,gri,rpm,1.3,2.5,9.4,2.9,,,14.726,0.04,13.909,0.02,,,14.27,0.02,13.608,0.04,13.448,0.11,,,12.243,0.026,11.816,0.024,11.74,0.024,5285,158,126,3.594,0.79,0.948,-0.399,0.35,0.7,2.076,4.531,1.285,0.905,0.131,0.031,0.078,1.192,0.076,995.2,1522,601.7,0.058,0.026,0.022,AAA-222-111-000-0-0,,
65,212540196,13 34 13.268,-11 53 01.20,1,18.118,,,,13341326-1153012,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.572,0.167,,,15.002,0.155,,,,,,,,,,,,,,,,,,,,,,,,,CUB-202-101-000-0-0,63.4,
66,212540201,13 47 12.708,-11 53 00.99,1,11.958,,5549-1336-1,391-059630,13471269-1153008,,STAR,gri,plx,-17,2.4,-1.1,2.7,,,12.712,0.385,11.696,0.222,,,12.274,0.02,11.922,0.04,11.823,0.07,,,10.907,0.021,10.726,0.022,10.641,0.021,6448,133,160,4.159,0.09,0.126,-0.003,0.12,0.18,1.55,0.289,0.178,1.322,0.102,0.102,0.335,0.127,0.121,501.6,102.4,102.4,0.042,0.025,0.014,AAA-222-111-000-0-0,,
67,212540253,13 36 03.479,-11 52 57.07,1,18.396,,,,13360347-1152570,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.831,0.147,16.001,0.171,15.24,0.17,3698,523,327,5.005,0.13,0.182,-0.218,0.25,0.4,0.258,0.176,0.091,0.283,0.201,0.125,13.22,14.08,7.683,663.3,518.9,291.1,0.04,0.023,0.013,CCC-222-111-000-0-0,,
68,212540351,13 54 26.733,-11 52 49.73,1,12.025,,,391-059864,13542672-1152498,,STAR,gri,rpm,-4,1.1,3.5,2.2,,,13.209,0.05,12.314,0.05,,,12.705,0.03,12.032,0.03,11.734,0.04,,,10.621,0.026,10.155,0.022,10.097,0.021,5083,101,101,2.428,0.672,0.12,-0.797,0.2,0.36,9.621,1.349,4.885,0.911,0.047,0.031,9.91E-04,0.008,3.29E-04,1819,250.4,912.4,0.041,0.026,0.013,AAA-222-111-000-0-0,,
69,212540382,13 52 28.638,-11 52 47.46,1,14.819,,,391-059791,13522865-1152475,,STAR,gri,rpm,-16.2,2.5,-4.6,2.9,,,15.942,0.08,15.103,0.05,,,15.492,0.04,14.873,0.05,14.53,0.04,,,13.506,0.024,13.059,0.026,13.015,0.039,5270,126,105,4.541,0.072,1.008,-0.503,0.42,0.56,0.789,1.8,0.102,0.824,0.074,0.104,1.581,0.503,1.535,654.7,1435,100,0.06,0.029,0.024,AAA-222-111-000-0-0,,
70,212540385,13 41 23.134,-11 52 47.29,1,13.703,,,391-059410,13412313-1152472,,STAR,gri,rpm,-26.3,2.8,18.3,3.2,,,14.852,0.05,13.994,0.03,,,14.384,0.03,13.724,0.02,13.411,0.06,,,12.309,0.023,11.839,0.022,11.78,0.024,5217,124,82,4.578,0.025,0.055,-0.241,0.12,0.27,0.761,0.066,0.041,0.812,0.071,0.032,1.791,0.196,0.335,352.7,43.58,10.58,0.046,0.019,0.014,AAA-222-111-000-0-0,,
71,212540435,13 26 55.422,-11 52 43.81,1,15.941,,,,13265542-1152438,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.556,0.09,13.78,0.092,13.236,0.075,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,5.1,
72,212540442,13 51 46.414,-11 52 43.56,1,16.778,,,,13514641-1152435,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.154,0.054,14.69,0.061,14.495,0.096,4735,622,1121,4.663,0.36,0.24,-0.377,0.35,0.56,0.568,0.299,0.324,0.618,0.199,0.365,2.921,11.72,1.81,934.1,883.9,658.6,0.039,0.023,0.013,AAA-222-111-000-0-0,,
73,212540448,13 40 33.904,-11 52 43.19,1,13.566,,,391-059377,13403390-1152431,,STAR,gri,rpm,-5.4,2.4,-9,2.8,,,14.432,0.03,13.772,0.03,,,14.041,0.03,13.57,0.03,13.363,0.05,,,12.502,0.024,12.181,0.024,12.132,0.026,5873,117,140,4.342,0.114,0.323,-0.167,0.2,0.28,1.081,0.542,0.146,0.989,0.106,0.106,0.692,0.4,0.471,642.1,311.2,107,0.041,0.02,0.011,AAA-222-111-000-0-0,,
74,212540492,13 53 46.586,-11 52 40.07,1,13.851,,,391-059842,13534658-1152402,,STAR,gri,rpm,-13.7,2,7.9,2.3,,,14.661,0.07,14.057,0.04,,,14.289,0.04,13.886,0.03,13.664,0.05,,,12.832,0.024,12.448,0.026,12.437,0.027,5771,168,134,3.944,0.462,0.33,-0.773,0.48,0.56,1.599,0.578,0.737,0.881,0.065,0.065,0.189,0.858,0.124,1120,309.6,526.2,0.043,0.018,0.015,AAA-222-111-000-0-0,,
75,212540498,13 52 46.930,-11 52 39.56,1,11.555,,5556-1200-1,391-059807,13524694-1152394,,STAR,gri,plx,-7,2.5,3.9,2.6,,,12.77,0.362,11.757,0.218,,,12.323,0.03,11.571,0.03,11.227,0.04,,,10.166,0.023,9.692,0.026,9.533,0.021,4963,80,80,3.225,0.2,0.32,-0.433,0.25,0.3,3.99,1.343,0.747,1.038,0.213,0.118,0.014,0.017,0.009,631.3,156.2,156.2,0.044,0.027,0.015,AAA-222-111-000-0-0,,
76,212540506,13 51 29.824,-11 52 39.00,1,13.987,,,391-059753,13512982-1152390,,STAR,gri,rpm,-8.8,2.2,5.4,2.6,,,14.952,0.08,14.227,0.03,,,14.526,0.03,14.002,0.04,13.756,0.06,,,12.852,0.026,12.46,0.024,12.447,0.032,5611,169,169,4.317,0.192,0.704,-0.389,0.36,0.66,1.12,1.255,0.275,0.897,0.086,0.062,0.643,0.675,0.577,722.5,690.2,164.2,0.053,0.029,0.021,AAA-222-111-000-0-0,,
77,212540556,13 34 33.713,-11 52 34.96,1,13.246,,,391-059185,13343372-1152350,,STAR,gri,rpm,-3.3,1.3,5.7,1.5,,,13.846,0.05,13.331,0.06,,,13.513,0.04,13.168,0.02,13.132,0.09,,,12.188,0.023,11.916,0.022,11.897,0.031,6218,149,124,4.211,0.105,0.189,-0.224,0.2,0.36,1.301,0.395,0.162,1.119,0.108,0.194,0.432,0.207,0.218,699.5,205.8,104.1,0.043,0.026,0.013,AAA-222-111-000-0-0,,
78,212540561,13 43 20.808,-11 52 34.69,1,11.72,,5549-600-1,391-059478,13432082-1152348,,STAR,gri,rpm,16.6,2.3,-15.5,2.4,,,12.808,0.288,11.772,0.161,,,12.072,0.04,11.69,0.02,11.569,0.1,,,10.747,0.027,10.46,0.027,10.346,0.023,6106,151,126,4.188,0.16,0.192,-0.16,0.2,0.28,1.339,0.378,0.251,1.113,0.134,0.161,0.378,0.294,0.188,367.4,109,71.51,0.039,0.022,0.012,AAA-222-111-000-0-0,,
79,212540576,13 39 55.653,-11 52 33.62,1,11.575,,5549-1032-1,391-059353,13395563-1152335,,STAR,gri,plx,-29.1,2.4,17.7,2.7,,,12.725,0.29,11.911,0.193,,,11.962,0.03,11.583,0.03,11.409,0.07,,,10.66,0.028,10.31,0.023,10.238,0.025,6041,121,97,4.219,0.115,0.161,-0.303,0.25,0.3,1.259,0.259,0.157,0.997,0.118,0.099,0.492,0.244,0.212,323.7,44.93,44.93,0.037,0.02,0.011,AAA-222-111-000-0-0,,
80,212540611,13 53 37.079,-11 52 30.65,1,13.651,,,391-059836,13533709-1152307,,STAR,gri,rpm,-27.1,1.9,10.9,2.2,,,14.428,0.08,13.841,0.03,,,14.064,0.06,13.68,0.03,13.474,0.04,,,12.613,0.023,12.284,0.027,12.265,0.027,5958,119,143,4.337,0.14,0.252,-0.535,0.3,0.3,1.052,0.363,0.201,0.888,0.068,0.081,0.749,0.523,0.46,657.4,244.2,155.9,0.043,0.022,0.014,AAA-222-111-000-0-0,,
81,212540637,13 28 08.976,-11 52 28.00,1,10.366,,5548-418-1,391-058955,13280897-1152279,,STAR,gri,rpm,53,1.9,-14.5,1.9,,,11.003,0.064,10.628,0.065,,,10.769,0.08,10.345,0.01,10.194,0.05,,,9.419,0.027,9.095,0.023,9.057,0.021,5947,142,178,4.276,0.174,0.29,-0.168,0.2,0.24,1.186,0.501,0.248,1.03,0.114,0.114,0.6,0.419,0.392,166.9,68.74,36.44,0.039,0.025,0.014,AAA-222-111-000-0-0,,
82,212540669,13 46 45.846,-11 52 26.28,1,11.951,,,391-059613,13464583-1152263,,STAR,gri,rpm,-28.1,1.2,2.3,1.7,,,13.129,0.05,12.219,0.04,,,12.633,0.02,11.884,0.04,11.659,0.09,,,10.458,0.025,10.05,0.026,9.934,0.023,5155,125,125,3.805,0.768,0.288,-0.093,0.25,0.35,2.1,0.713,1.323,0.961,0.25,0.1,0.118,1.622,0.075,407,156.9,254,0.04,0.02,0.014,AAA-222-111-000-0-0,,
83,212540720,13 54 44.187,-11 52 21.86,1,14.246,,,391-059875,13544418-1152219,,STAR,gri,rpm,-10.1,2.4,-6.6,2.7,,,15.186,0.06,14.465,0.05,,,14.749,0.04,14.261,0.04,14.031,0.07,,,13.141,0.026,12.829,0.022,12.754,0.033,5886,145,145,4.324,0.132,0.242,-0.236,0.25,0.35,1.117,0.382,0.199,0.974,0.105,0.105,0.678,0.348,0.382,878.2,314.1,180,0.067,0.02,0.028,AAA-222-111-000-0-0,,
84,212540818,13 27 38.884,-11 52 14.33,1,13.153,,,391-058939,13273889-1152142,,STAR,gri,rpm,-15.7,2,1.7,2.5,,,14.099,0.01,13.356,0.03,,,13.672,0.01,13.12,0.01,12.931,0.03,,,11.978,0.028,11.647,0.023,11.529,0.028,5730,116,139,4.41,0.095,0.437,-0.067,0.15,0.39,1.041,0.59,0.161,0.982,0.094,0.113,0.905,0.465,0.693,460.3,248,89.24,0.076,0.018,0.036,AAA-222-111-000-0-0,,
85,212540834,13 52 36.482,-11 52 13.49,1,15.243,,,391-059797,13523648-1152135,,STAR,gri,rpm,-25.6,2.9,26.9,3.3,,,17.543,0.09,16.179,0.02,,,16.97,0.05,15.653,0.03,14.503,0.1,,,12.809,0.024,12.194,0.03,11.902,0.027,3573,113,71,4.992,0.02,0.057,0.149,0.12,0.1,0.284,0.06,0.02,0.292,0.078,0.031,12.44,1.358,3.323,100.3,28.96,6.477,0.029,0.021,0.005,AAA-222-111-000-0-0,,
86,212540848,13 43 34.995,-11 52 12.31,1,15.599,,,391-059492,13433498-1152122,,STAR,gri,rpm,-99.5,3.7,-20.6,4,,,18.183,0.12,16.387,0.07,,,17.108,0.04,15.787,0.06,14.953,0.14,,,13.315,0.026,12.692,0.026,12.454,0.027,3685,89,89,4.974,0.054,0.063,-0.046,0.12,0.18,0.301,0.059,0.042,0.322,0.06,0.072,11.23,3.406,3.058,138.9,28.47,23.63,0.027,0.015,0.007,AAA-222-111-000-0-0,,
87,212540900,13 48 02.223,-11 52 09.07,1,18.058,,,,13480222-1152090,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.518,0.121,15.818,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,16.7,
88,212540941,13 47 33.464,-11 52 06.35,1,11.646,,5556-824-1,391-059641,13473346-1152064,,STAR,gri,rpm,-12.2,2.2,5.2,2.2,,,11.973,0.124,12.316,0.294,,,11.851,0.03,11.578,0.05,11.507,0.07,,,10.695,0.023,10.481,0.022,10.44,0.023,6465,158,158,4.156,0.115,0.184,-0.042,0.12,0.21,1.567,0.409,0.239,1.307,0.138,0.138,0.313,0.172,0.143,433.9,124,71.33,0.038,0.02,0.011,AAA-222-111-000-0-0,,
89,212540942,13 28 11.085,-11 52 06.26,1,14.429,,,391-058958,13281108-1152062,,STAR,gri,rpm,-21.7,3,19.2,3.3,,,15.662,0.03,14.741,0.02,,,15.174,0.02,14.376,0.03,14.11,0.07,,,13.041,0.028,12.576,0.027,12.445,0.027,5035,82,82,4.589,0.03,0.036,-0.096,0.18,0.27,0.754,0.05,0.065,0.81,0.053,0.084,1.851,0.364,0.257,468.8,46.41,50.21,0.067,0.018,0.027,AAA-222-111-000-0-0,,
90,212540952,13 20 18.062,-11 52 05.84,1,16.812,,,391-058708,13201807-1152056,,STAR,JHK,rpm,9.2,5.3,-46.7,5.4,,,,,,,,,,,,,,,,,14.633,0.034,13.988,0.039,13.797,0.049,3869,292,243,4.914,0.085,0.085,-0.215,0.2,0.32,0.348,0.077,0.085,0.377,0.099,0.119,8.312,4.801,2.627,320,97.98,99.84,0.049,0.029,0.019,AAA-222-111-000-0-0,,
91,212540967,13 24 43.517,-11 52 05.10,1,13.905,,,391-058834,13244352-1152050,,STAR,gri,rpm,-8.3,3.1,-5.2,3.1,,,14.771,0.03,14.082,0.04,,,14.342,0.01,13.881,0.03,13.718,0.03,,,12.779,0.026,12.417,0.022,12.361,0.026,5853,138,138,4.247,0.195,0.39,-0.389,0.3,0.48,1.218,0.622,0.311,0.928,0.112,0.08,0.512,0.545,0.373,805.3,390.2,225.9,0.053,0.031,0.022,AAA-222-111-000-0-0,,
92,212540981,13 23 01.392,-11 52 04.57,1,13.649,,,391-058791,13230139-1152046,,STAR,gri,rpm,-33.1,2.5,-9.1,2.9,,,14.336,0.03,13.774,0.07,,,13.975,0.02,13.606,0.03,13.509,0.16,,,12.563,0.024,12.251,0.024,12.181,0.027,6127,98,98,4.291,0.085,0.221,-0.731,0.3,0.25,1.095,0.309,0.128,0.869,0.053,0.053,0.636,0.202,0.339,682.2,196.7,88.03,0.042,0.038,0.01,AAA-222-111-000-0-0,,
93,212540985,13 37 32.377,-11 52 04.25,1,13.574,,,391-059293,13373237-1152045,,STAR,gri,rpm,-19.2,1.8,5.2,1.9,,,13.881,0.05,13.607,0.05,,,13.641,0.05,13.552,0.03,13.528,0.06,,,12.851,0.026,12.707,0.023,12.581,0.024,7583,315,442,3.082,0.095,0.025,-2.048,0.14,0.05,4.287,0.086,0.475,0.8,0.016,0.016,0.01,0.004,6.15E-04,3332,99.95,272.1,0.049,0.017,0.014,AAA-222-111-000-0-0,,
94,212540986,13 38 37.350,-11 52 04.14,1,12.616,,,391-059322,13383735-1152040,,STAR,gri,rav,-13.5,1.6,1.9,3.2,,,13.621,0.04,12.873,0.03,,,13.209,0.04,12.617,0.01,12.362,0.07,,,11.325,0.024,10.93,0.024,10.837,0.021,5186,103,83,3.58,0.112,0.096,-0.672,0.09,0.12,2.525,0.287,0.298,0.918,0.032,0.022,0.056,0.022,0.016,729.6,79.28,62.97,0.041,0.014,0.01,AAA-222-111-000-0-0,,
95,212540998,13 54 22.734,-11 52 03.39,1,16.224,,,391-059860,13542273-1152032,,STAR,gri,rpm,9.7,7.1,9.3,6.9,,,17.322,0.11,16.449,0.11,,,16.803,0.11,16.261,0.1,15.976,0.11,,,14.799,0.043,14.419,0.054,14.366,0.087,5580,336,269,4.477,0.1,0.52,-0.647,0.4,0.4,0.869,0.789,0.143,0.816,0.086,0.086,1.165,0.751,0.992,1392,1260,336,0.059,0.03,0.025,AAA-222-111-000-0-0,,
96,212541054,13 51 51.138,-11 52 00.00,1,18.196,,,,13515113-1152000,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.642,0.194,16.03,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,40.7,
97,212541072,13 31 03.593,-11 51 58.44,1,12.872,,,391-059056,13310361-1151583,,STAR,gri,rpm,10,1.4,-27.8,2.3,,,13.816,0.02,13.067,0.01,,,13.379,0.02,12.86,0.01,12.655,0.05,,,11.781,0.024,11.453,0.026,11.377,0.023,5809,139,139,4.404,0.08,0.2,-0.221,0.16,0.28,1,0.298,0.139,0.967,0.077,0.123,0.913,0.371,0.451,423.5,109.6,87.1,0.073,0.015,0.03,AAA-222-111-000-0-0,,
98,212541081,13 49 37.742,-11 51 57.70,1,17.267,,,,13493774-1151577,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.787,0.091,14.897,0.082,14.527,0.13,3996,287,344,4.84,0.154,0.11,-0.153,0.2,0.32,0.417,0.112,0.145,0.464,0.119,0.191,5.769,6.736,2.212,666.2,272.7,281.4,0.042,0.025,0.014,AAB-222-111-000-0-0,,
99,212541097,13 31 25.492,-11 51 55.99,1,13.501,,,391-059070,13312549-1151561,,STAR,gri,rpm,-19.6,3.1,-10.9,2.3,,,14.416,0.03,13.675,0.01,,,13.989,0.03,13.466,0.02,13.292,0.03,,,12.477,0.026,12.138,0.023,12.074,0.023,5760,140,140,4.425,0.065,0.221,-0.197,0.2,0.32,0.974,0.303,0.104,0.938,0.077,0.093,0.974,0.267,0.525,548.8,178,71.91,0.065,0.021,0.029,AAA-222-111-000-0-0,,
100,212541171,13 43 56.975,-11 51 50.60,1,14.552,,,391-059510,13435695-1151507,,STAR,gri,rpm,-40.5,3.1,-8.2,3.7,,,16.562,0.09,15.215,0.05,,,15.99,0.05,14.603,0.04,13.935,0.12,,,12.382,0.026,11.715,0.024,11.524,0.021,3903,62,94,4.873,0.03,0.036,0.009,0.08,0.2,0.403,0.041,0.031,0.457,0.044,0.044,6.548,1.181,1,131.1,18.04,12.08,0.048,0.012,0.019,AAA-222-111-000-0-0,,
101,212541175,13 49 42.546,-11 51 50.32,1,16.866,,,,13494254-1151503,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.513,0.032,13.769,0.034,13.622,0.051,4166,171,171,4.771,0.055,0.055,-0.075,0.16,0.24,0.512,0.064,0.057,0.577,0.06,0.072,4.013,1.351,0.862,487,87.81,74.4,0.042,0.026,0.013,AAA-222-111-000-0-0,,
102,212541179,13 51 40.217,-11 51 49.88,1,10.007,,5556-1092-1,391-059760,13514020-1151498,,STAR,gri,plx,11.5,1.8,-31.9,1.9,,,10.814,0.063,10.151,0.049,,,10.589,0.04,9.963,0.05,9.757,0.02,,,8.983,0.029,8.712,0.038,8.67,0.023,5606,203,169,3.702,0.145,0.203,0.011,0.16,0.28,2.685,0.986,0.537,1.348,0.255,0.212,0.067,0.05,0.036,392.2,149.2,149.2,0.042,0.021,0.015,AAA-112-111-000-0-0,,
103,212541194,13 22 50.431,-11 51 49.08,1,16.422,,,,13225043-1151490,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.766,0.039,14.193,0.041,14.095,0.068,4466,376,677,4.721,0.22,0.132,-0.252,0.25,0.4,0.55,0.144,0.22,0.6,0.15,0.24,3.426,6.5,1.508,619.4,315.5,307.5,0.051,0.03,0.019,AAA-222-111-000-0-0,,
104,212541276,13 24 19.592,-11 51 42.69,1,17.74,,,,13241959-1151426,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.227,0.118,15.597,0.145,14.974,0.154,3746,613,306,4.968,0.125,0.2,-0.201,0.25,0.4,0.286,0.195,0.1,0.318,0.233,0.146,9.947,10.36,6.285,548.6,540,238.7,0.053,0.031,0.022,BBB-222-111-000-0-0,,
105,212541285,13 36 37.474,-11 51 42.02,1,11.676,,5548-1411-1,391-059263,13363746-1151420,,STAR,gri,plx,-12.9,2.3,-2.1,2.3,,,12.612,0.261,12.561,0.272,,,11.895,0.04,11.604,0.02,11.52,0.06,,,10.763,0.024,10.535,0.024,10.494,0.024,6420,155,155,3.997,0.135,0.135,-0.059,0.15,0.21,1.849,0.445,0.304,1.376,0.154,0.154,0.199,0.124,0.088,742.1,260.1,260.1,0.039,0.02,0.011,AAA-222-111-000-0-0,,
106,212541308,13 34 21.621,-11 51 40.01,1,18.418,,,,13342162-1151400,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.852,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDD-222-111-000-0-0,52.1,
107,212541318,13 54 39.093,-11 51 39.41,1,12.828,,,391-059870,13543908-1151394,,STAR,gri,rpm,0.5,1.2,-22.8,2.4,,,13.659,0.05,13.022,0.05,,,13.273,0.04,12.841,0.04,12.638,0.05,,,11.73,0.022,11.407,0.025,11.335,0.023,5899,140,117,4.311,0.12,0.24,-0.143,0.2,0.2,1.162,0.385,0.202,1.008,0.108,0.108,0.641,0.329,0.361,484.7,150.7,85.23,0.039,0.022,0.014,AAA-222-111-000-0-0,,
108,212541357,13 29 47.043,-11 51 36.00,1,14.52,,,391-059019,13294704-1151358,,STAR,gri,rpm,-62.9,2.9,15.5,3.1,,,16.956,0.095,15.513,0.054,,,16.279,0.06,14.904,0.07,13.766,0.08,,,12.026,0.03,11.389,0.029,11.146,0.029,3566,102,184,5.025,0.05,0.08,0.053,0.1,0.1,0.248,0.085,0.047,0.249,0.109,0.068,14.52,5.522,5.273,58.26,30.62,15.17,0.024,0.015,0.007,AAA-222-111-000-0-0,,
109,212541361,13 54 26.964,-11 51 35.57,1,15.208,,,,13542696-1151355,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.056,0.026,12.504,0.033,12.228,0.029,3546,132,158,5.035,0.078,0.065,-0.005,0.12,0.18,0.241,0.062,0.058,0.235,0.089,0.076,16.32,9.782,5.285,89.32,29.79,26.09,0.021,0.013,0.006,AAA-222-111-000-0-0,,
110,212541373,13 46 21.541,-11 51 34.45,1,16.883,,,,13462153-1151344,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.208,0.049,14.729,0.063,14.53,0.103,4659,746,1119,4.684,0.342,0.228,-0.362,0.35,0.56,0.582,0.309,0.334,0.6,0.219,0.365,3.09,12.05,1.899,844.3,798.9,595.3,0.051,0.032,0.02,AAA-222-111-000-0-0,,
111,212541386,13 35 28.337,-11 51 33.67,1,14.231,,,391-059213,13352835-1151335,,STAR,gri,rpm,1.3,2.2,-72.9,2.6,,,15.699,0.09,14.665,0.04,,,15.193,0.06,14.202,0.05,13.818,0.1,,,12.446,0.026,11.875,0.026,11.77,0.029,4557,160,133,4.7,0.12,0.05,-0.397,0.25,0.6,0.581,0.059,0.129,0.625,0.076,0.113,3.08,2.199,0.577,241.6,37.08,54.76,0.031,0.018,0.007,AAA-222-111-000-0-0,,
112,212541407,13 36 02.025,-11 51 31.69,1,16.724,,,,13360202-1151316,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.281,0.089,14.589,0.091,14.213,0.097,3846,438,312,4.917,0.14,0.168,-0.152,0.2,0.32,0.353,0.164,0.13,0.366,0.209,0.174,8.046,8.959,4.239,410.6,281.9,191.3,0.039,0.022,0.012,AAA-222-111-000-0-0,,
113,212541418,13 26 24.950,-11 51 30.90,1,13.653,,,391-058896,13262494-1151309,,STAR,gri,rpm,-9.7,5,6.5,3.1,,,14.824,0.03,13.93,0.02,,,14.311,0.03,13.63,0.02,13.371,0.04,,,12.263,0.026,11.705,0.023,11.667,0.024,5010,80,120,2.6,0.65,0.65,-0.984,0.3,0.6,7.385,7.973,3.834,0.891,0.027,0.073,0.002,0.015,0.002,2989,3072,1515,0.052,0.025,0.021,AAA-222-111-000-0-0,,
114,212541457,13 51 39.803,-11 51 27.46,1,11.896,,,391-059759,13513979-1151274,,STAR,gri,rpm,9.6,1.4,-31.2,2.3,,,12.827,0.06,12.132,0.03,,,12.403,0.05,11.912,0.02,11.679,0.02,,,10.827,0.024,10.518,0.025,10.431,0.023,5691,173,139,4.375,0.132,0.528,-0.235,0.25,0.4,1.054,0.893,0.195,0.962,0.118,0.098,0.809,0.503,0.682,275.4,219.8,52.06,0.044,0.026,0.016,AAA-222-111-000-0-0,,
115,212541466,13 36 30.399,-11 51 26.98,1,14.457,,,391-059255,13363040-1151270,,STAR,gri,rpm,-5.1,8.7,-3.7,8.2,,,15.605,0.08,14.727,0.05,,,15.105,0.04,14.435,0.03,14.179,0.07,,,13.064,0.027,12.538,0.026,12.486,0.028,5064,118,98,2.961,0.515,0.618,-0.882,0.35,0.35,4.409,5.59,1.952,0.893,0.041,0.058,0.006,0.032,0.006,2925,2800,1254,0.056,0.031,0.022,AAA-222-111-000-0-0,,
116,212541472,13 23 16.560,-11 51 26.66,1,13.954,,,391-058798,13231657-1151267,,STAR,gri,rpm,-42.2,3,-15.6,3.4,,,15.864,0.08,14.536,0.01,,,15.237,0.03,13.925,0.02,13.404,0.11,,,11.852,0.024,11.19,0.024,11.038,0.024,4007,111,63,4.823,0.049,0.035,-0.091,0.21,0.12,0.452,0.046,0.042,0.517,0.046,0.064,5.307,1.132,0.79,122,15.52,13.77,0.044,0.013,0.018,AAA-222-111-000-0-0,,
