EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
203983417,16 55 01.548,-24 08 26.34,1,12.454,,,330-086210,16550154-2408263,STAR,gri,rpm,-6,2.1,-6.9,2,,,13.323,0.042,12.709,0.031,12.922,0.031,12.516,0.041,12.253,0.061,11.37,0.023,11.128,0.024,11.023,0.019,6702,346,346,4.097,0.155,0.186,0.018,0.12,0.08,1.686,0.56,0.312,1.451,0.209,0.15,0.282,0.208,0.152,646.2,182.5,142.3,0.32,0.166,0.104,AAA-222-111-000-0-0,,
203983960,16 52 53.552,-24 08 18.59,1,12.484,,,330-085391,16525355-2408186,STAR,JHK,rpm,-41.5,2.4,-3.1,1.7,,,,,,,,,,,,,10.736,0.022,10.211,0.024,10.032,0.023,3784,1245,90,4.987,0.02,0.388,-0.221,0.27,0.09,0.302,0.439,0.006,0.328,0.471,0.007,11.64,0.698,9.734,65.2,224.6,10.84,0.045,0.173,0.002,AAA-222-111-000-0-0,,
203984913,16 52 52.120,-24 08 04.46,1,15.387,,,330-085380,16525211-2408045,STAR,JHK,rpm,32.6,2.8,1.6,3.2,,,,,,,,,,,,,13.022,0.021,12.401,0.021,12.127,0.021,3546,128,57,5.004,0.042,0.035,0.06,0.14,0.06,0.271,0.047,0.034,0.267,0.058,0.048,13.69,3.153,3.015,99.26,37.95,9.646,0.095,0.301,0.032,AAA-222-111-000-0-0,,
203985422,16 58 56.337,-24 07 56.04,1,12.868,,,330-087791,16585633-2407559,STAR,gri,rpm,-9.1,3.6,-11.1,2.4,,,14.788,0.03,13.375,0.033,14.073,0.034,12.833,0.041,12.352,0.061,10.792,0.023,10.235,0.03,10.076,0.025,4943,292,209,2.422,0.228,0.048,-0.521,0.54,0.36,9.606,1.157,0.339,0.948,0.337,0.054,9.58E-04,8.67E-04,1.61E-04,1705,147.3,76.73,0.722,0.102,0.238,AAA-222-111-000-0-0,9.6,
203986368,16 55 29.406,-24 07 41.63,1,18.058,,,,16552940-2407416,STAR,JHK,col,,,,,,,,,,,,,,,,,15.909,0.115,15.317,0.144,15.082,0.17,5347,856,733,3.891,0.52,0.832,-0.028,0.35,0.63,1.852,2.744,0.984,1.014,0.32,0.16,0.118,0.716,0.11,4512,3420,2464,0.966,0.596,0.497,BBC-222-111-cc0-0-0,4.5,
203986778,16 52 29.263,-24 07 35.33,1,12.381,,,330-085222,16522925-2407354,STAR,JHK,rpm,9.1,1.2,1.6,1.3,,,,,,,,,,,,,11.231,0.024,10.972,0.022,10.864,0.023,6584,471,337,4.016,0.27,0.27,0.038,0.12,0.08,1.888,1.018,0.57,1.475,0.317,0.264,0.2,0.246,0.127,655.5,312.3,211.5,0.379,0.242,0.173,AAA-222-111-000-0-0,,
203989589,16 52 54.200,-24 06 52.10,1,16.208,,,,16525420-2406521,STAR,JHK,col,,,,,,,,,,,,,,,,,14.006,0.029,13.333,0.03,13.163,0.034,4846,245,245,2.402,0.374,0.085,-0.504,0.54,0.45,10.159,1.319,2.762,0.973,0.099,0.082,8.55E-04,0.001,2.28E-04,7285,964.6,1604,0.846,0.231,0.323,AAA-222-111-000-0-0,10.5,
203989643,16 53 09.490,-24 06 51.32,1,14.692,,,330-085493,16530949-2406513,STAR,JHK,rpm,25.7,3.1,-20.2,3.1,,,,,,,,,,,,,12.557,0.024,11.934,0.026,11.734,0.023,3789,264,146,4.897,0.088,0.066,0.03,0.2,0.2,0.37,0.075,0.073,0.418,0.119,0.085,7.538,3.871,2.202,146.6,60.38,37.52,0.099,0.03,0.037,AAA-222-111-000-0-0,,
203990708,16 53 15.788,-24 06 34.57,1,16.533,,,,16531578-2406345,STAR,JHK,rpm,4,10,44,13,,,,,,,,,,,,,14.368,0.033,13.646,0.046,13.536,0.053,4713,296,355,2.424,2.242,0.114,-0.286,0.4,0.48,9.774,1.604,9.14,0.963,0.088,0.265,0.001,2.667,3.59E-04,8125,991.4,7537,0.838,0.28,0.504,AAA-222-222-ccc-0-0,3.8,0658-0385334
203991028,16 55 34.494,-24 06 29.85,1,14.038,,,330-086390,16553448-2406297,STAR,JHK,rpm,-25.7,2.5,-32.7,2.5,,,,,,,,,,,,,12.102,0.023,11.515,0.024,11.338,0.021,3808,218,156,4.94,0.055,0.088,-0.127,0.25,0.25,0.343,0.084,0.05,0.371,0.113,0.07,9.154,2.37,3.378,96.08,90.66,21.67,0.056,0.074,0.014,AAA-222-111-000-0-0,13.4,
203992978,16 55 36.231,-24 05 59.61,1,12.283,,,330-086406,16553623-2405595,STAR,gri,rpm,-49.5,2,-34.4,2.3,,,13.305,0.042,12.574,0.031,12.851,0.031,12.328,0.04,12.04,0.061,11.025,0.023,10.665,0.024,10.632,0.024,5889,305,305,4.375,0.13,0.182,-0.326,0.25,0.7,1.039,0.234,0.191,0.902,0.113,0.085,0.824,0.482,0.392,283.5,80.05,71.4,0.237,0.074,0.112,AAA-222-111-000-0-0,14.8,
203993016,16 54 06.790,-24 05 59.14,1,14.701,,,330-085845,16540678-2405591,STAR,JHK,rpm,42.9,2.8,-1.4,2.5,,,,,,,,,,,,,12.333,0.03,11.602,0.031,11.437,0.029,4310,128,205,4.72,0.108,0.045,-0.057,0.12,0.24,0.566,0.049,0.117,0.62,0.06,0.12,3.403,1.832,0.605,223.6,72.53,54.77,0.173,0.077,0.064,AAA-222-111-000-0-0,,
203993552,16 57 37.081,-24 05 50.78,1,12.896,,,330-087175,16573707-2405506,STAR,gri,rpm,9.8,2.4,1.3,2.5,,,14.441,0.02,13.342,0.033,13.859,0.033,12.936,0.041,12.484,0.061,11.16,0.026,10.662,0.023,10.488,0.021,5225,155,217,2.442,0.981,0.045,-0.88,0.42,0.35,9.4,0.339,5.9,0.903,0.127,0.028,0.001,0.027,1.28E-04,2133,121.2,1291,0.472,0.224,0.103,AAA-222-111-000-0-0,16.8,
203994957,16 52 23.343,-24 05 27.42,1,11.624,,6809-683-1,330-085185,16522334-2405275,STAR,BV,plx,11.6,3.3,-2.2,3.2,,,12.16,0.228,11.685,0.209,,,,,,,10.047,0.022,9.737,0.023,9.654,0.021,6099,186,149,4.066,0.168,0.14,-0.038,0.15,0.27,1.651,0.276,0.342,1.191,0.171,0.143,0.26,0.204,0.1,350.1,43.94,43.94,0.209,0.118,0.084,AAA-222-111-000-0-0,,
203995140,16 53 31.984,-24 05 24.67,1,15.544,,,330-085616,16533199-2405247,STAR,JHK,rpm,-7.5,2.6,-1.6,2.6,,,,,,,,,,,,,14.217,0.022,13.745,0.029,13.71,0.05,5358,385,214,3.018,1.392,0.696,-0.651,0.72,0.54,4.381,5.49,3.518,0.9,0.121,0.035,0.009,1.075,0.008,4564,5006,3646,0.36,0.276,0.115,AAA-222-111-000-0-0,14.8,
203995588,16 57 41.800,-24 05 17.30,1,9.752,,6810-1034-1,330-087215,16574181-2405173,STAR,gri,plx,-10.8,3.2,-3.3,3.2,,,12.152,0.346,10.807,0.108,11.615,0.03,10.014,0.04,8.953,0.06,6.945,0.023,6.059,0.061,5.755,0.017,3642,36,43,0.935,0.02,0.246,0.247,0.05,0.4,72.657,16.648,1.453,1.655,0.033,0.507,4.33E-06,2.60E-07,2.22E-06,8164,23090,23090,0.264,0.044,0.001,AAA-111-111-000-0-0,16,
203997825,16 59 41.046,-24 04 41.80,1,10.171,,6810-1048-1,330-088124,16594103-2404416,STAR,gri,plx,-3.4,2.7,-39.2,2.6,,,10.967,0.075,10.263,0.055,10.565,0.03,10.173,0.04,10.001,0.06,9.104,0.03,8.885,0.053,8.748,0.019,6216,190,152,4.297,0.06,0.084,-0.072,0.15,0.21,1.252,0.118,0.108,1.156,0.085,0.119,0.55,0.146,0.115,165.3,8.542,8.542,0.102,0.053,0.033,AAA-112-111-000-0-0,6.8,
203998036,16 56 50.048,-24 04 38.41,1,10.398,,6810-1233-1,330-086846,16565004-2404384,STAR,gri,rpm,5.6,2.4,-5.9,2.3,,,10.784,0.067,10.407,0.066,10.621,0.03,10.324,0.04,10.134,0.06,9.349,0.024,9.122,0.023,9.016,0.023,6773,388,332,3.734,0.407,0.185,0.033,0.15,0.12,2.841,1.059,1.209,1.727,0.477,0.397,0.076,0.248,0.047,411.3,198.5,174.3,0.212,0.172,0.078,AAA-222-111-000-0-0,16.1,
204000055,16 53 40.164,-24 04 08.00,1,15.305,,,330-085666,16534016-2404079,STAR,JHK,rpm,9.8,4.6,-29.6,3.5,,,,,,,,,,,,,12.889,0.024,12.178,0.022,11.975,0.023,4057,283,126,4.797,0.04,0.104,0.028,0.09,0.15,0.483,0.113,0.037,0.543,0.115,0.041,4.655,0.993,1.691,215.6,76.31,26.26,0.188,0.095,0.079,AAA-222-111-000-0-0,,
204000315,16 57 00.310,-24 04 03.79,1,16.573,,,,16570031-2404037,STAR,JHK,col,,,,,,,,,,,,,,,,,14.949,0.036,14.487,0.047,14.29,0.065,5948,532,532,4.095,0.295,0.354,0.051,0.25,0.55,1.564,1.154,0.577,1.132,0.439,0.244,0.284,0.605,0.212,2333,1710,857.6,0.844,0.475,0.396,AAA-222-111-000-0-0,13.2,
204002019,16 52 10.509,-24 03 36.29,1,16.044,,,330-085125,16521050-2403363,STAR,JHK,rpm,2.6,4.1,-42,3,,,,,,,,,,,,,13.685,0.024,12.999,0.033,12.792,0.034,4014,316,158,4.852,0.05,0.1,-0.176,0.2,0.28,0.42,0.11,0.051,0.474,0.108,0.06,6.13,1.677,2.163,265.8,82.66,46.74,0.176,0.072,0.072,AAA-222-111-000-0-0,23,
204003533,16 59 41.003,-24 03 13.43,1,11.81,,,330-088122,16594099-2403133,STAR,gri,rpm,-4.2,1.6,-42.7,1.8,,,12.893,0.041,12.084,0.03,12.431,0.03,11.819,0.04,11.545,0.06,10.595,0.024,10.195,0.023,10.145,0.024,5741,216,303,4.442,0.102,0.187,-0.176,0.25,0.5,0.935,0.266,0.135,0.89,0.154,0.084,1.034,0.531,0.516,256.9,159.8,64.71,0.209,0.108,0.13,AAA-222-111-000-0-0,8.5,
204006171,16 57 47.986,-24 02 31.21,1,15.422,,,,16574798-2402312,STAR,JHK,col,,,,,,,,,,,,,,,,,13.04,0.024,12.443,0.029,12.139,0.027,7111,8071,2548,3.475,1.35,0.324,0.266,0.16,0.32,5.607,2.442,5.221,2.566,3.028,2.163,0.019,8.652,0.011,3183,1121,3045,2.472,0.842,1.852,AAA-222-111-000-0-0,11.9,
204006178,16 52 09.974,-24 02 31.15,1,15.144,,,,16520997-2402311,STAR,JHK,col,,,,,,,,,,,,,,,,,12.769,0.024,11.987,0.025,11.76,0.019,4552,176,117,2.383,0.25,0.45,0.099,0.25,0.75,11.808,5.722,1.941,1.236,0.54,0.3,6.81E-04,7.09E-04,5.39E-04,4451,2197,636.3,1.037,0.196,0.196,AAA-222-111-000-0-0,,
204006183,16 54 23.549,-24 02 31.08,1,12.387,,,330-085969,16542355-2402310,STAR,JHK,rpm,-2.1,1.1,-5.9,2.9,,,,,,,,,,,,,11.246,0.023,10.969,0.022,10.886,0.021,6425,308,308,3.98,0.27,0.324,0.053,0.12,0.15,1.883,1.121,0.607,1.419,0.407,0.226,0.161,0.287,0.103,647.4,374,204.6,0.329,0.226,0.141,AAA-222-111-000-0-0,,
204010237,16 55 48.798,-24 01 27.22,1,9.139,,6810-1021-1,330-086480,16554879-2401271,STAR,gri,plx,10.1,1.6,-4.7,1.4,,,9.474,0.026,9.158,0.024,9.745,0.03,9.434,0.04,8.879,0.06,8.313,0.027,8.177,0.067,8.147,0.034,6193,228,152,4.264,0.115,0.23,-0.297,0.3,0.42,1.223,0.36,0.278,1.04,0.2,0.24,0.513,0.319,0.277,155.2,5.934,5.934,0.102,0.053,0.04,AAA-111-111-000-0-0,18.2,
204010709,16 59 05.308,-24 01 19.82,1,11.744,,,330-087859,16590530-2401196,STAR,gri,rpm,-45.9,2.8,-50.6,2.1,,,12.994,0.041,12.06,0.03,12.452,0.03,11.699,0.04,11.441,0.06,10.349,0.021,9.904,0.024,9.824,0.023,5245,454,206,4.55,0.054,0.126,-0.281,0.3,0.36,0.783,0.172,0.082,0.823,0.102,0.123,1.594,0.479,0.609,204.3,103.5,79.36,0.139,0.127,0.073,AAA-222-111-000-0-0,16.6,
204013715,16 58 14.295,-24 00 33.13,1,10.454,,6810-1300-1,330-087408,16581429-2400330,STAR,gri,plx,2.9,2.1,-5.5,2,,,10.855,0.071,10.539,0.07,10.549,0.03,10.422,0.04,10.398,0.06,9.744,0.022,9.685,0.023,9.578,0.019,8647,948,592,3.991,0.114,0.152,0.051,0.15,0.15,2.471,0.576,0.406,2.229,0.31,0.258,0.148,0.059,0.061,493.4,83.55,83.55,0.411,0.134,0.161,AAA-222-111-000-0-0,5.5,
204015736,16 58 44.821,-24 00 02.12,1,11.504,,6810-847-1,330-087668,16584486-2400025,STAR,gri,plx,-12.2,4.2,-4.5,3.9,,,11.827,0.16,11.166,0.13,12.675,0.031,11.542,0.04,11.003,0.06,9.593,0.022,9.003,0.04,8.842,0.021,4763,143,143,2.566,0.287,0.205,-0.027,0.16,0.28,10.631,1.38,2.302,1.486,0.72,0.48,0.001,0.002,4.59E-04,443,176.5,176.5,0.456,0.119,0.143,AAA-212-111-000-0-0,9.7,
204015781,16 51 14.615,-24 00 01.36,1,13.802,,,330-084968,16511461-2400013,STAR,JHK,rpm,-13.8,2.2,-1.7,2.2,,,,,,,,,,,,,11.833,0.023,11.279,0.025,11.059,0.023,4982,245,163,3.083,0.44,0.616,-0.541,0.5,0.6,4.691,3.826,1.877,1.002,0.25,0.136,0.009,0.028,0.008,1483,989.4,593.4,0.511,0.133,0.199,AAA-222-111-000-0-0,,
204016847,16 55 41.795,-23 59 45.83,1,16.262,,,,16554179-2359458,STAR,JHK,col,,,,,,,,,,,,,,,,,14.073,0.032,13.44,0.027,13.234,0.034,4948,281,281,2.418,0.465,0.075,-0.654,0.49,0.35,9.607,1.222,4.068,0.935,0.105,0.052,9.74E-04,0.004,2.44E-04,7280,907.2,2621,0.863,0.236,0.33,AAA-222-111-000-0-0,15.1,
204018243,16 58 44.462,-23 59 26.30,1,15.559,,,331-088601,16584446-2359262,STAR,JHK,rpm,-60.2,24,-16.9,4.2,,,,,,,,,,,,,13.475,0.022,12.784,0.022,12.667,0.027,4540,264,264,2.345,2.35,0.25,-0.3,0.4,0.48,10.753,3.132,10.199,0.943,0.11,0.329,8.16E-04,3.246,5.14E-04,6075,2272,5748,0.421,0.336,0.252,AAA-222-111-000-0-0,10.9,
204018908,16 57 00.629,-23 59 16.80,1,10.577,,6810-602-1,331-087833,16570063-2359166,STAR,gri,plx,-1.1,2.7,-1.4,2.6,,,10.942,0.07,10.917,0.102,10.753,0.03,10.519,0.04,10.345,0.06,9.62,0.026,9.453,0.027,9.345,0.024,7605,1110,427,3.599,0.11,0.05,0.058,0.09,0.15,4.03,0.467,0.638,2.379,0.501,0.25,0.034,0.019,0.006,743.3,140.8,140.8,0.409,0.264,0.132,AAA-222-111-000-0-0,8,
204019242,16 58 47.132,-23 59 12.11,1,8.215,83097,6810-1198-1,331-088635,16584713-2359121,STAR,BV,plx,11.49,1.28,-17.37,0.76,9.13,1.05,8.471,0.019,8.199,0.015,,,,,,,7.647,0.024,7.588,0.044,7.518,0.027,7989,505,809,4.168,0.07,0.126,0.035,0.08,0.12,1.819,0.291,0.183,1.799,0.126,0.201,0.291,0.084,0.107,136.7,13.36,13.36,0.084,0.051,0.032,AAA-111-111-000-0-0,9.5,
204019418,16 54 18.258,-23 59 09.84,1,10.109,,6810-1190-1,331-086800,16541826-2359099,STAR,BV,plx,14.7,1.9,12.7,1.7,,,10.617,0.055,10.162,0.049,,,,,,,8.991,0.03,8.792,0.046,8.683,0.019,6276,243,202,4.293,0.065,0.078,-0.042,0.15,0.15,1.3,0.109,0.12,1.189,0.109,0.109,0.549,0.142,0.113,161.2,6.689,6.689,0.109,0.055,0.047,AAA-112-111-000-0-0,,
204019480,16 59 04.752,-23 59 08.91,1,13.08,,,331-088800,16590474-2359087,STAR,gri,rpm,-7.1,4.7,-3,2.9,,,14.828,0.03,13.563,0.033,14.159,0.034,13.13,0.042,12.617,0.062,11.116,0.023,10.562,0.024,10.422,0.023,5062,324,270,2.45,0.392,0.14,-0.961,0.7,0.35,9.267,1.9,2.391,0.899,0.242,0.028,0.001,0.002,4.32E-04,1925,421.6,577.2,0.578,0.181,0.272,AAA-222-111-000-0-0,13.2,
204019947,16 51 13.653,-23 59 02.56,1,14.911,,,331-086045,16511366-2359026,STAR,JHK,rpm,-67.9,3.9,-12.3,2.5,,,,,,,,,,,,,12.66,0.026,11.971,0.035,11.802,0.026,4036,432,308,4.856,0.125,0.15,-0.203,0.2,0.32,0.417,0.16,0.135,0.444,0.161,0.161,5.595,5.066,2.659,177.9,107.4,57.89,0.119,0.114,0.062,AAA-222-111-000-0-0,,
204020034,16 55 18.099,-23 59 01.38,1,12.767,,,331-087179,16551809-2359012,STAR,JHK,rpm,8.7,1.6,-6.1,4.5,,,,,,,,,,,,,11.036,0.023,10.463,0.026,10.338,0.024,4869,258,143,2.449,0.928,0.174,-0.456,0.4,0.64,9.174,2.59,5.488,0.986,0.293,0.113,0.001,0.022,5.68E-04,1831,569.5,1019,0.341,0.282,0.094,AAA-222-111-000-0-0,12.2,
204020617,16 57 30.787,-23 58 53.34,1,13.223,,,331-088060,16573079-2358531,STAR,gri,rpm,-58,2.3,-17.1,2.3,,,14.593,0.03,13.639,0.034,14.034,0.034,13.278,0.042,12.876,0.063,11.673,0.022,11.217,0.022,11.08,0.021,5382,282,339,4.586,0.09,0.025,-0.923,0.76,0.16,0.708,0.063,0.094,0.717,0.092,0.066,1.954,0.87,0.212,343.4,41.02,106.4,0.232,0.259,0.13,AAA-222-111-000-0-0,18.5,
204022659,16 51 48.844,-23 58 25.29,1,14.655,,,331-086128,16514884-2358253,STAR,JHK,rpm,4.1,2.5,-5.2,2.5,,,,,,,,,,,,,12.15,0.022,11.312,0.024,11.092,0.025,4361,175,245,1.699,0.671,0.305,-0.365,0.6,0.5,23.089,8.201,11.258,1.015,0.288,0.123,6.99E-05,5.79E-04,4.45E-05,6254,2182,3017,0.886,0.288,0.346,AAA-222-111-000-0-0,,
204025878,16 58 01.884,-23 57 40.22,1,13.739,,,331-088273,16580189-2357401,STAR,gri,rpm,59.9,3.5,-41.2,3.5,,,15.446,0.05,14.191,0.037,14.828,0.038,13.723,0.044,13.273,0.065,12.27,0.026,11.652,0.025,11.494,0.023,4337,275,172,4.756,0.128,0.08,-0.368,0.25,0.35,0.506,0.094,0.107,0.568,0.084,0.117,3.947,3.04,1.185,186.5,96.57,63.62,0.091,0.155,0.037,AAA-222-111-000-0-0,5.9,
204031050,16 51 42.687,-23 56 28.45,1,15.283,,,331-086117,16514268-2356284,STAR,JHK,rpm,-3.1,2.8,-7.7,2.9,,,,,,,,,,,,,12.969,0.023,12.294,0.025,12.091,0.025,4775,248,248,2.355,0.515,0.515,-0.454,0.6,0.72,10.579,6.618,4.674,0.967,0.322,0.101,6.86E-04,0.003,5.63E-04,4531,2834,1744,0.794,0.242,0.29,AAA-222-111-000-0-0,,
204032399,16 57 54.983,-23 56 09.55,1,11.286,,6810-1137-1,331-088225,16575497-2356094,STAR,gri,plx,-21.8,2.6,13.2,2.5,,,11.909,0.188,11.126,0.122,11.782,0.03,11.299,0.04,11.074,0.06,10.125,0.022,9.801,0.023,9.713,0.021,6026,145,218,4.372,0.06,0.168,-0.096,0.2,0.32,1.113,0.275,0.116,1.058,0.101,0.141,0.75,0.216,0.342,238.8,14.58,14.58,0.171,0.084,0.072,AAA-222-111-000-0-0,25,
204032558,16 53 56.750,-23 56 06.95,1,14.094,,,331-086673,16535676-2356069,STAR,JHK,rpm,-72.1,2.3,4.8,2.3,,,,,,,,,,,,,11.729,0.024,11.045,0.022,10.834,0.023,4035,410,342,4.85,0.135,0.135,-0.163,0.2,0.32,0.427,0.158,0.134,0.479,0.161,0.193,6.009,5.708,2.927,131.4,89.38,47.17,0.081,0.083,0.032,AAA-222-111-000-0-0,,
204033548,16 53 27.189,-23 55 53.40,1,11.687,,,331-086518,16532718-2355533,STAR,JHK,rpm,-13.5,1.2,-11.6,4.8,,,,,,,,,,,,,10.407,0.024,10.05,0.024,9.935,0.021,5876,232,232,4.11,0.378,0.324,-0.08,0.15,0.18,1.512,0.677,0.589,1.087,0.171,0.066,0.256,0.704,0.156,352.6,129.6,138.9,0.245,0.092,0.11,AAA-222-111-000-0-0,,
204034714,16 54 30.482,-23 55 37.29,1,13.982,,,331-086890,16543047-2355371,STAR,JHK,rpm,-14.6,2.1,-72.3,2.1,,,,,,,,,,,,,11.783,0.024,11.128,0.026,10.941,0.024,4040,462,385,4.854,0.14,0.168,-0.163,0.2,0.36,0.431,0.169,0.141,0.458,0.166,0.199,5.57,5.543,2.778,140.7,93.26,56.09,0.084,0.082,0.041,AAA-222-111-000-0-0,,
204035710,16 57 50.825,-23 55 22.60,1,16.146,,,,16575082-2355226,STAR,JHK,col,,,,,,,,,,,,,,,,,14.146,0.038,13.579,0.033,13.363,0.043,5122,364,303,2.471,1.332,0.09,-0.686,0.72,0.4,8.934,1.324,6.562,0.919,0.225,0.053,0.001,0.097,3.52E-04,7134,1404,5043,0.798,0.309,0.433,AAA-222-111-000-0-0,6.7,
204036416,16 51 26.852,-23 55 12.95,1,17.874,,,,16512685-2355129,STAR,JHK,col,,,,,,,,,,,,,,,,,15.53,0.057,14.771,0.082,14.533,0.099,4772,310,258,2.961,0.616,0.385,-0.149,0.4,0.64,5.13,3.001,2.438,1.008,0.139,0.139,0.006,0.045,0.004,7157,2906,3008,1.209,0.46,0.46,AAA-222-111-000-0-0,13.3,
204037586,16 52 19.538,-23 54 56.41,1,12.068,,,331-086255,16521953-2354565,STAR,JHK,rpm,-1.3,1.3,14.8,1.4,,,,,,,,,,,,,10.841,0.022,10.537,0.025,10.411,0.021,6307,375,268,3.987,0.245,0.294,0.072,0.1,0.14,1.817,1.149,0.537,1.361,0.418,0.261,0.176,0.251,0.115,541.9,203.4,178.1,0.373,0.292,0.162,AAA-222-111-000-0-0,,
204039230,16 54 48.120,-23 54 33.51,1,13.268,,,331-086994,16544812-2354334,STAR,JHK,rpm,1.1,1.8,-4.6,2,,,,,,,,,,,,,11.432,0.022,10.827,0.022,10.699,0.021,4773,147,177,2.472,0.47,0.235,-0.196,0.35,0.7,10.364,2.6,4.216,1.177,0.631,0.287,0.001,0.004,5.80E-04,2477,638.6,911.4,0.391,0.176,0.126,AAA-222-111-000-0-0,14.1,
204040029,16 51 18.263,-23 54 22.60,1,14.007,,,331-086060,16511826-2354224,STAR,JHK,rpm,6.6,2.5,-46.3,5.1,,,,,,,,,,,,,11.76,0.021,10.98,0.021,10.803,0.023,4288,104,157,4.72,0.064,0.04,-0.026,0.08,0.06,0.572,0.047,0.075,0.64,0.033,0.073,3.376,1.074,0.632,248.4,45.34,52.91,0.292,0.391,0.138,AAA-222-111-000-0-0,,
204041115,16 59 19.538,-23 54 07.97,1,11.545,,6810-992-1,331-088929,16591953-2354078,STAR,gri,plx,13,3.3,-21.1,3.3,,,12.366,0.295,11.539,0.166,12.611,0.031,11.604,0.04,11.089,0.06,9.709,0.022,9.187,0.024,9.021,0.019,4912,525,164,3.009,0.27,0.54,-0.233,0.25,1,5.492,3.497,1.406,1.179,0.29,0.29,0.006,0.008,0.005,539.8,89.97,89.97,0.352,0.422,0.106,AAA-222-111-000-0-0,11.2,
204041485,16 52 51.353,-23 54 02.75,1,13.672,,,331-086362,16525134-2354027,STAR,JHK,rpm,-8.2,2.2,22.2,2.1,,,,,,,,,,,,,11.43,0.021,10.82,0.025,10.575,0.022,4928,152,1036,3.561,1.323,0.588,-0.285,0.25,0.35,2.351,2.618,2.015,0.945,0.155,0.496,0.06,7.816,0.055,595.8,626.3,503.8,0.751,0.051,0.663,AAA-222-111-000-0-0,,
204042621,16 59 03.601,-23 53 46.92,1,13.374,,,331-088791,16590359-2353467,STAR,JHK,rpm,2.6,5,4.7,5,,,,,,,,,,,,,11.59,0.021,11.018,0.024,10.874,0.023,4854,281,125,2.5,0.56,0.21,-0.441,0.6,0.7,9.627,1.921,4.625,1.033,0.872,0.162,0.001,0.007,6.23E-04,2654,478.6,1144,0.402,0.234,0.13,AAA-222-111-000-0-0,7.4,0661-0393557
204045992,16 58 17.768,-23 53 00.34,1,16.117,,,,16581776-2353003,STAR,JHK,col,,,,,,,,,,,,,,,,,13.733,0.027,13.054,0.027,12.831,0.032,4819,274,274,2.383,0.288,0.09,-0.421,0.54,0.45,10.44,1.355,2.059,0.979,0.105,0.088,8.12E-04,0.001,2.17E-04,6386,845.5,1152,0.935,0.25,0.25,AAA-222-111-000-0-0,13.3,
204047021,16 54 57.127,-23 52 45.80,1,14.705,,,331-087051,16545713-2352454,STAR,JHK,rpm,-71.8,4.1,-157.9,2.9,,,,,,,,,,,,,12.55,0.021,11.936,0.022,11.721,0.019,3720,746,311,4.984,0.12,0.192,-0.383,0.4,0.64,0.297,0.154,0.101,0.29,0.204,0.127,11.11,11.06,6.262,101.8,81.78,45.36,0.078,0.058,0.048,AAA-222-111-000-0-0,,
204048121,16 58 37.020,-23 52 30.95,1,10.782,,6810-1235-1,331-088534,16583701-2352309,STAR,gri,plx,3.4,2.7,-13.4,2.6,,,11.18,0.077,10.885,0.092,10.979,0.03,10.717,0.04,10.647,0.06,9.919,0.024,9.818,0.024,9.663,0.024,7545,375,312,4.191,0.075,0.12,0.05,0.15,0.12,1.702,0.316,0.139,1.66,0.196,0.109,0.335,0.077,0.121,341,47.11,47.11,0.285,0.128,0.085,AAA-222-111-000-0-0,12.2,
204050701,16 51 20.372,-23 51 55.79,1,14.217,,,331-086066,16512038-2351556,STAR,J,rpm,-5.2,4.7,-4.8,3.5,,,,,,,,,,,,,12.878,0.021,12.129,0.022,11.854,0.023,4677,143,171,2.469,0.264,0.198,0.186,0.2,0.76,11.198,1.659,1.711,1.34,0.853,0.426,9.12E-04,0.001,3.57E-04,4375,706.3,608.2,1.137,0.224,0.224,AAA-222-111-000-0-0,,
204051103,16 53 14.871,-23 51 50.62,1,16.252,,,331-086462,16531487-2351505,STAR,JHK,rpm,-37.2,4.8,-44.6,4.9,,,,,,,,,,,,,14.387,0.032,13.58,0.026,13.645,0.05,4253,172,172,4.754,0.072,0.04,-0.163,0.2,0.28,0.529,0.035,0.078,0.585,0.051,0.081,3.923,1.53,0.545,329.6,102.9,78.41,0.212,0.16,0.089,AAA-222-111-000-0-0,12.2,
204053734,16 53 41.289,-23 51 13.65,1,11.572,,6810-898-1,331-086587,16534128-2351136,STAR,BV,plx,-2.3,2.9,-5.7,3,,,12.272,0.259,11.678,0.209,,,,,,,10.746,0.022,10.501,0.024,10.439,0.021,6528,267,214,4.048,0.11,0.132,0.011,0.12,0.12,1.833,0.349,0.248,1.417,0.144,0.144,0.229,0.102,0.092,524.6,70.58,70.58,0.253,0.103,0.086,AAA-222-111-000-0-0,,
