,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
8112,8112,8112,246393810,23 11 23.196,-01 10 45.56,1,18.119,,,,23112319-0110455,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.573,0.138,15.89,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,77.2,0888-0673391
8113,8113,8113,246393817,23 26 20.161,-01 10 45.04,0,17.893,,,,23262016-0110450,4145-301-1-0054-0179,EXTENDED,gri,,-2,3,-2,3,,,,,,,21.21,0.143,19.012,0.012,17.888,0.007,17.413,0.007,17.003,0.016,16.261,0.112,15.37,0.101,15.025,0.132,,,,,,,,,,,,,,,,,,,,,,,,,BAB-222-111-000-0-0,51.1,
8114,8114,8114,246393822,23 11 00.451,-01 10 44.67,1,12.901,,,445-136310,23110046-0110446,,STAR,gri,rav,17.3,1.7,-3.4,2.2,,,13.819,0.044,12.969,0.02,,,13.457,0.032,12.744,0.041,12.663,0.02,,,11.842,0.023,11.496,0.022,11.475,0.024,5592,179,112,4,0.319,0.145,0.061,0.12,0.12,1.649,0.408,0.541,1.091,0.102,0.122,0.212,0.468,0.087,678.3,156.2,214.4,0.043,0.022,0.011,AAA-222-111-000-0-0,42.5,
8115,8115,8115,246393852,23 00 08.409,-01 10 41.90,0,14.288,,,445-135974,23000841-0110421,3388-301-1-0219-0078,STAR,gri,,-0.1,4.1,2,4.6,,,15.317,0.01,14.415,0.05,,,14.919,0.039,14.16,0.01,14.018,0.05,,,13.14,0.026,12.762,0.028,12.627,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,50.8,
8116,8116,8116,246393867,23 27 04.228,-01 10 39.75,1,13.535,,,445-136763,23270422-0110396,,STAR,gri,rpm,-10,2.7,-23.8,3.6,,,14.394,0.03,13.57,0.01,,,14.057,0.02,13.421,0.01,13.312,0.01,,,12.582,0.023,12.281,0.026,12.211,0.026,5553,113,68,4.461,0.049,0.035,0.075,0.09,0.18,0.96,0.048,0.08,0.977,0.025,0.069,1.096,0.246,0.13,547.9,35.14,51.88,0.04,0.016,0.008,AAA-222-111-000-0-0,13.3,
8117,8117,8117,246393886,23 32 29.738,-01 10 37.74,1,16.022,,,,23322973-0110377,,STAR,JHK,rpm,28,19,-186,49,,,,,,,,,,,,,,,,,13.554,0.022,12.95,0.021,12.618,0.023,3358,187,675,5.128,0.136,0.085,-0.094,0.2,0.16,0.173,0.052,0.06,0.155,0.065,0.065,27.67,25.91,10.41,78.01,30.67,40.4,0.017,0.01,0.01,AAA-222-111-000-0-0,70.6,0888-0677193
8118,8118,8118,246393887,23 33 29.312,-01 10 37.71,0,17.112,,,,,4145-301-1-0066-0279,EXTENDED,gri,,-2,3,-3,3,,,,,,,19.198,0.063,17.831,0.011,17.186,0.009,16.804,0.01,16.56,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119,8119,8119,246393898,23 31 56.268,-01 10 36.20,1,16.125,,,,23315626-0110361,,STAR,JHK,rpm,86,0,12,3,,,,,,,,,,,,,,,,,13.716,0.027,13.058,0.031,12.805,0.03,3731,193,193,4.982,0.085,0.102,-0.132,0.16,0.24,0.284,0.087,0.078,0.307,0.106,0.106,11.61,7.218,4.451,166.9,58.26,57.15,0.031,0.011,0.008,AAA-222-111-000-0-0,52.8,0888-0677055
8120,8120,8120,246393899,22 58 16.071,-01 10 36.12,0,18.222,,,,,3388-301-1-0216-0438,EXTENDED,gri,,4,3,2,3,,,,,,,20.29,0.125,18.928,0.018,18.259,0.016,17.92,0.016,17.793,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,8121,8121,246393901,23 31 31.664,-01 10 36.07,0,18.575,,,,23313166-0110360,,STAR,JHK,,-18,6,-10,3,,,,,,,,,,,,,,,,,16.064,0.096,15.31,0.124,15.004,0.139,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,6.6,0888-0676987
8122,8122,8122,246393905,23 13 22.362,-01 10 35.88,1,12.203,,,445-136383,23132236-0110357,,STAR,gri,rpm,-23.1,1.2,-10.3,2.2,,,13.135,0.06,12.318,0.24,,,12.738,0.03,12.101,0.21,11.974,0.19,,,11.087,0.022,10.756,0.023,10.665,0.023,5826,139,209,4.302,0.15,0.36,-0.129,0.16,0.24,1.16,0.587,0.253,1.007,0.102,0.102,0.636,0.457,0.463,350.9,182.4,85.46,0.037,0.01,0.01,AAA-222-111-000-0-0,33.5,
8123,8123,8123,246393963,23 09 28.241,-01 10 29.65,0,18.1,,,,23092824-0110296,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.556,0.136,15.881,0.184,15.291,0.162,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,26.2,0888-0673050
8124,8124,8124,246393965,23 17 30.028,-01 10 29.43,0,18.279,,,,,4145-301-1-0039-0160,STAR,gri,,2,3,13,3,,,,,,,22.303,0.204,19.826,0.015,18.415,0.008,17.616,0.007,17.351,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125,8125,8125,246393967,23 29 03.429,-01 10 29.31,0,17.668,,,,23290342-0110293,4145-301-1-0058-0139,STAR,gri,,-37,5,-38,5,,,,,,,20.518,0.051,18.532,0.008,17.637,0.006,17.298,0.006,17.065,0.012,16.056,0.071,15.429,0.101,15.281,0.167,,,,,,,,,,,,,,,,,,,,,,,,,AAC-222-111-000-0-0,55.2,
8126,8126,8126,246393978,23 03 28.356,-01 10 28.00,0,17.107,,,,23032835-0110279,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,,15.583,0.067,15.397,0.128,14.966,0.137,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,29.5,0888-0672153
8127,8127,8127,246393988,23 18 02.126,-01 10 27.07,0,16.347,,,445-136523,23180212-0110269,4145-301-1-0040-0139,STAR,JHK,,-1.1,5,-5.5,5.3,,,,,,,,,,,,,,,,,14.229,0.025,13.481,0.036,13.411,0.043,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,19.6,
8128,8128,8128,246393998,23 09 26.522,-01 10 26.02,0,13.036,,,445-136269,23092651-0110258,,STAR,gri,,13.1,2.1,4.7,2.6,,,13.958,0.01,13.119,0.01,,,13.592,0.01,12.925,0.041,12.799,0.03,,,11.951,0.022,11.585,0.023,11.554,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,26.2,
8129,8129,8129,246394001,23 03 40.764,-01 10 25.57,0,18.921,,,,,4145-301-1-0016-0263,EXTENDED,gri,,-6,3,5,3,,,,,,,20.909,0.091,19.685,0.017,19.013,0.013,18.593,0.014,18.355,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130,8130,8130,246394004,23 25 03.450,-01 10 25.05,0,16.97,,,,23250344-0110250,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,,15.514,0.057,14.906,0.078,14.93,0.12,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,39.6,0888-0675903
8131,8131,8131,246394007,23 09 13.242,-01 10 24.78,0,12.63,,,445-136266,23091324-0110247,,STAR,gri,,-1.1,1.8,-13,2.4,,,13.363,0.01,12.655,0.01,,,13.063,0.02,12.492,0.02,12.444,0.02,,,11.716,0.023,11.396,0.023,11.376,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.7,
8132,8132,8132,246394010,23 10 57.626,-01 10 24.72,0,17.796,,,,23105762-0110247,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.278,0.1,15.975,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,ACU-220-110-000-0-0,47,0888-0673300
8133,8133,8133,246394011,23 00 52.425,-01 10 24.71,0,17.087,,,,23005242-0110247,,STAR,J,,-2,1,12,3,,,,,,,,,,,,,,,,,15.619,0.084,15.055,0.105,14.544,0.102,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,44.8,0888-0671808
8134,8134,8134,246394012,23 02 21.566,-01 10 24.64,1,10.505,,5242-1071-1,445-136045,23022156-0110246,,STAR,BV,plx,-8.1,1.5,-0.7,1.5,,,11.365,0.079,10.654,0.064,,,,,,,,,,,9.86,0.021,9.654,0.026,9.608,0.02,6275,195,195,4.304,0.065,0.078,-0.092,0.16,0.28,1.225,0.139,0.105,1.149,0.096,0.134,0.587,0.144,0.136,202.3,24.81,24.81,0.033,0.01,0.006,AAA-222-111-000-0-0,57.3,
8135,8135,8135,246394017,23 33 12.747,-01 10 24.08,0,17.705,,,,23331274-0110240,4145-301-1-0065-0241,EXTENDED,gri,,0,3,-4,3,,,,,,,19.788,0.063,18.358,0.01,17.76,0.009,17.425,0.01,17.172,0.027,16.604,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-000-0-0,8.8,
8136,8136,8136,246394040,23 33 48.855,-01 10 22.11,0,18.414,,,,23334885-0110221,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,,16.209,0.102,15.46,0.112,15.365,0.155,,,,,,,,,,,,,,,,,,,,,,,,,ABC-222-111-000-0-0,21.9,0888-0677547
8137,8137,8137,246394054,23 23 26.783,-01 10 20.95,1,13.785,,,445-136678,23232678-0110209,,STAR,gri,rpm,34.4,3.7,-13.5,3.6,,,14.83,0.02,13.782,0.01,,,14.462,0.01,13.584,0.06,13.495,0.21,,,12.443,0.023,12.006,0.027,11.915,0.027,5021,60,121,4.6,0.024,0.02,-0.108,0.12,0.24,0.736,0.042,0.055,0.793,0.059,0.07,1.951,0.258,0.192,348.2,23.19,34.12,0.038,0.016,0.008,AAA-222-111-000-0-0,30.1,
8138,8138,8138,246394056,23 04 23.961,-01 10 20.64,0,17.075,,,,23042396-0110206,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,,14.627,0.058,13.923,0.06,13.7,0.067,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.8,0888-0672324
8139,8139,8139,246394059,23 14 00.056,-01 10 20.32,1,16.394,,,,23140005-0110203,,STAR,JHK,rpm,14,3,-42,2,,,,,,,,,,,,,,,,,13.893,0.028,13.188,0.031,12.94,0.033,4018,159,159,4.832,0.081,0.045,-0.105,0.25,0.3,0.445,0.055,0.078,0.5,0.059,0.088,5.487,2.444,1.088,308.5,38.44,64.58,0.035,0.011,0.008,AAA-222-111-000-0-0,14.5,0888-0674030
8140,8140,8140,246394095,23 02 16.329,-01 10 16.26,0,17.728,,,,23021632-0110162,4145-301-1-0014-0218,EXTENDED,gri,,-4,3,-4,3,,,,,,,20.764,0.087,18.773,0.01,17.66,0.006,17.28,0.021,16.871,0.013,15.958,0.09,15.312,0.129,14.785,0.126,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,51.9,
8141,8141,8141,246394101,23 11 02.539,-01 10 15.72,1,15.063,,,445-136311,23110253-0110156,,STAR,gri,rpm,70.7,3.7,-31.1,3.4,,,17.324,0.16,15.87,0.062,,,16.864,0.066,15.27,0.059,14.291,0.09,,,12.547,0.024,11.902,0.024,11.655,0.023,3571,42,42,5.005,0.091,0.042,0.056,0.16,0.2,0.271,0.04,0.07,0.274,0.054,0.09,13.27,8.955,2.631,83.38,13.02,22.28,0.022,0.004,0.008,AAA-222-111-000-0-0,42.5,
8142,8142,8142,246394108,23 27 40.394,-01 10 14.79,1,17.009,,,,23274039-0110147,,STAR,JHK,rpm,6,2,12,3,,,,,,,,,,,,,,,,,15.35,0.042,14.811,0.073,14.678,0.097,4214,662,552,4.762,0.18,0.15,-0.266,0.3,0.42,0.476,0.16,0.159,0.523,0.181,0.211,4.384,6.254,2.056,670.1,416.7,295,0.037,0.011,0.007,AAA-222-111-000-0-0,87.6,0888-0676305
8143,8143,8143,246394134,22 59 01.364,-01 10 11.27,0,18.185,,,,22590136-0110112,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,,16.158,0.086,15.78,0.13,15.367,0.164,,,,,,,,,,,,,,,,,,,,,,,,,ABC-222-111-000-0-0,69.4,0888-0671539
8144,8144,8144,246394167,23 26 37.245,-01 10 07.89,0,18.146,,,,23263724-0110078,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.597,0.116,15.801,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,36.2,0888-0676160
8145,8145,8145,246394181,23 12 20.091,-01 10 06.48,1,13.743,,,445-136346,23122008-0110063,,STAR,gri,rpm,4,2.4,-3.2,2.7,,,14.797,0.03,13.802,0.13,,,14.346,0.02,13.495,0.13,13.485,0.12,,,12.222,0.023,11.678,0.026,11.596,0.023,4876,117,117,2.744,0.92,0.46,-0.589,0.56,0.4,5.66,5.54,3.627,0.923,0.185,0.092,0.004,0.087,0.003,2268,2002,1478,0.039,0.011,0.009,AAA-222-111-000-0-0,73.9,
8146,8146,8146,246394217,23 10 20.833,-01 10 02.82,0,17.709,,,,23102083-0110028,4145-301-1-0027-0196,STAR,gri,,5,3,-6,3,,,,,,,19.992,0.037,18.324,0.007,17.673,0.006,17.446,0.007,17.319,0.013,16.499,0.114,15.782,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,BBD-222-111-000-0-0,34.7,
8147,8147,8147,246394254,23 23 14.301,-01 09 58.40,0,13.425,,,445-136669,23231430-0109583,,STAR,gri,,-18.3,2.5,-11.9,2.8,,,14.213,0.01,13.418,0.06,,,13.908,0.01,13.219,0.06,13.218,0.12,,,12.516,0.023,12.231,0.027,12.189,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,69,
8148,8148,8148,246394263,23 00 47.148,-01 09 57.60,0,18.086,,,,23004714-0109576,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.543,0.157,15.613,0.142,14.911,0.14,,,,,,,,,,,,,,,,,,,,,,,,,CBB-222-111-000-0-0,43.5,0888-0671788
8149,8149,8149,246394265,23 09 08.376,-01 09 57.30,0,12.509,,,445-136264,23090838-0109572,,STAR,gri,,-6.7,2.1,-7.1,2.5,,,13.277,0.01,12.543,0.01,,,12.97,0.031,12.377,0.01,12.312,0.02,,,11.598,0.023,11.297,0.023,11.258,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,25.7,
8150,8150,8150,246394273,23 14 00.603,-01 09 56.53,1,17.331,,,,23140060-0109565,4145-301-1-0033-0169,STAR,gri,rpm,0,3,-9,3,,,,,,,20.418,0.048,18.241,0.007,17.287,0.006,16.941,0.006,16.763,0.01,15.618,0.056,15.055,0.092,15.094,0.156,4585,72,72,4.692,0.063,0.045,-0.448,0.3,0.3,0.586,0.065,0.081,0.629,0.069,0.083,3.029,1.085,0.595,1057,142.6,149,0.038,0.014,0.008,AAC-222-111-000-0-0,25.2,
8151,8151,8151,246394304,23 12 25.017,-01 09 53.70,1,14.593,,,445-136349,23122501-0109536,4145-301-1-0031-0009,STAR,gri,rpm,-6.6,2.9,-16.1,3.2,,,16.377,0.01,14.883,0.1,,,15.86,0.06,14.437,0.17,14.049,0.2,,,12.554,0.024,11.858,0.026,11.732,0.028,4165,150,150,4.765,0.054,0.045,-0.011,0.12,0.12,0.526,0.052,0.056,0.596,0.059,0.059,4.047,1.071,0.719,204.2,30.79,31.67,0.032,0.013,0.006,AAA-222-111-000-0-0,53.3,
8152,8152,8152,246394319,22 58 37.014,-01 09 52.53,0,17.919,,,,22583701-0109525,3388-301-1-0217-0186,STAR,gri,,1,3,-18,3,,,,,,,21.423,0.122,19.006,0.01,17.934,0.007,17.453,0.006,17.148,0.012,16.046,0.083,15.555,0.119,15.066,0.139,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,49.7,
8153,8153,8153,246394347,23 19 34.657,-01 09 49.85,0,17.99,,,,23193465-0109498,4145-301-1-0042-0249,STAR,gri,,2,3,0,3,,,,,,,20.242,0.042,18.598,0.008,17.967,0.007,17.73,0.007,17.574,0.015,16.649,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,37.7,
8154,8154,8154,246394374,23 03 07.976,-01 09 47.53,1,17.886,,,,23030797-0109475,,STAR,J,,-18,4,2,5,,,,,,,,,,,,,,,,,16.361,0.129,15.823,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,21.6,0888-0672095
8155,8155,8155,246394375,23 10 02.845,-01 09 47.40,0,17.631,,,,23100284-0109474,4145-301-1-0027-0135,STAR,gri,,-12,3,-5,3,,,,,,,19.938,0.035,18.245,0.007,17.599,0.006,17.368,0.006,17.262,0.013,16.148,0.083,15.7,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,ACU-220-110-000-0-0,76.1,
8156,8156,8156,246394382,23 03 38.172,-01 09 47.01,0,16.827,,,,23033817-0109470,,STAR,JHK,,0,1,8,3,,,,,,,,,,,,,,,,,15.464,0.064,15.073,0.089,14.933,0.127,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,65,0888-0672178
8157,8157,8157,246394440,23 19 27.440,-01 09 41.40,0,11.991,,,445-136568,23192743-0109414,,STAR,gri,,3.1,1.3,-9.6,1.5,,,12.524,0.05,12.012,0.14,,,12.226,0.03,11.921,0.11,11.89,0.06,,,11.2,0.023,11.073,0.025,11.015,0.025,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,92.6,
8158,8158,8158,246394447,23 13 11.430,-01 09 40.72,1,11.317,,5243-277-1,445-136377,23131141-0109405,,STAR,gri,rpm,0,1.7,-46.5,1.7,,,12.834,0.392,11.893,0.218,,,12.183,0.03,11.223,0.18,10.946,0.15,,,9.82,0.021,9.315,0.021,9.194,0.021,4942,97,97,3.503,1.04,0.4,-0.19,0.2,0.36,2.777,1.293,2.076,0.934,0.212,0.151,0.04,1.961,0.029,410.8,174.8,311.3,0.034,0.013,0.011,AAA-222-111-000-0-0,42.3,
8159,8159,8159,246394466,23 32 58.563,-01 09 39.08,0,17.371,,,,23325856-0109390,,STAR,J,,-10,2,-6,6,,,,,,,,,,,,,,,,,15.884,0.087,15.116,0.101,14.602,0.111,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,64,0888-0677301
8160,8160,8160,246394467,23 08 34.989,-01 09 39.03,0,12.456,,,445-136245,23083498-0109389,,STAR,gri,,21.1,1.8,4.4,2.4,,,13.402,0.042,12.531,0.031,,,13.036,0.01,12.329,0.02,12.207,0.02,,,11.381,0.023,11.048,0.023,10.963,0.019,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,48.9,
8161,8161,8161,246394473,23 25 33.399,-01 09 38.61,0,17.638,,,,23253339-0109386,4145-301-1-0052-0210,STAR,gri,,-10,3,-10,3,,,,,,,20.194,0.041,18.344,0.007,17.598,0.006,17.336,0.007,17.184,0.012,16.195,0.101,16.055,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,ACU-220-110-000-0-0,50.8,
8162,8162,8162,246394489,23 08 53.825,-01 09 36.91,0,17.184,,,,23085382-0109369,4145-301-1-0025-0169,STAR,gri,,6,3,3,3,,,,,,,19.626,0.029,17.843,0.006,17.138,0.005,16.902,0.006,16.758,0.01,15.917,0.079,15.254,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,AAD-222-111-000-0-0,49.2,
8163,8163,8163,246394517,23 03 24.562,-01 09 33.13,0,18.015,,,,23032456-0109331,,STAR,J,,14,2,6,7,,,,,,,,,,,,,,,,,16.479,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUD-202-101-000-0-0,16.9,0888-0672139
8164,8164,8164,246394519,23 04 13.434,-01 09 33.06,0,18.091,,,,23041343-0109330,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.548,0.149,15.663,0.164,15.136,0.166,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,7.8,0888-0672281
8165,8165,8165,246394566,23 09 03.191,-01 09 29.49,0,18.36,,,,23090319-0109294,,STAR,J,,14,5,0,5,,,,,,,,,,,,,,,,,16.798,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDU-220-110-000-0-0,65.7,0888-0672987
8166,8166,8166,246394600,23 30 33.326,-01 09 25.76,0,16.476,,,,23303332-0109257,,STAR,JHK,,48,1,-18,4,,,,,,,,,,,,,,,,,14.882,0.033,14.392,0.055,14.235,0.089,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,51.7,0888-0676740
8167,8167,8167,246394611,23 33 45.310,-01 09 24.88,0,17.262,,,,23334530-0109248,4145-301-1-0066-0417,EXTENDED,gri,,-8,3,-3,3,,,,,,,19.995,0.105,18.274,0.013,17.284,0.008,16.828,0.009,16.512,0.021,16.526,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDU-220-110-000-0-0,36.2,
8168,8168,8168,246394624,22 54 24.586,-01 09 23.85,0,16.483,,,,22542458-0109238,3388-301-1-0210-0215,STAR,gri,,43,3,-36,3,,,,,,,21.29,0.112,18.359,0.007,16.85,0.005,15.679,0.005,15.039,0.005,13.687,0.024,13.04,0.022,12.823,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.7,
8169,8169,8169,246394675,23 29 26.946,-01 09 19.26,1,14.061,,,445-136813,23292695-0109192,,STAR,gri,rpm,-32.4,4.1,-9,4.7,,,16.008,0.06,14.535,0.01,,,15.543,0.01,14.047,0.01,13.426,0.02,,,11.985,0.023,11.325,0.023,11.127,0.023,3932,46,46,4.852,0.042,0.03,-0.034,0.12,0.15,0.435,0.024,0.048,0.496,0.027,0.058,5.905,1.512,0.703,118,14.52,14.94,0.026,0.009,0.005,AAA-222-111-000-0-0,65.3,
8170,8170,8170,246394706,23 02 14.844,-01 09 16.35,1,12.813,,,445-136039,23021483-0109163,,STAR,gri,rpm,12.8,2.1,2.9,2.6,,,13.751,0.01,12.856,0.01,,,13.426,0.01,12.659,0.01,12.55,0.02,,,11.757,0.023,11.387,0.025,11.368,0.025,5239,62,52,4.54,0.02,0.02,0.126,0.05,0.08,0.86,0.017,0.02,0.927,0.019,0.019,1.471,0.091,0.088,317.2,9.516,9.516,0.028,0.014,0.001,AAA-222-111-000-0-0,8.1,
8171,8171,8171,246394713,23 03 26.741,-01 09 15.48,1,12.557,,,445-136089,23032673-0109153,,STAR,gri,rpm,15.9,1.9,-5.4,2.4,,,13.636,0.01,12.637,0.02,,,13.247,0.02,12.395,0.01,12.262,0.05,,,11.433,0.023,11.072,0.026,10.956,0.026,5032,100,121,3.787,0.784,0.168,-0.092,0.2,0.08,2.025,0.674,1.248,0.991,0.169,0.141,0.1,1.643,0.047,603.6,214.4,373.1,0.046,0.045,0.014,AAA-222-111-000-0-0,18.9,
8172,8172,8172,246394714,23 33 28.336,-01 09 15.43,0,18.006,,,,23332833-0109154,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.471,0.116,15.437,0.134,15.186,0.14,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,14.2,0888-0677471
8173,8173,8173,246394715,23 11 35.666,-01 09 15.31,1,13.591,,,445-136322,23113567-0109151,,STAR,gri,rpm,11,2.8,-32.8,3.2,,,15.521,0.01,14.099,0.09,,,15.029,0.06,13.628,0.13,12.974,0.09,,,11.311,0.022,10.611,0.025,10.45,0.022,3995,144,39,4.81,0.03,0.03,0.07,0.09,0.21,0.473,0.033,0.036,0.538,0.046,0.039,4.945,0.812,0.697,104.8,19.59,13.95,0.028,0.018,0.008,AAA-222-111-000-0-0,10,
8174,8174,8174,246394736,23 09 57.091,-01 09 13.56,1,12.342,,,445-136285,23095708-0109135,,STAR,gri,rpm,7.7,1.8,-2.5,2.3,,,13.159,0.01,12.386,0.01,,,12.841,0.02,12.22,0.01,12.128,0.01,,,11.299,0.023,11.036,0.023,10.94,0.021,5677,112,89,4.369,0.084,0.552,0.168,0.06,0.12,1.081,1.23,0.109,1.068,0.235,0.065,0.784,0.247,0.682,363.4,338.6,43.22,0.038,0.024,0.008,AAA-222-111-000-0-0,83.2,
8175,8175,8175,246394772,23 24 22.933,-01 09 09.17,1,10.482,,,445-136696,23242293-0109091,,STAR,BV,rav,-9.5,0.8,-17.9,1,,,11.633,0.01,10.711,0.03,,,,,,,,,,,9.677,0.022,9.372,0.022,9.271,0.022,5535,133,166,3.792,0.085,0.102,-0.165,0.15,0.12,2.24,0.382,0.276,1.19,0.148,0.106,0.095,0.036,0.03,332.8,62.01,38.24,0.035,0.011,0.007,AAA-222-111-000-0-0,5.2,
8176,8176,8176,246394776,23 11 35.187,-01 09 08.43,1,15.234,,,,23113518-0109084,,STAR,JHK,rpm,22,10,-38,9,,,,,,,,,,,,,,,,,12.875,0.03,12.244,0.031,11.982,0.029,3701,180,180,4.949,0.09,0.075,0.009,0.18,0.18,0.322,0.075,0.082,0.343,0.094,0.113,9.554,6.973,3.095,121.8,35.84,41.19,0.026,0.011,0.008,AAA-222-111-000-0-0,10,0888-0673433
8177,8177,8177,246394784,23 31 50.358,-01 09 07.87,0,15.422,,,445-136873,23315036-0109079,,STAR,BV,,1.2,2.8,-6.9,3.3,,,16.361,0.05,15.593,0.03,,,16.131,0.05,,,,,,,14.508,0.027,14.077,0.044,14.108,0.063,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,35.6,
8178,8178,8178,246394787,22 59 50.838,-01 09 07.77,0,18.345,,,,22595083-0109077,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.784,0.186,15.659,0.182,15.069,0.165,,,,,,,,,,,,,,,,,,,,,,,,,CCC-222-111-000-0-0,85.6,0888-0671672
8179,8179,8179,246394796,23 28 56.651,-01 09 07.30,0,18.404,,,,23285665-0109072,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.839,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUU-200-100-000-0-0,50.1,0888-0676467
8180,8180,8180,246394812,23 02 46.492,-01 09 06.13,1,11.723,,5242-1148-1,445-136059,23024647-0109061,,STAR,gri,rpm,9.1,2.2,-2.2,2.3,,,12.341,0.18,12.425,0.232,,,12.216,0.01,11.585,0.01,11.511,0.04,,,10.87,0.027,10.568,0.023,10.511,0.023,5586,89,112,4.434,0.06,0.612,0.109,0.1,0.14,1.014,1.225,0.106,1.031,0.234,0.062,0.952,0.246,0.847,269.8,307.1,34.82,0.037,0.014,0.008,AAA-222-111-000-0-0,49,
8181,8181,8181,246394814,23 18 17.762,-01 09 05.91,0,17.706,,,,23181776-0109059,,STAR,JHK,,10,7,8,2,,,,,,,,,,,,,,,,,14.866,0.063,14.076,0.072,13.698,0.076,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,49.3,0888-0674815
