EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
215334986,18 47 43.154,-24 26 06.56,1,13.545,,,328-176593,18474315-2426065,STAR,gri,rpm,-8.4,3.4,-17.6,6,,,14.628,0.02,13.637,0.034,14.091,0.034,13.323,0.042,13.311,0.065,11.696,0.024,11.232,0.025,11.187,0.026,5202,125,125,4.534,0.05,0.83,-0.073,0.2,0.4,0.848,1.685,0.082,0.9,0.147,0.061,1.429,0.349,1.365,300.1,574.3,35.09,0.089,0.045,0.032,AAA-222-111-000-0-0,,
215335089,18 55 30.813,-24 26 05.85,1,12.763,,,328-180273,18553081-2426058,STAR,gri,rpm,-0.6,4.1,4.8,1.7,,,13.842,0.044,13.019,0.032,13.447,0.032,12.802,0.041,12.47,0.061,11.547,0.022,11.211,0.027,11.145,0.021,5757,239,239,3.856,0.532,0.38,0.056,0.12,0.27,1.951,1.4,0.932,1.191,0.377,0.269,0.119,0.759,0.09,685.4,502.9,331.3,0.159,0.174,0.067,AAA-222-111-000-0-0,,
215335272,18 45 25.225,-24 26 04.53,1,13.816,,,328-175250,18452522-2426044,STAR,gri,rpm,-13.1,3.6,-5.8,3.7,,,15.599,0.05,14.234,0.03,14.911,0.01,13.749,0.044,13.347,0.03,11.863,0.024,11.263,0.027,11.101,0.025,4622,113,132,2.547,0.517,0.235,0.037,0.2,0.28,9.517,2.631,4.472,1.143,0.224,0.192,0.001,0.006,6.93E-04,2857,609.8,1258,0.33,0.084,0.168,AAA-222-111-000-0-0,,
215335470,18 43 16.802,-24 26 02.98,1,14.214,,,328-173515,18431680-2426029,STAR,gri,rpm,-8.6,4.1,54.2,11.9,,,15.959,0.067,14.679,0.041,15.269,0.01,14.226,0.02,13.762,0.05,12.416,0.039,11.732,0.038,11.592,0.034,4470,70,70,4.696,0.055,0.055,-0.255,0.25,0.35,0.591,0.075,0.079,0.644,0.078,0.078,2.932,0.987,0.63,231.1,37.32,32.13,0.068,0.027,0.017,AAA-222-112-00c-0-0,,
215335638,18 49 39.895,-24 26 01.82,1,13.182,,,328-177623,18493989-2426018,STAR,BV,rpm,-15.5,2.2,-4,2.8,,,14.569,0.01,13.399,0.02,14.003,0.01,,,,,10.996,0.026,10.367,0.022,10.229,0.023,4705,110,165,2.668,0.558,0.372,-0.221,0.35,0.49,7.739,2.993,3.443,0.996,0.196,0.131,0.002,0.01,0.001,1609,581.4,685.5,0.23,0.092,0.129,AAA-222-111-000-0-0,,
215335732,19 09 54.814,-24 26 01.14,1,12.742,,,328-186660,19095480-2426010,STAR,gri,rpm,-19.4,1.9,-23.5,1.3,,,13.904,0.02,12.903,0.03,13.389,0.01,12.584,0.04,12.464,0.15,11.236,0.023,10.841,0.027,10.739,0.023,5192,143,102,4.53,0.03,0.696,0.117,0.1,0.16,0.853,1.291,0.053,0.919,0.257,0.053,1.435,0.213,1.321,242.7,381.1,21.86,0.08,0.07,0.031,AAA-222-111-000-0-0,,
215336061,19 43 48.757,-24 25 58.77,1,13.962,,,328-195184,19434875-2425587,STAR,gri,rpm,47.7,2.6,35,2.6,,,16.146,0.03,14.696,0.01,15.511,0.02,14.099,0.046,13.298,0.1,11.894,0.025,11.272,0.026,11.088,0.021,3785,61,183,4.915,0.085,0.025,-0.037,0.15,0.09,0.362,0.027,0.074,0.391,0.043,0.093,8.195,4.41,0.975,88.52,12.18,23.56,0.031,0.023,0.011,AAA-222-111-000-0-0,,
215336225,18 49 34.255,-24 25 57.63,1,13.869,,,328-177572,18493425-2425576,STAR,JHK,rpm,-11.9,4.8,-1.5,2.2,,,,,,,,,,,,,11.519,0.024,10.776,0.023,10.629,0.019,4324,129,129,1.383,0.456,0.285,-0.74,0.56,0.35,30.106,11.166,11.932,0.924,0.146,0.036,2.78E-05,1.05E-04,1.74E-05,6827,2340,2567,0.263,0.129,0.129,AAA-222-111-000-0-0,,
215336369,18 43 01.772,-24 25 56.30,1,13.023,,,328-173297,18430176-2425562,STAR,gri,rpm,10.7,3.5,4.5,3.6,,,14.275,0.01,13.38,0.02,13.825,0.03,13.047,0.01,12.679,0.04,11.454,0.023,11.052,0.022,10.886,0.019,5291,129,107,2.467,0.364,0.065,-0.993,0.32,0.16,9.141,0.79,0.865,0.894,0.025,0.018,0.001,0.002,2.45E-04,2476,190.6,152.5,0.334,0.081,0.113,AAA-222-111-000-0-0,,
215336655,19 00 44.795,-24 25 54.19,1,16.263,,,,19004479-2425541,STAR,JHK,col,,,,,,,,,,,,,,,,,13.773,0.023,13.154,0.025,12.826,0.034,3551,169,203,5.014,0.105,0.075,-0.023,0.15,0.18,0.246,0.072,0.075,0.253,0.1,0.1,14.32,9.226,4.858,134.7,49.97,53.4,0.047,0.029,0.021,AAA-222-111-000-0-0,,
215336854,18 49 45.439,-24 25 52.85,1,11.944,,,328-177664,18494543-2425528,STAR,gri,rpm,-10.9,2.1,0.2,1.7,,,14.895,0.051,12.937,0.031,13.932,0.033,12.277,0.04,11.092,0.06,8.682,0.024,7.705,0.026,7.423,0.029,3541,35,35,0.381,0.36,0.24,-0.22,0.3,0.3,114.742,16.636,35.287,1.263,0.031,0.287,8.12E-07,1.64E-06,3.94E-07,5323,460,1502,0.165,0.122,0.003,AAA-111-111-000-0-0,,
215337658,18 45 06.921,-24 25 46.89,1,11.577,,,328-175038,18450691-2425468,STAR,gri,rpm,-12.4,2.2,-11.3,2.3,,,13.325,0.02,11.98,0.02,12.656,0.03,11.536,0.01,11.115,0.06,9.67,0.023,9.114,0.025,8.953,0.023,4597,74,74,2.493,0.216,0.18,0.009,0.2,0.2,10.84,1.233,3.271,1.259,0.249,0.149,0.001,0.001,4.95E-04,1205,98.11,337.6,0.245,0.056,0.094,AAA-222-111-000-0-0,,
215337676,18 49 56.851,-24 25 46.76,1,13.445,,,328-177756,18495684-2425468,STAR,gri,rpm,2.6,2,7.1,2.5,,,14.931,0.02,13.716,0.034,14.328,0.035,13.398,0.043,13.067,0.064,11.6,0.024,11.138,0.022,10.955,0.02,5052,161,161,2.442,1.02,0.075,-0.638,0.6,0.25,9.254,1.081,5.755,0.941,0.419,0.045,0.001,0.028,2.97E-04,2635,260.8,1550,0.304,0.125,0.166,AAA-222-111-000-0-0,,
215337766,18 47 13.440,-24 25 46.20,1,14.331,,,328-176257,18471343-2425462,STAR,gri,rpm,-2.4,3.7,-1.4,3.7,,,16.017,0.05,14.48,0.039,15.25,0.042,14.092,0.046,13.937,0.071,11.993,0.022,11.364,0.021,11.217,0.023,4576,108,90,2.427,0.285,0.114,0.081,0.2,0.24,11.389,0.984,2.75,1.241,0.279,0.174,8.31E-04,0.001,2.18E-04,3586,309.9,711.1,0.227,0.116,0.097,AAA-222-111-000-0-0,,
215338035,18 51 38.518,-24 25 44.41,1,12.773,,,328-178506,18513851-2425443,STAR,gri,rpm,-8.2,1.7,3.3,4.5,,,13.883,0.044,12.972,0.031,13.446,0.032,12.774,0.041,12.484,0.061,11.253,0.023,10.914,0.027,10.784,0.023,5659,174,209,3.804,0.558,0.31,0.047,0.12,0.36,2.031,1.34,1.032,1.157,0.328,0.234,0.099,0.588,0.07,613.2,428.2,288.4,0.163,0.133,0.074,AAA-222-111-sss-0-0,,
215338070,19 13 23.687,-24 25 44.14,1,12.417,,,328-187815,19132368-2425441,STAR,gri,rpm,-2.7,1,-9.7,2.1,,,13.057,0.01,12.477,0.06,12.733,0.031,12.376,0.041,12.282,0.061,11.2,0.023,10.917,0.025,10.859,0.023,6339,155,155,4.176,0.145,0.232,-0.037,0.15,0.33,1.439,0.574,0.245,1.27,0.214,0.178,0.342,0.286,0.205,507.3,220.3,108.4,0.114,0.06,0.03,AAA-222-111-000-0-0,,
215338266,18 46 46.619,-24 25 42.68,1,13.999,,,328-176012,18464661-2425427,STAR,gri,rpm,-15.7,3.6,-16.2,3.6,,,15.572,0.06,14.315,0.04,14.911,0.04,13.936,0.02,13.608,0.01,12.095,0.024,11.531,0.025,11.384,0.023,4750,113,113,4.591,0.06,1.32,-0.066,0.2,0.2,0.743,3.23,0.107,0.805,0.337,0.096,1.854,0.59,1.837,279.6,1172,51.07,0.12,0.147,0.067,AAA-222-111-000-0-0,,
215338328,19 04 11.375,-24 25 42.18,1,12.082,,,328-184303,19041138-2425420,STAR,gri,rpm,18,1.6,-4.3,5.1,,,13.249,0.01,12.377,0.01,12.787,0.03,12.123,0.03,11.779,0.04,10.791,0.024,10.365,0.024,10.232,0.026,5286,130,162,2.488,1.248,0.16,-1.082,0.75,0.75,8.761,1.321,6.286,0.879,0.128,0.064,0.001,0.073,4.77E-04,1803,349.8,1244,0.134,0.164,0.041,AAA-222-111-000-0-0,,
215338342,18 59 12.876,-24 25 42.05,1,14.647,,,328-182156,18591286-2425419,STAR,JHK,rpm,-22.6,3.1,-50.8,3.3,,,,,,,,,,,,,12.472,0.024,11.846,0.023,11.637,0.021,3810,183,152,4.891,0.078,0.03,-0.027,0.12,0.24,0.383,0.039,0.067,0.428,0.042,0.093,7.317,3.456,1.118,127.1,20.52,32.88,0.042,0.012,0.012,AAA-222-111-000-0-0,,
215338632,18 45 49.358,-24 25 39.87,1,12.682,,,328-175511,,STAR,gri,,-5.2,2.4,-5.9,2.5,,,13.857,0.02,12.925,0.02,13.351,0.01,12.632,0.02,12.395,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215339723,19 00 35.845,-24 25 31.75,1,14.103,,,328-182877,19003583-2425317,STAR,JHK,rpm,17,4.7,-45.1,4.7,,,,,,,,,,,,,11.931,0.023,11.333,0.022,11.097,0.023,3668,115,72,4.981,0.05,0.07,0.004,0.15,0.21,0.3,0.065,0.043,0.323,0.082,0.065,11.31,4.122,3.52,70.85,19.59,12.57,0.028,0.005,0.004,AAA-222-111-000-0-0,,
215339832,19 10 32.292,-24 25 30.85,1,16.824,,,,19103229-2425308,STAR,JHK,col,,,,,,,,,,,,,,,,,14.301,0.035,13.67,0.031,13.333,0.043,3651,829,207,4.974,0.114,2.071,-0.016,0.16,0.24,0.279,4.772,0.078,0.308,0.671,0.13,11.6,8.328,11.59,195.6,4419,65.16,0.068,0.263,0.028,AAA-222-111-000-0-0,,
215339919,18 46 03.267,-24 25 30.18,1,13.312,,,328-175622,18460327-2425303,STAR,gri,rpm,1.8,4.3,5.1,3.3,,,15.114,0.04,13.638,0.05,14.464,0.06,13.212,0.01,12.819,0.05,11.356,0.024,10.747,0.028,10.599,0.021,4550,114,76,2.443,0.18,0.1,0.158,0.12,0.15,11.664,0.834,1.644,1.384,0.345,0.216,8.52E-04,6.29E-04,2.41E-04,2664,190.5,311.4,0.346,0.074,0.118,AAA-222-111-000-0-0,,
215340429,18 46 45.249,-24 25 26.36,1,13.772,,,328-176002,18464524-2425264,STAR,gri,rpm,-6.5,3.6,-3.1,3.6,,,15.577,0.03,14.171,0.01,14.88,0.01,13.652,0.01,13.298,0.065,11.686,0.024,11.026,0.024,10.877,0.025,4523,72,72,2.405,0.16,0.12,0.142,0.15,0.18,11.839,1.323,1.632,1.285,0.262,0.164,7.55E-04,5.33E-04,2.14E-04,3111,379.6,338.3,0.343,0.071,0.085,AAA-222-111-000-0-0,,
215340513,18 48 22.837,-24 25 25.69,1,12.069,,,328-176980,18482283-2425256,STAR,gri,rpm,53,1.6,37.7,1.6,,,13.057,0.041,12.148,0.03,12.576,0.031,11.958,0.04,11.852,0.06,10.516,0.022,10.034,0.022,9.932,0.021,5250,126,84,4.584,0.03,0.048,-0.399,0.25,0.25,0.736,0.087,0.044,0.77,0.088,0.044,1.856,0.251,0.341,158.3,78.56,12.26,0.057,0.024,0.01,AAA-222-111-000-0-0,,
215340588,19 11 20.376,-24 25 25.16,1,14.879,,,328-187102,19112036-2425251,STAR,JHK,rpm,47.2,2.7,-111.9,2.7,,,,,,,,,,,,,12.959,0.023,12.381,0.023,12.2,0.028,3663,294,294,5.036,0.105,0.105,-0.221,0.25,0.4,0.241,0.091,0.077,0.25,0.125,0.107,15.65,11.55,7.589,99.11,61.63,32.87,0.033,0.025,0.014,AAA-222-111-000-0-0,,
215340911,18 46 41.895,-24 25 22.73,1,11.521,,,328-175982,18464189-2425228,STAR,gri,rpm,-0.6,2.4,-2.6,8.5,,,13.49,0.01,11.938,0.02,12.71,0.03,11.411,0.01,11.011,0.03,9.382,0.024,8.686,0.036,8.524,0.025,4314,127,102,2.034,0.282,0.282,0.138,0.12,0.21,19.319,6.802,6.655,1.474,0.422,0.264,1.91E-04,3.25E-04,1.20E-04,1729,571.3,569.6,0.244,0.119,0.139,AAA-212-111-000-0-0,,
215341210,18 45 10.496,-24 25 20.46,1,13.639,,,328-175092,18451049-2425204,STAR,gri,rpm,6.6,3.6,-2,3.6,,,15.561,0.04,14.112,0.036,14.932,0.07,13.617,0.01,13.084,0.03,11.481,0.024,10.756,0.025,10.61,0.025,4310,131,131,1.472,0.574,0.41,-0.65,0.7,0.5,26.709,14.468,10.821,0.94,0.288,0.069,3.41E-05,2.02E-04,2.55E-05,6149,3529,2581,0.389,0.093,0.112,AAA-222-111-000-0-0,,
215341298,18 44 41.836,-24 25 19.84,1,12.593,,,328-174707,18444183-2425198,STAR,gri,rpm,-1.8,3.3,-18.4,3,,,13.73,0.01,12.817,0.02,13.247,0.01,12.553,0.01,12.312,0.04,11.505,0.032,11.175,0.037,11.043,0.026,5445,130,162,3.925,0.594,0.162,-0.008,0.15,0.21,1.819,0.455,0.968,1.019,0.214,0.119,0.16,1.17,0.075,617.3,145.7,329.4,0.118,0.09,0.041,AAA-222-111-000-0-0,,
215341701,18 49 07.969,-24 25 16.66,1,13.63,,,328-177348,18490796-2425167,STAR,gri,rpm,-12,3.5,-3.1,3.5,,,15.673,0.03,13.982,0.036,14.871,0.039,13.485,0.043,13.098,0.064,11.177,0.024,10.515,0.024,10.3,0.021,4494,92,73,2.433,0.115,0.138,0.221,0.08,0.12,11.944,1.519,0.828,1.406,0.243,0.203,8.28E-04,3.28E-04,2.73E-04,2414,269.7,148.6,0.455,0.091,0.091,AAA-222-111-000-0-0,,
215342290,18 45 23.621,-24 25 12.17,1,13.427,,,328-175228,18452361-2425121,STAR,gri,rpm,8.7,4.7,5.1,4.7,,,15.841,0.065,13.996,0.036,14.85,0.02,13.376,0.01,12.817,0.03,11.039,0.023,10.228,0.024,10.034,0.023,4075,83,83,1.393,0.36,0.504,-0.236,0.45,0.45,32.02,21.071,9.163,1.024,0.226,0.113,2.68E-05,5.15E-05,2.20E-05,5279,3224,1228,0.359,0.092,0.147,AAA-222-111-000-0-0,,0655-0807944
215342468,18 47 46.575,-24 25 10.78,1,14.153,,,328-176625,18474657-2425107,STAR,BV,rpm,-7.2,3.8,-9.9,3.8,,,15.607,0.061,14.384,0.038,,,,,,,12.444,0.024,11.969,0.027,11.887,0.025,5160,158,158,3.12,1.068,0.89,-0.635,0.63,0.54,3.259,5.533,2.269,0.899,0.168,0.044,0.011,0.414,0.01,1687,2580,1227,0.136,0.106,0.044,AAA-222-111-000-0-0,,
215343128,18 41 34.343,-24 25 05.54,1,11.92,,,328-172109,18413433-2425055,STAR,gri,rpm,-3.7,2.9,-4,1.7,,,12.697,0.02,12.099,0.02,12.336,0.03,11.908,0.02,11.742,0.05,10.919,0.024,10.652,0.027,10.575,0.023,6267,179,127,3.937,0.352,0.264,0.024,0.12,0.15,2.002,0.813,0.76,1.414,0.295,0.295,0.147,0.345,0.085,608.4,251,233.3,0.14,0.08,0.057,AAA-222-111-000-0-0,,
215343309,18 47 30.132,-24 25 04.25,1,9.544,,6863-134-1,328-176460,18473013-2425042,STAR,gri,rpm,-1,2,3.2,2,,,11.642,0.182,9.86,0.039,10.715,0.03,9.35,0.04,9.042,0.06,7.018,0.026,6.281,0.033,5.997,0.016,4156,82,66,1.62,0.208,0.13,0.08,0.1,0.12,33.135,8.522,4.997,1.83,0.622,0.444,4.62E-05,3.41E-05,1.96E-05,953.9,258.1,156.8,0.17,0.083,0.069,AAA-111-111-000-0-0,,
215343379,18 48 42.129,-24 25 03.73,1,13.508,,,328-177157,18484212-2425037,STAR,gri,rpm,2.3,4.9,4.6,3.8,,,15.345,0.03,13.86,0.035,14.617,0.037,13.365,0.043,13.032,0.063,11.134,0.023,10.491,0.022,10.292,0.021,4531,92,73,2.423,0.126,0.108,0.166,0.12,0.15,11.892,1.439,0.819,1.393,0.25,0.208,8.00E-04,3.97E-04,2.00E-04,2429,276.3,168.4,0.362,0.07,0.112,AAA-222-111-000-0-0,,
215343459,18 46 10.584,-24 25 03.05,1,14.018,,,328-175708,18461058-2425030,STAR,JHK,rpm,-6.3,5.3,-16.3,5.3,,,,,,,,,,,,,12.483,0.026,11.959,0.026,11.861,0.026,4991,148,148,3.182,1.281,0.915,-0.53,0.5,0.6,3.864,6.754,3.097,0.896,0.173,0.096,0.014,1.101,0.013,1589,2476,1235,0.143,0.153,0.051,AAA-222-111-000-0-0,,
215343469,18 47 12.546,-24 25 02.97,1,13.16,,,328-176246,18471254-2425029,STAR,gri,rpm,-2,3.3,-7.5,3.4,,,15.161,0.01,13.515,0.02,14.372,0.035,12.969,0.041,12.641,0.062,10.537,0.024,9.741,0.022,9.519,0.023,4142,100,100,1.481,0.42,0.56,-0.217,0.35,0.63,29.257,24.549,9.766,1.066,0.244,0.174,4.00E-05,8.22E-05,3.46E-05,4029,2819,1200,0.298,0.102,0.143,AAA-222-111-000-0-0,,
215343946,18 55 32.461,-24 24 59.43,1,11.284,,6864-17-1,328-180289,18553246-2424593,STAR,gri,rpm,40.7,3.2,7.9,3.2,,,12.852,0.403,11.434,0.149,12.066,0.03,11.302,0.04,10.949,0.06,9.889,0.021,9.388,0.026,9.307,0.021,5039,81,101,3.177,0.531,0.413,-0.751,0.54,0.3,3.857,2.258,1.579,0.893,0.064,0.053,0.013,0.065,0.01,527.1,246.8,211.2,0.105,0.061,0.046,AAA-222-111-000-0-0,,
215344447,19 45 16.750,-24 24 55.66,1,18.489,,,,19451674-2424556,STAR,JHK,col,,,,,,,,,,,,,,,,,16.065,0.096,15.463,0.131,15.148,0.164,2413,2838,135,5.317,0.064,1.472,0.108,0.18,0.66,0.105,1.633,0.013,0.083,0.831,0.002,72.16,20.48,66.73,88.37,4735,15.02,0.037,0.286,0.024,ABC-222-111-000-0-0,,
215344567,18 48 35.918,-24 24 54.70,1,13.187,,,328-177106,18483591-2424547,STAR,gri,rpm,-1,3.3,-6.4,3.3,,,15.334,0.057,13.621,0.034,14.516,0.036,13.043,0.042,12.617,0.062,10.549,0.023,9.746,0.022,9.512,0.021,4104,101,84,1.604,0.215,0.516,0.017,0.25,0.55,28.31,17.036,6.415,1.171,0.272,0.226,4.97E-05,5.06E-05,4.05E-05,3723,2041,680,0.337,0.095,0.133,AAA-222-111-000-0-0,,
215344985,18 42 32.732,-24 24 51.75,1,12.042,,,328-172951,18423273-2424517,STAR,gri,rpm,-4.4,2.2,-9.3,2.1,,,13.101,0.02,12.319,0.01,12.66,0.01,12.067,0.01,11.777,0.06,10.722,0.023,10.399,0.024,10.3,0.019,5739,92,162,3.817,0.62,0.12,-0.046,0.28,0.2,2.277,0.386,1.299,1.24,0.139,0.25,0.102,0.898,0.036,549.2,105,303.7,0.149,0.071,0.071,AAA-222-111-000-0-0,,
215345033,18 49 21.262,-24 24 51.44,1,13.78,,,328-177457,18492126-2424514,STAR,gri,rpm,-13,3.7,2.8,2.8,,,15.527,0.03,14.205,0.037,14.909,0.039,13.799,0.044,13.296,0.065,11.626,0.029,10.928,0.025,10.797,0.024,4465,136,136,1.425,0.81,0.225,-0.863,0.54,0.3,29.376,8.642,16.506,0.903,0.093,0.033,3.19E-05,4.81E-04,1.71E-05,7320,2410,4052,0.251,0.122,0.122,AAA-222-111-000-0-0,,
215345403,18 41 17.161,-24 24 48.64,1,13.057,,,328-171868,18411716-2424485,STAR,gri,rpm,33.4,4.2,-57.9,13.2,,,15.677,0.05,14.232,0.03,14.968,0.03,13.653,0.03,12.238,0.03,12.2,0.033,11.489,0.047,11.307,0.021,3950,95,95,4.834,0.056,0.04,0.009,0.12,0.18,0.445,0.041,0.058,0.505,0.044,0.07,5.604,1.533,0.889,137.1,14.97,20.95,0.044,0.014,0.009,AAA-222-111-ccc-0-0,,
215345594,18 48 45.579,-24 24 47.23,1,12.43,,6863-668-1,328-177184,18484569-2424481,STAR,gri,rpm,3.7,2.9,5.1,2.8,,,12.49,0.294,12.002,0.269,12.918,0.031,12.308,0.04,12.221,0.061,10.96,0.026,10.573,0.026,10.439,0.023,5568,232,198,3.664,0.655,1.31,-0.118,0.24,1.04,2.435,5.908,1.425,1.024,0.373,0.16,0.046,0.456,0.045,706.4,1220,400.2,0.119,0.068,0.034,AAA-222-111-000-0-0,,0655-0819973
215345758,19 11 02.219,-24 24 45.98,1,12.21,,6878-304-1,328-187010,19110224-2424459,STAR,gri,rpm,20.4,3.2,-6.9,3.3,,,13.111,0.409,12.069,0.22,12.567,0.01,12.033,0.01,12.057,0.061,10.877,0.023,10.558,0.025,10.487,0.023,5905,93,93,4.326,0.114,0.323,0.069,0.12,0.12,1.179,0.561,0.164,1.114,0.107,0.077,0.643,0.286,0.43,324.4,148.6,43.81,0.087,0.046,0.021,AAA-222-111-000-0-0,,
215345919,18 47 56.125,-24 24 44.60,1,13.801,,,328-176732,18475612-2424446,STAR,gri,rpm,-6.3,3.6,2.2,3.6,,,15.627,0.03,14.136,0.037,14.89,0.039,13.664,0.044,13.334,0.065,11.363,0.023,10.648,0.025,10.494,0.021,4393,128,128,1.936,0.486,0.648,-0.275,0.45,0.63,17.675,16.757,6.956,1.038,0.267,0.148,1.91E-04,5.35E-04,1.74E-04,3853,3435,1464,0.28,0.11,0.132,AAA-222-111-000-0-0,,
215346008,18 49 48.398,-24 24 43.86,1,11.767,,,328-177684,18494839-2424438,STAR,gri,rpm,-9.7,1.9,-5.2,1.6,,,14.115,0.045,12.33,0.03,13.277,0.032,11.763,0.04,11.12,0.06,9.09,0.029,8.303,0.065,8.048,0.029,4038,132,165,1.357,0.228,1.216,-0.225,0.4,0.88,36.613,86.878,8.192,1.063,0.198,0.198,2.24E-05,2.29E-05,2.20E-05,2488,5661,558.6,0.279,0.162,0.121,AAA-111-111-000-0-0,,
215346356,19 39 27.056,-24 24 41.21,1,12.784,,,328-194366,19392705-2424412,STAR,gri,rpm,7.4,1.7,-9.4,1.8,,,13.775,0.02,13.068,0.02,13.36,0.03,12.833,0.05,12.538,0.04,11.662,0.025,11.325,0.023,11.255,0.022,5858,178,178,4.175,0.25,0.35,-0.038,0.16,0.28,1.279,0.775,0.367,1.065,0.177,0.111,0.398,0.59,0.286,515.1,279.8,156.3,0.125,0.084,0.042,AAA-222-111-000-0-0,,
215346411,18 49 43.777,-24 24 40.74,1,12.663,,,328-177651,18494377-2424407,STAR,gri,rpm,-8.6,1.9,4.4,4.7,,,14.526,0.048,13.061,0.032,13.817,0.033,12.653,0.041,12.168,0.061,10.429,0.024,9.758,0.023,9.632,0.023,4501,105,105,2.337,0.205,0.861,-0.035,0.2,0.84,12.174,15.523,2.548,1.176,0.216,0.302,6.46E-04,6.14E-04,6.02E-04,1848,2386,333.4,0.241,0.116,0.116,AAA-222-111-000-0-0,,
215346649,18 50 04.570,-24 24 39.22,1,13.598,,,328-177815,18500457-2424392,STAR,gri,rpm,-13.4,2.1,-4.1,2.2,,,15.283,0.02,14.035,0.036,14.652,0.037,13.751,0.044,13.146,0.064,11.597,0.024,10.848,0.024,10.726,0.021,4486,91,91,1.303,0.18,0.09,-1.178,0.21,0.12,33.77,3.326,7.484,0.879,0.02,0.045,2.11E-05,1.87E-05,5.73E-06,8686,803,1723,0.162,0.146,0.073,AAA-222-111-000-0-0,,
215347237,18 47 43.250,-24 24 34.67,1,13.303,,,328-176594,18474325-2424346,STAR,gri,rpm,0.8,4.7,0.2,4.7,,,14.98,0.02,13.56,0.033,14.279,0.035,13.118,0.042,12.885,0.063,10.981,0.023,10.282,0.024,10.149,0.021,4438,105,105,2.182,0.265,0.742,-0.176,0.3,0.66,14.513,15.809,3.504,1.07,0.262,0.187,3.31E-04,5.77E-04,3.00E-04,2736,2724,660.6,0.174,0.136,0.062,AAA-222-111-000-0-0,,0655-0816630
215347345,18 44 15.176,-24 24 33.96,1,12.759,,,328-174380,18441517-2424339,STAR,gri,rpm,15,2.5,-17.3,2.6,,,13.679,0.02,12.969,0.03,13.294,0.01,12.733,0.01,12.53,0.07,11.499,0.021,11.212,0.022,11.092,0.019,5890,99,124,4.141,0.248,0.186,0.069,0.08,0.18,1.37,0.415,0.373,1.099,0.191,0.08,0.37,0.513,0.195,517.8,167.9,148.2,0.134,0.091,0.057,AAA-222-111-000-0-0,,
215347380,19 13 33.091,-24 24 33.73,1,13.089,,,328-187869,19133309-2424336,STAR,gri,rpm,-31.2,2.3,-2.5,1.9,,,14.858,0.05,13.571,0.05,14.22,0.035,13.148,0.042,12.604,0.062,10.824,0.026,9.999,0.027,9.792,0.025,4235,83,99,4.747,0.024,0.036,0.058,0.08,0.14,0.549,0.046,0.031,0.62,0.044,0.037,3.709,0.453,0.552,114.1,29.81,13.8,0.038,0.024,0.01,AAA-222-111-000-0-0,,
215347590,18 47 38.005,-24 24 32.17,1,13.403,,,328-176539,18473800-2424321,STAR,gri,rpm,1.5,3.7,-11.6,4.3,,,15.144,0.03,13.841,0.15,14.445,0.03,13.404,0.043,12.957,0.063,12.275,0.026,11.682,0.024,11.576,0.026,4719,115,115,2.431,0.7,0.7,-0.406,0.4,0.64,9.145,9.786,4.727,0.969,0.255,0.091,7.56E-04,0.007,6.81E-04,3619,3669,1822,0.276,0.1,0.14,AAA-222-111-000-0-0,,
215347708,19 42 11.997,-24 24 31.23,1,11.304,,6894-148-1,328-194849,19421200-2424312,STAR,gri,rpm,-0.7,2.3,-0.1,2,,,11.438,0.081,11.036,0.088,11.31,0.01,11.302,0.01,11.196,0.05,10.68,0.022,10.581,0.021,10.549,0.021,8217,319,319,3.898,0.24,0.24,0.001,0.12,0.1,2.601,1.023,0.734,2.113,0.256,0.307,0.108,0.16,0.064,893.9,295.4,294.5,0.182,0.084,0.072,AAA-222-111-000-0-0,,
215348204,18 44 19.563,-24 24 27.33,1,13.725,,,328-174432,18441956-2424273,STAR,gri,,-40.1,9.1,47.4,9.1,,,15.007,0.01,14.113,0.02,14.564,0.05,13.771,0.01,13.365,0.04,11.975,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,4,
215348813,18 43 55.269,-24 24 22.62,1,13.302,,,328-174092,18435527-2424225,STAR,gri,rpm,21.4,3.7,-63.9,3.7,,,15.772,0.01,13.947,0.01,14.851,0.05,13.294,0.01,12.638,0.03,11.396,0.024,10.536,0.022,10.325,0.021,3966,63,39,4.845,0.056,0.048,-0.172,0.27,0.12,0.434,0.047,0.051,0.479,0.051,0.061,5.813,1.832,1.033,287.4,128.8,88.92,0.168,0.083,0.1,AAA-222-111-000-0-0,,
