EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
210711198,03 53 12.089,+18 31 26.69,1,17.296,,,,03531208+1831266,4334-301-6-0109-0340,EXTENDED,gri,,-9,4,19,4,,,,,,,20.937,0.325,18.919,0.026,17.421,0.011,16.6,0.008,15.948,0.015,15.885,0.088,14.817,0.09,14.28,0.084,,,,,,,,,,,,,,,,,,,,,,,,
210711222,03 57 39.544,+18 31 27.55,1,12.363,,,543-008139,03573954+1831275,,STAR,gri,rpm,1.7,2,-8.4,6.1,,,13.199,0.02,12.546,0.04,,,12.843,0.031,12.355,0.02,12.157,0.05,,,11.122,0.019,10.847,0.027,10.783,0.02,6310,259,207,4.133,0.18,0.216,-0.101,0.15,0.24,1.568,0.545,0.405,1.242,0.21,0.175,0.278,0.271,0.155,491.1,181.8,132.7,0.266,0.098,0.118
210711223,03 27 19.987,+18 31 27.57,1,17.262,,,,,6475-301-5-0081-0302,EXTENDED,gri,,-19,3,-3,3,,,,,,,19.087,0.059,17.842,0.009,17.348,0.009,17.013,0.013,16.806,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210711227,03 37 43.789,+18 31 27.78,1,14.306,,,543-007286,03374378+1831279,,STAR,gri,rpm,-5.6,4.2,-6,5,,,16.354,0.09,14.968,0.06,,,15.79,0.01,14.358,0.05,13.67,0.01,,,12.021,0.023,11.341,0.021,11.132,0.02,3963,39,111,4.823,0.062,0.02,0.077,0.05,0.16,0.469,0.009,0.074,0.534,0.011,0.094,5.178,1.904,0.311,124.8,3.745,18.97,0.314,0.002,0.119
210711233,03 26 09.738,+18 31 27.96,1,14.414,,,543-006755,03260972+1831279,,STAR,gri,rpm,50.7,4.1,-6.4,6.5,,,15.66,0.02,14.994,0.53,,,15.177,0.01,14.364,0.03,14.087,0.05,,,12.868,0.023,12.333,0.022,12.232,0.021,5107,183,153,4.62,0.072,0.036,-0.568,0.2,0.28,0.675,0.05,0.09,0.7,0.042,0.066,2.191,0.778,0.283,377.3,39.27,48.83,0.222,0.094,0.073
210711234,04 17 56.622,+18 31 27.97,1,14.17,,,543-009052,04175661+1831279,,STAR,gri,rpm,150,11,6,1,,,15.584,0.04,14.555,0.02,,,15.043,0.03,14.214,0.03,13.796,0.06,,,12.599,0.022,12.221,0.023,12.042,0.022,5840,58,281,4.583,0.02,0.02,-1.377,0.05,0.05,0.711,0.014,0.014,0.704,0.014,0.014,1.964,0.118,0.118,395.1,11.85,11.85,0.359,0.083,0.149
210711240,04 26 46.938,+18 31 28.12,1,10.78,,1269-23-1,543-009528,04264694+1831281,,STAR,gri,plx,-0.7,2.7,-11.7,2.8,,,13.027,0.416,11.627,0.178,,,12.579,0.02,10.817,0.02,10.01,0.09,,,7.719,0.019,6.791,0.017,6.515,0.02,3907,164,117,1.109,0.24,0.2,-0.131,0.15,0.24,51.053,13.219,12.325,1.295,0.351,0.234,8.29E-06,1.07E-05,4.13E-06,1287,496.5,496.5,0.587,0.216,0.108
210711357,03 31 14.475,+18 31 35.04,1,10.666,,1238-279-1,543-006993,03311448+1831351,,STAR,gri,rpm,-2,1.7,-2,1.8,,,12.319,0.253,11.146,0.096,,,11.569,0.01,10.607,0.03,10.28,0.12,,,8.879,0.026,8.313,0.027,8.15,0.026,4805,124,82,2.5,0.276,0.115,-0.187,0.16,0.24,10.85,0.776,1.615,1.391,0.61,0.305,0.001,0.001,2.46E-04,859,79.41,95.53,0.214,0.108,0.077
210711367,03 58 10.577,+18 31 35.38,1,16.787,,,,03581057+1831353,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.549,0.057,15.082,0.077,15.11,0.142,5486,516,620,4.544,0.095,0.19,-0.392,0.25,0.4,0.798,0.248,0.14,0.811,0.11,0.132,1.575,0.809,0.764,1637,740,437.3,0.31,0.207,0.148
210711373,04 26 32.245,+18 31 35.61,1,11.172,,1269-659-1,543-009508,04263224+1831353,,STAR,gri,rpm,-2.7,1.7,57.8,1.9,,,12.068,0.183,11.243,0.109,,,11.645,0.04,11.08,0.02,10.969,0.14,,,9.848,0.02,9.425,0.02,9.326,0.017,5612,282,235,4.409,0.14,0.588,-0.436,0.3,0.48,0.975,0.886,0.215,0.894,0.086,0.062,0.867,0.657,0.753,165,139.6,40.13,0.171,0.149,0.083
210711430,03 48 02.225,+18 31 39.03,1,15.232,,,543-007714,03480222+1831391,,STAR,gri,rpm,44.9,10,104.3,9.7,,,16.803,0.08,15.609,0.056,,,16.191,0.054,15.195,0.058,14.821,0.01,,,13.558,0.028,13.075,0.039,12.932,0.03,5111,51,266,4.691,0.032,0.02,-1.108,0.16,0.05,0.591,0.012,0.032,0.624,0.012,0.023,3.039,0.418,0.182,442.8,13.28,72.8,0.408,0.001,0.068
210711431,03 31 01.566,+18 31 39.04,1,17.093,,,,03310156+1831390,6475-301-6-0087-0255,STAR,gri,rpm,9,3,-42,3,,,,,,,21.694,0.147,19.111,0.01,17.645,0.006,16.228,0.004,15.48,0.005,14.09,0.028,13.42,0.027,13.172,0.029,3806,147,147,4.923,0.063,0.045,-0.054,0.16,0.24,0.353,0.049,0.059,0.386,0.064,0.077,8.737,2.941,1.876,234.1,37.68,42.24,0.215,0.09,0.09
210711432,04 06 07.322,+18 31 39.05,1,13.329,,,543-008492,04060731+1831392,,STAR,gri,rpm,2,1.6,-11.7,2.8,,,14.673,0.01,13.793,0.19,,,14.203,0.01,13.361,0.1,12.954,0.15,,,11.516,0.022,11.14,0.022,10.97,0.017,6044,362,181,4.019,0.31,0.155,-0.062,0.2,0.16,1.795,0.491,0.688,1.223,0.244,0.204,0.194,0.448,0.087,577.6,192.6,213.2,0.588,0.096,0.154
210711477,03 33 19.928,+18 31 41.71,1,13.165,,,543-007073,03331993+1831417,,STAR,gri,rpm,7,1.9,-13,2.3,,,14.48,0.01,13.563,0.13,,,13.934,0.03,13.29,0.26,12.835,0.07,,,11.536,0.021,11.066,0.019,10.951,0.019,5233,223,127,3.692,0.792,0.495,-0.312,0.3,0.54,2.214,1.255,1.389,0.982,0.218,0.109,0.065,1.004,0.058,694.2,489.1,433.1,0.265,0.16,0.107
210711543,04 21 32.186,+18 31 45.92,1,13.048,,,543-009240,04213218+1831459,,STAR,gri,rpm,5.6,2.5,-13.6,2.7,,,14.3,0.01,13.402,0.01,,,13.818,0.01,13.062,0.03,12.718,0.03,,,11.486,0.02,11.115,0.02,10.995,0.018,6000,213,142,4.143,0.248,0.186,-0.117,0.15,0.21,1.325,0.5,0.299,1.063,0.232,0.105,0.335,0.453,0.171,451.7,173.2,103.3,0.545,0.062,0.108
210711616,04 01 31.924,+18 31 50.21,1,11.483,,,543-008314,04013192+1831501,,STAR,gri,rpm,-6.7,1.2,-6,1.4,,,12.392,0.01,11.753,0.14,,,12.004,0.01,11.448,0.01,11.259,0.01,,,10.263,0.023,9.997,0.022,9.885,0.018,6588,196,275,3.911,0.259,0.222,-0.025,0.09,0.15,2.203,0.892,0.721,1.503,0.32,0.192,0.12,0.201,0.068,466.4,215.9,129.8,0.467,0.061,0.122
210711621,04 23 15.806,+18 31 50.46,1,13.108,,,543-009344,04231581+1831505,,STAR,gri,rpm,-11,3.4,-14.5,2.7,,,14.358,0.01,13.441,0.02,,,13.876,0.02,13.151,0.02,12.779,0.02,,,11.503,0.021,11.123,0.024,11.003,0.02,5963,118,71,4.071,0.306,0.204,-0.192,0.06,0.22,1.534,0.451,0.492,1.009,0.188,0.08,0.274,0.47,0.14,504.7,130.7,147.4,0.539,0.041,0.057
210711698,03 56 29.928,+18 31 54.47,1,9.852,,1253-205-1,543-008078,03562993+1831545,,STAR,gri,rpm,-3.7,1.7,-7.6,1.7,,,12.501,0.296,10.507,0.054,,,11.644,0.01,10.008,0.04,9.083,0.03,,,7.018,0.03,6.149,0.038,5.858,0.023,3665,36,36,0.941,0.02,0.69,0.021,0.09,0.63,64.753,56.157,1.295,1.338,0.027,0.388,4.92E-06,2.96E-07,4.39E-06,1490,1139,44.71,0.293,0.002,0.112
210711772,03 26 34.915,+18 31 58.72,1,12.552,,,543-006770,03263490+1831587,,STAR,gri,rpm,-1.8,2.7,1.3,2.7,,,13.918,0.03,12.924,0.12,,,13.376,0.02,12.534,0.02,12.198,0.01,,,10.877,0.021,10.329,0.021,10.182,0.017,4979,155,124,2.458,0.782,0.102,-0.663,0.24,0.32,9.452,1.37,5.35,0.965,0.16,0.073,0.001,0.014,2.93E-04,1945,257.5,1067,0.242,0.128,0.07
210711788,04 24 22.259,+18 31 59.60,1,13.297,,,543-009410,04242226+1831595,,STAR,gri,lam,-9.6,2.4,0.5,3,,,14.501,0.03,13.654,0.05,,,14.054,0.03,13.329,0.03,12.973,0.04,,,11.74,0.022,11.355,0.022,11.239,0.019,6439,155,155,4.276,0.07,0.098,-0.126,0.1,0.1,1.313,0.195,0.124,1.206,0.083,0.083,0.53,0.153,0.158,536.2,77.74,58.75,0.43,0.179,0.112
210711807,04 18 17.237,+18 32 00.59,1,15.319,,,,04181723+1832005,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.17,0.024,12.579,0.025,12.343,0.021,3636,143,171,5.003,0.091,0.065,-0.051,0.15,0.24,0.264,0.074,0.066,0.274,0.085,0.102,13.43,8.705,4.679,111.4,37.07,35.44,0.127,0.091,0.057
210711926,04 23 16.079,+18 32 07.78,1,12.926,,,543-009345,04231608+1832078,,STAR,gri,rpm,9,3.9,-3.2,6.3,,,14.72,0.05,13.429,0.03,,,14.063,0.01,12.971,0.02,12.438,0.02,,,10.843,0.021,10.22,0.023,10.061,0.02,4949,120,210,2.477,0.395,0.711,-0.968,0.35,0.35,8.384,8.932,3.39,0.893,0.086,0.029,0.001,0.004,0.001,1586,1959,571.5,0.658,0.066,0.148
210711928,03 46 58.787,+18 32 07.82,1,13.222,,,543-007671,03465878+1832078,,STAR,gri,rpm,-42.6,3.3,-0.4,4,,,15.644,0.03,14.221,0.22,,,14.885,0.039,13.782,0.4,12.509,0.02,,,10.656,0.02,10.079,0.021,9.848,0.018,3699,88,36,4.987,0.035,0.07,-0.148,0.27,0.09,0.302,0.053,0.039,0.328,0.05,0.057,11.31,2.765,2.983,44.79,13.39,12.49,0.053,0.002,0.002
210711931,04 21 15.599,+18 32 08.05,1,12.494,,,543-009231,04211559+1832080,,STAR,gri,rpm,3.3,2,-2.7,2.7,,,14.232,0.01,12.973,0.01,,,13.613,0.02,12.514,0.01,12.015,0.06,,,10.413,0.022,9.823,0.022,9.659,0.015,4875,120,160,2.434,0.364,0.065,-0.363,0.25,0.25,10.645,0.761,2.228,1.139,0.429,0.179,9.40E-04,0.002,1.87E-04,1582,194.7,351.7,0.491,0.101,0.121
210712003,03 53 24.561,+18 32 11.86,1,17.899,,,,03532456+1832118,4334-301-6-0109-0244,STAR,gri,rpm,50,4,-34,4,,,,,,,22.826,0.289,20.031,0.016,18.398,0.008,16.985,0.005,16.232,0.007,14.738,0.035,14.119,0.045,13.932,0.05,3587,151,181,5.061,0.084,0.072,-0.224,0.2,0.2,0.224,0.059,0.053,0.226,0.073,0.073,17.13,11.11,5.143,188.5,53.22,53.19,0.283,0.08,0.128
210712019,03 26 51.323,+18 32 12.64,1,15.378,,,543-006792,03265132+1832125,,STAR,BV,rpm,-24.4,4.1,-32.9,3.9,,,16.941,0.09,15.632,0.1,,,16.349,0.057,,,,,,,12.598,0.022,11.886,0.029,11.733,0.02,4208,173,148,4.765,0.05,0.07,-0.095,0.16,0.2,0.512,0.076,0.056,0.583,0.077,0.064,3.981,1.031,0.961,195.3,37.13,26.37,0.253,0.08,0.128
210712022,03 26 52.505,+18 32 12.71,1,11.943,,,543-006795,03265249+1832127,,STAR,gri,rpm,-11.1,1.8,-32.3,1.6,,,12.927,0.04,12.126,0.03,,,12.5,0.02,11.905,0.03,11.705,0.02,,,10.699,0.022,10.289,0.03,10.231,0.022,5665,302,100,4.445,0.055,0.407,-0.098,0.12,0.3,0.972,0.587,0.097,0.961,0.082,0.058,1.048,0.256,0.778,240,134.5,26.3,0.177,0.134,0.073
210712064,04 22 02.198,+18 32 14.96,1,13.389,,,543-009272,04220220+1832151,,STAR,gri,rpm,-1.1,2.6,-11.7,2.8,,,14.855,0.02,13.801,0.01,,,14.332,0.01,13.398,0.02,12.984,0.01,,,11.672,0.024,11.232,0.029,11.046,0.02,5738,104,487,4.011,0.345,0.897,-0.092,0.06,1.08,1.614,2.362,0.627,0.965,0.119,0.099,0.269,0.622,0.257,555.9,606.6,215.9,0.702,0.002,0.172
210712066,04 25 17.152,+18 32 15.04,1,18.229,,,,04251715+1832150,6485-301-4-0168-0480,STAR,gri,rpm,1,4,-50,4,,,,,,,23.589,0.605,20.534,0.022,18.766,0.01,17.241,0.006,16.392,0.008,14.846,0.037,14.247,0.04,13.923,0.055,3322,243,243,5.148,0.042,0.098,-0.074,0.16,0.28,0.169,0.061,0.016,0.148,0.072,0.016,30.2,5.692,12.82,123.5,58.33,20.4,0.359,0.121,0.182
210712083,03 28 22.722,+18 32 16.44,1,12.49,,,543-006857,03282271+1832164,,STAR,gri,rpm,3.8,1.4,-21.9,1.5,,,13.344,0.042,12.658,0.031,,,12.956,0.01,12.442,0.01,12.291,0.01,,,11.3,0.018,10.989,0.016,10.941,0.02,6135,124,124,4.266,0.12,0.192,-0.211,0.2,0.24,1.246,0.337,0.205,1.066,0.112,0.131,0.528,0.29,0.266,421.7,95.67,77.98,0.224,0.056,0.066
210712167,03 59 42.563,+18 32 21.92,1,12.756,,,543-008229,03594256+1832219,,STAR,gri,rpm,5.3,2.8,-1.7,1.6,,,13.767,0.01,13.111,0.22,,,13.354,0.02,12.7,0.041,12.5,0.01,,,11.358,0.023,11.06,0.027,10.936,0.018,6357,397,331,4.015,0.273,0.234,-0.003,0.09,0.12,1.876,0.863,0.67,1.355,0.348,0.232,0.173,0.41,0.092,642.8,290.6,232,0.475,0.152,0.127
210712178,03 32 51.799,+18 32 22.65,1,15.671,,,543-007048,03325179+1832228,6475-301-6-0090-0236,STAR,JHK,rpm,41.5,7.6,-17.3,6.9,,,,,,,,,,,,,,,,,13.397,0.021,12.779,0.024,12.532,0.021,3650,133,110,4.976,0.055,0.066,0.024,0.12,0.16,0.295,0.061,0.051,0.32,0.077,0.077,11.41,4.341,3.661,136,35.21,32.83,0.192,0.071,0.085
210712194,04 25 41.638,+18 32 23.13,1,12.581,,,543-009472,04254163+1832232,,STAR,JHK,lam,10.1,2.6,-24.9,3.8,,,,,,,,,,,,,,,,,11.218,0.021,10.818,0.022,10.687,0.019,6011,121,121,4.277,0.126,0.168,-0.294,0.15,0.15,1.174,0.278,0.196,0.991,0.091,0.091,0.614,0.284,0.28,353.1,87.35,59.41,0.343,0.13,0.093
210712244,04 19 26.864,+18 32 25.24,1,12.25,,,543-009123,04192686+1832252,,STAR,gri,lam,24.7,1.4,-4.7,1.6,,,13.409,0.02,12.557,0.01,,,12.965,0.03,12.282,0.01,11.943,0.04,,,10.75,0.022,10.358,0.022,10.263,0.02,6042,119,119,4.203,0.162,0.135,-0.125,0.12,0.12,1.304,0.282,0.232,1.08,0.117,0.098,0.426,0.378,0.175,330.8,74.31,60.68,0.238,0.158,0.095
210712268,04 25 42.454,+18 32 26.81,1,11.411,,1269-329-1,543-009475,04254244+1832269,,STAR,gri,plx,15.2,1.8,-4.4,2,,,12.612,0.311,11.964,0.228,,,12.084,0.02,11.439,0.04,11.123,0.06,,,9.901,0.021,9.609,0.02,9.471,0.019,6593,833,378,3.918,0.12,0.09,-0.017,0.15,0.09,2.177,0.393,0.281,1.592,0.139,0.195,0.134,0.07,0.04,371.6,41.54,41.54,0.612,0.261,0.174
210712299,03 58 08.769,+18 32 28.59,1,12.233,,1253-50-1,543-008164,03580877+1832286,,STAR,gri,rpm,7.5,2.1,13.2,2.4,,,13.321,0.314,12.756,0.227,,,12.838,0.03,12.256,0.01,11.974,0.01,,,10.827,0.023,10.47,0.022,10.411,0.017,6134,148,296,4.068,0.343,0.245,-0.397,0.32,0.16,1.45,0.66,0.454,1.034,0.18,0.05,0.262,0.704,0.159,390,162.2,133,0.409,0.06,0.13
210712302,03 24 21.956,+18 32 28.83,1,9.577,,1237-526-1,543-006682,03242196+1832287,,STAR,gri,rpm,2.6,1.3,-18.8,1.4,,,10.749,0.074,9.87,0.046,,,10.672,0.1,9.568,0.08,9.107,0.02,,,7.897,0.02,7.396,0.017,7.273,0.018,4898,118,118,2.733,0.14,0.364,-0.133,0.15,0.45,9.754,1.291,1.352,1.814,0.325,0.868,0.002,0.001,0.001,497.3,61.97,55.1,0.311,0.099,0.139
210712332,04 21 33.203,+18 32 30.32,1,13.172,,,543-009243,04213320+1832303,,STAR,gri,rpm,3.2,2.6,-3.8,3.4,,,14.982,0.01,13.702,0.02,,,14.347,0.01,13.189,0.02,12.668,0.05,,,11.045,0.02,10.439,0.022,10.246,0.018,4823,119,99,2.479,0.648,0.162,-0.343,0.2,0.24,10.094,1.793,5.336,1.175,0.145,0.203,0.001,0.009,3.53E-04,2007,340.2,967.4,0.555,0.068,0.082
210712335,03 24 13.590,+18 32 30.50,1,18.279,,,,03241358+1832304,4843-301-5-0262-0345,STAR,gri,rpm,29,4,-12,4,,,,,,,25.086,0.762,20.514,0.024,18.999,0.011,17.321,0.006,16.386,0.008,14.872,0.036,14.257,0.045,13.977,0.055,3670,178,178,5.007,0.055,0.066,-0.102,0.16,0.24,0.274,0.069,0.047,0.283,0.088,0.076,13.12,4.99,4.208,249.2,64.53,51.26,0.182,0.105,0.075
210712367,04 07 15.237,+18 32 32.23,1,14.244,,,543-008553,04071523+1832322,,STAR,gri,rpm,13.5,4.1,-29.4,4.7,,,16.413,0.02,15.064,0.18,,,15.773,0.048,14.338,0.048,13.589,0.067,,,11.855,0.02,11.181,0.022,10.987,0.017,3930,39,94,4.844,0.036,0.02,0.041,0.05,0.14,0.449,0.009,0.044,0.509,0.01,0.055,5.66,1.176,0.34,114,3.419,10.93,0.231,0.002,0.07
210712395,03 38 01.683,+18 32 33.27,1,17.756,,,543-007294,03380167+1832337,,STAR,BV,rpm,25.9,8.6,-36.5,8.6,,,18,0.22,17.737,0.14,,,,,,,,,,,15.645,0.055,15.076,0.06,15.021,0.117,3752,669,334,5.011,0.1,0.18,-0.333,0.3,0.54,0.273,0.18,0.083,0.282,0.218,0.109,12.78,10.21,7.785,344.6,327,130.6,0.217,0.162,0.09
210712420,03 56 10.851,+18 32 34.84,1,11.137,,1253-64-1,543-008066,03561085+1832347,,STAR,gri,rpm,-6.4,1.5,1.2,1.6,,,11.617,0.07,11.244,0.082,,,11.362,0.01,11.062,0.01,10.999,0.03,,,10.208,0.025,10.049,0.025,9.976,0.019,7206,525,375,4.012,0.203,0.203,-0.009,0.06,0.08,2.11,0.812,0.586,1.658,0.309,0.154,0.172,0.219,0.087,509.2,202.2,144.7,0.29,0.151,0.151
210712431,03 38 43.880,+18 32 35.55,1,9.876,,1239-21-1,543-007323,03384387+1832356,,STAR,gri,rpm,6.5,1.4,-15.1,1.4,,,11.013,0.071,10.158,0.047,,,10.744,0.05,9.977,0.11,9.504,0.06,,,8.342,0.023,7.876,0.021,7.776,0.018,5164,160,160,2.467,0.84,0.07,-0.789,0.55,0.25,9.12,0.898,4.819,0.929,0.441,0.045,0.001,0.01,2.74E-04,598.9,60.82,304.2,0.236,0.101,0.084
210712441,03 28 32.719,+18 32 36.00,1,11.496,,,543-006861,03283271+1832359,,STAR,gri,rpm,3.4,2.1,-3.3,2.6,,,12.841,0.01,11.799,0.03,,,12.304,0.01,11.46,0.04,11.15,0.01,,,9.841,0.018,9.293,0.016,9.183,0.019,4933,98,78,2.43,0.481,0.078,-0.52,0.2,0.24,10.423,0.694,4.119,1.048,0.234,0.106,9.30E-04,0.003,1.74E-04,1311,106.8,452.1,0.195,0.083,0.059
210712455,04 19 56.919,+18 32 36.54,1,13.225,,,543-009147,04195692+1832364,,STAR,gri,rpm,5.2,3.1,-14.1,2.4,,,14.565,0.03,13.609,0.02,,,14.063,0.03,13.258,0.02,12.867,0.03,,,11.523,0.021,11.126,0.02,11.016,0.018,5916,259,111,4,0.09,0.195,-0.237,0.15,0.21,1.784,0.363,0.302,1.113,0.089,0.056,0.189,0.097,0.087,599.3,94.51,106.3,0.651,0.019,0.118
210712461,04 18 13.387,+18 32 36.68,1,12.878,,,543-009066,04181338+1832366,,STAR,gri,rpm,-2.8,1.8,-4,2.9,,,14.156,0.02,13.252,0.03,,,13.678,0.03,12.92,0.02,12.535,0.02,,,11.229,0.022,10.871,0.023,10.747,0.018,6100,109,109,3.87,0.048,0.128,-0.038,0.05,0.05,2.194,0.62,0.045,1.41,0.219,0.028,0.122,0.016,0.051,637.9,211.2,19.14,0.622,0.076,0.003
210712469,04 22 34.079,+18 32 37.08,1,12.695,,,543-009296,04223407+1832370,,STAR,gri,rpm,-1.4,2,-4.5,2.3,,,14.318,0.05,13.171,0.01,,,13.738,0.02,12.734,0.02,12.248,0.06,,,10.771,0.02,10.185,0.022,10.015,0.017,4899,188,157,2.432,0.588,0.084,-0.488,0.25,0.4,9.966,1.195,4.519,1.03,0.201,0.126,9.68E-04,0.006,2.03E-04,1804,238.8,760.1,0.412,0.136,0.136
210712484,04 23 55.582,+18 32 38.09,1,11.706,,1268-1217-1,543-009382,04235559+1832382,,STAR,gri,plx,14.1,2,-21.4,2.1,,,12.841,0.377,11.721,0.197,,,12.369,0.03,11.715,0.04,11.421,0.03,,,10.291,0.021,9.918,0.022,9.816,0.017,5965,146,219,4.387,0.065,0.091,-0.131,0.2,0.48,1.048,0.114,0.074,1.013,0.091,0.152,0.812,0.21,0.196,213.7,21.14,21.14,0.37,0.13,0.112
210712498,03 33 14.517,+18 32 38.92,1,11.109,,1238-733-1,543-007065,03331452+1832388,,STAR,gri,rpm,8.5,1.4,-13.7,1.5,,,12.006,0.156,11.4,0.117,,,11.533,0.01,11.189,0.17,10.928,0.06,,,9.933,0.02,9.673,0.018,9.592,0.016,6477,263,263,4.128,0.19,0.266,-0.016,0.12,0.15,1.644,0.746,0.385,1.363,0.2,0.166,0.283,0.282,0.175,312,144.4,74.24,0.257,0.138,0.115
210712613,03 34 45.526,+18 32 44.33,1,12.01,,1238-949-1,543-007141,03344552+1832445,,STAR,gri,rpm,-8.2,2.5,-8.8,2.7,,,12.803,0.279,12.084,0.202,,,12.419,0.02,12.029,0.01,11.834,0.02,,,10.905,0.02,10.626,0.016,10.529,0.019,6407,281,102,4.139,0.115,0.23,-0.161,0.18,0.12,1.543,0.552,0.268,1.266,0.157,0.131,0.301,0.181,0.174,460.4,167.9,86.18,0.222,0.109,0.068
210712623,04 18 18.618,+18 32 44.65,1,10.831,,1268-21-1,543-009070,04181860+1832446,,STAR,gri,lam,9.2,1.4,-15.1,1.5,,,11.659,0.139,11.164,0.144,,,11.339,0.02,10.852,0.01,10.614,0.02,,,9.6,0.024,9.376,0.023,9.23,0.018,6824,164,137,4.117,0.115,0.138,-0.03,0.08,0.1,1.673,0.368,0.256,1.45,0.139,0.099,0.276,0.151,0.113,288.4,63.47,44.05,0.235,0.155,0.111
210712631,03 46 11.561,+18 32 45.62,1,14.111,,,543-007636,03461157+1832457,,STAR,gri,rpm,-18.1,4.3,-88.4,5.1,,,16.343,0.01,14.866,0.044,,,15.678,0.02,14.308,0.02,13.44,0.01,,,11.72,0.018,11.062,0.019,10.842,0.018,3725,89,59,4.914,0.045,0.045,0.106,0.05,0.06,0.351,0.05,0.037,0.385,0.062,0.041,8.244,1.898,1.815,85.73,7.195,11.58,0.111,0.059,0.037
210712761,03 33 04.002,+18 32 51.81,1,9.62,,1238-965-1,543-007059,03330399+1832520,,STAR,gri,rpm,11.4,1.4,-19.8,1.5,,,11.023,0.076,9.891,0.037,,,10.773,0.1,9.652,0.13,9.126,0.06,,,7.72,0.023,7.198,0.036,7.033,0.026,4826,119,119,2.475,0.357,0.102,-0.232,0.25,0.3,10.545,0.911,2.091,1.272,0.664,0.255,0.001,0.002,2.33E-04,482.2,39.27,76.29,0.287,0.15,0.125
210712762,04 06 50.451,+18 32 51.90,1,17.874,,,,04065045+1832518,4334-301-2-0127-0432,STAR,gri,rpm,13,4,20,4,,,,,,,22.96,0.282,20.296,0.02,18.671,0.009,16.836,0.006,15.83,0.006,14.287,0.031,13.72,0.03,13.409,0.034,3536,107,107,5.063,0.045,0.072,-0.072,0.18,0.18,0.223,0.067,0.029,0.213,0.086,0.034,18.76,4.967,6.565,140.2,46.43,20.6,0.251,0.094,0.062
210712855,03 48 19.357,+18 32 56.75,1,11.314,,1252-347-1,543-007726,03481936+1832569,,STAR,gri,col,,,,,,,13.641,0.583,11.731,0.203,,,12.853,0.01,11.371,0.01,10.654,0.02,,,8.746,0.03,7.974,0.024,7.783,0.023,4045,814,193,1.398,0.962,0.156,-0.157,0.3,0.84,36.593,6.006,26.537,1.063,0.284,0.189,2.36E-05,7.90E-04,8.83E-06,2306,69.17,1662,0.305,0.806,0.156
210712870,03 26 49.499,+18 32 58.08,1,13.323,,,543-006788,03264949+1832580,,STAR,gri,rpm,43.1,3.6,-26.4,3.4,,,14.225,0.02,13.537,0.033,,,13.864,0.01,13.292,0.04,13.091,0.03,,,11.944,0.022,11.498,0.029,11.445,0.018,5613,268,167,4.549,0.1,0.16,-0.8,0.3,0.54,0.742,0.218,0.125,0.754,0.106,0.088,1.641,0.872,0.737,303.4,117.7,56.21,0.147,0.141,0.023
210712904,03 28 04.741,+18 32 59.86,1,12.661,,,543-006840,03280473+1832597,,STAR,gri,rpm,12.9,1.6,-3.6,3.3,,,13.526,0.043,12.828,0.01,,,13.134,0.01,12.61,0.041,12.459,0.01,,,11.48,0.018,11.161,0.016,11.103,0.02,6093,169,120,4.127,0.216,0.18,-0.073,0.12,0.27,1.447,0.443,0.339,1.143,0.169,0.106,0.353,0.312,0.188,539.8,163.6,125.6,0.199,0.114,0.053
210712936,03 57 08.167,+18 33 01.47,1,16.883,,,,03570816+1833014,4334-301-5-0114-0149,STAR,gri,col,,,,,,,,,,,21.885,0.116,18.783,0.008,17.221,0.006,16.069,0.005,15.437,0.006,14.027,0.027,13.431,0.03,13.235,0.034,3355,40,40,5.105,0.025,0.035,0.047,0.12,0.1,0.193,0.016,0.012,0.173,0.019,0.013,23.99,2.927,3.571,106.5,9.201,9.814,0.15,0.033,0.066
210712946,03 52 23.388,+18 33 01.91,1,12.31,,,543-007880,03522339+1833019,,STAR,gri,rpm,-13.6,3.2,-24.7,3.4,,,13.425,0.02,13.01,0.4,,,12.976,0.031,12.281,0.04,12.025,0.061,,,10.898,0.024,10.511,0.023,10.404,0.021,5843,237,237,4.243,0.22,0.264,-0.143,0.2,0.36,1.266,0.469,0.342,0.993,0.168,0.076,0.429,0.748,0.244,321,111.6,94.36,0.396,0.116,0.194
