EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V)
201578704,10 50 03.836,+01 42 56.86,1,18.134,,,,10500383+0142568,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.586,0.178,,,,,,,,,,,,
201578997,10 52 32.586,+01 43 11.67,1,17.642,,,,10523258+0143116,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.136,0.098,15.717,0.133,14.988,0.149,3647,5.012,-0.165,0.253,0.245,13.93,420.1,0.031
201579069,10 55 10.208,+01 43 15.59,1,12.586,,,459-047915,10551021+0143155,,STAR,gri,-4.8,1.5,-28.1,1.6,,,13.351,0.01,12.735,0.01,,,12.974,0.01,12.569,0.04,12.419,0.01,,,11.553,0.023,11.228,0.026,11.16,0.019,5965,4.317,-0.374,1.077,0.927,0.666,428.1,0.034
201579219,10 52 36.389,+01 43 24.67,1,13.205,,,459-047855,10523638+0143246,,STAR,gri,3.2,1.5,-7.5,1.7,,,14.674,0.03,13.599,0.03,,,14.159,0.03,13.168,0.03,12.796,0.02,,,11.579,0.03,10.981,0.024,10.826,0.021,4512,2,-0.25,8.239,0.795,0.001,2096,0.029
201579288,10 54 59.988,+01 43 28.66,1,17.607,,,,10545998+0143286,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.749,0.08,15.036,0.078,15.009,0.136,4093,4.838,-0.26,0.427,0.483,5.544,698.3,0.033
201579764,10 52 18.375,+01 43 54.45,1,11.888,,255-286-1,459-047852,10521837+0143544,,STAR,gri,-31.8,2.5,18.3,2.6,,,12.639,0.215,12.351,0.204,,,12.295,0.01,11.863,0.02,11.713,0.02,,,10.786,0.022,10.47,0.023,10.413,0.022,5915,4.32,-0.226,1.107,0.982,0.626,305.3,0.032
201580182,10 50 14.369,+01 44 16.92,1,17.805,,,,10501436+0144169,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.287,0.113,15.704,0.131,,,,,,,,,,
201580489,10 50 48.982,+01 44 33.34,1,16.628,,,,10504898+0144333,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.682,0.036,14.096,0.038,13.915,0.063,3881,4.902,-0.165,0.363,0.384,7.678,332.6,0.029
201580523,10 51 49.632,+01 44 35.46,1,17.801,,,,10514963+0144354,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.283,0.113,15.504,0.109,14.932,0.125,3689,4.99,-0.183,0.256,0.277,12.82,507,0.032
201580525,10 52 44.516,+01 44 35.50,1,9.108,53185,255-283-1,459-047858,10524451+0144355,,STAR,gri,-15.17,1.02,10.64,0.67,2.05,1.01,9.975,0.027,9.018,0.017,,,10.51,0.03,9.267,0.04,8.507,0.01,,,7.388,0.019,6.894,0.04,6.775,0.031,4417,2.256,0.157,14.054,1.335,4.77E-04,487.8,0.038
201580563,10 54 43.549,+01 44 37.39,1,11.752,,255-282-1,459-047909,10544352+0144374,,STAR,gri,,,,,,,12.35,0.18,11.876,0.165,,,12.232,0.01,11.696,0.01,11.546,0.01,,,10.588,0.026,10.306,0.024,10.172,0.024,5727,4.389,-0.001,1.056,1.022,0.855,257.2,0.033
201580841,10 50 20.878,+01 44 52.32,1,17.823,,,,10502087+0144523,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.521,0.056,14.878,0.066,14.647,0.097,3915,4.883,-0.21,0.37,0.422,6.971,499.5,0.032
201581183,10 52 07.007,+01 45 10.08,1,15.969,,,,10520700+0145100,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.804,0.024,13.256,0.036,12.972,0.035,3511,5.038,-0.034,0.228,0.217,16.63,129.1,0.021
201581268,10 54 28.463,+01 45 15.34,1,18.112,,,,10542846+0145153,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.567,0.156,15.485,0.101,,,,,,,,,,
201581285,10 54 31.907,+01 45 16.03,1,14.533,,,459-047903,10543189+0145158,,STAR,gri,-16,5.6,-8.2,2.1,,,16.183,0.03,14.995,0.01,,,15.611,0.01,14.534,0.01,14.07,0.06,,,12.743,0.027,12.123,0.024,12.039,0.024,4434,4.687,-0.023,0.619,0.687,2.836,284.2,0.026
201581442,10 52 16.883,+01 45 23.53,1,15.215,,,,10521688+0145235,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.175,0.024,12.607,0.026,12.38,0.028,3621,5.003,-0.034,0.274,0.275,12.93,115,0.019
201581678,10 53 29.459,+01 45 35.98,1,18.621,,,,10532945+0145359,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.859,0.097,15.015,0.099,14.715,0.126,3992,4.884,-0.21,0.391,0.42,6.476,656.7,0.033
201581896,10 53 53.662,+01 45 47.21,1,12.446,,,459-047879,10535366+0145471,,STAR,gri,40.4,0.9,-83.9,1.2,,,13.128,0.02,12.617,0.01,,,12.786,0.03,12.444,0.01,12.3,0.01,,,11.473,0.027,11.152,0.022,11.1,0.026,6044,4.357,-0.849,0.973,0.825,0.84,296.3,0.037
201581930,10 53 53.404,+01 45 49.06,1,12.296,,255-1198-1,459-047877,,,STAR,BV,,,,,,,13.178,0.337,12.452,0.229,,,,,,,,,,,,,,,,,,,,,,,,
201582255,10 51 20.028,+01 46 07.17,1,18.14,,,,10512002+0146071,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.592,0.129,15.856,0.15,14.698,0.122,3427,5.104,-0.086,0.185,0.175,23.11,365.1,0.029
201582486,10 51 27.909,+01 46 21.76,1,17.15,,,,10512790+0146217,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.666,0.059,15.199,0.079,15.068,0.16,4297,4.751,-0.39,0.463,0.519,4.414,757.9,0.032
201582505,10 54 17.484,+01 46 23.07,1,12.929,,,459-047894,10541748+0146231,,STAR,gri,6.2,1.1,-19.2,1.6,,,13.706,0.01,13.111,0.01,,,13.343,0.01,12.932,0.02,12.752,0.06,,,11.894,0.026,11.551,0.024,11.503,0.023,5970,4.242,-0.426,1.222,0.916,0.515,552,0.029
201582834,10 55 17.178,+01 46 41.19,1,18.227,,,,10551717+0146411,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.701,0.077,14.966,0.074,14.73,0.114,3996,4.863,-0.21,0.39,0.433,6.343,599.6,0.033
201583155,10 54 43.581,+01 46 59.49,1,18.407,,,,10544358+0146594,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.842,0.17,15.896,0.168,,,,,,,,,,
201583428,10 51 56.964,+01 47 14.69,1,14.361,,,459-047846,10515696+0147147,,STAR,gri,-68.2,4.1,1.9,2.1,,,16.304,0.01,14.916,0.02,,,15.675,0.03,14.38,0.04,13.797,0.01,,,12.323,0.028,11.63,0.023,11.482,0.023,4052,4.91,-0.463,0.373,0.417,7.848,126,0.021
201583558,10 51 37.760,+01 47 21.55,1,14.589,,,459-047839,10513775+0147215,,STAR,gri,11.7,4.3,-32.3,2.1,,,15.516,0.08,14.889,0.03,,,15.154,0.02,14.712,0.05,14.347,0.39,,,13.638,0.032,13.29,0.024,13.197,0.039,5812,4.491,-0.814,0.83,0.783,1.309,787.5,0.033
201583906,10 51 06.833,+01 47 40.79,1,17.565,,,,10510683+0147407,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.065,0.114,15.316,0.137,14.786,0.146,3793,4.963,-0.21,0.312,0.324,9.768,537.6,0.032
201583981,10 51 07.713,+01 47 44.12,1,16.746,,,,10510771+0147441,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.302,0.064,14.767,0.064,14.021,0.079,3158,5.163,-0.002,0.16,0.135,31.18,143.4,0.021
201584145,10 54 17.618,+01 47 52.46,1,14.09,,,459-047895,10541762+0147524,,STAR,gri,-16.5,2,-42.7,2,,,15.4,0.05,14.444,0.01,,,14.92,0.02,14.033,0.04,13.734,0.02,,,12.516,0.024,11.978,0.024,11.874,0.024,4601,4.68,-0.27,0.617,0.668,2.803,267.4,0.03
201584204,10 52 40.047,+01 47 55.66,1,18.044,,,,10524004+0147556,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.505,0.132,15.851,0.184,15.084,0.139,3627,4.999,-0.185,0.247,0.261,13.8,521.5,0.032
201584396,10 52 59.501,+01 48 07.35,1,12.528,,,460-048182,10525949+0148072,,STAR,gri,0.4,1.1,-5.9,2.2,,,13.297,0.01,12.672,0.01,,,12.928,0.02,12.499,0.01,12.357,0.02,,,11.397,0.023,11.141,0.024,11.046,0.021,6002,4.163,-0.073,1.398,1.109,0.362,506.3,0.036
201584941,10 51 49.731,+01 48 38.61,1,12.974,,,460-048153,10514973+0148387,,STAR,gri,-23,1.2,-12.1,1.6,,,14.007,0.04,13.336,0.01,,,13.606,0.03,13.155,0.02,12.703,0.55,,,12.079,0.026,11.739,0.024,11.665,0.023,5882,4.375,-0.283,1.051,0.944,0.766,504.7,0.034
201585103,10 52 50.040,+01 48 47.50,1,12.919,,,460-048174,10525003+0148475,,STAR,gri,17.3,1.6,-52.1,1.8,,,14.993,0.03,13.604,0.03,,,14.356,0.01,13.009,0.01,12.303,0.02,,,10.734,0.028,10.05,0.024,9.843,0.021,3818,4.921,-0.077,0.362,0.404,8.399,55.05,0.015
201585543,11 07 29.539,+01 49 12.35,1,18.153,,,,,1992-301-2-0113-0327,EXTENDED,gri,8,3,0,3,,,,,,,20.306,0.071,18.894,0.011,18.244,0.01,17.835,0.011,17.637,0.029,,,,,,,,,,,,,,
201586329,10 50 41.043,+01 49 52.53,1,12.716,,,460-048115,10504104+0149525,,STAR,gri,-29.7,1,-2.9,2.4,,,13.505,0.08,12.867,0.01,,,13.133,0.03,12.667,0.04,12.538,0.06,,,11.749,0.023,11.484,0.026,11.407,0.025,5945,4.295,-0.164,1.157,1.013,0.623,482.3,0.035
201586544,10 51 53.716,+01 50 04.15,1,18.142,,,,10515371+0150041,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.594,0.16,15.733,0.161,14.818,0.128,3554,5.042,-0.185,0.23,0.233,15.04,498.5,0.032
201586613,10 53 47.494,+01 50 08.19,1,14.364,,,460-048200,10534749+0150081,,STAR,gri,-10.9,1.8,2.3,4.9,,,15.469,0.07,14.572,0.03,,,15.008,0.02,14.286,0.03,14.088,0.07,,,13,0.028,12.536,0.027,12.423,0.023,5171,4.544,0.089,0.824,0.879,1.554,523.5,0.031
201587234,10 53 13.105,+01 50 42.98,1,18.14,,,,10531310+0150429,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.592,0.158,15.867,0.138,,,,,,,,,,
201587288,10 51 45.293,+01 50 46.14,1,14.615,,,460-048150,10514529+0150461,,STAR,gri,-406,8,-27,8,,,17.659,0.12,16.143,0.06,,,16.99,0.03,15.574,0.02,13.598,0.52,,,11.503,0.028,10.915,0.023,10.673,0.024,3499,5.09,-0.187,0.195,0.179,22.49,38.29,0.007
201587295,10 53 11.191,+01 50 46.63,1,17.911,,,,10531119+0150466,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.384,0.138,16.191,0.187,,,,,,,,,,
201587537,10 52 15.962,+01 51 00.48,1,17.402,,,,10521596+0151004,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.913,0.103,15.273,0.133,14.799,0.138,3790,4.949,-0.21,0.308,0.326,9.646,516.6,0.032
201587996,10 53 13.886,+01 51 27.02,1,18.46,,,,10531388+0151270,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.976,0.083,15.368,0.1,15.032,0.153,3840,4.938,-0.21,0.32,0.343,9.769,515.1,0.032
201588299,10 52 21.018,+01 51 43.86,1,14.517,,,460-048165,10522101+0151438,,STAR,gri,-7.2,1.9,-2.5,2.2,,,15.539,0.05,14.782,0.03,,,15.114,0.01,14.553,0.03,14.261,0.02,,,13.111,0.022,12.635,0.026,12.586,0.021,5171,2.406,-2.005,9.18,0.812,0.001,5991,0.043
201588448,10 50 56.501,+01 51 51.60,1,14.384,,,460-048125,10505650+0151517,,STAR,gri,-12.6,4.8,22.6,2.1,,,15.567,0.01,14.604,0.03,,,15.085,0.01,14.294,0.04,14.083,0.08,,,12.888,0.024,12.376,0.025,12.325,0.032,4961,4.61,-0.118,0.722,0.776,2.038,410.3,0.036
201588910,11 06 37.164,+01 52 17.49,1,15.778,,,,11063716+0152174,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.543,0.023,13.011,0.026,12.69,0.024,3394,5.097,-0.019,0.192,0.183,21.67,91.3,0.018
201589137,10 50 46.557,+01 52 30.85,1,17.863,,,,10504655+0152308,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.34,0.13,15.695,0.14,15.094,0.173,3705,4.99,-0.21,0.281,0.292,11.14,550.4,0.032
201589187,11 06 18.632,+01 52 34.13,1,14.136,,,460-048480,11061863+0152341,1992-301-2-0111-0080,STAR,gri,-23.6,4.1,-25.7,2.8,,,15.179,0.06,14.349,0.06,,,14.693,0.04,14.127,0.04,13.897,0.08,,,12.897,0.028,12.428,0.025,12.355,0.024,5309,4.564,-0.493,0.766,0.792,1.755,473.4,0.032
201589345,10 52 47.573,+01 52 41.50,1,17.483,,,,10524757+0152415,,EXTENDED,JHK,,,,,,,,,,,,,,,,,,,,,15.392,0.118,14.64,0.122,14.505,0.15,,,,,,,,
201589692,10 51 58.076,+01 53 02.45,1,18.8,,,,10515807+0153024,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.355,0.139,15.545,0.122,15.319,0.211,3921,4.921,-0.26,0.353,0.375,8.295,701.1,0.032
201589699,10 50 58.922,+01 53 02.82,1,16.532,,,,10505892+0153028,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.827,0.045,14.26,0.046,14.138,0.071,4138,4.815,-0.24,0.44,0.48,5.121,457.2,0.032
201590510,10 50 25.047,+01 53 50.01,1,12.804,,,460-048105,10502505+0153500,,STAR,gri,12.7,1.9,-0.5,1.6,,,13.542,0.05,12.929,0.01,,,13.169,0.03,12.725,0.05,12.648,0.01,,,11.775,0.026,11.501,0.023,11.42,0.022,6040,4.22,-0.148,1.312,1.082,0.455,553.8,0.031
201590742,10 51 28.793,+01 54 03.60,1,17.634,,,,10512879+0154035,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.129,0.099,15.447,0.13,15.05,0.144,3782,4.94,-0.21,0.315,0.338,9.802,583.7,0.033
201590825,10 51 44.353,+01 54 08.30,1,14.369,,,460-048148,10514435+0154083,,STAR,gri,-19.8,2.9,19.4,5.6,,,16.598,0.05,15.16,0.01,,,15.886,0.03,14.592,0.01,13.718,0.03,,,11.973,0.028,11.311,0.023,11.133,0.021,3993,4.834,-0.019,0.449,0.506,5.494,125.1,0.026
201590973,11 06 53.823,+01 54 16.47,1,18.003,,,,11065382+0154164,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.468,0.144,,,,,,,,,,,,
201590992,10 51 48.099,+01 54 17.99,1,18.484,,,,10514809+0154179,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.913,0.186,15.928,0.166,15.203,0.191,3710,4.99,-0.23,0.269,0.288,13.13,603.9,0.033
201591333,11 05 12.893,+01 54 35.98,1,16.599,,,,11051289+0154359,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.969,0.037,14.393,0.059,14.308,0.079,4183,4.796,-0.271,0.483,0.529,4.249,572.8,0.032
201591435,10 51 28.953,+01 54 42.41,1,18.175,,,,10512895+0154424,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.774,0.108,15.303,0.129,14.866,0.142,3797,4.938,-0.26,0.303,0.343,9.746,463.9,0.031
201591587,11 06 40.223,+01 54 51.31,1,14.849,,,460-048487,11064021+0154513,,STAR,gri,-3.3,3.6,-7.6,2.7,,,14.592,0.07,14.773,0.04,,,14.477,0.05,14.973,0.08,15.352,0.05,,,15.161,0.045,15.295,0.114,,,,,,,,,,
201592185,10 50 19.344,+01 55 22.97,1,13.917,,,460-048103,10501934+0155230,,STAR,gri,-4.8,2.1,-4.7,1.9,,,15.046,0.03,14.186,0.01,,,14.602,0.07,13.841,0.07,13.623,0.01,,,12.38,0.026,11.858,0.024,11.792,0.021,4949,3.049,-0.573,3.941,0.906,0.008,1834,0.032
201593031,10 50 11.220,+01 56 09.79,1,13.477,,,460-048100,10501122+0156099,,STAR,gri,-37.2,1.9,-18.6,1.8,,,14.75,0.06,13.756,0.03,,,14.254,0.04,13.37,0.09,13.144,0.01,,,11.909,0.026,11.392,0.023,11.29,0.024,4837,4.615,-0.095,0.716,0.778,2.106,255.7,0.028
201593039,11 05 36.247,+01 56 10.24,1,17.845,,,,,1992-301-2-0110-0171,EXTENDED,gri,6,3,6,3,,,,,,,19.67,0.052,18.526,0.01,17.886,0.009,17.553,0.01,17.32,0.028,,,,,,,,,,,,,,
201593264,10 51 12.877,+01 56 24.87,1,17.992,,,,10511287+0156248,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.458,0.123,15.75,0.142,15.337,0.171,3776,4.965,-0.265,0.294,0.326,9.836,617.7,0.033
201593561,11 07 35.708,+01 56 40.44,1,16.078,,,,11073570+0156404,,STAR,J,,,,,,,,,,,,,,,,,,,,,14.683,0.085,13.963,0.106,13.489,0.081,3794,4.928,-0.136,0.326,0.351,8.303,290.5,0.029
201593569,11 07 36.030,+01 56 40.82,1,17.061,,,,11073602+0156408,1992-301-2-0114-0009,EXTENDED,gri,-75,5,-70,5,,,,,,,19.977,0.097,18.032,0.01,17.126,0.007,16.645,0.007,16.312,0.017,15.591,0.124,15.037,0.144,14.799,0.154,,,,,,,,
201593798,11 07 29.481,+01 56 54.00,1,12.134,,,460-048511,11072947+0156540,,STAR,gri,-23.2,1.2,10.6,1.4,,,12.963,0.07,12.307,0.08,,,12.57,0.03,12.099,0.06,11.948,0.05,,,11.085,0.022,10.787,0.022,10.748,0.024,5928,4.217,-0.07,1.256,1.056,0.469,385,0.033
201593895,11 04 32.162,+01 56 59.00,1,17.904,,,,11043216+0156589,1462-301-3-0272-0099,EXTENDED,gri,5,3,4,3,,,,,,,20.217,0.08,18.696,0.011,17.978,0.008,17.564,0.009,17.283,0.026,16.845,0.199,,,15.191,0.182,,,,,,,,
201593986,11 04 37.426,+01 57 03.12,1,17.619,,,,,1462-301-3-0272-0107,EXTENDED,gri,15,3,3,3,,,,,,,20.07,0.096,18.423,0.011,17.66,0.009,17.275,0.009,16.977,0.028,,,,,,,,,,,,,,
201594131,11 07 36.538,+01 57 11.34,1,17.844,,,,11073653+0157113,1992-301-2-0114-0012,EXTENDED,gri,1,4,2,4,,,,,,,20.37,0.101,18.836,0.014,17.881,0.01,17.419,0.01,17.128,0.025,16.597,0.161,16.125,0.213,,,,,,,,,,
201594157,11 07 25.054,+01 57 12.73,1,17.994,,,,11072505+0157127,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.46,0.185,15.728,0.172,15.04,0.18,3730,4.988,-0.21,0.262,0.289,11.33,563.8,0.032
201594287,11 06 54.208,+01 57 19.89,1,5.374,54336,262-1188-1,460-048495,,,STAR,BV,-382.49,0.65,-85.53,0.47,15.82,0.56,6.514,0.015,5.539,0.01,,,,,,,,,,,,,,,,,4940,3.436,-0.064,3.415,1.233,0.028,63.21,0.015
201594741,11 06 45.069,+01 57 43.82,1,11.798,,,460-048491,11064506+0157438,,STAR,gri,-40,1.1,-7.6,0.6,,,12.676,0.05,11.978,0.07,,,12.265,0.04,11.769,0.05,11.598,0.06,,,10.718,0.023,10.41,0.027,10.309,0.026,5827,4.364,-0.114,1.067,1.011,0.792,276.7,0.033
201594746,11 04 55.687,+01 57 44.72,1,16.77,,,,11045568+0157447,1462-301-3-0273-0019,STAR,gri,-7,3,-2,3,,,,,,,18.076,0.014,16.811,0.004,16.756,0.005,16.778,0.005,16.781,0.011,16.329,0.112,,,,,,,,,,,,
201594758,11 06 09.571,+01 57 45.46,1,16.687,,,,11060957+0157454,1462-301-3-0275-0107,EXTENDED,gri,-19,3,15,3,,,,,,,20.098,0.118,17.746,0.008,16.708,0.005,16.233,0.005,15.828,0.012,15.72,0.109,14.965,0.118,14.552,0.146,,,,,,,,
201594953,11 05 56.864,+01 57 56.84,1,14.479,,,460-048467,11055686+0157568,1462-301-3-0274-0080,STAR,gri,-2.7,2.8,-5.4,3.1,,,16.108,0.1,14.892,0.02,,,15.481,0.06,14.479,0.01,14.05,0.06,,,12.722,0.024,12.015,0.023,11.898,0.026,4356,1.25,-0.878,32.866,0.824,2.01E-05,14300,0.035
201595073,11 04 57.318,+01 58 04.05,1,17.209,,,,11045731+0158040,1462-301-3-0273-0095,EXTENDED,gri,0,3,-2,3,,,,,,,20.355,0.09,18.213,0.008,17.236,0.005,16.779,0.005,16.385,0.013,15.703,0.096,15.081,0.103,14.329,0.096,,,,,,,,
201595246,11 03 37.413,+01 58 12.89,1,12.798,,,460-048409,11033741+0158128,,STAR,gri,10.9,1.2,1.2,3.3,,,13.457,0.02,12.892,0.01,,,13.106,0.04,12.782,0.02,12.666,0.05,,,11.812,0.024,11.617,0.025,11.578,0.026,6386,4.205,-0.147,1.407,1.183,0.407,650,0.033
201595783,10 50 13.413,+01 58 44.07,1,16.054,,,,10501341+0158440,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.675,0.028,13.049,0.029,12.775,0.033,3625,4.996,-0.057,0.279,0.272,12.12,141.9,0.025
201595869,11 05 43.737,+01 58 49.74,1,17.006,,,,11054373+0158497,1462-301-3-0274-0128,EXTENDED,gri,4,3,11,3,,,,,,,19.681,0.098,17.894,0.01,17.052,0.007,16.625,0.007,16.262,0.02,16.474,0.186,15.621,0.177,15.072,0.191,,,,,,,,
201595872,11 03 29.375,+01 58 49.91,1,13.582,,,460-048404,11032938+0158499,1462-301-3-0270-0098,STAR,gri,-33.1,4.5,-2.7,5.1,,,15.383,0.01,14.051,0.01,,,14.777,0.03,13.525,0.02,13.07,0.1,,,11.649,0.027,11.027,0.024,10.854,0.021,4071,4.825,-0.11,0.466,0.531,5.141,114.8,0.021
201595972,11 07 26.215,+01 58 55.70,1,14.857,,,460-048508,11072620+0158556,1462-301-3-0277-0062,STAR,gri,47.6,2.6,-53.9,4.1,,,15.974,0.04,15.171,0.1,,,15.528,0.02,14.857,0.03,14.569,0.05,,,13.605,0.026,13.11,0.029,13.067,0.031,5105,4.665,-0.844,0.62,0.654,2.716,499.3,0.038
201596019,11 05 29.296,+01 58 57.80,1,17.93,,,,11052929+0158578,1462-301-3-0274-0099,STAR,gri,-41,3,-25,3,,,,,,,20.594,0.068,18.718,0.009,17.919,0.007,17.592,0.007,17.422,0.017,16.126,0.097,15.736,0.153,,,,,,,,,,
201596068,11 04 04.566,+01 59 00.37,1,13.487,,,460-048419,11040455+0159003,1462-301-3-0271-0053,STAR,gri,17.6,2.9,-32.3,2,,,14.531,0.01,13.711,0.01,,,14.111,0.06,13.457,0.03,13.22,0.03,,,12.189,0.022,11.742,0.023,11.687,0.026,5213,4.571,-0.223,0.776,0.827,1.724,341.5,0.033
201596142,11 06 01.421,+01 59 04.22,1,14.639,,,460-048469,11060141+0159043,1462-301-3-0275-0015,STAR,gri,-23.8,5,-1.4,3.9,,,15.761,0.07,14.875,0.02,,,15.275,0.06,14.653,0.02,14.366,0.1,,,13.269,0.024,12.8,0.031,12.767,0.027,5197,4.578,-0.362,0.748,0.778,1.821,544.1,0.03
201596194,11 03 13.476,+01 59 06.47,1,14.546,,,460-048391,11031348+0159064,,STAR,BV,-24,3.1,-7.5,3.4,,,15.645,0.05,14.702,0.01,,,15.145,0.08,,,,,,,13.156,0.031,12.72,0.023,12.622,0.021,5253,4.564,-0.199,0.781,0.824,1.627,538.6,0.035
201596503,11 05 53.549,+01 59 22.61,1,17.616,,,,11055354+0159226,1462-301-3-0274-0149,STAR,gri,-50,4,12,4,,,,,,,22.167,0.243,19.333,0.013,17.954,0.007,16.88,0.005,16.31,0.009,15.014,0.044,14.317,0.031,14.209,0.08,3428,5.05,0.142,0.226,0.213,18.09,204.7,0.024
201596888,11 07 33.453,+01 59 45.00,1,17.055,,,,11073345+0159450,1462-301-3-0277-0173,STAR,gri,-35,5,-32,5,,,,,,,22.2,0.267,19.116,0.012,17.668,0.006,16.172,0.004,15.401,0.006,13.875,0.03,13.323,0.022,13.12,0.037,3575,5.038,-0.06,0.245,0.246,15.34,139.6,0.025
201596890,11 04 14.862,+01 59 45.06,1,17.754,,,,11041486+0159450,1462-301-3-0272-0069,STAR,gri,51,3,-71,3,,,,,,,21.078,0.097,18.791,0.009,17.744,0.006,17.309,0.006,17.051,0.013,15.895,0.096,15.369,0.134,,,,,,,,,,
201597465,11 04 38.418,+02 00 18.13,1,16.089,,,461-049015,11043840+0200180,1462-301-3-0272-0111,STAR,gri,-18.1,2.8,-5.4,3.1,,,17.237,0.1,16.448,0.07,,,17.082,0.05,16.07,0.03,15.664,0.08,,,14.497,0.037,13.901,0.027,13.749,0.054,4503,4.699,-0.29,0.584,0.641,3.072,614.7,0.031
201597607,11 06 22.095,+02 00 26.46,1,17.834,,,,11062209+0200264,1462-301-3-0275-0149,EXTENDED,gri,-2,3,-3,3,,,,,,,20.854,0.147,18.813,0.013,17.852,0.008,17.414,0.008,17.049,0.022,16.476,0.132,15.951,0.195,15.066,0.158,,,,,,,,
201597646,11 03 28.048,+02 00 29.49,1,18.197,,,,11032804+0200294,1462-301-3-0270-0079,STAR,gri,-45,4,-57,4,,,,,,,24.376,1.033,20.409,0.026,18.887,0.011,17.249,0.006,16.311,0.009,14.784,0.032,14.183,0.045,13.815,0.047,3421,5.11,-0.091,0.19,0.174,24.18,153.7,0.03
201597691,11 05 17.400,+02 00 31.72,1,12.731,,,461-049033,11051738+0200315,,STAR,gri,-1.1,2,-5.5,2.1,,,13.402,0.02,12.85,0.01,,,13.069,0.07,12.714,0.01,12.586,0.06,,,11.797,0.026,11.508,0.026,11.438,0.021,6080,4.196,-0.185,1.282,1.069,0.426,576.7,0.031
201597695,11 06 32.188,+02 00 32.08,1,16.925,,,,11063218+0200320,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.468,0.096,14.927,0.102,14.27,0.102,3559,5.019,-0.085,0.238,0.244,14.82,300.4,0.03
201597740,11 05 50.499,+02 00 34.13,1,18.666,,,,11055049+0200341,1462-301-3-0274-0209,STAR,gri,-234,5,53,5,,,,,,,24.259,1.055,21.2,0.051,19.681,0.018,17.58,0.007,16.414,0.009,14.746,0.04,14.157,0.045,13.857,0.061,2761,5.249,-0.187,0.122,0.098,52.04,69.6,0.014
201597846,11 05 38.286,+02 00 39.60,1,11.975,,262-107-1,461-049044,11053829+0200397,,STAR,gri,-18.9,2.6,23.6,2.6,,,12.595,0.28,11.584,0.149,,,12.489,0.05,11.966,0.01,11.755,0.07,,,10.795,0.022,10.436,0.023,10.358,0.023,5657,4.442,-0.15,0.964,0.972,1.043,249.7,0.031
201597916,11 06 36.730,+02 00 42.94,1,17.556,,,,11063672+0200429,1462-301-3-0276-0184,EXTENDED,gri,4,3,-3,3,,,,,,,20.849,0.192,18.803,0.016,17.513,0.008,17.021,0.008,16.645,0.021,16.176,0.117,15.545,0.143,14.73,0.156,,,,,,,,
201598126,11 06 27.691,+02 00 54.82,1,18.066,,,,,1462-301-3-0275-0362,EXTENDED,gri,-21,6,-29,6,,,,,,,19.801,0.096,18.599,0.015,18.124,0.015,17.837,0.018,17.671,0.065,,,,,,,,,,,,,,
