EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V)
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,float,float,float,float,float,float,float
248917831,10 32 27.519,+13 48 54.00,1,17.501,,,,10322751+1348539,4344-301-4-0129-0082,EXTENDED,gri,-1,3,0,3,,,,,,,20.117,0.061,18.564,0.009,17.645,0.007,17.045,0.006,16.653,0.015,15.75,0.06,15.033,0.072,14.365,0.064,,,,,,,,
248917864,10 31 01.602,+13 48 57.88,1,12.319,,,520-051386,10310161+1348577,,STAR,gri,-5.7,0.9,-12,1,,,13.586,0.03,12.633,0.05,,,13.079,0.04,12.323,0.03,11.993,0.05,,,10.811,0.022,10.245,0.022,10.129,0.017,4828,2.487,-0.696,8.53,0.924,0.001,1779,0.035
248917865,10 34 45.715,+13 48 58.23,1,17.516,,,,,4344-301-4-0132-0156,EXTENDED,gri,-8,3,0,3,,,,,,,18.878,0.041,17.884,0.007,17.565,0.008,17.358,0.011,17.15,0.034,,,,,,,,,,,,,,
248917879,10 33 07.397,+13 48 59.91,1,12.527,,,520-051445,10330740+1348599,,STAR,gri,-16.9,1.4,-0.9,1.5,,,13.833,0.05,12.882,0.02,,,13.337,0.05,12.506,0.03,12.18,0.05,,,10.911,0.02,10.375,0.02,10.254,0.017,4822,3.054,-0.251,5.021,1.008,0.008,1069,0.036
248917918,10 32 28.909,+13 49 04.24,1,15.858,,,,10322890+1349042,,STAR,JHK,-44,2,-34,2,,,,,,,,,,,,,,,,,13.488,0.024,12.854,0.025,12.591,0.021,3601,5,-0.029,0.269,0.283,13.13,136.2,0.023
248918047,10 34 06.820,+13 49 18.84,1,11.863,,,520-051470,10340681+1349190,,STAR,gri,-2.1,1.1,-0.4,1.3,,,13.142,0.04,12.151,0.02,,,12.613,0.03,11.829,0.02,11.541,0.02,,,10.316,0.026,9.763,0.032,9.688,0.018,4806,2.376,-0.627,9.984,0.959,8.96E-04,1513,0.034
248918061,10 35 43.272,+13 49 21.65,1,16.176,,,520-051509,10354327+1349215,4344-301-4-0134-0148,STAR,gri,3,4.3,-10.3,4.3,,,17.612,0.14,16.385,0.076,,,17.031,0.41,16.023,0.07,15.809,0.1,,,14.424,0.029,13.841,0.036,13.709,0.032,4631,4.655,-0.218,0.648,0.691,2.537,678.4,0.033
248918149,10 39 27.841,+13 49 29.95,1,18.104,,,,10392784+1349299,3631-301-4-0289-0088,EXTENDED,gri,7,3,3,3,,,,,,,21.379,0.18,19.125,0.013,18.076,0.009,17.666,0.009,17.244,0.024,16.791,0.168,,,15.53,0.21,,,,,,,,
248918163,10 35 11.503,+13 49 32.01,1,17.147,,,,10351150+1349320,4344-301-4-0133-0207,EXTENDED,gri,-2,2,2,2,,,,,,,19.103,0.045,17.797,0.007,17.226,0.007,16.869,0.007,16.601,0.023,16.42,0.18,,,,,,,,,,,,
248918181,10 33 55.955,+13 49 34.17,1,11.711,,845-825-1,520-051466,10335596+1349339,,STAR,gri,-18.2,2.3,11.2,2.5,,,12.349,0.176,11.784,0.153,,,11.908,0.04,11.646,0.02,11.582,0.04,,,10.801,0.022,10.597,0.022,10.555,0.017,6498,4.181,-0.111,1.47,1.253,0.378,441.7,0.03
248918182,10 36 14.039,+13 49 34.20,1,19.688,,,,,4344-301-4-0135-0185,STAR,gri,,,,,,,,,,,20.793,0.066,20.112,0.018,19.707,0.017,19.506,0.02,19.624,0.091,,,,,,,,,,,,,,
248918241,10 38 50.714,+13 49 42.25,1,10.851,,845-704-1,520-051580,10385070+1349422,,STAR,gri,-33.8,1.7,-4.1,1.7,,,11.447,0.066,11.056,0.075,,,11.155,0.04,10.838,0.02,10.721,0.03,,,9.896,0.022,9.636,0.021,9.572,0.019,6208,4.158,-0.214,1.414,1.134,0.382,266.8,0.029
248918339,10 32 59.268,+13 49 56.31,1,15.08,,,520-051439,10325926+1349563,,STAR,gri,6.1,2.4,23.6,2.8,,,17.147,0.13,15.813,0.12,,,16.521,0.07,15.18,0.07,14.462,0.1,,,12.893,0.021,12.279,0.022,12.099,0.02,3834,4.892,-0.053,0.38,0.421,7.476,155.7,0.024
248918346,10 37 49.875,+13 49 57.63,1,16.457,,,,10374987+1349576,4344-301-4-0137-0214,EXTENDED,gri,-4,2,6,2,,,,,,,18.635,0.032,17.2,0.005,16.524,0.005,16.138,0.005,15.885,0.014,16.018,0.122,,,14.965,0.179,,,,,,,,
248918387,10 31 40.795,+13 50 03.72,1,16.009,,,,10314079+1350037,4344-301-4-0127-0143,EXTENDED,gri,-1,3,19,3,,,,,,,17.28,0.014,16.357,0.004,16.016,0.005,15.86,0.006,15.744,0.02,16.51,0.151,,,,,,,,,,,,
248918435,10 30 08.697,+13 50 09.65,1,17.884,,,,10300869+1350096,3631-301-5-0274-0177,STAR,gri,-72,4,-105,4,,,,,,,22.195,0.149,19.668,0.013,18.224,0.007,17.12,0.006,16.515,0.008,15.28,0.042,14.678,0.053,14.535,0.061,3370,5.098,0.037,0.194,0.174,22.98,196.1,0.025
248918438,10 36 35.745,+13 50 09.96,1,14.529,,,520-051535,10363574+1350100,4344-301-4-0135-0140,STAR,gri,1.4,3.7,-2,4,,,15.711,0.07,14.795,0.04,,,15.217,0.05,14.479,0.02,14.234,0.1,,,13.119,0.023,12.628,0.025,12.559,0.028,5005,3.506,-0.375,2.88,0.885,0.03,1687,0.031
248918490,10 36 27.570,+13 50 16.07,1,10.735,,845-1296-1,520-051530,10362756+1350160,,STAR,gri,-5.8,1.7,6.1,1.6,,,11.401,0.07,10.806,0.063,,,11.028,0.03,10.695,0.02,10.61,0.03,,,9.77,0.018,9.523,0.018,9.473,0.02,6290,4.049,-0.076,1.627,1.283,0.255,299.8,0.031
248918509,10 36 09.007,+13 50 18.50,1,17.973,,,,10360900+1350184,4344-301-4-0135-0161,EXTENDED,gri,3,3,5,3,,,,,,,21.056,0.136,19.179,0.014,18.014,0.009,17.456,0.008,17.108,0.022,16.268,0.105,15.736,0.143,14.838,0.104,,,,,,,,
248918533,10 35 29.199,+13 50 20.74,1,18.3,,,,10352919+1350207,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.743,0.155,15.786,0.172,,,,,,,,,,
248918552,10 37 47.093,+13 50 23.12,1,17.948,,,,10374709+1350231,4344-301-4-0137-0200,EXTENDED,gri,-3,3,1,3,,,,,,,20.923,0.119,19.018,0.012,17.952,0.008,17.489,0.008,17.119,0.022,16.162,0.115,15.859,0.19,,,,,,,,,,
248918572,10 38 08.114,+13 50 25.15,1,17.776,,,,10380811+1350251,,STAR,J,6,1,10,6,,,,,,,,,,,,,,,,,16.26,0.126,15.101,0.111,15.013,0.172,4086,4.826,-0.258,0.453,0.5,5.319,906.6,0.034
248918585,10 32 16.679,+13 50 26.46,1,14.742,,,520-051421,10321668+1350267,,STAR,gri,-5.4,2.5,-12.2,2.9,,,15.731,0.05,14.949,0.05,,,15.303,0.06,14.713,0.03,14.501,0.04,,,13.384,0.022,12.956,0.025,12.884,0.024,5345,4.528,-0.429,0.818,0.852,1.471,662,0.032
248918608,10 31 16.464,+13 50 29.25,1,14.031,,,520-051395,10311647+1350291,,STAR,gri,-2,2.1,9.9,2.5,,,15.108,0.04,14.289,0.04,,,14.67,0.05,14.031,0.06,13.758,0.02,,,12.664,0.024,12.255,0.023,12.164,0.02,5264,4.502,-0.375,0.873,0.876,1.272,499.4,0.031
248918787,10 37 01.395,+13 50 51.81,1,14.637,,,520-051542,10370141+1350518,4344-301-4-0136-0015,STAR,gri,-50,3.7,9.4,3.9,,,16.665,0.14,15.316,0.03,,,16.101,0.06,14.706,0.02,14.01,0.1,,,12.419,0.021,11.764,0.021,11.6,0.019,3922,4.863,-0.021,0.411,0.465,6.33,138.4,0.026
248918790,10 35 29.110,+13 50 51.99,1,17.402,,,,10352911+1350519,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.913,0.125,,,14.56,0.117,,,,,,,,
248918796,10 35 29.380,+13 50 52.98,1,17.951,,,,10352937+1350529,,STAR,J,-52.5,9,-69,9,,,,,,,,,,,,,,,,,16.421,0.142,,,15.199,0.165,,,,,,,,
248918847,10 31 44.696,+13 50 58.82,1,15.566,,,520-051411,10314470+1350588,3631-301-5-0277-0151,STAR,gri,7.8,2.5,-13.4,2.9,,,17.536,0.14,16.131,0.068,,,17.021,0.11,15.599,0.1,14.942,0.19,,,13.344,0.023,12.665,0.023,12.495,0.023,4025,4.809,-0.014,0.47,0.535,4.808,244.3,0.031
248918970,10 34 45.551,+13 51 14.27,1,13.423,,,520-051485,10344554+1351142,,STAR,gri,2.6,1.8,-8.9,11.2,,,14.501,0.04,13.654,0.02,,,14.029,0.05,13.378,0.02,13.163,0.03,,,12.116,0.024,11.659,0.03,11.581,0.018,5139,3.289,-0.655,3.067,0.898,0.017,1108,0.029
248919010,10 33 38.161,+13 51 19.21,1,14.749,,,520-051458,10333815+1351191,,STAR,gri,-17.5,2.5,-27.8,2.9,,,15.548,0.08,14.924,0.03,,,15.174,0.02,14.732,0.01,14.566,0.04,,,13.618,0.022,13.243,0.027,13.199,0.024,5784,4.498,-0.807,0.821,0.776,1.407,784.3,0.03
248919095,10 32 34.199,+13 51 31.67,1,12.08,,,520-051426,10323419+1351316,,STAR,gri,-12.5,0.9,-20.7,1.2,,,12.843,0.04,12.24,0.03,,,12.48,0.04,12.051,0.01,11.908,0.03,,,11.002,0.021,10.68,0.019,10.62,0.018,5909,4.24,-0.27,1.228,1.001,0.501,364,0.033
248919182,10 36 28.221,+13 51 41.97,1,17.986,,,,10362822+1351419,4344-301-4-0135-0213,EXTENDED,gri,-2,3,-2,3,,,,,,,21.62,0.221,19.316,0.016,17.953,0.008,17.416,0.008,16.984,0.02,16.281,0.143,15.411,0.154,14.87,0.129,,,,,,,,
248919258,10 37 40.369,+13 51 51.73,1,10.807,,845-1011-1,520-051556,10374036+1351518,,STAR,gri,13.1,1.4,-19.7,1.4,,,11.359,0.067,10.924,0.066,,,10.981,0.05,10.75,0.03,10.722,0.1,,,9.958,0.018,9.742,0.015,9.638,0.015,6517,4.131,-0.05,1.55,1.337,0.323,315.2,0.029
248919282,10 31 04.996,+13 51 54.71,1,12.974,,,520-051388,10310500+1351545,,STAR,gri,-6.6,1.7,-2.7,2.1,,,13.883,0.04,13.161,0.04,,,13.487,0.05,12.953,0.03,12.755,0.06,,,11.774,0.022,11.374,0.023,11.332,0.017,5441,3.73,-0.58,1.803,0.908,0.091,755.9,0.031
248919331,10 33 35.980,+13 52 03.08,1,13.565,,,520-051455,10333598+1352029,,STAR,gri,-60,5.3,21.2,2.1,,,14.533,0.05,13.785,0.03,,,14.121,0.04,13.525,0.02,13.327,0.05,,,12.34,0.022,11.913,0.022,11.839,0.018,5339,4.581,-0.556,0.724,0.737,1.907,348.1,0.032
248919404,10 32 53.850,+13 52 15.05,1,14.404,,,520-051436,10325384+1352149,4344-301-4-0129-0046,STAR,gri,-5.7,2.5,1.5,2.9,,,15.455,0.04,14.684,0.03,,,15.018,0.03,14.438,0.06,14.142,0.04,,,13.127,0.022,12.666,0.023,12.611,0.025,5148,3.259,-0.919,3.345,0.884,0.018,2253,0.031
248919418,10 30 36.540,+13 52 16.90,1,16.214,,,520-051376,10303654+1352168,3631-301-5-0275-0114,STAR,BV,-6.8,4.1,2.4,4.3,,,17.559,0.18,16.422,0.13,,,,,,,,,,,14.216,0.028,13.632,0.036,13.354,0.031,3665,4.973,0.003,0.298,0.308,11.07,202.7,0.028
248919561,10 31 34.752,+13 52 34.31,1,17.308,,,,10313475+1352343,3631-301-5-0276-0184,STAR,gri,-31,3,18,3,,,,,,,21.903,0.124,19.273,0.01,17.886,0.006,16.466,0.005,15.72,0.006,14.332,0.028,13.756,0.032,13.49,0.035,3641,4.983,0,0.288,0.298,11.92,210,0.027
248919587,10 39 27.347,+13 52 37.55,1,17.258,,,,10392734+1352375,,STAR,JHK,34,4,-112,1,,,,,,,,,,,,,,,,,15.029,0.04,14.4,0.051,14.178,0.065,3310,5.135,-0.257,0.166,0.151,28.26,145,0.023
248919622,10 37 34.924,+13 52 42.14,1,17.963,,,,10373492+1352421,4344-301-4-0137-0157,EXTENDED,gri,6,3,1,3,,,,,,,21.159,0.156,19.235,0.015,17.917,0.008,17.418,0.008,17.048,0.022,16.305,0.133,15.659,0.169,15.016,0.182,,,,,,,,
248919645,10 34 00.231,+13 52 45.22,1,17.374,,,,10340023+1352452,,STAR,J,4,4,14,3,,,,,,,,,,,,,,,,,15.887,0.094,15.48,0.154,14.845,0.1,3751,4.959,-0.178,0.31,0.353,9.962,507.6,0.032
248919674,10 34 58.339,+13 52 48.79,1,15.191,,,,10345833+1352487,4344-301-4-0133-0103,EXTENDED,gri,-4,2,0,2,,,,,,,17.825,0.017,16.05,0.003,15.228,0.003,14.823,0.003,14.503,0.005,14.103,0.043,13.529,0.053,13.327,0.056,,,,,,,,
248919736,10 37 16.411,+13 52 58.02,1,17.258,,,,10371641+1352580,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.779,0.097,14.983,0.102,14.465,0.096,3736,4.988,-0.165,0.281,0.303,11.27,443.4,0.031
248919759,10 35 57.972,+13 53 00.93,1,16.033,,,520-051520,10355797+1353007,4344-301-4-0134-0074,STAR,gri,-9.7,3.8,-5.5,3.9,,,17.035,0.13,16.263,0.15,,,16.557,0.2,16.068,0.07,15.808,0.01,,,15.056,0.052,14.626,0.054,14.614,0.089,5268,4.576,-0.551,0.744,0.754,1.864,1241,0.034
248919773,10 38 44.994,+13 53 02.79,1,17.842,,,,10384499+1353027,4344-301-4-0139-0229,EXTENDED,gri,-4,3,7,3,,,,,,,21.481,0.195,19.129,0.014,17.813,0.008,17.29,0.007,16.964,0.02,15.982,0.084,15.293,0.098,14.95,0.096,,,,,,,,
248919806,10 37 05.072,+13 53 07.04,1,18.066,,,,10370507+1353070,,STAR,J,14,4,-2,5,,,,,,,,,,,,,,,,,16.525,0.18,15.415,0.139,14.858,0.126,3821,4.953,-0.23,0.318,0.358,9.148,660.7,0.032
248919820,10 35 24.084,+13 53 08.28,1,19.03,,,,,4344-301-4-0133-0244,STAR,gri,-3,3,0,3,,,,,,,19.392,0.026,19.093,0.009,19.009,0.011,18.928,0.014,18.814,0.046,,,,,,,,,,,,,,
248919835,10 32 57.475,+13 53 09.86,1,17.947,,,,10325747+1353098,3631-301-5-0279-0147,EXTENDED,gri,-13,3,0,3,,,,,,,21.055,0.101,19.143,0.012,17.923,0.007,17.434,0.007,17.115,0.015,15.98,0.082,15.279,0.098,14.674,0.09,,,,,,,,
248919848,10 38 36.217,+13 53 11.60,1,18.559,,,,10383621+1353116,4344-301-4-0138-0283,EXTENDED,gri,2,3,-1,3,,,,,,,21.899,0.213,20.03,0.021,18.478,0.01,17.928,0.009,17.515,0.023,16.541,0.129,15.765,0.133,14.854,0.09,,,,,,,,
248919915,10 31 19.501,+13 53 20.82,1,17.818,,,,10311950+1353208,3631-301-5-0276-0149,STAR,gri,-4,3,-1,3,,,,,,,21.541,0.093,18.891,0.009,17.778,0.006,17.358,0.006,17.131,0.011,16.179,0.083,15.316,0.091,15.215,0.123,4306,4.758,-0.323,0.519,0.571,3.988,1097,0.034
248919977,10 31 09.560,+13 53 29.35,1,15.488,,,520-051391,10310957+1353292,3631-301-5-0276-0017,STAR,BV,-30.2,2.4,-39.3,2.7,,,16.5,0.02,15.679,0.07,,,16.095,0.053,,,,,,,14.271,0.028,13.821,0.031,13.719,0.038,5038,4.704,-1.309,0.58,0.632,3.137,654.2,0.032
248920043,10 32 54.751,+13 53 37.89,1,17.486,,,,10325475+1353378,3631-301-5-0278-0233,EXTENDED,gri,4,3,5,3,,,,,,,21.139,0.196,18.726,0.013,17.465,0.007,16.954,0.008,16.611,0.018,16.136,0.094,15.485,0.109,15.004,0.12,,,,,,,,
248920081,10 37 35.617,+13 53 42.49,1,18.927,,,,10373561+1353424,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.043,0.108,15.203,0.125,14.862,0.146,3915,4.919,-0.26,0.359,0.385,7.986,601.3,0.033
248920086,10 34 54.210,+13 53 42.81,1,12.834,,,520-051489,10345420+1353428,,STAR,gri,-6,4.8,-6.4,3.1,,,13.513,0.04,12.97,0.02,,,13.176,0.03,12.809,0.02,12.687,0.03,,,11.835,0.026,11.507,0.03,11.472,0.018,6089,4.235,-0.371,1.265,0.998,0.467,564.4,0.03
248920138,10 32 33.431,+13 53 49.31,1,17.946,,,,10323343+1353493,3631-301-5-0278-0165,EXTENDED,gri,-6,3,2,3,,,,,,,20.621,0.074,18.899,0.01,17.978,0.007,17.537,0.008,17.231,0.018,16.091,0.087,15.68,0.142,15.34,0.142,,,,,,,,
248920263,10 38 06.216,+13 54 02.94,1,17.011,,,,10380621+1354029,,STAR,JHK,-34,2,-2,3,,,,,,,,,,,,,,,,,15.675,0.075,14.979,0.091,15.162,0.199,3964,4.929,-0.371,0.348,0.368,8.924,493.8,0.031
248920371,10 36 03.090,+13 54 16.03,1,14.801,,,520-051522,10360308+1354159,,STAR,gri,13.5,3.7,-18.3,4.1,,,17.436,0.06,15.772,0.06,,,16.583,0.07,15.215,0.04,14.037,0.03,,,12.07,0.022,11.479,0.03,11.256,0.023,3681,4.98,0.005,0.293,0.305,11.46,79.15,0.014
248920514,10 34 07.115,+13 54 33.10,1,17.038,,,,10340711+1354330,3631-301-5-0280-0197,EXTENDED,gri,-3,2,0,2,,,,,,,18.693,0.025,17.661,0.006,17.144,0.006,16.771,0.006,16.59,0.016,16.465,0.145,15.92,0.191,15.336,0.173,,,,,,,,
248920562,10 32 31.436,+13 54 39.27,1,16.01,,,520-051423,10323140+1354397,,EXTENDED,J,0.5,18.4,-12.5,18.3,,,,,,,,,,,,,,,,,14.62,0.044,13.961,0.053,13.561,0.052,,,,,,,,
248920614,10 31 05.144,+13 54 45.27,1,17.638,,,,10310514+1354452,3631-301-5-0276-0126,EXTENDED,gri,-6,3,2,3,,,,,,,20.569,0.098,18.885,0.013,17.588,0.007,17.103,0.008,16.712,0.016,16.187,0.109,15.243,0.096,14.788,0.096,,,,,,,,
248920729,10 33 58.130,+13 54 58.82,1,17.136,,,,10335813+1354588,3631-301-5-0280-0177,EXTENDED,gri,-3,3,2,3,,,,,,,19.921,0.052,18.092,0.007,17.155,0.005,16.726,0.006,16.433,0.012,15.856,0.098,15.113,0.12,14.755,0.104,,,,,,,,
248920751,10 34 04.541,+13 55 01.21,1,12.127,,,520-051469,10340453+1355013,,STAR,gri,-16.4,1.1,-5.8,1.4,,,12.91,0.05,12.276,0.03,,,12.53,0.03,12.092,0.02,11.955,0.03,,,11.087,0.027,10.732,0.03,10.681,0.02,5908,4.246,-0.249,1.24,1.014,0.49,379.3,0.031
248920770,10 30 23.880,+13 55 03.66,1,19.076,,,,,3631-301-5-0274-0138,STAR,gri,-1,3,-3,3,,,,,,,19.371,0.023,19.235,0.01,19.023,0.011,18.872,0.013,18.813,0.035,,,,,,,,,,,,,,
248920815,10 35 25.197,+13 55 08.72,1,18.189,,,,10352519+1355087,4344-301-4-0133-0325,EXTENDED,gri,3,4,-1,4,,,,,,,25.411,1.347,19.65,0.021,18.131,0.01,17.563,0.009,17.166,0.024,16.288,0.147,,,14.95,0.148,,,,,,,,
248920831,10 33 59.720,+13 55 10.65,1,15.981,,,,10335971+1355106,3631-301-5-0280-0180,EXTENDED,gri,0,2,-4,2,,,,,,,18.962,0.031,16.975,0.004,16.015,0.003,15.555,0.003,15.213,0.006,14.869,0.071,14.185,0.085,13.668,0.067,,,,,,,,
248920858,10 31 36.281,+13 55 14.81,1,18.212,,,,10313628+1355148,3631-301-5-0276-0192,EXTENDED,gri,-4,3,0,3,,,,,,,21.385,0.133,19.381,0.014,18.175,0.008,17.711,0.009,17.385,0.019,16.488,0.11,15.583,0.114,15.119,0.121,,,,,,,,
248921079,10 30 22.489,+13 55 44.46,1,12.176,,,520-051370,10302248+1355446,,STAR,gri,-12.8,3.8,-0.7,4.9,,,12.931,0.04,12.357,0.06,,,12.557,0.06,12.197,0.05,12.012,0.03,,,11.106,0.022,10.763,0.022,10.721,0.017,5860,4.018,-0.279,1.476,1,0.246,470.9,0.033
248921110,10 34 18.624,+13 55 48.66,1,17.355,,,,10341862+1355486,3631-301-5-0281-0126,STAR,gri,-60,3,30,3,,,,,,,21.993,0.126,19.303,0.01,17.785,0.006,16.52,0.005,15.872,0.007,14.524,0.026,13.896,0.04,13.666,0.038,3246,5.144,0.036,0.17,0.147,29.85,117.7,0.036
248921236,10 31 10.156,+13 56 02.94,1,19.125,,,,,3631-301-5-0276-0019,STAR,gri,-4,3,2,3,,,,,,,19.085,0.019,19.212,0.01,19.096,0.011,18.91,0.013,18.62,0.03,,,,,,,,,,,,,,
248921245,10 36 56.818,+13 56 03.33,1,16.736,,,,,4344-301-4-0136-0242,EXTENDED,gri,63,4,-24,4,,,,,,,18.154,0.047,17.08,0.01,16.772,0.012,16.588,0.023,16.956,0.089,,,,,,,,,,,,,,
248921268,10 34 09.405,+13 56 05.42,1,14.562,,,520-051471,10340940+1356055,,STAR,gri,-5.3,2.5,-1.5,2.9,,,15.723,0.03,14.845,0.03,,,15.228,0.05,14.564,0.05,14.276,0.05,,,13.108,0.029,12.682,0.033,12.533,0.028,5146,3.625,-0.57,2.264,0.872,0.053,1448,0.033
248921329,10 37 41.573,+13 56 13.20,1,17.693,,,,10374157+1356132,4344-301-4-0137-0188,EXTENDED,gri,-9,3,-5,3,,,,,,,20.252,0.072,18.531,0.009,17.746,0.007,17.334,0.008,17.035,0.021,16.422,0.145,,,,,,,,,,,,
248921336,10 35 57.723,+13 56 13.97,1,13.519,,,520-051519,10355771+1356138,,STAR,gri,35.3,2.3,-10.4,7.3,,,14.566,0.06,13.712,0.03,,,14.101,0.04,13.442,0.03,13.269,0.03,,,12.221,0.024,11.815,0.03,11.705,0.021,5342,4.548,-0.107,0.811,0.856,1.564,372.4,0.037
248921384,10 30 30.032,+13 56 19.76,1,17.364,,,,10303003+1356197,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.877,0.072,15.004,0.085,14.345,0.069,2010,5.367,-0.095,0.094,0.075,90.16,44.89,0.008
248921467,10 31 55.311,+13 56 29.67,1,13.232,,,520-051415,10315533+1356296,,STAR,gri,-32.5,1.9,13,2.3,,,14.453,0.04,13.536,0.03,,,13.973,0.05,13.221,0.02,12.915,0.04,,,11.725,0.021,11.258,0.02,11.113,0.018,4993,4.603,-0.204,0.727,0.789,2.011,246.9,0.032
248921580,10 33 22.807,+13 56 47.37,1,12.927,,,520-051449,10332280+1356474,,STAR,gri,10.2,5.4,-17.7,1.8,,,13.976,0.04,13.153,0.02,,,13.52,0.04,12.866,0.03,12.672,0.03,,,11.63,0.021,11.221,0.02,11.137,0.018,5310,4.515,-0.106,0.849,0.883,1.364,310.4,0.033
248921601,10 38 05.340,+13 56 49.73,1,14.521,,,520-051564,10380534+1356496,,STAR,gri,-23.8,3.6,-2.5,3.9,,,16.243,0.09,14.968,0.07,,,15.679,0.12,14.426,0.03,14.024,0.12,,,12.607,0.023,11.961,0.021,11.833,0.025,4255,4.737,-0.024,0.553,0.621,3.553,227.2,0.028
248921676,10 35 43.199,+13 56 57.03,1,12.424,,,520-051508,10354319+1356570,,STAR,gri,-17.1,2,-8.8,2,,,13.498,0.03,12.686,0.04,,,13.046,0.05,12.408,0.02,12.158,0.03,,,10.974,0.023,10.457,0.03,10.396,0.021,5046,3.045,-0.764,4.433,0.905,0.008,1105,0.029
248921686,10 31 44.674,+13 56 58.01,1,11.629,,,520-051410,10314468+1356579,,STAR,gri,-1,1.6,0.5,2.9,,,13.804,0.04,12.327,0.04,,,13.057,0.06,11.8,0.02,11.017,0.05,,,9.223,0.021,8.393,0.016,8.175,0.021,3788,1.2,0.046,42.162,1.03,1.37E-05,3013,0.041
248921692,10 34 34.421,+13 56 58.84,1,18.244,,,,10343442+1356588,3631-301-5-0281-0155,EXTENDED,gri,-1,3,0,3,,,,,,,20.281,0.056,19.123,0.012,18.327,0.009,17.868,0.009,17.591,0.023,16.533,0.124,16.085,0.191,15.452,0.163,,,,,,,,
248921793,10 32 42.590,+13 57 09.65,1,12.377,,,520-051432,10324257+1357095,,STAR,gri,12,3.7,-2.9,1.4,,,13.001,0.03,12.491,0.03,,,12.679,0.03,12.361,0.03,12.248,0.04,,,11.412,0.019,11.192,0.021,11.146,0.02,6327,4.161,-0.119,1.434,1.212,0.358,571.2,0.033
248921836,10 37 45.980,+13 57 15.92,1,17.841,,,,10374598+1357159,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.32,0.146,15.47,0.186,14.977,0.171,3817,4.962,-0.26,0.323,0.343,9.601,604.6,0.033
248921843,10 33 40.593,+13 57 17.04,1,17.602,,,,10334059+1357170,3631-301-5-0280-0138,EXTENDED,gri,-2,3,9,3,,,,,,,20.417,0.08,18.526,0.01,17.632,0.007,17.206,0.008,16.874,0.017,16.279,0.091,15.909,0.151,15.464,0.164,,,,,,,,
248921894,10 33 34.548,+13 57 23.69,1,18.247,,,,10333454+1357236,3631-301-5-0280-0133,STAR,gri,-117,3,-50,3,,,,,,,21.985,0.132,19.702,0.013,18.302,0.007,17.623,0.007,17.268,0.012,16.004,0.069,15.496,0.101,15.346,0.132,3756,5.085,-0.483,0.217,0.209,19.83,226.2,0.025
248921903,10 32 58.275,+13 57 24.71,1,13.744,,,520-051438,10325827+1357248,,STAR,gri,-7.3,6.8,-46.6,7.5,,,14.988,0.03,14.046,0.04,,,14.5,0.05,13.696,0.02,13.421,0.05,,,12.255,0.021,11.765,0.021,11.674,0.018,4978,4.616,-0.148,0.719,0.785,2.095,310.8,0.033
248921916,10 37 28.502,+13 57 25.90,1,18.897,,,,10372850+1357258,,STAR,JHK,8,3,0,2,,,,,,,,,,,,,,,,,15.954,0.102,15.158,0.132,14.756,0.152,4061,4.838,-0.223,0.426,0.492,5.276,770.1,0.033
248922041,10 30 20.830,+13 57 40.59,1,18.822,,,,,3631-301-5-0274-0113,STAR,gri,-1,3,-2,3,,,,,,,19.374,0.023,19.164,0.01,18.781,0.009,18.676,0.012,18.586,0.029,,,,,,,,,,,,,,
248922059,10 31 31.297,+13 57 43.26,1,13.9,,,520-051401,10313132+1357433,,STAR,gri,-68,1,-12,5,,,16.213,0.05,14.77,0.07,,,15.541,0.05,14.215,0.06,13.197,0.04,,,11.404,0.021,10.798,0.023,10.565,0.018,3648,4.967,0.096,0.318,0.342,10.43,56.99,0.017
248922086,10 37 54.214,+13 57 46.23,1,17.622,,,,10375421+1357462,4344-301-4-0137-0319,EXTENDED,gri,-2,3,1,3,,,,,,,21.423,0.305,18.911,0.017,17.59,0.009,17.069,0.009,16.74,0.027,16.486,0.159,15.747,0.201,15.019,0.179,,,,,,,,
248922100,10 30 18.516,+13 57 48.80,1,17.662,,,,10301851+1357488,3631-301-5-0274-0221,EXTENDED,gri,-1,3,0,3,,,,,,,20.608,0.072,18.654,0.009,17.656,0.006,17.237,0.007,16.901,0.014,16.027,0.079,15.322,0.093,15.023,0.107,,,,,,,,
