,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
5392,5392,5392,5392,5392,5392,251456250,23 34 46.267,-02 36 24.47,1,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,5393,5393,5393,5393,5393,251456251,23 49 56.952,-03 15 19.82,1,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,5394,5394,5394,5394,5394,251456252,23 17 26.213,-01 54 15.22,1,20.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,5395,5395,5395,5395,5395,251456253,23 22 37.361,+02 24 40.32,1,20.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,5396,5396,5396,5396,5396,251456254,23 25 58.512,-01 16 15.40,1,20.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,5397,5397,5397,5397,5397,251456255,23 52 35.969,-08 44 37.21,1,20.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,5398,5398,5398,5398,5398,251456256,23 50 31.920,-08 59 55.44,1,20.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,5399,5399,5399,5399,5399,251456257,23 54 17.880,-03 02 53.54,1,20.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,5400,5400,5400,5400,5400,251456259,23 21 02.549,-03 09 30.91,1,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,5401,5401,5401,5401,5401,251456260,23 21 09.756,+01 28 56.91,1,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,5402,5402,5402,5402,5402,251456261,23 20 58.236,-02 56 40.39,1,20.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,5403,5403,5403,5403,5403,251456263,23 51 57.965,-02 49 48.31,1,20.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,5404,5404,5404,5404,5404,251456264,23 52 02.285,-08 22 54.90,1,20.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,5405,5405,5405,5405,5405,251456265,22 59 31.135,-02 34 53.82,1,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,5406,5406,5406,5406,5406,251456266,23 55 45.307,-08 17 01.66,1,20.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,5407,5407,5407,5407,5407,251456267,23 21 47.388,-09 35 13.15,1,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,5408,5408,5408,5408,5408,251456268,23 18 18.391,-02 02 54.82,1,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,5409,5409,5409,5409,5409,251456269,23 34 47.527,-03 13 30.07,1,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,5410,5410,5410,5410,5410,251456270,23 56 24.648,-03 45 06.36,1,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,5411,5411,5411,5411,5411,251456271,23 22 17.527,-01 35 50.73,1,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,5412,5412,5412,5412,5412,251456272,23 50 56.227,-08 09 35.87,1,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,5413,5413,5413,5413,5413,251456273,23 55 57.091,-03 52 22.71,1,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,5414,5414,5414,5414,5414,251456274,22 59 13.762,-01 33 54.82,1,20.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,5415,5415,5415,5415,5415,251456275,23 20 53.376,-02 51 08.74,1,20.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5416,5416,5416,5416,5416,5416,251456276,23 07 16.848,-02 04 07.58,1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,5417,5417,5417,5417,5417,251456277,23 30 16.963,-02 16 44.27,1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,5418,5418,5418,5418,5418,251456278,23 30 37.272,-03 09 47.91,1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,5419,5419,5419,5419,5419,251456279,23 52 29.712,-05 07 25.12,1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,5420,5420,5420,5420,5420,251456280,23 10 46.296,-03 24 39.78,1,20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,5421,5421,5421,5421,5421,251456281,23 24 13.140,-03 26 20.54,1,20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422,5422,5422,5422,5422,5422,251456284,23 40 48.823,-09 51 49.13,1,20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,5423,5423,5423,5423,5423,251456285,23 49 31.378,-07 40 07.61,1,20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,5424,5424,5424,5424,5424,251456286,23 21 32.630,-01 53 43.61,1,20.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,5425,5425,5425,5425,5425,251456287,22 58 00.089,-01 49 09.66,1,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5426,5426,5426,5426,5426,5426,251456288,23 05 33.624,-02 27 26.15,1,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,5427,5427,5427,5427,5427,251456289,23 19 33.641,-01 40 16.67,1,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,5428,5428,5428,5428,5428,251456290,23 27 36.343,-01 36 32.17,1,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,5429,5429,5429,5429,5429,251456291,23 43 11.419,-10 05 01.43,1,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,5430,5430,5430,5430,5430,251456292,23 13 41.338,-01 43 10.95,1,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,5431,5431,5431,5431,5431,251456293,23 32 40.231,-02 47 31.59,1,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,5432,5432,5432,5432,5432,251456294,23 38 23.510,-02 59 09.73,1,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,5433,5433,5433,5433,5433,251456296,23 15 58.915,+01 23 36.09,1,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,5434,5434,5434,5434,5434,251456297,23 56 18.662,-03 37 15.46,1,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,5435,5435,5435,5435,5435,251456298,23 06 27.151,-02 40 31.20,1,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5436,5436,5436,5436,5436,5436,251456299,23 24 31.649,+01 55 17.15,1,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,5437,5437,5437,5437,5437,251456300,23 35 38.621,-02 02 00.55,1,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,5438,5438,5438,5438,5438,251456301,23 50 45.216,-08 31 35.93,1,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5439,5439,5439,5439,5439,5439,251456302,23 16 31.625,+01 33 06.96,1,20.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,5440,5440,5440,5440,5440,251456305,23 44 42.168,-09 50 15.03,1,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5441,5441,5441,5441,5441,5441,251456306,23 54 38.921,-04 01 32.84,1,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,5442,5442,5442,5442,5442,251456307,23 14 33.672,-02 29 33.27,1,20.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,5443,5443,5443,5443,5443,251456308,23 50 03.641,-04 34 30.22,1,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,5444,5444,5444,5444,5444,251456309,23 23 54.480,-09 39 29.07,1,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,5445,5445,5445,5445,5445,251456310,23 25 13.152,-09 40 49.28,1,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446,5446,5446,5446,5446,5446,251456311,23 34 39.302,-02 47 46.22,1,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5447,5447,5447,5447,5447,5447,251456313,23 05 43.968,-02 06 39.89,1,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,5448,5448,5448,5448,5448,251456314,23 21 57.533,+02 11 23.46,1,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,5449,5449,5449,5449,5449,251456315,23 28 11.112,-01 44 37.94,1,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,5450,5450,5450,5450,5450,251456316,23 17 30.336,-03 00 41.57,1,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,5451,5451,5451,5451,5451,251456317,23 19 01.574,-02 52 58.05,1,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,5452,5452,5452,5452,5452,251456318,23 28 32.095,-01 56 43.06,1,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453,5453,5453,5453,5453,5453,251456319,23 05 28.488,-02 58 35.73,1,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,5454,5454,5454,5454,5454,251456320,23 12 00.614,-01 31 23.01,1,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,5455,5455,5455,5455,5455,251456321,23 24 24.749,-01 26 55.09,1,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,5456,5456,5456,5456,5456,251456323,23 53 46.092,-02 44 44.28,1,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,5457,5457,5457,5457,5457,251456324,23 54 21.979,-04 37 04.88,1,20.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,5458,5458,5458,5458,5458,251456325,23 29 46.385,-03 06 00.14,1,20.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,5459,5459,5459,5459,5459,251456326,22 59 14.319,-01 47 48.83,1,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,5460,5460,5460,5460,5460,251456327,23 03 46.633,-01 44 24.36,1,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,5461,5461,5461,5461,5461,251456328,23 04 19.409,-07 01 49.70,1,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462,5462,5462,5462,5462,5462,251456329,23 09 46.619,-00 34 00.34,1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,5463,5463,5463,5463,5463,251456330,23 10 35.032,-05 51 28.62,1,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,5464,5464,5464,5464,5464,251456331,23 21 11.733,-08 41 57.09,1,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,5465,5465,5465,5465,5465,251456332,23 26 50.720,-04 29 16.42,1,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,5466,5466,5466,5466,5466,251456333,23 30 02.542,-02 15 11.10,1,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5467,5467,5467,5467,5467,5467,251456336,23 43 09.866,-09 16 23.23,1,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,5468,5468,5468,5468,5468,251456337,23 01 14.700,-06 43 17.80,1,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,5469,5469,5469,5469,5469,251456338,23 19 41.803,-10 53 18.35,1,19.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470,5470,5470,5470,5470,5470,251456339,23 23 10.267,+01 08 26.41,1,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471,5471,5471,5471,5471,5471,251456340,23 05 03.749,-08 14 04.31,1,20.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5472,5472,5472,5472,5472,5472,251456341,23 08 37.462,+00 07 29.86,1,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5473,5473,5473,5473,5473,5473,251456342,23 09 51.335,-03 15 05.32,1,20.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,5474,5474,5474,5474,5474,251456343,23 10 05.393,-00 04 46.27,1,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,5475,5475,5475,5475,5475,251456344,23 10 23.605,-00 47 04.51,1,22.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,5476,5476,5476,5476,5476,251456345,23 10 24.224,-00 08 57.05,1,23.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5477,5477,5477,5477,5477,5477,251456346,23 12 37.001,+00 06 02.00,1,23.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5478,5478,5478,5478,5478,5478,251456347,23 15 06.796,+00 01 49.57,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5479,5479,5479,5479,5479,5479,251456348,23 16 44.697,-00 39 47.03,1,20.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,5480,5480,5480,5480,5480,251456349,23 17 31.178,-00 20 11.02,1,21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,5481,5481,5481,5481,5481,251456350,23 18 12.380,-00 34 45.87,1,21.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,5482,5482,5482,5482,5482,251456351,23 23 00.000,+00 05 42.00,1,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,5483,5483,5483,5483,5483,251456352,23 25 11.259,-02 45 49.08,1,20.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,5484,5484,5484,5484,5484,251456353,23 26 20.458,-00 53 25.15,1,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485,5485,5485,5485,5485,5485,251456354,23 27 31.592,-01 12 02.48,1,21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,5486,5486,5486,5486,5486,251456355,23 27 31.999,+01 02 53.00,1,19.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5487,5487,5487,5487,5487,5487,251456362,23 19 37.826,+00 28 31.66,1,16.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,5488,5488,5488,5488,5488,251456363,23 35 34.430,-07 30 47.66,1,17.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,5489,5489,5489,5489,5489,251456364,23 06 03.607,-01 56 29.80,1,17.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,5490,5490,5490,5490,5490,251456365,23 09 21.247,-00 32 04.74,1,17.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491,5491,5491,5491,5491,5491,251456366,23 07 19.942,-08 51 09.86,1,17.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,5492,5492,5492,5492,5492,251456367,23 16 26.410,-08 21 17.50,1,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,5493,5493,5493,5493,5493,251456368,23 32 51.415,-06 26 40.20,1,18.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,5494,5494,5494,5494,5494,251456370,23 11 41.594,-00 41 00.64,1,18.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495,5495,5495,5495,5495,5495,251456371,23 46 18.041,-08 48 37.84,1,18.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,5496,5496,5496,5496,5496,251456373,23 07 26.664,-08 47 00.29,1,18.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,5497,5497,5497,5497,5497,251456374,23 19 38.714,+01 12 53.46,1,18.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,5498,5498,5498,5498,5498,251456375,23 03 24.144,-08 32 44.42,1,18.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,5499,5499,5499,5499,5499,251456376,23 27 35.489,+01 08 20.54,1,18.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,5500,5500,5500,5500,5500,251456377,23 24 48.814,-03 10 12.29,1,18.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,5501,5501,5501,5501,5501,251456378,23 23 44.400,-00 49 41.94,1,18.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502,5502,5502,5502,5502,5502,251456379,23 19 05.414,+00 48 55.22,1,19.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5503,5503,5503,5503,5503,5503,251456380,23 24 13.879,-00 43 21.73,1,19.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504,5504,5504,5504,5504,5504,251456381,23 09 51.790,-09 26 01.66,1,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505,5505,5505,5505,5505,5505,251456383,23 24 56.880,+01 01 16.32,1,19.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,5506,5506,5506,5506,5506,251456384,23 22 48.216,+00 39 00.88,1,19.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,5507,5507,5507,5507,5507,251456386,23 29 08.446,-00 34 55.97,1,19.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,5508,5508,5508,5508,5508,251456388,23 32 27.655,-01 07 13.71,1,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,5509,5509,5509,5509,5509,251456389,23 35 51.838,-02 25 40.69,1,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510,5510,5510,5510,5510,5510,251456390,23 10 50.510,-01 14 28.72,1,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,5511,5511,5511,5511,5511,251456391,23 14 32.888,-01 13 20.42,1,20.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5512,5512,5512,5512,5512,5512,251456392,23 14 34.425,+00 30 19.44,1,19.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5513,5513,5513,5513,5513,5513,251456393,23 15 24.243,-01 01 30.09,1,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,5514,5514,5514,5514,5514,251456394,23 17 50.168,-09 53 58.76,1,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515,5515,5515,5515,5515,5515,251456395,23 19 01.329,+00 45 01.20,1,19.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516,5516,5516,5516,5516,5516,251456396,23 22 22.218,+01 01 21.44,1,19.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5517,5517,5517,5517,5517,5517,251456397,23 22 09.176,-10 24 31.60,1,19.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5518,5518,5518,5518,5518,5518,251456399,23 52 31.992,-02 53 12.12,1,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5519,5519,5519,5519,5519,5519,251456400,23 17 51.807,-11 13 00.96,1,18.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
