EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
245967245,23 24 55.515,-10 21 17.95,1,14.112,,,399-134574,23245551-1021178,,STAR,gri,rpm,-2.9,2.4,-0.2,2.2,,,15.116,0.02,14.306,0.038,,,14.718,0.038,14.051,0.046,13.853,0.07,,,12.661,0.022,12.141,0.024,12.071,0.024,5007,98,98,2.847,0.546,0.637,-0.791,0.25,0.4,5.26,5.361,2.38,0.9,0.053,0.064,0.005,0.019,0.005,2580,2530,996.4,0.038,0.013,0.008,AAA-222-111-000-0-0,70.2,
245967251,23 39 08.214,-10 21 17.68,1,15.088,,,399-134917,23390821-1021178,,STAR,gri,rpm,-13.2,3.2,-2.3,4.1,,,16.328,0.04,15.379,0.051,,,15.829,0.049,15.035,0.056,14.77,0.086,,,13.436,0.023,12.992,0.024,12.888,0.029,5113,102,122,4.572,0.04,0.04,-0.136,0.25,0.25,0.772,0.074,0.056,0.83,0.062,0.074,1.746,0.305,0.307,600,71.97,64.26,0.037,0.011,0.008,AAA-222-111-000-0-0,17.6,
245967276,23 24 35.665,-10 21 14.75,1,16.316,,,,23243566-1021147,,STAR,JHK,rpm,158,4,-94,4,,,,,,,,,,,,,,,,,14.489,0.035,13.913,0.024,13.759,0.043,3346,488,586,5.158,0.085,0.136,-0.261,0.25,0.4,0.164,0.092,0.04,0.15,0.113,0.051,31.09,19.33,16.75,95.24,66.65,34.03,0.023,0.008,0.008,AAA-222-111-000-0-0,55.2,0796-0730723
245967285,23 39 27.571,-10 21 14.26,1,12.687,,,399-134922,23392756-1021144,,STAR,gri,rpm,11.4,1.5,-16.3,5.6,,,13.551,0.03,12.818,0.02,,,13.166,0.05,12.62,0.03,12.482,0.03,,,11.473,0.021,11.173,0.024,11.067,0.021,5826,137,137,4.332,0.138,0.322,-0.042,0.2,0.28,1.128,0.533,0.198,1.037,0.119,0.119,0.681,0.47,0.463,417.5,199.5,90.43,0.039,0.012,0.01,AAA-222-111-000-0-0,6.9,
245967309,23 40 46.528,-10 21 11.37,1,15.944,,,399-134952,23404654-1021111,,EXTENDED,gri,,-8.5,7.9,-3.8,7.6,,,17.646,0.13,16.413,0.077,,,16.929,0.069,16.032,0.075,15.521,0.11,,,14.911,0.081,14.216,0.103,13.91,0.081,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,30,
245967320,23 38 07.884,-10 21 10.18,1,14.738,,,399-134893,23380788-1021101,,STAR,gri,rpm,20.9,3.6,-6.4,3.9,,,15.944,0.03,14.969,0.045,,,15.42,0.044,14.687,0.051,14.445,0.01,,,13.391,0.024,12.945,0.029,12.877,0.027,5145,102,102,4.58,0.036,0.03,-0.227,0.2,0.28,0.744,0.064,0.05,0.791,0.06,0.06,1.828,0.33,0.236,565.7,57.44,52.14,0.038,0.014,0.01,AAA-222-111-000-0-0,48.5,
245967334,23 22 20.885,-10 21 08.74,1,10.102,,5825-537-1,399-134506,23222088-1021085,,STAR,gri,plx,-76.7,1.8,-104.2,1.8,,,10.882,0.08,10.248,0.063,,,10.617,0.03,10.013,0.04,9.882,0.12,,,9.099,0.029,8.804,0.023,8.703,0.023,5817,92,92,4.168,0.095,0.114,0.108,0.15,0.18,1.373,0.225,0.141,1.08,0.055,0.066,0.377,0.15,0.125,169.1,13.97,13.97,0.033,0.011,0.008,AAA-122-111-000-0-0,57,
245967344,23 32 30.611,-10 21 07.87,1,15.678,,,,23323061-1021078,,STAR,JHK,rpm,-38,0,-24,5,,,,,,,,,,,,,,,,,13.577,0.024,13.033,0.032,12.764,0.034,3544,176,176,5.012,0.088,0.055,0.023,0.06,0.12,0.26,0.057,0.063,0.247,0.097,0.081,14.14,9.545,3.897,126.6,38.9,41.9,0.024,0.01,0.007,AAA-222-111-000-0-0,22.2,0796-0732094
245967418,23 08 53.424,-10 21 00.50,1,15.418,,,,23085342-1021004,,STAR,JHK,rpm,68,1,-42,4,,,,,,,,,,,,,,,,,13.104,0.026,12.427,0.023,12.226,0.03,4000,164,164,4.87,0.055,0.077,-0.192,0.2,0.24,0.415,0.073,0.062,0.462,0.087,0.074,6.419,1.946,1.988,190.9,54.34,32.7,0.033,0.007,0.006,AAA-222-111-000-0-0,22.1,0796-0727875
245967452,23 14 44.085,-10 20 56.90,1,15.228,,,399-134340,23144407-1020566,2576-301-2-0181-0185,STAR,gri,rpm,103.2,2.5,-10.9,3.1,,,17.009,0.08,15.806,0.06,,,16.623,0.062,15.248,0.059,14.63,0.083,,,12.795,0.018,12.13,0.023,11.961,0.023,3969,47,79,4.849,0.049,0.028,-0.096,0.1,0.14,0.429,0.024,0.049,0.479,0.03,0.061,5.956,1.682,0.769,166.4,18.16,22.47,0.035,0.014,0.009,AAA-222-111-000-0-0,40.3,
245967475,23 44 39.023,-10 20 54.76,1,17.928,,,,23443902-1020547,1855-301-2-0076-0065,STAR,gri,rpm,-5,3,-9,3,,,,,,,21.599,0.155,19.067,0.01,17.915,0.007,17.44,0.006,17.181,0.013,15.991,0.085,15.24,0.075,15.467,0.177,4229,51,51,4.767,0.081,0.045,-0.247,0.25,0.3,0.508,0.055,0.086,0.565,0.06,0.084,4.18,1.752,0.821,956.7,147.8,166.8,0.036,0.011,0.007,AAC-222-111-000-0-0,67.9,
245967477,23 23 00.143,-10 20 54.61,1,16.35,,,,23230014-1020546,1666-301-2-0131-0151,STAR,gri,rpm,-27,3,-133,3,,,,,,,21.683,0.185,18.694,0.009,17.121,0.005,15.345,0.004,14.352,0.004,12.819,0.023,12.114,0.023,11.834,0.023,2985,29,29,5.204,0.02,0.02,0.033,0.05,0.05,0.144,0.003,0.003,0.12,0.002,0.002,40.59,2.435,2.435,50.85,15.45,1.526,0.014,0.002,0.001,AAA-222-111-000-0-0,43.6,
245967506,23 43 41.525,-10 20 51.32,1,13.707,,,399-135008,23434151-1020511,,STAR,gri,rpm,4.9,2.5,-13.6,2.9,,,15.006,0.03,14.051,0.01,,,14.543,0.06,13.667,0.02,13.348,0.065,,,12.192,0.024,11.679,0.022,11.641,0.025,4866,97,78,4.586,0.045,1.098,-0.033,0.12,0.24,0.768,2.51,0.071,0.827,0.317,0.066,1.807,0.365,1.774,312,1010,33.29,0.035,0.008,0.006,AAA-222-111-000-0-0,67.2,
245967511,23 09 29.162,-10 20 50.67,1,17.914,,,,23092916-1020506,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.387,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,46.9,0796-0728003
245967526,23 33 00.926,-10 20 49.20,1,13.126,,,399-134783,23330094-1020493,,STAR,gri,rpm,-3.9,1.2,-4.6,1.3,,,14.451,0.047,13.479,0.033,,,13.914,0.034,13.166,0.042,12.788,0.062,,,11.659,0.025,11.127,0.021,11.052,0.022,4871,94,75,2.404,0.786,0.655,-0.827,0.45,0.63,9.125,11.435,5.075,0.898,0.081,0.081,7.50E-04,0.01,6.66E-04,2712,3216,1471,0.035,0.015,0.007,AAA-222-111-000-0-0,116.4,
245967556,23 11 37.008,-10 20 45.67,1,13.448,,,399-134262,23113701-1020458,,STAR,gri,rpm,13.8,1.6,-6.5,1.4,,,14.245,0.02,13.597,0.03,,,13.89,0.06,13.417,0.05,13.259,0.12,,,12.428,0.022,12.163,0.026,12.065,0.026,6012,142,142,4.278,0.12,0.168,-0.205,0.25,0.25,1.224,0.298,0.204,1.042,0.087,0.122,0.535,0.294,0.245,707.8,153,125.8,0.038,0.014,0.008,AAA-222-111-000-0-0,64.4,
245967557,23 39 48.763,-10 20 45.62,1,13.091,,,399-134927,23394876-1020456,,STAR,gri,rpm,7.9,1.8,-12.3,2.3,,,13.868,0.01,13.252,0.01,,,13.539,0.04,13.074,0.05,12.899,0.01,,,11.907,0.022,11.537,0.021,11.474,0.021,5680,157,112,4.422,0.095,0.627,-0.299,0.3,0.78,0.997,1.14,0.18,0.92,0.107,0.129,0.927,0.535,0.825,429.4,453.8,77.94,0.037,0.013,0.008,AAA-222-111-000-0-0,84.6,
245967563,23 42 59.909,-10 20 45.07,1,16.659,,,399-134993,23425991-1020448,,STAR,JHK,rpm,15.4,6.2,4.8,5,,,,,,,,,,,,,,,,,14.673,0.033,14.03,0.033,13.894,0.045,4193,282,282,4.774,0.09,0.09,-0.149,0.2,0.28,0.501,0.101,0.099,0.561,0.098,0.117,4.126,2.474,1.336,494.4,158.9,120.2,0.038,0.011,0.008,AAA-222-111-000-0-0,28.5,
245967577,23 43 27.502,-10 20 43.04,1,18.516,,,,23432750-1020430,,STAR,J,,-30,3,-52,3,,,,,,,,,,,,,,,,,16.942,0.162,16.303,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,38.9,0796-0733830
245967581,23 44 19.382,-10 20 42.80,1,12.158,,5833-767-1,399-135017,23441938-1020428,,STAR,gri,plx,-4.7,2.5,-7.3,2.8,,,12.487,0.231,12.268,0.234,,,12.514,0.05,12.097,0.03,12.005,0.14,,,11.153,0.023,10.879,0.023,10.828,0.023,6059,146,122,4.184,0.15,0.175,-0.18,0.25,0.3,1.335,0.327,0.193,1.076,0.133,0.133,0.407,0.272,0.183,468.7,117.8,117.8,0.036,0.014,0.007,AAA-222-111-000-0-0,42,
245967585,23 11 58.712,-10 20 42.47,1,12.608,,,399-134267,23115871-1020424,,STAR,gri,rpm,19.4,2.2,-0.9,1.5,,,13.721,0.043,12.878,0.031,,,13.237,0.032,12.637,0.041,12.338,0.14,,,11.307,0.022,10.88,0.025,10.79,0.022,5305,127,127,3.737,0.755,0.906,-0.448,0.4,0.88,2.063,3.363,1.279,0.891,0.111,0.043,0.081,1.139,0.075,618.3,931.2,371.6,0.038,0.014,0.008,AAA-222-111-000-0-0,58.8,
245967608,23 40 41.580,-10 20 39.77,1,17.729,,,,23404158-1020397,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.217,0.114,15.585,0.173,14.995,0.137,3725,513,321,4.97,0.144,0.192,-0.197,0.25,0.4,0.281,0.187,0.097,0.302,0.218,0.136,11.15,11.62,6.418,497.9,476.5,213.4,0.036,0.013,0.008,BCB-222-111-000-0-0,79.7,0796-0733415
245967644,23 33 08.783,-10 20 36.88,1,16.606,,,,23330878-1020368,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.172,0.081,14.682,0.102,14.156,0.115,3699,632,287,4.984,0.115,0.207,-0.116,0.2,0.36,0.267,0.196,0.087,0.281,0.247,0.124,12.24,11.35,7.958,311.7,321.8,123.9,0.035,0.011,0.008,AAB-222-111-000-0-0,84.1,0796-0732207
245967681,23 32 35.236,-10 20 32.54,1,14.68,,,399-134777,23323523-1020325,,STAR,gri,rpm,8.7,2.1,-14.9,2.2,,,16.197,0.04,15.054,0.046,,,15.679,0.047,14.584,0.05,14.252,0.076,,,13.04,0.024,12.486,0.027,12.384,0.027,4591,109,109,4.654,0.035,0.025,-0.073,0.21,0.15,0.657,0.034,0.051,0.718,0.037,0.052,2.478,0.447,0.244,363.3,29.59,32.58,0.033,0.011,0.005,AAA-222-111-000-0-0,27.4,
245967696,23 39 22.517,-10 20 31.59,1,16.879,,,,23392251-1020315,1855-301-2-0067-0139,STAR,gri,rpm,-9,3,-14,3,,,,,,,20.819,0.083,17.982,0.006,16.843,0.004,16.407,0.004,16.164,0.007,14.99,0.041,14.446,0.022,14.178,0.058,4252,68,51,4.861,0.065,0.104,-0.616,0.36,0.2,0.413,0.114,0.058,0.475,0.112,0.075,6.036,2.201,2.365,499.6,136.6,79.24,0.036,0.01,0.007,AAA-222-111-000-0-0,59.1,
245967714,23 11 23.080,-10 20 30.26,1,16.46,,,,23112308-1020302,2576-301-2-0175-0243,STAR,gri,rpm,29,3,-13,3,,,,,,,21.524,0.148,18.748,0.009,17.192,0.005,15.479,0.004,14.524,0.005,13.037,0.025,12.424,0.026,12.172,0.028,3631,108,130,5.017,0.045,0.09,-0.073,0.2,0.2,0.259,0.08,0.043,0.253,0.122,0.051,14.25,4.106,5.662,99.69,44.61,15.42,0.022,0.008,0.006,AAA-222-111-000-0-0,50.1,
245967743,23 24 38.216,-10 20 26.49,1,17.349,,,,23243821-1020264,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.275,0.081,14.86,0.11,14.47,0.094,3746,1359,339,4.932,0.156,0.364,-0.183,0.25,0.5,0.312,0.391,0.113,0.347,0.358,0.163,9.481,10.56,7.653,385.2,890.4,173.5,0.035,0.011,0.007,ABA-222-111-000-0-0,30.9,0796-0730730
245967745,23 12 47.778,-10 20 26.44,1,15.525,,,399-134292,23124776-1020263,,STAR,JHK,rpm,5.7,3,-28.5,4.1,,,,,,,,,,,,,,,,,13.753,0.027,13.134,0.022,13.041,0.034,4388,228,366,4.718,0.117,0.065,-0.206,0.25,0.3,0.553,0.085,0.113,0.604,0.087,0.122,3.311,2.034,0.857,396.3,99.41,113,0.036,0.012,0.007,AAA-222-111-000-0-0,83.5,
245967753,23 40 18.232,-10 20 25.45,1,15.015,,,399-134940,23401823-1020255,1855-301-2-0069-0008,STAR,gri,rpm,8.4,3.3,-29.6,3.9,,,16.494,0.05,15.367,0.051,,,15.962,0.051,14.928,0.054,14.609,0.082,,,13.258,0.021,12.688,0.024,12.562,0.028,4631,74,92,4.645,0.035,0.035,-0.014,0.2,0.32,0.669,0.045,0.058,0.736,0.031,0.08,2.344,0.461,0.326,415.4,41.13,37.42,0.039,0.013,0.009,AAA-222-111-000-0-0,59.3,
245967797,23 31 34.908,-10 20 21.49,1,15.239,,,399-134744,23313491-1020213,1855-301-2-0054-0114,STAR,JHK,rpm,-74.3,9.7,-30.1,2.8,,,,,,,,,,,,,,,,,12.777,0.026,12.107,0.025,11.844,0.021,3647,194,108,4.966,0.05,0.07,0.017,0.18,0.18,0.304,0.07,0.048,0.323,0.096,0.068,10.67,3.396,3.423,110.3,37.13,20.64,0.025,0.011,0.005,AAA-222-111-000-0-0,17,
245967856,23 13 47.557,-10 20 14.83,1,11.486,,5824-67-1,399-134319,23134755-1020145,,STAR,gri,rpm,-3.8,2.6,-24.9,2.6,,,12.342,0.322,11.704,0.246,,,12.187,0.03,11.425,0.04,11.185,0.06,,,9.978,0.021,9.49,0.023,9.353,0.021,4954,79,79,3.301,0.275,0.66,-0.331,0.25,0.35,3.583,3.089,0.957,1.026,0.201,0.126,0.017,0.035,0.015,538.6,486.3,136.6,0.037,0.013,0.008,AAA-222-111-000-0-0,44.1,
245967869,23 29 15.052,-10 20 13.29,1,16.61,,,399-134689,23291506-1020131,,STAR,JHK,rpm,-4.7,4.6,-8.7,4,,,,,,,,,,,,,,,,,14.637,0.034,14.017,0.032,13.862,0.052,4260,308,431,4.751,0.14,0.1,-0.149,0.2,0.28,0.513,0.12,0.13,0.557,0.14,0.14,3.83,3.236,1.357,512.7,183.7,178.8,0.037,0.011,0.007,AAA-222-111-000-0-0,67.8,
245967870,23 17 26.859,-10 20 13.00,1,13.343,,,399-134398,23172683-1020130,,STAR,gri,rpm,5.8,1.4,-0.3,1.6,,,14.017,0.045,13.444,0.033,,,13.677,0.033,13.304,0.042,13.201,0.064,,,12.346,0.022,12.021,0.024,11.971,0.024,6042,122,122,4.214,0.174,0.174,-0.297,0.25,0.35,1.261,0.36,0.244,0.997,0.14,0.116,0.465,0.377,0.233,718.6,182.7,123.6,0.038,0.01,0.007,AAA-222-111-000-0-0,16.4,
245967873,23 09 23.529,-10 20 12.73,1,9.95,,5824-180-1,399-134214,23092352-1020126,,STAR,BV,plx,82.6,1.4,13.9,1.3,,,10.485,0.045,10.011,0.041,,,,,,,,,,,9.015,0.025,8.74,0.023,8.668,0.02,6095,183,146,4.097,0.12,0.12,-0.105,0.2,0.28,1.516,0.259,0.186,1.163,0.12,0.144,0.3,0.149,0.1,192.1,28.11,28.11,0.031,0.01,0.006,AAA-222-111-000-0-0,32.3,
245967890,23 12 35.817,-10 20 10.43,1,9.104,,5824-61-1,399-134284,23123580-1020103,,STAR,BV,plx,-98,1.4,-12.6,1.4,,,9.841,0.033,9.22,0.026,,,,,,,,,,,8.03,0.027,7.744,0.076,7.661,0.033,6073,141,141,4.353,0.035,0.07,-0.054,0.15,0.24,1.156,0.042,0.034,1.105,0.065,0.117,0.705,0.077,0.12,90.81,3.124,3.124,0.021,0.006,0.004,AAA-111-111-000-0-0,33.2,
245967909,23 39 58.824,-10 20 08.16,1,14.896,,,399-134930,23395882-1020082,,STAR,gri,rpm,4.6,3.1,11.2,3.8,,,16.575,0.05,15.365,0.051,,,16.074,0.052,14.775,0.052,14.391,0.09,,,12.956,0.026,12.346,0.024,12.24,0.027,4148,172,123,4.776,0.045,0.054,-0.032,0.12,0.15,0.509,0.072,0.053,0.577,0.073,0.061,4.112,1.161,0.905,233.8,48.97,29.7,0.032,0.006,0.006,AAA-222-111-000-0-0,28.2,
245967949,23 10 45.798,-10 20 04.71,1,14.735,,,399-134243,23104580-1020046,,STAR,gri,rpm,20.7,2.2,-19.8,3.2,,,16.05,0.03,15.105,0.047,,,15.586,0.046,14.724,0.052,14.37,0.078,,,13.355,0.027,12.813,0.022,12.826,0.031,4804,95,76,4.62,0.036,0.036,-0.102,0.16,0.28,0.696,0.048,0.054,0.755,0.05,0.076,2.145,0.346,0.298,470.3,54.96,49.21,0.035,0.011,0.006,AAA-222-111-000-0-0,61.2,
245967965,23 31 36.152,-10 20 03.67,1,13.793,,,399-134747,23313614-1020036,1855-301-2-0054-0113,STAR,gri,rpm,-8.4,3.2,-4.6,2.7,,,14.546,0.048,13.919,0.035,,,14.224,0.035,13.757,0.044,13.607,0.068,,,12.785,0.026,12.502,0.031,12.429,0.024,5949,119,143,4.298,0.12,0.168,-0.193,0.2,0.24,1.145,0.308,0.179,1.019,0.094,0.113,0.604,0.353,0.287,787.3,205.7,138.4,0.038,0.014,0.008,AAA-222-111-000-0-0,4.7,
245967972,23 10 01.051,-10 20 02.33,1,12.041,,5824-137-1,399-134223,23100104-1020021,,STAR,gri,rav,27.3,2.4,-18.6,2.5,,,13.005,0.381,12.142,0.241,,,12.497,0.031,11.995,0.04,11.845,0.06,,,10.964,0.025,10.593,0.022,10.57,0.022,5410,194,129,3.77,0.07,0.098,-0.383,0.15,0.21,2.15,0.36,0.198,1.04,0.156,0.078,0.099,0.03,0.031,562.4,110.6,38.99,0.036,0.01,0.007,AAA-222-111-000-0-0,13.2,
245967997,23 10 34.869,-10 19 59.48,1,12.759,,,399-134234,23103487-1019593,,STAR,gri,rpm,-5.8,4.3,-11.7,1.2,,,13.456,0.042,12.927,0.031,,,13.171,0.031,12.763,0.041,12.582,0.062,,,11.829,0.024,11.558,0.024,11.499,0.024,6056,122,122,4.195,0.15,0.18,-0.17,0.2,0.24,1.324,0.36,0.24,1.068,0.107,0.129,0.416,0.282,0.193,583.2,156.4,104.8,0.038,0.013,0.007,AAA-222-111-000-0-0,55.2,
245968092,23 22 02.315,-10 19 49.33,1,15.643,,,399-134500,23220233-1019492,1666-301-2-0129-0146,STAR,JHK,rpm,1.2,3.1,-6.8,3.4,,,,,,,,,,,,,,,,,13.501,0.027,12.823,0.023,12.676,0.027,4228,162,194,4.752,0.06,0.072,-0.047,0.15,0.18,0.521,0.079,0.068,0.592,0.087,0.072,3.842,1.165,1.046,317.9,66.06,54.69,0.037,0.013,0.007,AAA-222-111-000-0-0,36.4,
245968102,23 21 57.613,-10 19 48.30,1,11.003,,5825-508-1,399-134498,23215761-1019481,,STAR,gri,plx,5,2.2,-4.9,2.3,,,12.019,0.202,11.569,0.197,,,11.739,0.03,11.016,0.04,10.688,0.06,,,9.703,0.027,9.13,0.022,9.05,0.021,4870,79,79,2.799,0.345,0.414,-0.564,0.24,0.3,6.302,3.369,2.196,0.962,0.166,0.064,0.003,0.007,0.003,591,177.4,177.4,0.037,0.011,0.007,AAA-222-111-000-0-0,37.8,
245968143,23 39 15.686,-10 19 43.62,1,13.894,,,399-134919,23391568-1019438,,STAR,gri,rpm,-12.9,2.8,26.6,3,,,15.229,0.04,14.225,0.01,,,14.738,0.01,13.854,0.02,13.533,0.07,,,12.222,0.023,11.721,0.022,11.605,0.021,4832,77,77,4.601,0.04,0.025,0.043,0.15,0.21,0.737,0.031,0.064,0.799,0.033,0.072,1.949,0.4,0.192,296.2,23.38,33.9,0.037,0.011,0.008,AAA-222-111-000-0-0,52.6,
245968150,23 39 44.920,-10 19 42.84,1,15.746,,,,23394491-1019428,1855-301-2-0068-0186,STAR,gri,rpm,-22,3,-12,3,,,,,,,20.238,0.054,17.459,0.005,16.081,0.004,15.012,0.003,14.44,0.004,13.148,0.029,12.498,0.034,12.284,0.03,3782,108,173,4.931,0.045,0.054,-0.014,0.16,0.24,0.343,0.062,0.04,0.373,0.07,0.05,8.819,2.031,2.221,155.3,27.5,26.9,0.027,0.006,0.003,AAA-222-111-000-0-0,74.6,
245968174,23 42 47.624,-10 19 41.09,1,12.585,,,399-134990,23424761-1019409,,STAR,gri,rpm,17.9,7.8,-15.9,7.9,,,13.298,0.02,12.723,0.01,,,12.978,0.03,12.608,0.02,12.416,0.04,,,11.652,0.026,11.381,0.022,11.333,0.019,6105,99,99,4.24,0.125,0.175,-0.388,0.24,0.3,1.222,0.324,0.189,0.991,0.135,0.113,0.492,0.328,0.243,498.9,132.4,77.2,0.038,0.01,0.008,AAA-222-111-000-0-0,46.2,0796-0733696
245968203,23 16 20.126,-10 19 38.63,1,13.235,,,399-134371,23162013-1019385,,STAR,gri,rpm,6,1.4,10.3,1.6,,,13.898,0.044,13.291,0.032,,,13.537,0.032,13.161,0.042,13.106,0.064,,,12.219,0.022,11.943,0.023,11.895,0.024,6113,124,99,4.259,0.1,0.22,-0.258,0.2,0.28,1.275,0.328,0.227,1.039,0.12,0.144,0.508,0.235,0.252,671,177.6,119.3,0.036,0.011,0.008,AAA-222-111-000-0-0,71.2,
245968222,23 40 03.491,-10 19 37.42,1,11.931,,,399-134933,23400348-1019373,,STAR,gri,rav,1.7,1.3,-16.1,1.5,,,12.698,0.02,12.044,0.01,,,12.343,0.04,11.877,0.02,11.754,0.03,,,11.029,0.032,10.731,0.034,10.689,0.033,5345,209,167,3.719,0.102,0.17,-0.174,0.18,0.15,2.473,0.544,0.378,1.214,0.166,0.118,0.078,0.034,0.037,662,98.08,85.43,0.037,0.014,0.008,AAA-222-111-000-0-0,51.1,
245968249,23 12 22.355,-10 19 33.79,1,17.105,,,,23122235-1019337,2576-301-2-0177-0185,EXTENDED,gri,,5,3,-5,3,,,,,,,19.894,0.089,18.028,0.009,17.154,0.006,16.709,0.006,16.427,0.015,16.105,0.118,15.439,0.145,15.336,0.184,,,,,,,,,,,,,,,,,,,,,,,,,BBC-222-111-000-0-0,17.5,
245968250,23 23 14.616,-10 19 33.76,1,12.524,,,399-134536,23231461-1019337,,STAR,gri,rpm,2.8,1,-6.1,1.6,,,13.046,0.041,12.561,0.031,,,12.749,0.031,12.45,0.041,12.281,0.14,,,11.543,0.024,11.306,0.022,11.289,0.024,6359,116,154,4.198,0.115,0.184,-0.17,0.2,0.24,1.406,0.412,0.187,1.177,0.179,0.149,0.377,0.207,0.19,585.3,162.5,93.96,0.037,0.007,0.008,AAA-222-111-000-0-0,59.5,
245968269,23 18 51.120,-10 19 32.04,1,15.332,,,399-134438,23185109-1019319,,STAR,gri,rpm,-8.9,5,-3.6,2.8,,,17.088,0.09,15.847,0.061,,,16.435,0.058,15.327,0.06,14.86,0.088,,,13.551,0.023,12.891,0.022,12.82,0.034,4358,105,105,4.706,0.042,0.035,-0.002,0.1,0.22,0.593,0.04,0.051,0.653,0.05,0.058,3.08,0.606,0.428,382.3,44.67,40,0.037,0.011,0.008,AAA-222-111-000-0-0,29.9,
245968311,23 16 13.048,-10 19 27.40,1,15.744,,,399-134367,23161304-1019272,2576-301-2-0183-0098,STAR,gri,rpm,7.4,2.6,7.4,3,,,16.747,0.06,15.904,0.062,,,16.343,0.057,15.737,0.068,15.487,0.109,,,14.459,0.034,13.999,0.04,13.959,0.054,5270,190,158,4.543,0.06,0.948,-0.439,0.3,0.48,0.784,1.592,0.095,0.82,0.081,0.097,1.592,0.483,1.532,1009,2004,154.1,0.037,0.013,0.008,AAA-222-111-000-0-0,96.8,
245968348,23 22 39.591,-10 19 24.33,1,15.531,,,399-134520,23223958-1019242,,EXTENDED,gri,,-1.9,4.5,-1.4,4.5,,,17.005,0.097,15.911,0.063,,,16.416,0.058,15.664,0.067,15.151,0.28,,,14.304,0.07,13.704,0.094,13.198,0.065,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,64.3,
245968382,23 38 47.568,-10 19 21.13,1,17.902,,,,23384756-1019211,1855-301-2-0066-0099,EXTENDED,gri,,,,,,,,,,,,23.867,1.094,19.227,0.012,17.901,0.007,17.334,0.006,16.961,0.013,15.988,0.07,15.393,0.075,15.271,0.159,,,,,,,,,,,,,,,,,,,,,,,,,AAC-222-111-000-0-0,47.5,
245968398,23 10 28.737,-10 19 20.12,1,13.621,,,399-134228,23102873-1019200,,STAR,gri,rpm,0.2,2.8,1.5,1.5,,,14.591,0.048,13.805,0.034,,,14.144,0.035,13.543,0.043,13.396,0.066,,,12.437,0.024,12.113,0.026,12.086,0.024,5676,134,134,4.422,0.06,0.52,-0.053,0.25,0.3,0.993,0.975,0.087,1.005,0.11,0.091,0.968,0.207,0.814,548.5,524.5,56.26,0.043,0.011,0.013,AAA-222-111-000-0-0,15.9,
245968439,23 12 39.826,-10 19 15.88,1,11.473,,,399-134288,23123981-1019158,,STAR,gri,rav,-3.8,1.4,-0.7,1,,,12.807,0.041,11.749,0.03,,,12.242,0.03,11.421,0.04,11.144,0.06,,,9.879,0.024,9.325,0.022,9.222,0.026,4674,140,140,2.319,0.08,0.144,-0.305,0.15,0.15,11.755,1.929,1.024,1.021,0.144,0.06,6.18E-04,2.08E-04,2.37E-04,1490,217.6,121.7,0.039,0.013,0.009,AAA-222-111-000-0-0,7.3,
245968514,23 38 22.576,-10 19 08.23,1,17.327,,,,23382257-1019082,,STAR,J,rpm,-2,2,10,3,,,,,,,,,,,,,,,,,15.843,0.111,15.018,0.106,14.589,0.111,3941,380,316,4.852,0.138,0.115,-0.142,0.2,0.32,0.407,0.119,0.123,0.444,0.126,0.152,6.204,5.509,2.551,684.2,295.7,270.4,0.037,0.013,0.008,BAB-222-111-000-0-0,21.9,0796-0733083
245968521,23 37 47.129,-10 19 07.88,1,14.979,,,399-134877,23374713-1019080,,STAR,gri,rpm,2.3,3.3,-3.2,4,,,16.076,0.04,15.237,0.049,,,15.652,0.047,14.955,0.055,14.69,0.084,,,13.489,0.024,12.964,0.022,12.883,0.029,4964,97,97,2.961,1.285,1.285,-0.696,0.45,1.17,3.944,12.461,3.231,0.878,0.065,0.091,0.006,1.154,0.006,2903,8761,2356,0.038,0.011,0.009,AAA-222-111-000-0-0,28.6,
