,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
3880,3880,3880,251626040,13 24 22.552,-00 38 58.10,1,16.81,,,,13242255-0038580,752-301-2-0384-0201,EXTENDED,gri,,2,3,5,3,,,,,,,19.242,0.04,17.573,0.006,16.838,0.005,16.483,0.005,16.213,0.011,16.042,0.109,15.391,0.114,14.862,0.137,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,16.2,
3881,3881,3881,251626059,13 20 37.716,-00 38 56.70,1,17.577,,,,,752-301-2-0378-0178,EXTENDED,gri,,63,5,-54,5,,,,,,,19.125,0.04,18.108,0.009,17.647,0.009,17.35,0.009,17.151,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,3882,3882,251626095,13 18 13.425,-00 38 52.41,1,16.617,,,,13181342-0038524,752-301-2-0374-0120,EXTENDED,gri,,4,3,-2,3,,,,,,,18.613,0.024,17.419,0.005,16.714,0.004,16.273,0.004,16.007,0.009,15.463,0.079,14.904,0.073,14.2,0.076,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,15.2,
3883,3883,3883,251626103,13 20 10.969,-00 38 51.38,1,17.348,,,,13201096-0038513,752-301-2-0377-0195,STAR,gri,rpm,-13,3,-7,3,,,,,,,20.276,0.045,18.149,0.006,17.311,0.005,17.005,0.005,16.87,0.01,15.786,0.061,15.231,0.057,15.105,0.145,4748,93,74,4.709,0.055,0.055,-0.783,0.36,0.3,0.57,0.064,0.057,0.607,0.067,0.05,3.22,0.881,0.692,1161,150.6,133.3,0.042,0.023,0.013,AAB-222-111-000-0-0,29.4,
3884,3884,3884,251626104,13 19 07.597,-00 38 51.30,1,17.643,,,,13190759-0038512,752-301-2-0375-0301,STAR,gri,rpm,-6,3,-2,3,,,,,,,20.164,0.043,18.342,0.007,17.628,0.006,17.343,0.006,17.17,0.011,16.348,0.106,15.693,0.105,15.149,0.158,4992,100,100,4.666,0.06,0.07,-0.903,0.3,0.3,0.609,0.099,0.055,0.642,0.085,0.043,2.716,0.664,0.716,1715,369.8,197,0.043,0.025,0.014,AAC-222-111-000-0-0,83.4,
3885,3885,3885,251626107,13 26 13.295,-00 38 51.14,1,17.059,,,,13261329-0038511,752-301-2-0387-0290,STAR,gri,rpm,-9,3,-13,3,,,,,,,20.556,0.052,18.041,0.006,16.992,0.005,16.638,0.005,16.473,0.008,15.448,0.047,14.887,0.055,14.578,0.088,4438,70,70,4.735,0.11,0.066,-0.422,0.3,0.42,0.54,0.07,0.106,0.596,0.078,0.109,3.478,2.294,0.778,857.1,138.4,182.5,0.042,0.024,0.014,AAA-222-111-000-0-0,46.3,
3886,3886,3886,251626124,13 25 44.511,-00 38 49.03,1,15.603,,,,13254451-0038490,752-301-2-0387-0150,EXTENDED,gri,,1,3,8,3,,,,,,,17.765,0.02,16.345,0.004,15.656,0.003,15.285,0.003,14.99,0.007,15.503,0.12,14.793,0.152,14.34,0.123,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,22.2,
3887,3887,3887,251626148,13 20 46.987,-00 38 47.19,1,16.966,,,,13204698-0038471,752-301-2-0378-0211,STAR,gri,rpm,-53,3,-54,3,,,,,,,21.545,0.115,18.742,0.008,17.342,0.005,16.205,0.004,15.591,0.006,14.34,0.032,13.729,0.029,13.485,0.043,3388,33,33,5.064,0.027,0.02,0.151,0.08,0.1,0.218,0.004,0.017,0.198,0.005,0.016,19.45,3.193,1.167,148.4,4.451,20.33,0.021,0.02,0.003,AAA-222-111-000-0-0,35.6,
3888,3888,3888,251626185,13 21 13.142,-00 38 43.59,1,16.647,,,,13211314-0038435,752-301-2-0379-0189,EXTENDED,gri,,0,3,5,3,,,,,,,19.572,0.045,17.611,0.006,16.649,0.004,16.234,0.004,15.869,0.008,15.391,0.076,14.556,0.083,14.194,0.09,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,76.1,
3889,3889,3889,251626207,13 18 19.257,-00 38 40.61,1,18.234,,,,13181925-0038406,752-301-2-0374-0149,EXTENDED,gri,,-4,4,-2,4,,,,,,,21,0.133,19.176,0.014,18.22,0.01,17.83,0.009,17.487,0.023,16.647,0.134,15.969,0.142,15.448,0.21,,,,,,,,,,,,,,,,,,,,,,,,,BBC-222-111-000-0-0,30.9,
3890,3890,3890,251626220,13 19 22.704,-00 38 39.42,1,11.905,,4958-704-1,447-054884,13192269-0038392,,STAR,gri,rpm,-32.1,1.5,-8.9,1.5,,,12.153,0.156,11.691,0.147,,,12.445,0.01,11.931,0.02,11.673,0.02,,,10.615,0.027,10.197,0.027,10.122,0.03,5322,156,125,3.252,0.4,0.8,-1.313,0.35,0.77,3.402,4.95,1.231,0.864,0.019,0.072,0.017,0.051,0.016,716.5,1031,238.7,0.036,0.018,0.009,AAA-222-111-000-0-0,21,
3891,3891,3891,251626229,13 18 13.715,-00 38 37.85,1,16.916,,,,13181371-0038378,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.46,0.097,14.835,0.114,14.27,0.095,3660,446,279,4.975,0.115,0.161,-0.112,0.2,0.32,0.267,0.16,0.086,0.277,0.194,0.121,12.29,11.4,6.699,355.7,303,142.9,0.038,0.022,0.012,ABA-222-111-000-0-0,15.2,0893-0228090
3892,3892,3892,251626233,13 18 48.352,-00 38 37.33,1,18.312,,,,13184835-0038373,752-301-2-0375-0207,STAR,gri,,-3,4,-5,4,,,,,,,21.478,0.112,19.268,0.011,18.29,0.008,17.903,0.007,17.721,0.016,16.659,0.126,15.86,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,64.4,
3893,3893,3893,251626246,13 19 55.648,-00 38 35.98,1,17.708,,,,13195564-0038359,,STAR,J,,-14,4,4,3,,,,,,,,,,,,,,,,,16.197,0.091,15.465,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,AAD-222-111-000-0-0,57.8,0893-0228340
3894,3894,3894,251626285,13 21 08.131,-00 38 31.37,1,18.574,,,,13210813-0038313,752-301-2-0379-0166,EXTENDED,gri,,-8,4,-3,4,,,,,,,21.375,0.134,19.501,0.015,18.608,0.011,18.177,0.01,17.826,0.023,16.675,0.137,16.282,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,76.1,
3895,3895,3895,251626289,13 21 38.155,-00 38 31.02,1,11.887,,,447-054960,13213815-0038309,,STAR,gri,rpm,-23.7,1,-12.3,1.3,,,12.723,0.03,12.015,0.01,,,12.295,0.04,11.813,0.03,11.712,0.13,,,10.794,0.03,10.451,0.026,10.389,0.023,5870,139,173,4.297,0.145,0.348,-0.08,0.16,0.28,1.148,0.618,0.204,1.037,0.097,0.097,0.599,0.418,0.431,315.9,158.3,63.82,0.039,0.022,0.012,AAA-222-111-000-0-0,25.8,
3896,3896,3896,251626318,13 24 59.642,-00 38 27.74,1,14.192,,,447-055046,13245963-0038278,752-301-2-0385-0081,STAR,gri,rpm,-3.3,2.6,-8.6,3,,,15.087,0.05,14.347,0.02,,,14.646,0.06,14.156,0.02,13.998,0.07,,,13.091,0.026,12.705,0.029,12.678,0.024,5694,169,203,4.402,0.114,0.589,-0.265,0.25,0.6,1.002,0.961,0.183,0.909,0.108,0.077,0.92,0.441,0.8,734.4,670.2,134.7,0.041,0.023,0.013,AAA-222-111-000-0-0,58.4,
3897,3897,3897,251626328,13 25 09.280,-00 38 26.62,1,18.388,,,,13250928-0038266,,STAR,J,,6,2,-2,3,,,,,,,,,,,,,,,,,16.824,0.166,16.299,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD-222-111-000-0-0,20.4,0893-0229164
3898,3898,3898,251626335,13 24 55.745,-00 38 25.98,1,17.119,,,,13245574-0038259,752-301-2-0385-0185,STAR,gri,rpm,-7,3,-5,3,,,,,,,20.214,0.041,17.946,0.006,17.065,0.005,16.765,0.005,16.592,0.008,15.57,0.045,15,0.059,14.74,0.111,4724,93,74,4.663,0.072,0.045,-0.482,0.3,0.42,0.618,0.067,0.083,0.655,0.079,0.079,2.736,1.076,0.602,1117,162.5,168,0.043,0.023,0.013,AAB-222-111-000-0-0,28.9,
3899,3899,3899,251626349,13 25 07.777,-00 38 23.86,1,17.252,,,,13250777-0038238,,STAR,J,,,,,,,,,,,,,,,,,,,,,,15.773,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,4.1,0893-0229159
3900,3900,3900,251626362,13 25 41.921,-00 38 21.93,1,14.373,,,447-055059,13254192-0038219,752-301-2-0386-0101,STAR,gri,rpm,-2.3,2.6,-7.4,2.9,,,15.515,0.04,14.611,0.04,,,15.039,0.04,14.322,0.03,14.088,0.06,,,13.021,0.024,12.595,0.026,12.556,0.03,5208,126,126,4.517,0.055,1.298,-0.2,0.3,0.6,0.855,2.989,0.106,0.892,0.046,0.074,1.4,0.404,1.383,562.8,1813,71.49,0.043,0.022,0.014,AAA-222-111-000-0-0,21.6,
3901,3901,3901,251626372,13 21 29.883,-00 38 20.94,1,17.823,,,,13212988-0038209,752-301-2-0379-0259,STAR,gri,,-10,4,3,4,,,,,,,20.981,0.075,18.741,0.008,17.801,0.006,17.429,0.006,17.241,0.012,16.297,0.099,15.591,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,AAD-222-111-000-0-0,34.4,
3902,3902,3902,251626384,13 21 36.611,-00 38 19.59,1,18.557,,,,13213661-0038195,752-301-2-0380-0027,EXTENDED,gri,,9,4,-4,4,,,,,,,21.586,0.164,19.495,0.015,18.6,0.011,18.155,0.01,17.847,0.024,17.133,0.193,16.156,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,25.8,
3903,3903,3903,251626387,13 21 55.797,-00 38 19.27,1,15.971,,,,13215579-0038192,752-301-2-0380-0301,EXTENDED,gri,,0,3,3,3,,,,,,,19.033,0.041,17.029,0.005,15.967,0.004,15.518,0.003,15.114,0.006,15.037,0.081,14.248,0.077,13.634,0.077,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,66.3,
3904,3904,3904,251626433,13 23 22.985,-00 38 14.14,1,12.101,,,447-054999,13232300-0038141,,STAR,gri,apo,-4.3,1.9,2.1,2.2,,,13.662,0.02,12.448,0.01,,,13.026,0.04,12.08,0.02,11.705,0.09,,,10.4,0.027,9.727,0.026,9.613,0.023,4440,88,88,1.682,0.125,0.125,-0.688,0.12,0.12,22.531,3.517,3.042,0.917,0.04,0.018,7.73E-05,4.10E-05,2.68E-05,3388,502,368.5,0.044,0.026,0.013,AAA-222-111-000-0-0,19.5,
3905,3905,3905,251626458,13 19 35.510,-00 38 12.04,1,13.654,,,447-054893,13193551-0038119,,STAR,gri,rpm,-34.6,2.4,-23.6,2.7,,,14.725,0.02,13.891,0.01,,,14.246,0.01,13.641,0.01,13.4,0.02,,,12.363,0.024,11.943,0.023,11.86,0.027,5322,84,53,4.596,0.117,0.045,-0.583,0.25,0.85,0.717,0.06,0.136,0.742,0.063,0.1,1.97,1.211,0.332,340.2,45.04,63.68,0.044,0.017,0.014,AAA-222-111-000-0-0,49.5,
3906,3906,3906,251626487,13 20 49.418,-00 38 08.95,1,13.984,,,447-054938,13204940-0038089,752-301-2-0378-0081,STAR,gri,rpm,-18.8,2.4,-52,2.7,,,14.725,0.04,14.069,0.02,,,14.324,0.04,13.9,0.05,13.838,0.1,,,12.881,0.027,12.528,0.023,12.429,0.024,5828,170,204,4.507,0.072,0.108,-0.905,0.36,0.36,0.798,0.15,0.072,0.768,0.058,0.041,1.476,0.443,0.523,540.1,115.2,82.51,0.037,0.022,0.011,AAA-222-111-000-0-0,39.5,
3907,3907,3907,251626524,13 24 28.082,-00 38 05.04,1,14.621,,,447-055027,13242808-0038052,,STAR,gri,rpm,-26.2,2.9,-22.7,3.2,,,16.937,0.05,15.411,0.04,,,16.217,0.04,14.829,0.04,13.937,0.09,,,12.279,0.024,11.67,0.022,11.421,0.023,3625,71,71,4.987,0.03,0.036,0.003,0.18,0.09,0.285,0.048,0.017,0.295,0.07,0.017,12.31,1.824,2.532,78.55,17.82,6.415,0.02,0.016,0.003,AAA-222-111-000-0-0,27.1,
3908,3908,3908,251626564,13 24 25.794,-00 37 59.29,1,11.658,,4959-372-1,447-055025,13242578-0037594,,STAR,gri,rpm,-6.3,1.5,7.8,1.5,,,12.116,0.193,11.577,0.153,,,12.039,0.05,11.652,0.02,11.495,0.09,,,10.664,0.024,10.4,0.023,10.317,0.021,6129,150,150,4.119,0.205,0.246,-0.042,0.15,0.24,1.543,0.565,0.353,1.195,0.214,0.153,0.285,0.303,0.166,395.6,146.5,91.32,0.041,0.024,0.012,AAA-222-111-000-0-0,22.6,
3909,3909,3909,251626576,13 25 39.569,-00 37 58.37,1,12.916,,,447-055058,13253955-0037584,,STAR,gri,apo,-3.3,2,10,2.4,,,14.053,0.04,13.15,0.01,,,13.563,0.04,12.901,0.03,12.639,0.06,,,11.523,0.022,11.045,0.022,10.968,0.021,4939,78,78,3.221,0.125,0.15,-0.413,0.12,0.18,4.047,0.643,0.555,0.969,0.105,0.023,0.015,0.008,0.006,1225,165.4,172.8,0.042,0.023,0.013,AAA-222-111-000-0-0,42.5,
3910,3910,3910,251626588,13 20 58.488,-00 37 57.01,1,18.318,,,,13205848-0037570,752-301-2-0379-0130,STAR,gri,,-6,4,10,4,,,,,,,21.414,0.102,19.23,0.01,18.286,0.008,17.927,0.007,17.728,0.016,16.818,0.164,16.049,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,26,
3911,3911,3911,251626644,13 18 51.355,-00 37 51.35,1,17.13,,,,13185135-0037513,752-301-2-0375-0223,EXTENDED,gri,,-5,3,4,3,,,,,,,19.268,0.042,17.938,0.007,17.176,0.006,16.783,0.006,16.484,0.014,16.307,0.125,15.719,0.204,15.144,0.167,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,64.4,
3912,3912,3912,251626669,13 21 43.087,-00 37 48.20,1,18.145,,,,13214308-0037482,752-301-2-0380-0172,STAR,gri,,-8,4,-9,4,,,,,,,21.167,0.086,18.977,0.009,18.087,0.007,17.789,0.007,17.637,0.015,16.53,0.105,15.839,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,73.7,
3913,3913,3913,251626709,13 23 20.486,-00 37 43.78,1,18.002,,,,13232048-0037437,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.467,0.112,15.671,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,BAU-220-110-000-0-0,48.5,0893-0228910
3914,3914,3914,251626717,13 18 58.599,-00 37 42.69,1,16.405,,,,13185859-0037426,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.986,0.08,14.365,0.082,13.841,0.088,3636,344,246,5.002,0.11,0.132,-0.072,0.16,0.28,0.272,0.122,0.084,0.277,0.173,0.108,13.05,11.25,6.859,265.9,205.2,100.8,0.036,0.02,0.013,AAA-222-111-000-0-0,92.1,0893-0228204
3915,3915,3915,251626797,13 18 13.696,-00 37 33.37,1,16.144,,,,13181369-0037333,,EXTENDED,J,,6,2,4,4,,,,,,,,,,,,,,,,,14.744,0.086,14.027,0.099,13.449,0.095,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,64.5,0893-0228089
3916,3916,3916,251626841,13 17 56.731,-00 37 26.01,1,18.892,,,,13175673-0037260,,STAR,JHK,rpm,16,2,-6,3,,,,,,,,,,,,,,,,,16.365,0.129,15.596,0.11,15.299,0.203,3864,484,302,4.903,0.115,0.138,-0.243,0.24,0.42,0.346,0.128,0.109,0.382,0.148,0.148,8.015,6.739,3.661,720.3,410.9,261.6,0.041,0.023,0.013,BBC-222-111-000-0-0,32.3,0893-0228025
3917,3917,3917,251626849,13 18 31.110,-00 37 25.08,1,17.056,,,,13183111-0037250,,STAR,J,rpm,8,5,4,1,,,,,,,,,,,,,,,,,15.59,0.079,14.903,0.087,14.347,0.096,3830,370,264,4.906,0.11,0.132,-0.072,0.16,0.28,0.353,0.142,0.118,0.38,0.174,0.145,7.991,6.719,4.149,481.7,280,177.1,0.042,0.023,0.013,AAA-222-111-000-0-0,36.3,0893-0228141
3918,3918,3918,251626893,13 18 23.201,-00 37 18.52,1,12.353,,,447-054866,13182320-0037185,,STAR,gri,rpm,8,1.3,-5.6,1.2,,,12.834,0.01,12.362,0.02,,,12.53,0.02,12.293,0.02,12.186,0.02,,,11.462,0.023,11.208,0.026,11.199,0.021,6471,77,77,4.104,0.22,0.02,-0.548,0.4,0.25,1.435,0.154,0.245,1.038,0.234,0.078,0.318,0.339,0.029,536.3,88.02,75.61,0.032,0.013,0.008,AAA-222-111-000-0-0,53.6,
3919,3919,3919,251626901,13 20 28.959,-00 37 17.50,1,18.127,,,,13202895-0037175,1334-301-2-0023-0149,STAR,gri,,-6,3,7,3,,,,,,,20.861,0.073,18.862,0.009,18.111,0.007,17.812,0.007,17.631,0.016,16.571,0.123,16.127,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,35.9,
3920,3920,3920,251626915,13 24 01.880,-00 37 15.76,1,17.376,,,,,1404-301-2-0014-0169,EXTENDED,gri,,12,3,-2,3,,,,,,,19.058,0.064,17.864,0.013,17.409,0.012,17.167,0.017,17.102,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,3921,3921,251626928,13 22 29.426,-00 37 13.56,1,14.84,,,447-054973,13222942-0037135,,STAR,gri,rpm,12.5,2.9,-13.2,3.2,,,16.276,0.07,15.182,0.01,,,15.728,0.04,14.807,0.04,14.459,0.05,,,13.236,0.029,12.67,0.024,12.594,0.03,4731,93,93,4.633,0.036,0.03,-0.06,0.15,0.27,0.683,0.051,0.047,0.749,0.046,0.065,2.3,0.341,0.297,432.6,36.31,39.88,0.043,0.019,0.016,AAA-222-111-000-0-0,36.3,
3922,3922,3922,251627007,13 21 01.324,-00 37 03.76,1,17.268,,,,13210132-0037037,1334-301-2-0024-0195,STAR,gri,rpm,-19,3,0,3,,,,,,,19.651,0.031,17.96,0.006,17.29,0.005,16.972,0.005,16.849,0.01,15.834,0.066,15.371,0.085,15.024,0.127,5053,101,101,4.69,0.05,0.05,-1.018,0.25,0.3,0.581,0.052,0.047,0.623,0.043,0.036,3.041,0.657,0.541,1301,160,119.9,0.041,0.031,0.014,AAB-222-111-000-0-0,23.2,
3923,3923,3923,251627056,13 23 11.885,-00 36 57.42,1,18.007,,,,13231188-0036574,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.472,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,1,
3924,3924,3924,251627089,13 23 49.331,-00 36 54.46,1,17.534,,,,13234933-0036544,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.036,0.112,15.461,0.134,14.841,0.143,3689,588,294,4.989,0.12,0.192,-0.168,0.25,0.4,0.276,0.181,0.095,0.298,0.24,0.133,10.9,10.85,6.755,496.9,467.5,210.9,0.04,0.022,0.012,BBB-222-111-000-0-0,46.3,0893-0228969
3925,3925,3925,251627097,13 21 02.725,-00 36 53.82,1,17.792,,,,13210272-0036538,1334-301-2-0024-0197,STAR,gri,,-1,3,-6,3,,,,,,,20.326,0.049,18.518,0.007,17.777,0.006,17.481,0.006,17.329,0.013,16.322,0.101,15.778,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,ABU-220-110-000-0-0,17.6,
3926,3926,3926,251627104,13 21 23.559,-00 36 53.29,1,18.234,,,,,1334-301-2-0025-0156,STAR,gri,,-12,4,-7,4,,,,,,,19.774,0.033,18.684,0.008,18.235,0.008,18.041,0.008,17.968,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927,3927,3927,251627158,13 18 17.321,-00 36 47.69,1,13.415,,,447-054864,13181732-0036476,1334-301-2-0020-0005,STAR,gri,rpm,5.5,2.2,-14.5,2.5,,,14.139,0.02,13.555,0.02,,,13.782,0.02,13.417,0.03,13.258,0.01,,,12.444,0.023,12.09,0.027,12.07,0.023,5972,138,208,4.099,0.305,1.586,-0.823,0.5,1,1.374,6.109,0.424,0.859,0.129,0.065,0.268,0.674,0.267,766.9,2904,248.4,0.041,0.025,0.009,AAA-222-111-000-0-0,7.2,
3928,3928,3928,251627218,13 18 17.261,-00 36 40.58,1,17.283,,,,13181726-0036405,1334-301-2-0020-0006,EXTENDED,gri,,14.2,9,110.8,9,,,,,,,20.122,0.085,18.35,0.015,17.348,0.009,16.825,0.007,16.444,0.014,15.722,0.104,15.104,0.119,14.309,0.099,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-ccc-0-0,7.2,0893-0228103
3929,3929,3929,251627287,13 24 52.547,-00 36 32.12,1,17.806,,,,13245254-0036321,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.288,0.088,15.758,0.117,15.215,0.179,3752,807,372,4.965,0.12,0.24,-0.218,0.25,0.5,0.292,0.242,0.102,0.313,0.256,0.142,11.28,11.75,7.681,552.8,665,238.3,0.04,0.022,0.012,ABC-222-111-000-0-0,59.1,0893-0229118
3930,3930,3930,251627370,13 22 53.784,-00 36 23.94,1,15.958,,,447-054983,13225377-0036239,,STAR,gri,rpm,1.6,3.2,-6.6,3.3,,,16.736,0.09,16.045,0.02,,,16.302,0.05,15.84,0.04,15.811,0.124,,,14.812,0.034,14.476,0.049,14.465,0.088,5893,175,175,4.333,0.145,0.348,-0.664,0.36,0.3,1.031,0.485,0.234,0.867,0.066,0.08,0.784,0.563,0.546,1756,867.8,389.8,0.041,0.026,0.013,AAA-222-111-000-0-0,57.3,
3931,3931,3931,251627429,13 21 46.459,-00 36 17.51,1,17.798,,,,13214645-0036175,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.28,0.106,15.659,0.139,15.004,0.152,3710,490,306,4.989,0.12,0.168,-0.168,0.25,0.4,0.273,0.176,0.093,0.288,0.205,0.128,12.51,12.45,7.756,535.7,495.5,225.3,0.04,0.023,0.013,ABB-222-111-000-0-0,34.1,0893-0228658
3932,3932,3932,251627516,13 21 18.653,-00 36 08.09,1,13.183,,,447-054952,13211864-0036081,1334-301-2-0025-0005,STAR,gri,rpm,-59.9,2,4.7,2.4,,,14.212,0.03,13.357,0.02,,,13.726,0.03,13.099,0.01,12.949,0.11,,,11.853,0.023,11.445,0.024,11.377,0.021,5352,64,129,4.56,0.08,0.025,-0.282,0.2,0.56,0.781,0.056,0.128,0.823,0.07,0.14,1.68,0.748,0.217,294.6,37.48,39.43,0.034,0.013,0.008,AAA-222-111-000-0-0,34.6,
3933,3933,3933,251627546,13 19 29.416,-00 36 04.41,1,18.644,,,,,1334-301-2-0022-0089,EXTENDED,gri,,-7,4,2,4,,,,,,,19.673,0.056,18.861,0.013,18.572,0.015,18.348,0.017,18.426,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,3934,3934,251627594,13 21 25.356,-00 35 57.71,1,14.188,,,448-055767,13212536-0035577,,STAR,gri,lam,-14.1,2.5,-0.8,2.8,,,14.89,0.03,14.299,0.03,,,14.534,0.04,14.161,0.04,14.04,0.16,,,13.301,0.03,12.981,0.023,13.006,0.032,5976,120,120,4.348,0.065,0.091,-0.14,0.12,0.15,1.104,0.16,0.102,1.018,0.076,0.076,0.73,0.2,0.21,950.9,134.9,99.5,0.042,0.024,0.015,AAA-222-111-000-0-0,24.6,
3935,3935,3935,251627670,13 21 55.768,-00 35 48.80,1,18.315,,,,,1334-301-2-0026-0183,EXTENDED,gri,,-7,3,-1,3,,,,,,,19.831,0.059,18.783,0.012,18.411,0.013,18.114,0.013,18.039,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3936,3936,3936,251627683,13 23 47.629,-00 35 47.54,1,18.379,,,,13234762-0035475,1404-301-2-0013-0193,EXTENDED,gri,,8,3,-3,3,,,,,,,19.974,0.059,18.998,0.013,18.43,0.012,18.113,0.013,17.992,0.044,17.026,0.172,,,15.484,0.216,,,,,,,,,,,,,,,,,,,,,,,,,CDC-222-111-000-0-0,28.2,
3937,3937,3937,251627865,13 19 29.513,-00 35 26.91,1,15.227,,,448-055725,13192949-0035265,1334-301-2-0022-0091,STAR,JHK,rpm,94.9,5.5,-54.7,5.3,,,,,,,,,,,,,,,,,12.784,0.027,12.158,0.026,11.859,0.024,3531,102,163,5.057,0.084,0.07,-0.094,0.2,0.24,0.224,0.053,0.058,0.209,0.076,0.063,17.39,11.74,5.359,75.66,24.31,24.44,0.019,0.01,0.005,AAA-222-111-000-0-0,28.1,
3938,3938,3938,251627896,13 18 17.744,-00 35 23.22,1,17.94,,,,13181774-0035232,,STAR,J,rpm,10,7,14,5,,,,,,,,,,,,,,,,,16.411,0.111,15.715,0.119,15.099,0.149,3728,409,256,4.962,0.095,0.133,-0.168,0.25,0.35,0.294,0.143,0.083,0.321,0.166,0.118,10.47,7.515,4.999,595.2,397.2,206.5,0.042,0.023,0.013,BBB-222-111-000-0-0,37.6,0894-0227427
3939,3939,3939,251627910,13 22 24.738,-00 35 21.12,1,13.003,,,448-055796,13222474-0035209,,STAR,gri,rpm,-51.5,2.4,12.2,2.8,,,14.592,0.02,13.441,0.03,,,14.026,0.03,12.973,0.02,12.564,0.12,,,11.358,0.033,10.795,0.033,10.571,0.031,4416,130,104,4.712,0.152,0.04,-0.265,0.24,0.4,0.578,0.054,0.16,0.637,0.076,0.164,3.244,3.052,0.643,132.5,30.52,33.38,0.028,0.02,0.011,AAA-222-111-000-0-0,59.5,
3940,3940,3940,251627980,13 21 24.977,-00 35 13.25,1,17.574,,,,13212497-0035132,1334-301-2-0025-0014,STAR,gri,,-6,3,-10,3,,,,,,,20.638,0.061,18.347,0.007,17.499,0.005,17.242,0.006,17.089,0.011,16.107,0.085,15.429,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,AAD-222-111-ccc-0-0,44.8,
3941,3941,3941,251628000,13 23 34.117,-00 35 10.69,1,17.852,,,,13233411-0035106,1404-301-2-0013-0146,EXTENDED,gri,,3,3,-8,3,,,,,,,19.565,0.049,18.57,0.01,17.913,0.009,17.544,0.009,17.322,0.027,16.949,0.177,15.927,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,25.1,
3942,3942,3942,251628016,13 18 44.329,-00 35 08.21,1,17.07,,,,13184432-0035082,,STAR,JHK,rpm,-8,3,-12,3,,,,,,,,,,,,,,,,,15.336,0.045,14.737,0.061,14.637,0.103,4182,500,416,4.772,0.15,0.125,-0.195,0.25,0.35,0.484,0.134,0.14,0.536,0.132,0.158,4.561,4.05,1.875,659.2,304.7,241.3,0.04,0.023,0.013,AAA-222-111-000-0-0,36.7,0894-0227496
