EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
203904033,16 28 22.074,-24 28 42.19,1,14.133,,,,16282207-2428421,STAR,J,col,,,,,,,,,,,,,,,,,12.788,0.026,11.692,0.023,11.307,0.019,4547,263,187,1.93,0.594,0.495,-0.622,0.63,0.45,14.987,13.075,6.101,0.931,0.3,0.054,1.96E-04,8.94E-04,1.61E-04,3972,3140,1754,2.459,0.338,0.282,AAA-222-111-000-0-0,,
203904156,16 14 19.742,-24 28 40.45,1,15.154,,,,16141974-2428404,STAR,J,col,,,,,,,,,,,,,,,,,13.817,0.021,13.157,0.03,12.762,0.033,6073,445,2404,4.137,0.62,0.31,0.03,0.18,0.21,1.467,0.985,0.752,1.198,0.247,0.791,0.316,3.396,0.224,952,631.6,745.2,2.165,0.44,1.43,AAA-222-111-000-0-0,,
203904190,15 56 57.384,-24 28 39.95,1,11.096,,6783-1199-1,328-080964,15565738-2428400,STAR,gri,rpm,-124.2,3,-55.5,2.8,,,12.046,0.161,11.177,0.09,11.662,0.03,11.068,0.04,10.854,0.06,9.857,0.023,9.497,0.021,9.432,0.023,5620,345,345,4.462,0.126,0.105,-0.399,0.32,0.64,0.872,0.16,0.135,0.844,0.108,0.077,1.146,0.569,0.38,120.8,78.4,47.55,0.114,0.124,0.069,AAA-222-111-000-0-0,,
203904212,16 26 20.839,-24 28 39.57,1,17.288,,,,16262083-2428395,STAR,J,col,,,,,,,,,,,,,,,,,15.807,0.085,13.353,0.035,11.852,0.026,4414,265,79,4.679,0.063,0.045,-0.044,0.15,0.39,0.626,0.045,0.081,0.692,0.042,0.101,2.731,0.845,0.449,679.8,139.8,130.8,5.343,0.123,0.475,AAA-222-111-000-0-0,,
203904213,16 27 55.255,-24 28 39.56,1,14.369,,,,16275525-2428395,STAR,J,col,,,,,,,,,,,,,,,,,13.037,0.022,11.593,0.026,10.789,0.019,5927,246,640,4.165,0.265,0.477,-0.101,0.25,0.6,1.293,1.135,0.382,1.017,0.231,0.193,0.417,0.693,0.33,1313,1104,599.8,5.931,0.25,0.55,AAA-222-111-000-0-0,,
203904299,16 54 10.153,-24 28 38.37,1,9.259,,6814-423-1,328-089179,16541015-2428383,STAR,gri,plx,-14.1,1.4,-7.7,1.4,,,9.359,0.022,9.105,0.021,9.758,0.03,9.25,0.04,9.045,0.06,8.511,0.023,8.44,0.046,8.379,0.019,6468,104,288,3.979,0.05,0.08,0.168,0.06,0.12,2.077,0.149,0.217,1.54,0.031,0.122,0.164,0.036,0.039,211.6,13.85,13.85,0.23,0.026,0.092,AAA-112-111-000-0-0,,
203904328,16 12 48.983,-24 28 37.79,1,11.138,,6797-26-1,328-083436,16124898-2428377,STAR,gri,rpm,0.3,3.2,-16.1,3,,,12.971,0.323,11.676,0.145,12.292,0.03,11.121,0.04,10.644,0.01,9.067,0.021,8.42,0.046,8.235,0.018,4658,139,139,2.435,0.28,0.175,-0.078,0.15,0.48,11.628,1.552,2.142,1.264,0.341,0.341,8.14E-04,0.001,3.29E-04,912.9,116.1,122.2,0.426,0.112,0.112,AAA-111-111-000-0-0,,
203904426,16 27 05.976,-24 28 36.33,1,18.192,,,,16270597-2428363,STAR,J,col,,,,,,,,,,,,,,,,,16.638,0.14,14.422,0.051,12.973,0.026,4445,565,141,4.674,0.065,1.131,-0.069,0.16,0.44,0.627,2.046,0.1,0.712,0.203,0.135,2.578,1.064,2.535,702.8,2692,162.2,5.301,0.178,0.592,BAA-222-111-000-0-0,,
203904453,16 28 18.089,-24 28 35.82,1,14.051,,,,16281808-2428358,STAR,J,col,,,,,,,,,,,,,,,,,12.699,0.024,11.812,0.024,11.295,0.021,6608,391,469,4.095,0.156,0.234,0.069,0.12,0.12,1.844,0.631,0.328,1.535,0.289,0.347,0.255,0.115,0.148,816.3,300.2,379.9,3.701,0.297,0.356,AAA-222-111-000-0-0,,
203904625,16 27 36.364,-24 28 33.48,1,14.213,,,328-084384,16273652-2428332,STAR,JHK,rpm,-6.4,42.5,-14,16.2,,,,,,,,,,,,,11.994,0.023,11.377,0.023,11.146,0.021,4817,604,431,2.676,1.7,0.408,-0.18,0.3,0.78,7.011,4.391,5.924,1.001,0.315,0.172,0.002,0.708,0.001,2289,1263,1922,0.606,0.624,0.39,AAA-222-111-000-0-0,,
203904870,16 27 04.107,-24 28 29.91,1,18.474,,,,16270410-2428299,STAR,J,col,,,,,,,,,,,,,,,,,16.904,0.188,13.086,0.029,10.856,0.021,4450,618,247,4.651,0.09,1.53,-0.164,0.25,0.5,0.646,3.608,0.108,0.706,0.215,0.12,2.385,1.36,2.374,735.4,4573,212.4,4.96,0.478,1.052,CAA-222-111-000-0-0,,
203905343,15 58 22.589,-24 28 22.86,1,11.392,,6783-2043-1,328-081165,15582258-2428229,STAR,gri,rpm,29.5,3.3,-4.2,3.5,,,12.556,0.257,11.326,0.102,12.036,0.03,11.377,0.04,11.116,0.06,10.014,0.022,9.652,0.022,9.544,0.021,5899,299,249,4.177,0.264,0.396,0.015,0.15,0.21,1.393,0.915,0.439,1.129,0.326,0.148,0.344,0.587,0.253,251.4,166.6,79.7,0.354,0.135,0.162,AAA-222-111-000-0-0,,
203905359,16 53 32.245,-24 28 22.65,1,12.623,,,328-088947,16533224-2428227,STAR,gri,rpm,1.1,1.9,-2.7,1.4,,,13.551,0.043,12.866,0.031,13.144,0.031,12.64,0.041,12.399,0.061,11.484,0.026,11.201,0.023,11.119,0.024,6427,332,399,4.087,0.225,0.36,0.098,0.08,0.16,1.7,1.411,0.535,1.371,0.469,0.293,0.261,0.379,0.199,653.5,552.2,231.5,0.322,0.161,0.138,AAA-222-111-000-0-0,,
203905434,16 47 38.467,-24 28 21.62,1,12.314,,,328-086679,16473846-2428216,STAR,BV,rpm,-17.2,1.8,-19.6,1.2,,,13.33,0.042,12.506,0.031,,,,,,,10.96,0.023,10.66,0.025,10.562,0.026,6074,230,192,4.231,0.135,0.216,-0.104,0.2,0.28,1.32,0.388,0.222,1.107,0.122,0.122,0.46,0.269,0.24,385.2,108.8,72.1,0.218,0.132,0.079,AAA-222-111-000-0-0,,
203905576,16 26 18.870,-24 28 19.69,1,13.942,,,,16261886-2428196,STAR,J,col,,,,,,,,,,,,,,,,,12.579,0.021,9.933,0.024,8.072,0.031,4579,318,254,2.311,0.834,0.973,-0.476,0.6,0.5,10.795,17.874,6.122,0.949,0.512,0.064,4.45E-04,0.004,4.27E-04,2501,3741,1641,11.117,1.666,1.388,AAA-221-111-000-0-0,,
203905577,16 28 25.097,-24 28 19.68,1,9.786,,,328-084389,16282509-2428198,STAR,J,rpm,-5,6.2,19.7,6.4,,,,,,,,,,,,,9.786,0.024,8.382,0.042,7.855,0.02,3865,549,457,0.577,0.875,0.625,-0.692,0.64,0.48,69.861,73.435,40.36,0.924,0.299,0.044,2.18E-06,2.83E-05,2.02E-06,3682,4244,2215,2.906,0.776,0.647,AAA-211-111-000-0-0,,
203905625,16 28 45.266,-24 28 18.99,1,12.418,,,328-084396,16284527-2428190,STAR,gri,rpm,-10.7,1.9,-25.3,2,,,14.872,0.02,13.641,0.034,14.3,0.035,13.024,0.042,11.612,0.06,9.213,0.034,8.412,0.038,7.997,0.027,4879,48,137,2.335,0.02,1.056,-1.072,0.05,0.8,10.564,10.906,0.211,0.882,0.018,0.064,7.49E-04,4.49E-05,7.28E-04,1117,1375,33.5,1,0.001,0.026,AAA-111-111-000-0-0,,
203905980,16 28 47.035,-24 28 13.83,1,14.571,,,,16284703-2428138,STAR,J,col,,,,,,,,,,,,,,,,,13.245,0.026,12.533,0.023,11.952,0.023,8013,193,338,4.026,0.115,0.115,0.034,0.22,0.06,2.178,0.352,0.303,1.929,0.047,0.128,0.172,0.072,0.051,745.8,491.3,145.4,3.856,0.018,0.378,AAA-222-111-000-0-0,,
203906160,16 24 49.180,-24 28 11.28,1,13.008,,,328-084374,16244922-2428125,STAR,J,rpm,-23.5,16.1,23.4,42.5,,,,,,,,,,,,,11.468,0.027,10.186,0.024,9.581,0.026,4758,410,164,2.741,1.024,0.384,-0.017,0.16,0.36,9.233,2.716,6.69,1.265,0.563,0.313,0.002,0.07,0.001,877.7,775.6,411.7,3.957,0.694,0.289,AAA-222-111-000-0-0,,
203906604,16 28 57.798,-24 28 04.63,1,14.272,,,328-084404,16285780-2428046,STAR,gri,rpm,-29.1,2.2,-3.3,2.4,,,16.512,0.06,14.953,0.045,15.791,0.048,14.395,0.048,13.621,0.067,11.657,0.027,11.035,0.023,10.789,0.024,3764,194,37,4.975,0.02,0.126,-0.069,0.1,0.05,0.318,0.123,0.006,0.353,0.149,0.007,10.84,0.651,5.02,72.96,28.87,2.189,0.037,0.101,0.001,AAA-222-111-sss-0-0,,
203906801,16 12 57.233,-24 28 01.34,1,15.477,,,,16125723-2428013,STAR,JHK,col,,,,,,,,,,,,,,,,,12.938,0.021,12.288,0.022,11.954,0.023,6471,792,440,4.093,0.2,0.15,0.013,0.15,0.15,1.697,0.301,0.472,1.372,0.231,0.323,0.265,0.289,0.098,804.9,150.4,249.6,2.31,0.388,0.323,AAA-222-111-000-0-0,,
203907133,16 15 25.497,-24 27 56.74,1,11.507,,,328-083822,16152550-2427567,STAR,gri,rpm,-12.7,0.9,-7.8,0.9,,,12.378,0.04,11.731,0.03,12.035,0.03,11.546,0.04,11.28,0.06,10.135,0.022,9.88,0.024,9.768,0.023,6470,268,322,4.065,0.234,0.234,0.038,0.15,0.18,1.73,0.673,0.415,1.397,0.227,0.189,0.23,0.312,0.132,348.8,134.5,83,0.328,0.111,0.155,AAA-222-111-000-0-0,,
203907143,16 25 24.317,-24 27 56.57,1,7.784,80462,6798-539-1,328-084378,16252430-2427565,STAR,BV,plx,-2.53,1.02,-25.82,0.61,8.47,0.85,8.7,0.018,7.948,0.012,,,,,,,5.344,0.02,,,,,5987,247,445,3.688,0.124,0.217,0.023,0.09,0.18,3.008,0.583,0.661,1.529,0.191,0.344,0.054,0.038,0.029,118.1,11.85,11.85,0.222,0.144,0.144,AEE-111-111-000-0-0,,
203907224,16 54 04.373,-24 27 55.30,1,12.149,,,328-089141,16540437-2427553,STAR,gri,rpm,-7.4,1.2,9.4,2,,,13.071,0.041,12.369,0.031,12.651,0.031,12.148,0.04,11.933,0.06,10.948,0.026,10.596,0.023,10.581,0.023,5940,229,183,4.347,0.12,0.312,-0.045,0.12,0.21,1.127,0.572,0.192,1.088,0.161,0.134,0.67,0.455,0.455,335.9,153.2,70.3,0.18,0.07,0.07,AAA-222-111-000-0-0,,
203907364,16 54 31.048,-24 27 53.18,1,11.711,,6814-1264-1,328-089306,16543104-2427532,STAR,gri,plx,4.4,3.2,-8.1,3,,,12.434,0.271,12.117,0.262,12.201,0.03,11.727,0.04,11.502,0.06,10.609,0.024,10.314,0.022,10.273,0.024,6212,294,147,3.831,0.196,0.112,-0.003,0.12,0.12,2.32,0.463,0.521,1.465,0.209,0.149,0.109,0.092,0.043,633.2,155.1,155.1,0.243,0.097,0.054,AAA-222-111-000-0-0,,
203907608,16 29 02.874,-24 27 49.47,1,12.617,,,328-084410,16290288-2427494,STAR,J,,-14.7,7.1,-32.3,7.6,,,,,,,,,,,,,10.985,0.043,10.245,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,AAE-222-111-000-0-0,4.6,
203907612,16 29 37.013,-24 27 49.35,1,14.242,,,328-084438,16293702-2427495,STAR,J,rpm,-3.2,2.8,4.8,3.2,,,,,,,,,,,,,12.904,0.026,12.172,0.026,11.904,0.024,4825,330,275,2.359,0.87,0.435,-0.631,0.66,0.55,9.86,5.984,5.661,0.955,0.256,0.075,7.76E-04,0.013,5.92E-04,4010,2722,2260,1.061,0.421,0.351,AAA-222-111-000-0-0,,
203908052,16 27 30.180,-24 27 43.37,1,16.767,,,,16273018-2427433,STAR,J,col,,,,,,,,,,,,,,,,,15.321,0.04,11.515,0.023,9.024,0.019,4533,565,353,4.639,0.114,1.558,-0.164,0.25,0.55,0.657,3.816,0.138,0.7,0.214,0.134,2.32,1.495,2.31,856.9,5863,280.2,4.776,0.6,1.56,AAA-222-111-000-2-0,,
203908187,16 26 07.640,-24 27 41.37,1,16.075,,,,16260763-2427413,STAR,J,col,,,,,,,,,,,,,,,,,14.68,0.033,11.848,0.024,10.406,0.021,4554,343,412,2.015,0.738,0.984,-0.546,0.64,0.48,13.423,30.677,6.491,0.948,0.357,0.069,2.84E-04,0.003,2.76E-04,3516,4355,2378,10.549,1.278,1.598,AAA-222-111-000-0-0,,
203908230,16 50 52.860,-24 27 40.75,1,12.407,,,328-087951,16505286-2427407,STAR,BV,rpm,-1.8,1.1,-4.9,1.4,,,13.193,0.042,12.536,0.031,,,,,,,11.196,0.026,10.864,0.025,10.838,0.021,6098,220,183,3.999,0.282,0.235,0.026,0.15,0.18,1.684,0.802,0.467,1.244,0.266,0.19,0.2,0.297,0.119,561.2,249.2,172.6,0.256,0.129,0.092,AAA-222-111-000-0-0,,
203908611,16 24 15.874,-24 27 35.55,1,12.387,,,328-084370,16241586-2427352,STAR,J,rpm,-6.6,2.3,-30.4,2.6,,,,,,,,,,,,,10.717,0.026,9.569,0.021,9.232,0.023,4867,120,1110,1.905,1.736,1.736,-1.461,1.2,0.09,12.445,84.605,9.49,0.833,0.126,0.033,2.08E-04,0.029,2.07E-04,2362,1946,1973,2.72,0.185,1.786,AAA-222-111-000-0-0,,
203908645,16 29 26.073,-24 27 34.95,1,15.107,,,328-084428,16292608-2427349,STAR,gri,rpm,-19.2,2.5,-7.3,2.7,,,17.123,0.1,15.602,0.056,16.302,0.056,15.104,0.057,14.594,0.082,12.852,0.023,12.341,0.022,12.143,0.026,5719,275,229,4.417,0.066,0.286,-0.095,0.24,0.24,1.028,0.4,0.13,0.99,0.052,0.094,0.894,0.301,0.564,541.4,206.6,63.95,1.01,0.156,0.156,AAA-222-111-000-0-0,,
203908658,16 24 40.970,-24 27 34.75,1,13.566,,,,16244096-2427347,STAR,J,col,,,,,,,,,,,,,,,,,12.149,0.035,10.908,0.036,10.447,0.026,4368,216,346,1.505,0.8,0.6,-0.527,0.56,0.48,24.956,21.088,14.369,0.947,0.329,0.063,4.37E-05,6.74E-04,3.83E-05,4936,2960,3180,2.859,0.368,0.515,AAA-222-111-000-0-0,,
203908921,15 57 59.105,-24 27 30.65,1,12.343,,,328-081113,15575910-2427306,STAR,gri,rpm,-3.8,1.6,0.3,1.2,,,13.423,0.11,12.577,0.02,12.895,0.031,12.367,0.041,12.106,0.061,11.128,0.024,10.82,0.025,10.692,0.019,6307,320,320,3.972,0.24,0.288,0.026,0.12,0.18,1.867,0.951,0.542,1.391,0.334,0.278,0.167,0.243,0.11,597.6,332.2,184.2,0.348,0.114,0.16,AAA-222-111-000-0-0,,
203909052,16 21 53.742,-24 27 28.67,1,15.397,,,328-084297,16215373-2427286,STAR,JHK,rpm,2.8,3.6,-7.4,7.7,,,,,,,,,,,,,12.85,0.023,12.046,0.022,11.777,0.025,4627,301,251,2.258,0.528,0.616,-0.54,0.56,0.42,11.175,10.04,4.625,0.946,0.227,0.053,5.23E-04,0.003,4.42E-04,4065,4064,1587,1.215,0.33,0.396,AAA-222-111-000-0-0,,
203909356,16 26 07.043,-24 27 24.18,1,16.792,,,,16260704-2427241,STAR,J,col,,,,,,,,,,,,,,,,,15.345,0.045,12.377,0.024,10.644,0.023,4445,530,141,4.674,0.065,1.209,-0.069,0.16,0.44,0.627,2.648,0.1,0.692,0.203,0.113,2.578,1.064,2.556,691.8,2892,158.2,5.278,0.146,0.642,AAA-222-111-000-0-0,,
203909577,16 27 28.446,-24 27 21.03,1,17.216,,,,16272844-2427210,EXTENDED,J,,,,,,,,,,,,,,,,,,15.739,0.119,,,10.101,0.03,,,,,,,,,,,,,,,,,,,,,,,,,BEA-222-111-000-1-0,3.3,
203909699,16 29 21.997,-24 27 19.43,1,13.169,,,328-084426,16292199-2427194,STAR,gri,rpm,-3.2,1.7,-1.7,1.8,,,15.031,0.02,13.772,0.034,14.442,0.036,13.253,0.042,12.623,0.062,10.923,0.023,10.357,0.022,10.17,0.021,5117,259,388,2.436,0.042,0.14,-0.829,0.7,0.5,9.66,2.323,0.561,0.914,0.442,0.044,0.001,6.53E-05,4.47E-04,1784,447.4,128.2,0.786,0.266,0.311,AAA-222-111-000-0-0,,
203909893,16 28 24.784,-24 27 16.42,1,14.783,,,,16282478-2427164,STAR,J,col,,,,,,,,,,,,,,,,,13.457,0.027,12.364,0.024,12.02,0.021,4490,212,177,1.792,0.616,0.28,-0.677,0.42,0.35,18.958,8.119,8.492,0.934,0.064,0.045,1.11E-04,6.04E-04,6.72E-05,7202,2694,3387,2.261,0.227,0.272,AAA-222-111-000-0-0,,
203909894,16 53 18.364,-24 27 16.36,1,13.999,,,328-088869,16531835-2427161,STAR,JHK,rpm,13.6,4.5,-101.1,2.7,,,,,,,,,,,,,11.672,0.022,11.045,0.025,10.79,0.023,3939,699,381,4.881,0.15,0.175,-0.238,0.35,0.63,0.38,0.178,0.137,0.393,0.2,0.167,7.342,7.307,4.137,121.2,101.9,55.35,0.073,0.072,0.045,AAA-222-111-000-0-0,,
203909943,16 27 04.575,-24 27 15.66,1,18.012,,,,16270457-2427156,STAR,J,col,,,,,,,,,,,,,,,,,16.476,0.136,13.033,0.029,11.219,0.021,4454,530,265,4.666,0.084,1.484,-0.109,0.2,0.52,0.627,3.273,0.102,0.707,0.215,0.143,2.534,1.319,2.52,768.5,4690,197.5,5.105,0.37,0.888,BAA-222-111-000-0-0,,
203910454,16 14 14.840,-24 27 08.14,1,15.012,,,,16141484-2427081,STAR,JHK,col,,,,,,,,,,,,,,,,,12.47,0.026,11.857,0.03,11.48,0.025,7102,371,595,4.047,0.14,0.252,0.038,0.2,0.24,1.881,0.888,0.39,1.585,0.346,0.189,0.21,0.143,0.127,677.8,310.5,69.25,2.622,0.096,0.4,AAA-222-111-000-0-0,,
203910566,16 54 09.671,-24 27 06.30,1,12.366,,,328-089174,16540967-2427063,STAR,gri,rpm,5.6,1.9,-3.1,1.7,,,13.292,0.042,12.657,0.031,12.886,0.031,12.415,0.041,12.143,0.061,11.189,0.023,10.823,0.022,10.733,0.023,6021,216,120,4.156,0.27,0.27,-0.15,0.2,0.2,1.335,0.638,0.339,1.092,0.216,0.077,0.423,0.503,0.258,439.2,195,115.9,0.233,0.071,0.059,AAA-222-111-000-0-0,,
203910604,16 04 07.130,-24 27 05.76,1,11.688,,6784-486-1,328-082038,16040713-2427055,STAR,gri,rpm,-7.4,2.9,1.4,2.7,,,11.756,0.101,11.508,0.142,11.856,0.03,11.632,0.04,11.535,0.01,10.742,0.027,10.612,0.027,10.496,0.026,7621,679,485,4.06,0.12,0.2,0.062,0.16,0.08,2.013,0.711,0.311,1.825,0.259,0.259,0.21,0.112,0.113,650.1,202.2,131.3,0.374,0.174,0.145,AAA-222-111-000-0-0,,
203910995,16 17 32.238,-24 26 59.83,1,13.071,,,328-083993,16173221-2426599,STAR,J,rpm,2.5,6.4,-20.2,6.5,,,,,,,,,,,,,11.546,0.023,10.858,0.023,10.492,0.019,6585,784,261,4.008,0.06,0.348,0.096,0.05,0.16,1.935,1.658,0.063,1.48,0.689,0.073,0.189,0.053,0.141,447.5,403.3,86.27,2.558,0.546,0.273,AAA-222-111-000-0-0,,
203911100,16 49 56.076,-24 26 58.03,1,15.99,,,,16495607-2426580,STAR,JHK,col,,,,,,,,,,,,,,,,,13.535,0.029,12.882,0.03,12.605,0.032,4838,826,1157,3.603,1.185,1.422,-0.289,0.35,0.63,2.455,8.512,2.153,0.873,0.175,0.561,0.063,6.905,0.062,1408,4695,1273,0.716,0.862,0.539,AAA-222-111-000-0-0,,
203911446,16 28 55.651,-24 26 53.22,1,14.757,,,328-084402,16285565-2426531,STAR,JHK,rpm,-8.8,2.6,-16.2,2.8,,,,,,,,,,,,,12.364,0.027,11.738,0.023,11.459,0.021,5781,417,185,4.388,0.08,0.368,0.072,0.09,0.39,1.079,0.53,0.17,1.067,0.034,0.112,0.81,0.308,0.572,383.9,257.9,26.45,1.692,0.09,0.324,AAA-222-111-000-0-0,,
203911473,16 25 19.247,-24 26 52.72,1,9.818,,6798-544-1,328-084376,16251923-2426526,STAR,BV,rpm,-20.2,2.4,-27.4,2.2,,,10.975,0.073,10.049,0.043,,,,,,,8.363,0.024,7.982,0.049,7.798,0.026,5609,618,441,3.901,0.55,0.3,-0.027,0.09,0.27,1.874,1.148,0.883,1.138,0.441,0.189,0.156,0.899,0.106,164.4,95.69,75.23,0.234,0.252,0.14,AAA-111-111-000-0-0,,
203911624,16 29 06.535,-24 26 50.41,1,14.959,,,328-084414,16290654-2426503,STAR,JHK,rpm,-12.6,3,-4,3.4,,,,,,,,,,,,,12.072,0.026,11.16,0.022,10.89,0.019,4191,221,221,1.272,0.416,0.096,-0.609,0.54,0.45,36.293,4.335,12.115,0.947,0.085,0.064,1.83E-05,5.42E-05,4.73E-06,8717,1041,2910,0.939,0.372,0.372,AAA-222-111-000-0-0,,
203911712,16 49 53.157,-24 26 48.97,1,9.192,82370,6813-651-1,328-087583,16495316-2426487,STAR,BV,plx,-276.32,1.54,-105.83,1.25,29.16,1.53,10.642,0.075,9.422,0.035,,,,,,,7.561,0.023,7.04,0.026,6.888,0.016,4790,76,95,4.625,0.027,0.02,0.022,0.12,0.16,0.72,0.014,0.031,0.798,0.019,0.029,2.135,0.228,0.128,34.29,1.799,1.799,0,0,0,AAA-111-111-000-0-0,,
203911733,16 47 35.560,-24 26 48.74,1,12.21,,,328-086665,16473556-2426486,STAR,BV,rpm,-1.2,2.1,-27.9,2.5,,,13.219,0.042,12.4,0.031,,,,,,,10.759,0.022,10.381,0.022,10.317,0.025,5797,225,270,4.333,0.174,0.377,-0.065,0.16,0.32,1.105,0.662,0.231,1.005,0.138,0.099,0.658,0.584,0.473,282.7,141.3,74.09,0.224,0.214,0.107,AAA-222-111-000-0-0,,
203911770,16 46 39.940,-24 26 48.23,1,10.528,,6813-244-1,328-086393,16463993-2426483,STAR,BV,rpm,-66.4,2.8,-86.4,2.5,,,11.48,0.095,10.703,0.077,,,,,,,9.142,0.03,8.754,0.023,8.718,0.023,5811,298,358,4.42,0.126,0.378,-0.472,0.4,0.48,0.937,0.545,0.163,0.855,0.1,0.1,1.057,0.525,0.81,149.7,71.4,42.53,0.149,0.19,0.073,AAA-112-111-000-0-0,,
203911919,16 12 14.277,-24 26 46.20,1,12.57,,6797-134-1,328-083360,16121426-2426461,STAR,gri,rpm,-7.9,3.1,-8.7,3.1,,,13.025,0.271,12.531,0.212,13.088,0.031,12.569,0.041,12.348,0.061,11.403,0.024,11.068,0.022,11.001,0.023,6033,188,150,4.146,0.252,0.21,-0.064,0.18,0.27,1.458,0.513,0.38,1.128,0.204,0.146,0.355,0.396,0.211,494.6,172.6,128,0.218,0.083,0.069,AAA-222-111-000-0-0,,
203911955,16 29 01.302,-24 26 45.64,1,14.86,,,328-084409,16290130-2426456,STAR,JHK,rpm,-8.3,3.7,-32.8,3.4,,,,,,,,,,,,,12.56,0.026,11.8,0.027,11.581,0.024,4241,500,278,4.745,0.09,0.144,0.04,0.12,0.21,0.55,0.18,0.101,0.605,0.174,0.109,3.569,1.833,1.571,201.2,70.71,52.32,0.447,0.434,0.181,AAA-222-111-000-0-0,,
203912136,16 11 03.609,-24 26 42.94,1,16.264,,,,16110360-2426429,STAR,J,col,,,,,,,,,,,,,,,,,14.855,0.036,14.135,0.04,13.702,0.051,5579,536,1932,4.178,0.64,0.896,-0.078,0.2,0.6,1.089,1.652,0.817,0.934,0.294,0.589,0.387,7.888,0.369,1150,1720,899.4,1.982,0.503,1.308,AAA-222-111-000-0-0,,
203912155,16 29 09.215,-24 26 42.47,1,13.565,,,328-084419,16290921-2426425,STAR,gri,rpm,-6.1,2.2,-2.3,2.3,,,16.491,0.06,14.449,0.039,15.603,0.045,13.638,0.044,12.692,0.062,10.388,0.024,9.389,0.022,9.096,0.024,3715,133,44,0.541,0.384,0.24,-0.494,0.3,0.25,80.213,30.308,27.896,0.956,0.071,0.051,1.51E-06,4.28E-06,8.57E-07,8076,2252,2931,0.668,0.152,0.095,AAA-222-111-000-0-0,,
203912192,16 26 27.810,-24 26 41.82,1,15.618,,,,16262780-2426418,STAR,J,col,,,,,,,,,,,,,,,,,14.256,0.035,12.951,0.026,12.092,0.03,5987,334,668,4.202,0.255,0.459,-0.082,0.2,0.44,1.269,1.134,0.379,1.02,0.274,0.228,0.425,0.642,0.344,1493,720.6,758.2,5.548,0.378,0.68,AAA-222-111-000-0-0,,
203912530,16 28 38.338,-24 26 37.14,1,13.465,,,328-084392,16283834-2426371,STAR,J,rpm,-8.4,6.3,-5.5,4,,,,,,,,,,,,,12.029,0.027,11.066,0.023,10.654,0.024,4762,246,246,2.397,0.42,0.084,-0.293,0.42,0.42,10.757,1.48,3.995,1.078,0.278,0.167,8.26E-04,0.003,2.08E-04,2073,380.6,551.1,2.359,0.338,0.282,AAA-222-111-000-0-0,,
203912637,16 26 32.526,-24 26 35.45,1,18.504,,,,16263252-2426354,STAR,J,col,,,,,,,,,,,,,,,,,16.931,0.177,14.462,0.046,13.196,0.031,4414,265,79,4.679,0.063,0.045,-0.044,0.15,0.39,0.626,0.045,0.081,0.691,0.042,0.101,2.731,0.953,0.449,679.7,139.7,130.8,5.367,0.107,0.481,CAA-222-111-000-0-0,,
203912674,16 25 39.581,-24 26 34.91,1,13.352,,,,16253958-2426349,STAR,J,col,,,,,,,,,,,,,,,,,11.893,0.024,10.047,0.024,8.954,0.021,5048,869,543,2.805,1.316,0.94,-0.351,0.45,0.63,4.973,9.205,3.826,0.958,0.301,0.089,0.003,0.373,0.003,1658,4207,985.4,7.104,0.75,0.9,AAA-222-111-000-2-0,,
203912851,16 28 03.724,-24 26 31.93,1,8.554,,,328-084388,16280373-2426319,STAR,J,rpm,0.4,4.4,6.3,4.5,,,,,,,,,,,,,8.554,0.032,7.142,0.049,6.504,0.018,3730,331,331,0.513,0.959,0.685,-0.179,0.42,0.63,81.279,84.289,51.261,1.047,0.324,0.162,1.57E-06,3.54E-05,1.41E-06,2744,2976,1608,2.946,0.466,0.543,AAA-111-111-000-0-0,,
203912855,16 28 48.704,-24 26 31.79,1,15.828,,,,16284870-2426317,STAR,J,col,,,,,,,,,,,,,,,,,14.451,0.034,13.666,0.029,13.101,0.037,6328,247,371,4.126,0.084,0.02,0.264,0.05,0.24,1.93,0.039,0.373,1.802,0.036,0.539,0.252,0.131,0.015,1319,39.57,228,3.881,0.001,0.81,AAA-222-111-000-0-0,,
203912953,16 20 08.447,-24 26 30.54,1,15.301,,,328-084243,16200843-2426304,STAR,JHK,rpm,15.8,6.4,1.8,3.1,,,,,,,,,,,,,12.855,0.024,12.189,0.024,11.929,0.021,5003,842,468,3.283,1.104,1.104,-0.321,0.42,0.77,2.957,7.7,2.136,0.936,0.26,0.13,0.021,0.954,0.021,1440,3539,1023,1.015,0.832,0.52,AAA-222-111-000-0-0,,
