EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
201209030,12 07 25.948,-03 53 26.93,1,14.854,,,431-055865,12072594-0353269,,STAR,gri,rpm,-30.600,3.400,5.100,4.200,,,15.882,0.060,15.083,0.030,,,15.409,0.050,14.844,0.070,14.617,0.070,,,13.626,0.027,13.170,0.033,13.080,0.037,,,,,,,,,5289,158,158,4.584,0.054,0.045,-0.591,0.360,0.300,0.716,0.075,0.068,0.741,0.085,0.061,1.940,0.514,0.406,621.300,97.980,71.370,0.028,0.015,0.007,,,
201209031,12 16 51.567,-03 53 26.91,1,15.776,,,431-056091,12165157-0353270,,STAR,JHK,rpm,-33.600,8.100,4.300,7.800,,,,,,,,,,,,,,,,,13.607,0.029,13.014,0.027,12.774,0.030,,,,,,,,,3648,174,116,4.977,0.060,0.080,-0.009,0.150,0.180,0.298,0.077,0.052,0.315,0.086,0.086,11.490,4.010,3.934,154.900,53.870,34.110,0.022,0.008,0.006,,,
201209097,12 17 02.707,-03 53 21.34,1,14.458,,,431-056095,12170270-0353213,,STAR,gri,rpm,-5.500,3.400,1.100,4.200,,,15.469,0.110,14.717,0.070,,,15.031,0.010,14.469,0.020,14.212,0.050,,,13.108,0.023,12.651,0.023,12.557,0.030,,,,,,,,,5247,83,83,3.063,0.405,0.648,-1.156,0.250,0.950,4.370,4.862,1.876,0.871,0.019,0.065,0.010,0.030,0.009,2784.000,3140.000,1047.000,0.030,0.014,0.010,,,
201209102,12 19 32.008,-03 53 21.07,1,13.592,,,431-056162,12193200-0353209,,STAR,gri,rpm,-21.700,2.300,-7.400,2.800,,,14.389,0.040,13.764,0.030,,,14.011,0.010,13.601,0.020,13.412,0.020,,,12.593,0.024,12.254,0.022,12.237,0.030,,,,,,,,,5826,117,70,4.076,0.434,0.310,-0.887,0.420,0.300,1.399,0.550,0.594,0.868,0.043,0.096,0.307,0.940,0.214,903.900,268.100,431.700,0.034,0.010,0.012,,,
201209176,12 15 14.670,-03 53 14.58,1,14.017,,,431-056048,12151467-0353146,,STAR,gri,rpm,51.500,3.400,-51.700,4.100,,,15.426,0.040,14.398,0.040,,,14.917,0.030,13.979,0.030,13.632,0.100,,,12.368,0.026,11.780,0.023,11.711,0.030,,,,,,,,,4593,55,74,4.685,0.045,0.025,-0.308,0.120,0.270,0.599,0.043,0.059,0.648,0.042,0.058,2.900,0.668,0.339,238.800,24.980,29.660,0.030,0.009,0.009,,,
201209263,12 17 11.952,-03 53 06.08,1,14.845,,,431-056099,12171194-0353061,,STAR,gri,rpm,10.300,3.300,-23.200,4.200,,,16.276,0.080,15.266,0.030,,,15.743,0.020,14.832,0.030,14.460,0.050,,,13.359,0.027,12.809,0.029,12.677,0.029,,,,,,,,,4687,74,74,4.654,0.040,0.025,-0.184,0.160,0.280,0.652,0.040,0.052,0.708,0.053,0.053,2.487,0.435,0.270,433.200,35.280,44.970,0.031,0.016,0.008,,,
201209297,12 03 33.956,-03 53 02.22,1,18.390,,,,12033395-0353022,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.826,0.140,16.211,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201209322,12 11 28.485,-03 53 00.07,1,17.865,,,,12112848-0353000,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.342,0.136,15.898,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201209362,12 07 47.742,-03 52 57.18,1,12.837,,,431-055874,12074773-0352571,,STAR,gri,rpm,-32.400,2.500,10.900,3.200,,,13.965,0.010,13.097,0.020,,,13.494,0.040,12.826,0.030,12.556,0.010,,,11.516,0.027,11.108,0.029,10.989,0.023,,,,,,,,,5124,142,61,4.548,0.065,0.897,-0.273,0.300,0.360,0.811,1.687,0.114,0.876,0.065,0.142,1.510,0.574,1.460,260.300,525.800,41.290,0.025,0.013,0.007,,,
201209473,12 17 15.834,-03 52 48.23,1,13.673,,,431-056101,12171582-0352483,,STAR,gri,rpm,0.100,2.300,-3.100,2.900,,,14.394,0.030,13.844,0.020,,,14.052,0.020,13.702,0.020,13.510,0.020,,,12.734,0.027,12.453,0.024,12.351,0.026,,,,,,,,,6067,103,138,4.194,0.192,0.288,-0.553,0.300,0.540,1.268,0.477,0.303,0.901,0.131,0.082,0.461,0.368,0.301,825.500,328.800,156.100,0.029,0.014,0.006,,,
201209562,12 11 50.085,-03 52 40.50,1,17.642,,,,12115008-0352404,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.796,0.076,15.133,0.081,15.060,0.138,,,,,,,,,4024,493,352,4.838,0.150,0.150,-0.254,0.250,0.400,0.416,0.152,0.147,0.475,0.149,0.209,5.690,6.816,2.738,677.900,391.600,285.700,0.028,0.015,0.007,,,
201209647,12 00 53.838,-03 52 34.14,1,11.380,,4942-879-1,431-055701,12005384-0352341,,STAR,gri,plx,-111.600,2.700,41.500,2.800,,,13.023,0.456,11.348,0.126,,,11.883,0.020,11.339,0.010,11.165,0.210,,,10.058,0.023,9.593,0.024,9.583,0.023,,,,,,,,,5347,85,64,4.607,0.024,0.020,-0.709,0.150,0.180,0.693,0.029,0.028,0.714,0.030,0.021,2.113,0.214,0.164,114.900,5.462,5.462,0.018,0.008,0.004,,,
201209664,12 18 00.003,-03 52 33.16,1,17.843,,,,12180000-0352331,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.322,0.114,15.588,0.130,15.125,0.163,,,,,,,,,3803,473,338,4.948,0.150,0.175,-0.204,0.250,0.400,0.293,0.161,0.104,0.327,0.212,0.151,9.496,13.180,5.519,602.800,471.600,264.600,0.028,0.014,0.008,,,
201209689,12 06 35.818,-03 52 30.98,1,14.059,,,431-055840,12063580-0352308,,STAR,gri,rpm,13.200,3.200,-5.100,4.000,,,14.983,0.010,14.250,0.030,,,14.554,0.020,14.062,0.030,13.847,0.040,,,12.920,0.028,12.469,0.022,12.429,0.029,,,,,,,,,5396,151,130,3.258,0.840,0.840,-1.231,0.600,0.720,2.645,4.092,1.607,0.855,0.034,0.054,0.017,0.291,0.016,1812.000,2636.000,1074.000,0.027,0.010,0.005,,,
201209700,12 18 26.259,-03 52 29.94,1,13.850,,,431-056134,12182625-0352298,,STAR,gri,rpm,-1.200,2.500,-13.900,3.100,,,14.728,0.020,14.053,0.030,,,14.314,0.040,13.874,0.020,13.651,0.020,,,12.861,0.027,12.498,0.024,12.419,0.029,,,,,,,,,5598,130,163,3.828,0.693,0.539,-0.940,0.600,0.500,1.767,1.442,1.045,0.859,0.052,0.072,0.118,1.359,0.101,1158.000,893.500,666.800,0.026,0.013,0.005,,,
201209744,12 19 51.773,-03 52 26.18,1,16.377,,,,12195177-0352261,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.235,0.029,13.662,0.031,13.410,0.028,,,,,,,,,3582,173,208,5.023,0.098,0.070,-0.034,0.160,0.200,0.252,0.069,0.072,0.241,0.102,0.085,15.240,11.550,5.056,163.900,58.730,57.150,0.022,0.011,0.007,,,
201209826,12 01 25.560,-03 52 20.83,1,14.781,,,431-055711,12012556-0352207,,STAR,gri,rpm,-186.900,8.000,-33.300,8.000,,,17.101,0.160,15.628,0.040,,,16.386,0.050,15.126,0.040,14.093,0.150,,,12.093,0.023,11.563,0.027,11.323,0.025,,,,,,,,,3600,111,155,5.003,0.066,0.066,-0.013,0.180,0.120,0.266,0.061,0.050,0.266,0.085,0.071,13.060,6.797,3.378,74.670,22.190,22.800,0.011,0.006,0.003,,,
201209849,12 16 41.864,-03 52 18.63,1,13.839,,,431-056086,12164186-0352185,,STAR,gri,rpm,-13.300,2.400,1.400,2.900,,,14.567,0.020,13.983,0.020,,,14.197,0.020,13.832,0.020,13.685,0.020,,,12.804,0.023,12.510,0.026,12.454,0.021,,,,,,,,,6057,97,97,4.208,0.170,0.272,-0.626,0.350,0.350,1.216,0.369,0.241,0.892,0.132,0.044,0.488,0.410,0.304,833.700,271.400,174.500,0.031,0.013,0.009,,,
201209947,12 04 48.256,-03 52 10.51,1,11.103,,4942-950-1,431-055796,12044826-0352106,,STAR,gri,plx,-22.900,2.300,-13.200,2.500,,,11.571,0.087,11.069,0.089,,,11.322,0.030,11.030,0.030,10.925,0.040,,,10.075,0.021,9.826,0.022,9.775,0.023,,,,,,,,,6324,127,127,4.163,0.115,0.138,-0.211,0.240,0.400,1.424,0.257,0.184,1.161,0.136,0.218,0.382,0.183,0.143,302.000,65.990,65.990,0.025,0.012,0.006,,,
201210031,12 01 53.854,-03 52 02.63,1,14.986,,,431-055723,12015384-0352025,,STAR,gri,rpm,-10.200,3.500,4.200,4.200,,,16.184,0.080,15.259,0.040,,,15.737,0.050,14.874,0.020,14.664,0.190,,,13.459,0.026,12.908,0.026,12.868,0.033,,,,,,,,,4808,95,76,4.619,0.040,0.048,-0.160,0.200,0.280,0.696,0.073,0.066,0.754,0.080,0.067,2.195,0.414,0.411,496.800,76.760,50.750,0.027,0.014,0.008,,,
201210093,12 19 58.824,-03 51 56.96,1,14.442,,,431-056173,12195882-0351568,,STAR,gri,rpm,-14.800,3.400,-6.600,4.200,,,15.463,0.050,14.720,0.020,,,15.050,0.020,14.478,0.020,14.182,0.070,,,13.154,0.026,12.676,0.023,12.608,0.028,,,,,,,,,5246,83,62,3.436,0.372,0.744,-1.019,0.420,0.700,2.799,3.125,0.940,0.881,0.021,0.074,0.033,0.083,0.030,1954.000,2276.000,586.000,0.031,0.013,0.009,,,
201210100,12 00 43.146,-03 51 56.52,1,12.705,,,431-055695,12004314-0351563,,STAR,gri,rpm,-16.800,1.600,21.100,2.500,,,13.339,0.010,12.766,0.040,,,12.966,0.020,12.622,0.030,12.593,0.190,,,11.465,0.022,11.158,0.023,11.065,0.019,,,,,,,,,6117,119,119,4.231,0.135,0.216,-0.423,0.250,0.350,1.235,0.333,0.194,0.980,0.115,0.115,0.447,0.269,0.216,483.300,99.090,82.230,0.030,0.010,0.008,,,
201210120,12 12 09.335,-03 51 54.73,1,17.962,,,,12120933-0351547,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.431,0.156,15.728,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201210175,12 13 33.825,-03 51 48.61,1,16.216,,,,12133382-0351486,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.994,0.024,13.455,0.029,13.145,0.029,,,,,,,,,3461,131,183,5.074,0.065,0.065,-0.017,0.150,0.180,0.208,0.051,0.041,0.192,0.068,0.049,20.320,9.391,6.423,117.400,37.360,28.340,0.018,0.008,0.005,,,
201210190,12 15 21.359,-03 51 47.26,1,15.237,,,431-056053,12152136-0351472,,STAR,gri,rpm,-35.000,3.500,-52.700,4.900,,,17.476,0.220,16.167,0.020,,,16.779,0.070,15.478,0.050,14.577,0.070,,,12.936,0.028,12.251,0.023,12.059,0.025,,,,,,,,,3754,90,60,4.902,0.050,0.025,0.051,0.120,0.080,0.371,0.028,0.042,0.408,0.035,0.049,7.798,2.019,1.006,144.300,20.620,18.040,0.021,0.012,0.005,,,
201210215,12 02 05.605,-03 51 45.33,1,18.531,,,,12020560-0351453,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.990,0.098,15.468,0.122,15.003,0.152,,,,,,,,,3730,746,339,4.959,0.144,0.240,-0.204,0.250,0.450,0.290,0.240,0.101,0.321,0.265,0.147,10.940,11.400,7.448,473.500,576.300,205.400,0.028,0.014,0.007,,,
201210220,12 16 56.243,-03 51 45.08,1,14.083,,,431-056093,12165624-0351451,,STAR,gri,rpm,-3.400,3.400,-5.000,4.100,,,15.201,0.010,14.369,0.020,,,14.740,0.040,14.091,0.030,13.801,0.070,,,12.726,0.027,12.219,0.026,12.124,0.024,,,,,,,,,5029,100,80,2.766,0.738,0.861,-0.875,0.350,0.980,5.530,8.923,3.103,0.886,0.056,0.079,0.005,0.033,0.004,2738.000,4036.000,1304.000,0.029,0.014,0.009,,,
201210292,12 17 58.238,-03 51 38.69,1,17.859,,,,12175823-0351386,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.336,0.143,15.656,0.199,15.021,0.170,,,,,,,,,3756,609,338,4.970,0.130,0.208,-0.254,0.250,0.450,0.295,0.209,0.106,0.323,0.237,0.148,10.910,11.890,7.024,599.600,620.200,267.800,0.027,0.014,0.008,,,
201210336,12 11 14.728,-03 51 35.42,1,14.887,,,431-055949,12111472-0351353,,STAR,gri,rpm,-5.300,2.500,-1.100,3.000,,,15.610,0.050,14.989,0.060,,,15.189,0.030,14.757,0.100,14.757,0.240,,,13.606,0.024,13.255,0.023,13.099,0.033,,,,,,,,,5709,185,185,4.409,0.100,0.560,-0.339,0.250,0.600,0.981,0.844,0.148,0.901,0.083,0.069,0.926,0.428,0.787,933.400,780.800,171.200,0.031,0.016,0.011,,,
201210515,12 12 55.200,-03 51 19.05,1,13.571,,,431-055990,12125519-0351190,,STAR,gri,rpm,-29.700,1.900,5.200,2.300,,,14.323,0.010,13.696,0.030,,,13.925,0.020,13.522,0.030,13.420,0.120,,,12.449,0.024,12.105,0.027,12.032,0.029,,,,,,,,,5957,71,95,4.391,0.085,0.221,-0.568,0.300,0.360,0.990,0.367,0.159,0.878,0.103,0.103,0.829,0.383,0.470,567.200,208.600,100.800,0.032,0.016,0.010,,,
201210532,12 14 17.508,-03 51 17.30,1,13.520,,,431-056022,12141750-0351173,,STAR,gri,rpm,-16.000,1.800,2.700,2.200,,,14.083,0.020,13.570,0.020,,,13.744,0.020,13.446,0.020,13.355,0.060,,,12.460,0.026,12.158,0.023,12.138,0.023,,,,,,,,,6229,125,100,4.154,0.162,0.162,-0.844,0.480,0.300,1.314,0.223,0.234,0.878,0.139,0.035,0.386,0.304,0.151,798.500,146.600,142.600,0.027,0.013,0.006,,,
201210540,12 16 12.417,-03 51 16.91,1,14.027,,,431-056074,12161242-0351169,,STAR,gri,rpm,7.200,3.000,-11.400,3.500,,,14.854,0.020,14.219,0.020,,,14.457,0.020,14.026,0.030,13.843,0.060,,,12.884,0.027,12.566,0.023,12.520,0.030,,,,,,,,,5928,93,140,4.323,0.144,0.312,-0.353,0.250,0.400,1.104,0.451,0.213,0.923,0.125,0.104,0.662,0.505,0.428,793.400,308.900,166.100,0.030,0.014,0.009,,,
201210547,12 12 47.099,-03 51 16.01,1,12.015,,4943-869-1,431-055985,12124710-0351162,,STAR,gri,plx,-26.900,3.600,-20.600,4.000,,,12.673,0.314,11.693,0.186,,,12.461,0.020,11.920,0.020,11.823,0.120,,,10.681,0.022,10.352,0.022,10.256,0.023,,,,,,,,,5599,91,91,4.509,0.040,0.040,-0.260,0.250,0.250,0.860,0.076,0.084,0.872,0.092,0.092,1.366,0.258,0.217,172.500,20.580,20.580,0.023,0.013,0.006,,,
201210551,12 17 43.591,-03 51 15.94,1,16.398,,,,12174359-0351159,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.979,0.023,13.413,0.037,13.064,0.024,,,,,,,,,3461,131,209,5.076,0.078,0.078,-0.004,0.120,0.180,0.213,0.054,0.050,0.192,0.074,0.053,19.860,9.179,6.278,120.100,38.940,34.360,0.018,0.010,0.006,,,
201210562,12 11 25.110,-03 51 15.07,1,17.669,,,,12112510-0351150,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.161,0.105,15.458,0.131,14.755,0.121,,,,,,,,,3620,403,288,5.007,0.120,0.144,-0.149,0.200,0.320,0.262,0.127,0.086,0.254,0.173,0.108,12.850,12.210,7.085,436.500,306.500,180.100,0.028,0.014,0.008,,,
201210628,12 04 12.707,-03 51 10.08,1,15.775,,,,12041270-0351100,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.359,0.026,12.725,0.022,12.445,0.023,,,,,,,,,3507,138,746,5.026,0.112,0.056,-0.104,0.200,0.240,0.236,0.061,0.100,0.221,0.083,0.116,17.560,33.330,6.431,99.590,33.830,60.520,0.016,0.011,0.009,,,
201210631,12 00 06.780,-03 51 09.54,1,14.888,,,431-055679,12000678-0351095,,STAR,gri,rpm,-8.000,3.400,-20.500,4.200,,,16.252,0.050,15.185,0.080,,,15.730,0.040,14.749,0.040,14.527,0.240,,,13.191,0.026,12.606,0.022,12.515,0.024,,,,,,,,,4620,92,92,4.656,0.048,0.030,-0.104,0.160,0.280,0.654,0.042,0.076,0.714,0.050,0.089,2.509,0.621,0.324,387.600,41.730,49.400,0.028,0.011,0.007,,,
201210633,12 19 14.896,-03 51 09.37,1,14.914,,,431-056151,12191488-0351095,,STAR,gri,rpm,0.100,3.400,-1.400,4.200,,,16.346,0.060,15.318,0.100,,,15.765,0.040,14.963,0.030,14.549,0.050,,,13.293,0.024,12.725,0.026,12.667,0.030,,,,,,,,,4743,76,57,1.429,1.121,0.295,-1.634,1.000,0.600,28.045,11.479,19.890,0.821,0.123,0.016,3.015e-5,0.001,1.945e-5,16670.000,7538.000,11560.000,0.032,0.022,0.008,,,
201210642,12 07 40.085,-03 51 08.31,1,13.809,,,431-055873,12074008-0351083,,STAR,gri,lam,3.400,3.000,4.100,3.800,,,14.585,0.020,13.961,0.020,,,14.198,0.020,13.832,0.060,13.643,0.020,,,12.853,0.029,12.525,0.027,12.434,0.032,,,,,,,,,5771,138,138,4.445,0.055,0.066,-0.250,0.150,0.150,0.935,0.106,0.080,0.920,0.058,0.070,1.093,0.236,0.262,625.500,90.680,66.730,0.026,0.015,0.007,,,
201210644,12 14 39.228,-03 51 08.21,1,13.646,,,431-056032,12143922-0351081,,STAR,gri,rpm,-20.800,2.500,-26.400,3.100,,,15.203,0.030,14.085,0.030,,,14.673,0.030,13.616,0.050,13.206,0.050,,,11.718,0.026,11.102,0.026,11.000,0.024,,,,,,,,,4470,89,125,4.692,0.030,0.036,-0.063,0.150,0.240,0.609,0.055,0.037,0.674,0.053,0.053,2.888,0.390,0.469,174.000,29.870,16.400,0.022,0.008,0.005,,,
201210702,12 06 54.310,-03 51 02.99,1,14.647,,,431-055846,12065431-0351028,,STAR,gri,rpm,-29.900,3.500,-10.100,4.300,,,16.072,0.050,14.928,0.010,,,15.479,0.030,14.549,0.030,14.291,0.070,,,13.102,0.026,12.557,0.027,12.485,0.027,,,,,,,,,4738,76,95,4.621,0.054,0.036,-0.023,0.150,0.300,0.701,0.050,0.073,0.756,0.048,0.087,2.167,0.586,0.301,417.900,32.780,51.730,0.029,0.011,0.008,,,
201210769,12 11 18.934,-03 50 57.69,1,16.277,,,,12111893-0350576,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.867,0.078,14.184,0.073,13.566,0.075,,,,,,,,,3511,237,616,5.058,0.180,0.100,-0.058,0.150,0.240,0.220,0.089,0.092,0.218,0.136,0.114,17.030,19.880,7.229,199.100,110.700,116.900,0.023,0.014,0.011,,,
201210804,12 06 56.839,-03 50 54.39,1,12.829,,,431-055849,12065684-0350542,,STAR,gri,lam,-6.100,2.500,-12.400,3.200,,,13.997,0.020,13.093,0.020,,,13.506,0.040,12.816,0.020,12.539,0.030,,,11.443,0.023,10.979,0.026,10.907,0.021,,,,,,,,,5087,121,80,3.735,0.060,0.072,-0.055,0.120,0.120,2.395,0.209,0.166,1.170,0.080,0.096,0.081,0.019,0.018,739.500,58.380,54.110,0.029,0.014,0.010,,,
201210815,12 13 26.939,-03 50 53.60,1,17.532,,,,12132693-0350535,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.034,0.104,15.269,0.114,14.411,0.093,,,,,,,,,3437,299,1248,5.075,0.231,0.105,-0.078,0.160,0.240,0.195,0.086,0.094,0.198,0.116,0.116,21.090,48.740,10.810,315.400,197.300,234.500,0.023,0.015,0.011,,,
201210902,12 13 49.451,-03 50 46.94,1,15.286,,,431-056016,12134945-0350467,,STAR,gri,rpm,6.700,2.500,-25.300,3.100,,,16.444,0.070,15.583,0.050,,,15.945,0.060,15.237,0.100,15.004,0.090,,,13.822,0.027,13.313,0.025,13.257,0.038,,,,,,,,,4960,118,99,4.618,0.042,0.030,-0.326,0.200,0.320,0.687,0.044,0.065,0.730,0.053,0.075,2.191,0.492,0.261,606.200,63.090,57.140,0.026,0.014,0.007,,,
201210905,12 11 30.364,-03 50 46.63,1,11.494,,4943-937-1,431-055956,12113036-0350465,,STAR,gri,plx,-38.800,2.200,-2.000,2.500,,,11.858,0.138,11.014,0.088,,,11.694,0.020,11.345,0.020,11.409,0.190,,,10.311,0.027,9.999,0.022,10.004,0.024,,,,,,,,,6155,98,98,4.236,0.120,0.160,-0.374,0.300,0.360,1.241,0.250,0.153,0.985,0.156,0.130,0.515,0.212,0.219,272.200,52.830,52.830,0.024,0.011,0.005,,,
201210919,12 06 18.263,-03 50 45.15,1,10.126,,4942-507-1,431-055834,12061826-0350449,,STAR,gri,plx,-11.200,2.800,-11.300,2.900,,,12.685,0.385,10.873,0.088,,,11.760,0.030,10.292,0.030,9.426,0.020,,,7.635,0.024,6.755,0.040,6.527,0.024,,,,,,,,,3669,36,36,0.615,0.290,0.406,-0.227,0.280,0.440,77.054,41.085,18.062,0.999,0.170,0.071,1.744e-6,2.687e-6,1.271e-6,1666.000,2204.000,2204.000,0.030,0.003,0.008,,,
201210958,12 04 45.491,-03 50 41.81,1,13.970,,,431-055794,12044548-0350418,,STAR,gri,rpm,-1.200,2.900,-10.000,3.700,,,14.526,0.030,14.002,0.010,,,14.189,0.020,13.897,0.030,13.789,0.050,,,12.905,0.023,12.661,0.025,12.565,0.030,,,,,,,,,6289,101,126,4.175,0.140,0.168,-0.713,0.400,0.400,1.279,0.277,0.193,0.916,0.179,0.089,0.423,0.255,0.183,951.900,225.700,154.700,0.028,0.012,0.007,,,
201210972,12 06 02.281,-03 50 40.65,1,13.280,,,431-055827,12060227-0350405,,STAR,gri,lam,-19.000,2.600,1.300,3.200,,,14.153,0.010,13.451,0.030,,,13.737,0.020,13.263,0.030,13.084,0.010,,,12.186,0.023,11.839,0.022,11.776,0.024,,,,,,,,,5831,91,182,4.375,0.060,0.156,0.127,0.120,0.120,1.091,0.248,0.089,1.062,0.075,0.062,0.804,0.185,0.335,544.100,125.300,59.170,0.031,0.018,0.009,,,
201211027,12 07 24.775,-03 50 36.12,1,13.654,,,431-055863,12072477-0350360,,STAR,gri,rpm,-0.700,3.000,5.300,3.800,,,14.598,0.030,13.861,0.010,,,14.194,0.030,13.635,0.010,13.423,0.030,,,12.403,0.026,11.999,0.026,11.954,0.023,,,,,,,,,5350,149,107,3.216,1.104,0.920,-0.934,0.700,0.250,2.899,5.559,1.905,0.886,0.050,0.036,0.017,0.396,0.016,1500.000,2593.000,1050.000,0.027,0.017,0.007,,,
201211066,12 14 46.731,-03 50 32.92,1,15.871,,,431-056036,12144672-0350329,,STAR,JHK,rpm,-0.200,3.000,1.900,3.200,,,,,,,,,,,,,,,,,13.647,0.027,12.890,0.033,12.700,0.023,,,,,,,,,4140,124,99,1.033,3.795,0.660,-0.937,0.900,0.750,40.978,44.166,40.554,0.807,0.029,0.253,8.359e-6,3.803,7.492e-6,23200.000,30190.000,22940.000,0.031,0.013,0.009,,,
201211091,12 08 18.685,-03 50 30.87,1,16.416,,,,12081868-0350308,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.264,0.032,13.627,0.039,13.436,0.034,,,,,,,,,3982,330,283,4.858,0.115,0.115,-0.154,0.200,0.280,0.394,0.118,0.106,0.463,0.132,0.159,6.562,4.711,2.742,323.700,142.000,98.710,0.026,0.014,0.007,,,
201211095,12 16 10.766,-03 50 30.60,1,12.561,,,431-056072,12161076-0350306,,STAR,gri,rpm,-1.500,1.600,-11.800,1.800,,,13.418,0.010,12.734,0.010,,,12.999,0.020,12.548,0.020,12.374,0.020,,,11.447,0.024,11.113,0.026,11.006,0.019,,,,,,,,,5822,137,137,4.244,0.258,0.387,-0.189,0.200,0.400,1.197,0.726,0.344,0.981,0.138,0.165,0.524,0.676,0.385,433.300,256.000,139.000,0.029,0.018,0.009,,,
201211115,12 17 26.716,-03 50 28.81,1,15.492,,,431-056105,12172672-0350284,,STAR,JHK,rpm,44.600,4.600,-8.400,5.000,,,,,,,,,,,,,,,,,13.119,0.023,12.490,0.027,12.221,0.024,,,,,,,,,3651,196,168,4.973,0.070,0.070,0.037,0.100,0.220,0.307,0.059,0.067,0.326,0.086,0.101,11.000,5.422,3.632,129.800,38.980,34.250,0.019,0.011,0.006,,,
201211144,12 17 40.530,-03 50 26.31,1,16.847,,,,12174052-0350263,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.396,0.076,14.748,0.094,14.202,0.083,,,,,,,,,3596,314,261,5.017,0.115,0.138,-0.104,0.200,0.280,0.252,0.117,0.080,0.251,0.169,0.105,13.530,12.250,6.427,300.200,192.300,117.200,0.025,0.014,0.007,,,
201211194,12 08 03.517,-03 50 23.23,1,17.655,,,,12080351-0350232,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.148,0.109,15.465,0.128,14.927,0.129,,,,,,,,,3731,473,355,4.983,0.120,0.168,-0.204,0.250,0.350,0.277,0.143,0.095,0.290,0.207,0.129,12.130,12.080,6.838,495.100,365.300,210.200,0.028,0.014,0.008,,,
201211254,12 15 11.883,-03 50 17.41,1,17.786,,,,12151188-0350174,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.269,0.120,15.438,0.136,14.797,0.140,,,,,,,,,3691,447,319,4.973,0.150,0.150,-0.204,0.250,0.350,0.266,0.144,0.093,0.295,0.185,0.132,10.980,11.700,5.662,494.300,370.600,211.800,0.028,0.015,0.008,,,
201211259,12 19 34.143,-03 50 17.02,1,15.121,,,431-056164,12193414-0350168,,STAR,gri,rpm,-7.100,3.400,-3.200,4.200,,,16.009,0.070,15.291,0.030,,,15.612,0.020,15.132,0.040,14.910,0.010,,,13.995,0.028,13.568,0.025,13.478,0.035,,,,,,,,,5377,172,107,3.307,1.080,0.720,-1.397,0.650,0.780,2.931,3.457,2.131,0.819,0.065,0.026,0.017,0.984,0.015,3405.000,3083.000,2467.000,0.027,0.017,0.006,,,
201211271,12 11 34.240,-03 50 15.28,1,17.907,,,,12113424-0350152,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.380,0.138,15.523,0.140,14.900,0.137,,,,,,,,,3692,444,317,4.996,0.130,0.156,-0.204,0.250,0.350,0.262,0.143,0.092,0.290,0.207,0.129,12.690,13.520,7.376,529.600,403.600,229.000,0.027,0.016,0.008,,,
201211320,12 04 24.024,-03 50 11.56,1,17.242,,,,12042402-0350115,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.764,0.082,15.193,0.120,14.561,0.096,,,,,,,,,3579,324,270,5.024,0.110,0.132,-0.109,0.200,0.280,0.247,0.138,0.076,0.241,0.159,0.100,14.610,12.590,7.681,347.600,275.100,133.800,0.026,0.014,0.008,,,
