EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
201674079,12 20 39.280,+03 12 37.27,1,17.321,,,,12203928+0312372,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.837,0.114,15.211,0.140,14.650,0.128,,,,,,,,,3747,497,310,4.971,0.120,0.192,-0.204,0.250,0.350,0.280,0.184,0.096,0.308,0.223,0.139,10.420,10.610,5.932,439.600,415.900,187.200,0.028,0.015,0.008,,,
201674113,12 19 19.554,+03 12 39.60,1,18.220,,,,12191955+0312395,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.752,0.089,15.005,0.101,14.816,0.120,,,,,,,,,4018,377,377,4.849,0.168,0.140,-0.254,0.250,0.350,0.393,0.138,0.135,0.443,0.149,0.178,6.505,7.211,3.011,650.600,352.400,295.700,0.028,0.015,0.007,,,
201674303,12 15 41.087,+03 12 51.69,1,13.081,,,467-046407,12154107+0312517,,STAR,gri,rpm,-26.400,3.500,8.300,1.900,,,13.759,0.030,13.160,0.030,,,13.400,0.030,13.046,0.030,12.945,0.090,,,12.034,0.024,11.693,0.025,11.670,0.025,,,,,,,,,6067,96,120,4.186,0.192,0.192,-0.611,0.350,0.350,1.298,0.294,0.343,0.895,0.123,0.044,0.419,0.460,0.197,619.700,146.900,153.100,0.027,0.010,0.007,,,
201674632,12 17 07.256,+03 13 14.26,1,13.824,,,467-046441,12170725+0313142,,STAR,gri,rpm,-4.000,7.300,-9.200,4.200,,,14.684,0.040,13.976,0.020,,,14.270,0.040,13.795,0.050,13.633,0.050,,,12.684,0.022,12.362,0.023,12.246,0.022,,,,,,,,,5795,141,141,4.356,0.115,0.322,-0.205,0.250,0.350,1.045,0.499,0.170,0.953,0.114,0.095,0.782,0.429,0.531,690.900,324.900,156.600,0.030,0.018,0.008,,,
201675004,12 15 52.180,+03 13 35.82,1,15.563,,,467-046411,12155218+0313358,,STAR,gri,col,,,,,,,17.281,0.100,16.194,0.010,,,16.930,0.050,15.583,0.060,14.977,0.080,,,13.317,0.032,12.690,0.029,12.418,0.030,,,,,,,,,3822,93,116,4.943,0.078,0.065,-0.200,0.200,0.200,0.338,0.066,0.066,0.366,0.082,0.099,9.317,4.785,2.721,161.600,39.970,37.640,0.022,0.013,0.006,,,
201675407,12 17 47.992,+03 13 58.64,1,13.547,,,467-046461,12174799+0313585,,STAR,gri,rpm,-9.300,5.600,-5.700,5.000,,,14.296,0.030,13.909,0.410,,,13.955,0.030,13.522,0.050,13.372,0.110,,,12.378,0.023,11.971,0.026,11.973,0.027,,,,,,,,,5636,167,167,4.045,0.445,1.157,-0.559,0.400,0.720,1.321,3.250,0.570,0.884,0.099,0.062,0.272,1.031,0.266,695.000,1554.000,260.500,0.028,0.014,0.008,,,
201675620,12 16 02.586,+03 14 12.79,1,14.661,,,467-046415,12160259+0314128,,STAR,gri,rpm,12.200,5.100,-17.000,7.000,,,15.757,0.020,14.850,0.050,,,15.256,0.030,14.576,0.020,14.405,0.070,,,13.225,0.027,12.736,0.023,12.626,0.032,,,,,,,,,5126,101,101,4.578,0.045,1.053,-0.359,0.250,0.350,0.752,1.841,0.079,0.792,0.091,0.091,1.775,0.409,1.735,527.600,1188.000,72.300,0.029,0.014,0.010,,,
201676003,12 18 58.859,+03 14 34.71,1,11.897,,,467-046484,12185886+0314346,,STAR,gri,lam,-37.400,1.300,-0.100,2.300,,,12.660,0.030,12.305,0.530,,,12.292,0.040,11.865,0.060,11.727,0.060,,,10.829,0.022,10.554,0.023,10.484,0.023,,,,,,,,,5917,117,117,4.258,0.135,0.162,-0.019,0.120,0.120,1.215,0.332,0.193,1.073,0.088,0.073,0.515,0.320,0.227,336.100,85.480,57.840,0.027,0.014,0.007,,,
201676489,12 17 31.860,+03 15 02.29,1,17.040,,,,12173185+0315022,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.575,0.076,15.029,0.100,14.420,0.125,,,,,,,,,3631,378,270,4.994,0.115,0.138,-0.120,0.200,0.320,0.254,0.148,0.081,0.257,0.174,0.109,13.530,12.250,7.286,333.700,272.400,130.800,0.026,0.014,0.007,,,
201676675,12 15 35.593,+03 15 13.24,1,11.796,,,467-046406,12153557+0315134,,STAR,gri,rpm,-141.900,1.500,23.800,2.300,,,12.991,0.030,12.036,0.020,,,12.503,0.040,11.736,0.030,11.492,0.070,,,10.344,0.026,9.899,0.033,9.745,0.023,,,,,,,,,4974,141,60,4.615,0.045,0.054,-0.296,0.250,0.400,0.697,0.076,0.082,0.753,0.073,0.103,2.104,0.545,0.433,125.100,18.860,16.390,0.018,0.008,0.004,,,
201676963,12 18 35.217,+03 15 31.10,1,14.028,,,467-046475,12183522+0315311,,STAR,gri,lam,-20.800,5.500,11.500,3.500,,,14.907,0.040,14.157,0.010,,,14.489,0.040,14.006,0.070,13.830,0.060,,,12.914,0.022,12.614,0.022,12.531,0.026,,,,,,,,,5683,135,101,4.119,0.276,0.184,0.014,0.120,0.120,1.335,0.499,0.364,1.005,0.128,0.049,0.367,0.503,0.212,938.200,287.200,257.300,0.028,0.017,0.007,,,
201677029,12 15 56.430,+03 15 34.65,1,17.355,,,,12155642+0315346,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.869,0.108,15.272,0.136,14.620,0.135,,,,,,,,,3693,468,292,4.983,0.120,0.168,-0.149,0.200,0.360,0.270,0.170,0.090,0.282,0.223,0.124,11.740,11.410,6.542,432.700,386.500,178.500,0.028,0.014,0.008,,,
201677272,12 17 23.687,+03 15 48.76,1,15.020,,,467-046447,12172368+0315486,,STAR,gri,rpm,-18.400,4.500,5.500,1.800,,,16.105,0.030,15.594,0.590,,,15.611,0.040,14.982,0.050,14.767,0.010,,,13.754,0.029,13.386,0.023,13.245,0.037,,,,,,,,,5419,129,162,4.539,0.045,0.063,-0.277,0.250,0.300,0.811,0.100,0.064,0.845,0.073,0.073,1.538,0.290,0.330,760.600,113.100,71.700,0.031,0.018,0.010,,,
201677481,12 17 03.658,+03 16 01.48,1,15.625,,,467-046439,12170364+0316013,,EXTENDED,gri,,,,,,,,17.187,0.010,15.919,0.050,,,16.546,0.050,15.633,0.060,15.230,0.110,,,14.254,0.050,13.577,0.066,13.099,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201677634,12 17 51.712,+03 16 09.06,1,11.535,,,467-046464,12175172+0316092,,STAR,gri,rpm,-0.300,1.400,-35.000,1.600,,,12.435,0.020,11.887,0.350,,,12.040,0.050,11.501,0.050,11.319,0.030,,,10.322,0.020,9.986,0.019,9.915,0.020,,,,,,,,,5680,138,138,4.434,0.070,0.532,-0.044,0.160,0.280,0.998,0.904,0.109,1.010,0.112,0.093,0.942,0.300,0.798,214.300,179.800,34.240,0.027,0.016,0.008,,,
201677844,12 16 22.580,+03 16 21.18,1,16.486,,,,12162257+0316211,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.061,0.057,14.404,0.077,13.926,0.070,,,,,,,,,3596,339,242,5.017,0.115,0.138,-0.079,0.160,0.280,0.264,0.122,0.083,0.252,0.169,0.105,13.530,12.250,6.427,269.800,169.800,104.200,0.026,0.014,0.008,,,
201677932,12 16 07.143,+03 16 26.21,1,13.561,,,467-046418,12160715+0316262,,STAR,gri,rpm,-11.800,5.200,-3.300,3.600,,,14.697,0.040,13.762,0.030,,,14.209,0.030,13.534,0.040,13.284,0.060,,,12.053,0.026,11.513,0.023,11.374,0.025,,,,,,,,,4966,117,97,2.830,0.450,0.810,-0.791,0.350,0.490,5.502,8.903,2.414,0.897,0.056,0.079,0.003,0.018,0.003,2206.000,3127.000,981.300,0.031,0.016,0.009,,,
201678297,12 16 53.570,+03 16 46.49,1,14.476,,,467-046436,12165357+0316464,,STAR,gri,col,0.000,50.000,0.000,50.000,,,15.487,0.020,14.647,0.030,,,15.035,0.030,14.468,0.060,14.236,0.070,,,13.188,0.024,12.738,0.026,12.618,0.026,,,,,,,,,5231,156,125,4.463,0.150,1.500,-0.734,0.500,0.600,0.911,4.123,0.250,0.841,0.064,0.129,1.087,1.023,1.081,716.200,2682.000,239.100,0.030,0.016,0.009,,,
201678411,12 17 13.548,+03 16 53.27,1,15.680,,,,12171354+0316532,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.313,0.053,13.671,0.078,13.119,0.050,,,,,,,,,3503,198,318,5.043,0.119,0.085,-0.069,0.160,0.200,0.232,0.080,0.070,0.220,0.117,0.083,16.500,15.970,6.326,151.400,72.530,63.870,0.021,0.011,0.008,,,
201678567,12 18 54.442,+03 17 01.98,1,14.913,,,467-046482,12185445+0317017,,STAR,gri,col,,,,,,,16.005,0.060,15.112,0.020,,,15.516,0.040,14.933,0.030,14.654,0.040,,,13.578,0.026,13.095,0.021,13.033,0.032,,,,,,,,,5143,101,101,3.170,1.224,1.020,-1.004,0.400,0.960,3.065,6.364,2.430,0.827,0.072,0.101,0.012,1.535,0.012,2883.000,5743.000,2261.000,0.028,0.014,0.007,,,
201678784,12 16 35.499,+03 17 12.68,1,17.196,,,,12163549+0317126,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.468,0.070,15.117,0.106,14.771,0.116,,,,,,,,,4805,975,1365,4.640,0.384,0.320,-0.485,0.450,0.540,0.569,0.456,0.334,0.633,0.204,0.408,2.898,13.100,2.228,986.400,1389.000,722.400,0.028,0.014,0.008,,,
201678880,12 15 33.509,+03 17 18.90,1,10.477,,284-818-1,467-046404,12153349+0317188,,STAR,gri,plx,6.900,1.300,2.300,1.300,,,10.871,0.058,10.409,0.052,,,10.626,0.030,10.428,0.040,10.393,0.070,,,9.643,0.024,9.431,0.025,9.369,0.019,,,,,,,,,6670,160,160,3.795,0.125,0.125,-0.009,0.100,0.100,2.661,0.502,0.422,1.698,0.144,0.144,0.080,0.057,0.029,595.100,159.600,159.600,0.026,0.014,0.007,,,
201678928,12 16 47.228,+03 17 21.31,1,14.637,,,467-046431,12164723+0317215,,STAR,JHK,rpm,-66.000,8.000,-198.000,8.000,,,,,,,,,,,,,,,,,12.759,0.021,12.216,0.021,12.013,0.023,,,,,,,,,3518,408,408,5.052,0.110,0.110,-0.223,0.250,0.450,0.214,0.107,0.061,0.201,0.152,0.076,17.290,17.210,7.568,78.780,37.210,29.260,0.013,0.007,0.005,,,
201679460,12 17 14.946,+03 17 53.06,1,14.157,,,467-046444,12171494+0317530,,STAR,gri,rpm,-44.800,6.600,-0.100,12.700,,,15.669,0.010,14.532,0.030,,,15.124,0.040,14.123,0.030,13.743,0.050,,,12.523,0.023,11.952,0.026,11.824,0.021,,,,,,,,,4573,91,73,4.651,0.027,0.020,-0.058,0.200,0.200,0.665,0.017,0.039,0.727,0.024,0.042,2.465,0.333,0.148,290.900,10.220,21.290,0.025,0.009,0.005,,,
201680071,12 18 07.993,+03 18 27.76,1,17.266,,,,12180799+0318277,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.786,0.108,15.202,0.154,14.737,0.133,,,,,,,,,3783,675,337,4.932,0.130,0.234,-0.204,0.250,0.450,0.330,0.235,0.119,0.353,0.265,0.166,8.927,9.941,5.796,480.300,499.500,215.100,0.028,0.014,0.008,,,
201680457,12 17 37.800,+03 18 50.51,1,14.107,,,467-046455,12173780+0318504,,STAR,gri,col,0.000,50.000,0.000,50.000,,,15.324,0.040,14.382,0.030,,,14.825,0.030,14.067,0.050,13.799,0.020,,,12.627,0.023,12.069,0.026,12.069,0.031,,,,,,,,,4881,96,96,3.620,1.020,1.224,-0.501,0.350,0.420,2.201,6.512,1.645,0.837,0.117,0.141,0.054,1.671,0.053,1284.000,2541.000,1006.000,0.028,0.016,0.008,,,
201680755,12 15 44.983,+03 19 07.65,1,12.725,,,467-046408,12154497+0319076,,STAR,gri,rpm,-66.200,1.700,-23.800,2.300,,,13.951,0.020,12.961,0.020,,,13.445,0.030,12.654,0.030,12.417,0.080,,,11.197,0.022,10.702,0.023,10.599,0.019,,,,,,,,,4922,79,79,4.630,0.025,0.040,-0.167,0.120,0.300,0.705,0.043,0.057,0.780,0.026,0.096,2.191,0.325,0.335,180.900,36.190,13.240,0.025,0.005,0.008,,,
201681686,12 15 33.893,+03 20 02.81,1,16.972,,,,12153389+0320028,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.537,0.081,15.168,0.081,14.964,0.143,,,,,,,,,5322,624,1624,4.512,0.384,0.320,-0.650,0.500,0.500,0.734,0.405,0.401,0.720,0.132,0.396,1.528,6.381,1.056,1519.000,1176.000,1089.000,0.029,0.015,0.008,,,
201681886,12 16 36.629,+03 20 14.46,1,12.541,,,467-046426,12163662+0320145,,STAR,gri,rpm,16.300,2.000,-18.900,1.800,,,13.211,0.030,12.587,0.030,,,12.838,0.040,12.475,0.030,12.414,0.110,,,11.423,0.018,11.163,0.018,11.095,0.020,,,,,,,,,6143,123,123,4.233,0.115,0.184,-0.238,0.200,0.320,1.291,0.281,0.169,1.067,0.088,0.140,0.451,0.260,0.205,496.500,102.600,85.050,0.029,0.011,0.007,,,
201681909,12 16 12.833,+03 20 15.23,1,13.623,,,467-046421,12161283+0320153,,STAR,gri,rpm,-87.600,4.100,-6.200,2.800,,,15.025,0.010,13.934,0.020,,,14.482,0.030,13.544,0.020,13.255,0.080,,,11.959,0.024,11.406,0.022,11.259,0.021,,,,,,,,,4647,90,126,4.658,0.140,0.020,-0.262,0.160,0.560,0.641,0.027,0.161,0.676,0.043,0.145,2.562,2.209,0.154,214.000,20.640,54.620,0.025,0.014,0.005,,,
201681966,12 15 35.469,+03 20 18.32,1,17.324,,,,12153546+0320183,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.840,0.116,15.360,0.169,14.785,0.135,,,,,,,,,3753,895,344,4.958,0.130,0.286,-0.204,0.250,0.500,0.298,0.257,0.107,0.337,0.312,0.156,9.083,12.910,6.672,474.700,748.800,212.000,0.028,0.014,0.007,,,
201682532,12 17 09.425,+03 20 49.21,1,15.758,,,467-046442,12170942+0320492,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.513,0.023,12.889,0.027,12.657,0.025,,,,,,,,,3702,186,186,4.960,0.080,0.080,-0.065,0.150,0.240,0.313,0.081,0.086,0.340,0.102,0.122,10.840,7.230,3.759,159.100,55.530,48.020,0.022,0.012,0.006,,,
201682810,12 16 07.100,+03 21 07.30,1,16.861,,,,12160709+0321073,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.312,0.060,14.766,0.068,14.684,0.114,,,,,,,,,4150,742,530,4.784,0.222,0.185,-0.308,0.300,0.480,0.444,0.207,0.184,0.495,0.201,0.242,4.536,7.560,2.533,648.100,539.400,334.700,0.028,0.014,0.008,,,
201683428,12 16 56.301,+03 21 44.23,1,14.504,,,467-046437,12165629+0321442,,STAR,gri,rpm,-27.900,6.100,-5.200,11.900,,,15.653,0.070,14.732,0.010,,,15.156,0.030,14.408,0.040,14.225,0.120,,,12.962,0.023,12.461,0.024,12.357,0.021,,,,,,,,,5002,97,97,4.604,0.030,0.036,-0.224,0.200,0.280,0.716,0.070,0.054,0.759,0.087,0.058,1.979,0.320,0.275,430.100,49.160,44.120,0.032,0.016,0.010,,,
201683939,12 15 58.739,+03 22 14.57,1,17.053,,,,12155873+0322145,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.587,0.095,14.894,0.129,14.414,0.107,,,,,,,,,3775,488,305,4.956,0.120,0.168,-0.175,0.250,0.350,0.311,0.166,0.108,0.334,0.216,0.155,9.877,10.060,5.625,433.000,328.200,186.700,0.027,0.014,0.008,,,
201685389,12 15 46.089,+03 23 40.43,1,17.619,,,,12154608+0323404,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.115,0.116,15.390,0.177,14.769,0.140,,,,,,,,,3743,508,317,4.973,0.125,0.175,-0.204,0.250,0.400,0.290,0.197,0.102,0.317,0.232,0.145,10.940,11.400,6.295,549.500,427.700,240.500,0.028,0.014,0.008,,,
201685889,12 15 40.961,+03 24 09.76,1,17.017,,,,12154096+0324097,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.554,0.106,14.721,0.124,14.223,0.103,,,,,,,,,3831,388,388,4.943,0.130,0.156,-0.175,0.250,0.300,0.331,0.161,0.125,0.356,0.201,0.167,9.598,10.920,5.108,456.600,308.200,210.700,0.027,0.014,0.008,,,
228699205,12 38 29.358,-11 26 47.41,1,10.124,,5531-621-1,393-055725,12382935-1126474,,STAR,gri,plx,-14.300,1.700,-0.700,1.800,,,10.229,0.035,10.051,0.042,,,10.226,0.030,10.090,0.040,10.101,0.070,,,9.553,0.021,9.483,0.022,9.446,0.021,,,,,,,,,7354,179,179,4.088,0.078,0.104,0.025,0.120,0.100,1.904,0.262,0.199,1.658,0.103,0.086,0.236,0.065,0.076,369.700,48.940,48.940,0.029,0.014,0.008,AAA-222-111-sss-0-0,57.200,
228699283,12 38 13.422,-11 26 30.08,1,11.928,,,393-055711,12381342-1126300,,STAR,gri,rpm,-19.800,2.100,5.800,1.400,,,12.621,0.020,12.062,0.030,,,12.276,0.020,11.930,0.050,11.779,0.080,,,10.920,0.021,10.711,0.025,10.623,0.023,,,,,,,,,6302,155,155,4.182,0.115,0.161,-0.086,0.150,0.240,1.417,0.336,0.200,1.215,0.132,0.132,0.395,0.203,0.174,437.400,97.750,67.670,0.029,0.016,0.008,AAA-222-111-000-0-0,33.600,
228699644,12 37 43.812,-11 25 13.61,1,14.333,,,393-055694,12374383-1125135,,STAR,gri,rpm,-48.900,6.800,8.700,3.100,,,15.607,0.020,14.656,0.030,,,15.110,0.040,14.292,0.030,14.000,0.020,,,12.847,0.026,12.298,0.026,12.204,0.023,,,,,,,,,4793,113,113,4.638,0.045,0.045,-0.301,0.300,0.240,0.655,0.062,0.070,0.704,0.075,0.075,2.316,0.533,0.433,354.800,50.130,38.000,0.029,0.029,0.009,AAA-222-111-000-0-0,7.400,
228699910,12 38 39.090,-11 24 17.64,1,12.641,,,393-055731,12383908-1124176,,STAR,gri,rpm,-23.000,1.700,-20.400,1.400,,,13.505,0.030,12.775,0.030,,,13.090,0.020,12.606,0.070,12.448,0.070,,,11.480,0.024,11.142,0.026,11.054,0.025,,,,,,,,,5775,139,139,4.402,0.085,0.289,-0.168,0.250,0.300,1.027,0.427,0.128,0.969,0.080,0.096,0.891,0.311,0.569,374.300,156.900,60.100,0.028,0.014,0.008,AAA-222-111-000-0-0,38.700,
228699957,12 37 36.561,-11 24 08.73,1,17.351,,,,12373656-1124087,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.865,0.113,15.430,0.138,14.848,0.157,,,,,,,,,3766,1129,376,4.961,0.125,0.300,-0.204,0.250,0.500,0.294,0.300,0.105,0.325,0.328,0.149,10.590,11.280,8.104,458.300,854.900,202.900,0.028,0.014,0.008,BBC-222-111-000-0-0,43.200,0785-0246773
228699998,12 37 30.515,-11 23 59.68,1,14.709,,,394-052596,12373052-1123597,,STAR,gri,rpm,-2.100,3.800,-10.700,4.700,,,16.375,0.110,15.175,0.070,,,15.814,0.020,14.717,0.020,14.236,0.030,,,12.900,0.026,12.325,0.023,12.251,0.023,,,,,,,,,4418,44,124,-0.014,4.796,0.020,-2.333,2.300,0.050,151.529,3.031,151.019,0.802,0.016,0.233,2.323e-7,4.266,1.394e-8,264.400,39.870,47.200,0.023,0.009,0.001,AAA-222-111-000-0-0,58.400,
228700319,12 36 33.096,-11 22 49.07,1,15.124,,,394-052572,12363310-1122490,,STAR,gri,rpm,20.500,3.700,-4.200,4.700,,,16.820,0.210,15.576,0.120,,,16.222,0.020,15.144,0.020,14.654,0.090,,,13.485,0.030,12.846,0.023,12.786,0.031,,,,,,,,,4405,71,71,4.694,0.042,0.035,-0.065,0.150,0.210,0.607,0.036,0.053,0.669,0.036,0.057,2.923,0.624,0.377,390.900,36.140,43.470,0.030,0.013,0.010,AAA-222-111-000-0-0,32.900,
228700476,12 37 47.282,-11 22 14.58,1,15.306,,,,12374728-1122145,,STAR,JHK,rpm,-74.000,2.000,-16.000,11.000,,,,,,,,,,,,,,,,,12.941,0.028,12.317,0.024,12.046,0.025,,,,,,,,,3591,107,128,5.004,0.065,0.065,0.001,0.180,0.180,0.264,0.063,0.051,0.275,0.088,0.088,12.730,7.078,3.923,102.200,28.250,25.950,0.017,0.007,0.004,AAA-222-111-000-0-0,31.900,0786-0243842
228700547,12 38 36.591,-11 21 57.58,1,15.596,,,394-052637,12383657-1121575,,STAR,BV,rpm,-10.400,3.700,-5.700,4.700,,,16.363,0.030,15.720,0.070,,,16.025,0.020,,,,,,,14.599,0.033,14.265,0.038,14.152,0.060,,,,,,,,,5816,288,288,4.408,0.132,0.286,-0.653,0.420,0.420,0.928,0.429,0.147,0.841,0.074,0.074,0.956,0.638,0.612,1433.000,700.400,333.900,0.029,0.016,0.008,AAA-222-111-000-0-0,49.300,
228700674,12 38 33.716,-11 21 31.90,1,9.595,,5531-695-1,394-052633,12383371-1121319,,STAR,gri,rpm,-1.000,1.800,-4.800,1.900,,,11.844,0.217,10.162,0.048,,,11.078,0.020,9.841,0.030,8.959,0.110,,,7.257,0.029,6.438,0.026,6.198,0.024,,,,,,,,,4025,48,48,1.160,0.300,0.450,-0.341,0.250,0.450,42.312,22.800,10.568,1.040,0.191,0.136,1.316e-5,1.596e-5,1.001e-5,1291.000,623.200,253.700,0.030,0.014,0.008,AAA-111-111-000-0-0,21.800,
228700764,12 37 56.814,-11 21 13.73,1,14.589,,,394-052613,12375683-1121137,,STAR,gri,rpm,2.200,11.400,-3.700,4.500,,,15.646,0.060,14.825,0.030,,,15.210,0.030,14.609,0.040,14.322,0.100,,,13.238,0.031,12.753,0.023,12.639,0.025,,,,,,,,,5138,120,100,3.057,0.696,0.812,-0.969,0.450,0.900,3.988,6.836,2.102,0.869,0.041,0.065,0.011,0.104,0.010,2638.000,4574.000,1397.000,0.029,0.016,0.010,AAA-222-111-000-0-0,54.400,
228700808,12 38 12.304,-11 21 05.05,1,9.289,,5531-95-1,394-052621,12381231-1121048,,STAR,BV,plx,-21.500,1.300,-22.700,1.400,,,10.052,0.033,9.412,0.024,,,,,,,,,,,8.311,0.020,8.015,0.029,7.914,0.021,,,,,,,,,6027,141,141,4.304,0.060,0.072,-0.069,0.160,0.320,1.197,0.048,0.046,1.068,0.090,0.126,0.606,0.106,0.090,106.500,3.887,3.887,0.018,0.007,0.005,AAA-111-111-000-0-0,72.400,
228700812,12 38 01.735,-11 21 04.36,1,16.013,,,,12380173-1121043,,STAR,JHK,rpm,-80.000,9.000,-44.000,4.000,,,,,,,,,,,,,,,,,14.037,0.032,13.455,0.032,13.261,0.039,,,,,,,,,3695,268,223,5.011,0.080,0.080,-0.256,0.250,0.350,0.256,0.079,0.060,0.263,0.107,0.077,14.420,8.434,5.321,169.900,64.110,46.550,0.022,0.012,0.007,AAA-222-111-000-0-0,30.100,0786-0243881
228700868,12 36 27.847,-11 20 53.85,1,11.503,,5531-662-1,394-052570,12362787-1120538,,STAR,gri,rpm,-52.400,2.400,-48.100,2.700,,,12.808,0.309,12.206,0.241,,,12.053,0.010,11.467,0.020,11.268,0.060,,,10.338,0.023,9.954,0.023,9.882,0.021,,,,,,,,,5459,86,86,4.519,0.035,0.063,-0.119,0.150,0.240,0.860,0.100,0.076,0.899,0.054,0.087,1.386,0.242,0.280,172.800,22.340,16.650,0.022,0.012,0.006,AAA-222-111-000-0-0,33.600,
228700951,12 37 49.257,-11 20 37.86,1,14.515,,,394-052611,12374927-1120378,,STAR,gri,rpm,-0.500,6.000,2.100,4.800,,,15.364,0.080,14.722,0.030,,,14.998,0.020,14.501,0.050,14.308,0.110,,,13.430,0.030,13.031,0.026,12.909,0.027,,,,,,,,,5492,228,130,3.902,0.618,0.618,-0.695,0.550,0.550,1.677,1.480,0.875,0.873,0.073,0.052,0.153,1.047,0.134,1470.000,1106.000,774.000,0.030,0.016,0.008,AAA-222-111-000-0-0,31.600,
228701087,12 37 16.273,-11 20 10.81,1,15.643,,,394-052590,12371628-1120110,,STAR,JHK,rpm,-63.400,7.800,4.200,7.800,,,,,,,,,,,,,,,,,13.270,0.034,12.690,0.036,12.372,0.032,,,,,,,,,3493,138,138,5.036,0.072,0.040,-0.017,0.150,0.150,0.240,0.041,0.055,0.228,0.057,0.066,16.390,8.419,3.610,100.300,24.480,25.340,0.016,0.010,0.005,AAA-222-111-000-0-0,55.900,
228701189,12 37 01.110,-11 19 48.14,1,13.401,,,394-052584,12370111-1119480,,STAR,gri,rpm,-5.000,2.600,2.800,2.600,,,14.556,0.140,13.646,0.010,,,14.106,0.010,13.362,0.010,13.099,0.050,,,11.991,0.023,11.520,0.023,11.444,0.028,,,,,,,,,4993,100,100,2.928,0.805,0.690,-0.534,0.300,0.250,4.667,5.675,2.822,0.946,0.070,0.070,0.006,0.088,0.005,1811.000,1553.000,1050.000,0.030,0.018,0.009,AAA-222-111-000-0-0,32.600,
228701235,12 38 02.440,-11 19 37.29,1,15.169,,,394-052615,12380244-1119371,,STAR,gri,rpm,-6.300,3.700,-37.500,4.700,,,17.028,0.050,15.931,0.070,,,16.540,0.060,15.376,0.060,14.582,0.070,,,13.147,0.024,12.445,0.027,12.301,0.026,,,,,,,,,3952,79,63,4.828,0.025,0.025,0.095,0.060,0.100,0.461,0.021,0.027,0.525,0.022,0.034,5.284,0.631,0.487,220.300,15.430,16.400,0.025,0.005,0.009,AAA-222-111-000-0-0,42.800,
228701269,12 35 55.632,-11 19 29.82,1,12.735,,,394-052550,12355563-1119297,,STAR,gri,rav,-12.600,1.900,-4.900,2.300,,,13.690,0.030,12.929,0.030,,,13.267,0.020,12.711,0.020,12.507,0.050,,,11.579,0.022,11.186,0.024,11.115,0.019,,,,,,,,,4020,144,120,4.905,0.078,0.065,-0.460,0.150,0.120,0.369,0.056,0.066,0.406,0.077,0.077,7.655,3.616,1.848,83.510,23.870,15.790,0.014,0.006,0.004,AAA-222-111-000-0-0,44.500,
228701343,12 38 37.627,-11 19 17.32,1,9.881,,5531-1080-1,394-052638,12383763-1119174,,STAR,gri,rav,-1.000,1.800,-9.500,1.700,,,11.304,0.090,10.238,0.050,,,10.673,0.010,9.939,0.060,9.542,0.090,,,8.300,0.024,7.745,0.027,7.632,0.033,,,,,,,,,4506,163,108,1.873,0.216,0.180,-0.514,0.150,0.150,18.542,4.640,4.359,0.975,0.117,0.049,1.388e-4,1.580e-4,6.514e-5,1088.000,199.100,198.700,0.030,0.013,0.008,AAA-111-111-000-0-0,36.100,
