EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
229089613,12 44 40.616,+00 30 37.89,1,14.563,,,453-053901,12444061+0030377,6121-301-4-0166-0013,STAR,gri,rpm,-55.700,3.000,-0.600,3.300,,,15.891,0.080,14.896,0.080,,,15.330,0.050,14.543,0.050,14.235,0.090,,,13.019,0.026,12.421,0.027,12.392,0.023,,,,,,,,,4739,114,114,4.667,0.056,0.048,-0.418,0.250,0.400,0.621,0.067,0.070,0.662,0.073,0.073,2.668,0.730,0.499,353.700,51.470,44.930,0.024,0.008,0.005,AAA-222-111-000-0-0,49.900,
229089648,12 34 19.882,+00 30 40.64,1,14.576,,,453-053687,12341989+0030406,752-301-5-0301-0031,STAR,gri,rpm,-38.200,2.200,6.500,2.500,,,15.758,0.040,14.889,0.040,,,15.242,0.030,14.626,0.030,14.290,0.130,,,13.335,0.026,12.892,0.030,12.765,0.035,,,,,,,,,5300,84,84,4.577,0.040,0.040,-0.481,0.250,0.250,0.730,0.061,0.057,0.741,0.080,0.044,1.879,0.380,0.316,548.600,67.510,40.850,0.024,0.011,0.005,AAA-222-111-000-0-0,65.900,
229089712,12 29 48.743,+00 30 46.12,1,14.234,,,453-053584,12294874+0030461,752-301-5-0293-0041,STAR,gri,rpm,-22.600,2.200,-24.900,3.200,,,15.781,0.040,14.700,0.090,,,15.219,0.010,14.251,0.110,13.812,0.130,,,12.464,0.023,11.848,0.022,11.783,0.023,,,,,,,,,4556,110,110,4.670,0.036,0.030,-0.152,0.200,0.200,0.626,0.052,0.048,0.686,0.055,0.055,2.629,0.561,0.339,265.200,31.000,32.950,0.026,0.010,0.006,AAA-222-111-000-0-0,91.100,
229089777,12 37 30.184,+00 30 50.67,1,14.051,,,453-053750,12373019+0030507,,STAR,gri,rpm,1.600,4.300,-14.400,2.100,,,14.967,0.030,14.176,0.050,,,14.530,0.020,13.958,0.020,13.846,0.060,,,12.836,0.022,12.425,0.024,12.332,0.026,,,,,,,,,5468,108,173,4.501,0.050,0.790,-0.313,0.300,0.480,0.875,1.303,0.100,0.875,0.064,0.064,1.265,0.309,1.185,560.500,766.800,69.620,0.029,0.020,0.011,AAA-222-111-000-0-0,67.600,
229089862,12 34 53.221,+00 30 58.68,1,13.120,,,453-053699,12345322+0030586,,STAR,gri,rpm,-27.100,1.500,-11.000,1.500,,,13.872,0.010,13.293,0.010,,,13.518,0.010,13.141,0.030,12.949,0.040,,,12.100,0.028,11.748,0.026,11.690,0.023,,,,,,,,,5973,116,116,4.322,0.115,0.414,-0.681,0.350,0.350,1.068,0.591,0.194,0.880,0.086,0.061,0.693,0.393,0.528,554.600,277.100,119.700,0.029,0.014,0.008,AAA-222-111-000-0-0,51.800,
229090004,12 44 07.197,+00 31 10.52,1,16.761,,,,,6005-301-5-0167-0106,EXTENDED,gri,,0.000,3.000,-8.000,3.000,,,,,,,18.678,0.027,17.441,0.006,16.823,0.005,16.469,0.005,16.233,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229090087,12 42 15.065,+00 31 17.48,1,14.765,,,453-053852,12421506+0031175,6005-301-6-0167-0083,STAR,gri,rpm,-34.400,3.000,-3.100,3.400,,,16.057,0.090,15.059,0.040,,,15.548,0.050,14.678,0.040,14.430,0.090,,,13.334,0.024,12.825,0.021,12.809,0.034,,,,,,,,,4858,98,79,4.618,0.028,0.020,-0.116,0.120,0.300,0.707,0.037,0.055,0.759,0.049,0.068,2.112,0.335,0.186,479.500,38.570,35.700,0.027,0.014,0.007,AAA-222-111-000-0-0,74.200,
229090123,12 46 26.491,+00 31 21.57,1,15.808,,,,12462649+0031215,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.433,0.087,13.735,0.099,13.194,0.080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,2.900,0905-0217908
229090211,12 31 36.689,+00 31 29.46,1,13.832,,,453-053629,12313670+0031295,,STAR,gri,rpm,-16.900,2.600,-17.200,1.900,,,14.505,0.030,13.931,0.040,,,14.133,0.030,13.794,0.050,13.703,0.130,,,12.717,0.023,12.423,0.022,12.414,0.030,,,,,,,,,6077,122,146,4.280,0.105,0.189,-0.538,0.300,0.360,1.131,0.299,0.149,0.893,0.102,0.051,0.614,0.243,0.299,762.400,185.100,114.700,0.029,0.010,0.008,AAA-222-111-000-0-0,52.000,
229090240,12 40 43.992,+00 31 32.33,1,12.317,,,453-053821,12404399+0031323,,STAR,gri,rpm,-17.400,1.600,-0.800,2.100,,,13.633,0.020,12.657,0.090,,,13.103,0.020,12.330,0.080,11.981,0.050,,,10.837,0.023,10.302,0.022,10.171,0.021,,,,,,,,,4856,97,97,2.965,0.440,0.528,-0.393,0.300,0.360,5.266,3.885,1.943,0.966,0.194,0.075,0.006,0.020,0.005,1128.000,810.600,409.700,0.029,0.018,0.009,AAA-222-111-000-0-0,20.900,
229090288,12 44 35.277,+00 31 36.30,1,16.989,,,,12443527+0031362,6121-301-4-0166-0192,EXTENDED,gri,,-1.000,3.000,4.000,3.000,,,,,,,19.943,0.089,17.928,0.008,17.006,0.006,16.586,0.006,16.253,0.014,15.976,0.105,15.280,0.131,14.594,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,37.800,
229090295,12 37 04.315,+00 31 36.84,1,12.415,,,453-053740,12370430+0031369,,STAR,gri,rpm,-43.500,1.400,-53.600,1.600,,,13.377,0.020,12.605,0.020,,,12.956,0.020,12.354,0.020,12.183,0.050,,,11.093,0.024,10.674,0.022,10.570,0.021,,,,,,,,,5384,85,106,4.548,0.042,0.056,-0.302,0.300,0.300,0.816,0.087,0.093,0.860,0.065,0.108,1.580,0.391,0.359,230.300,88.780,54.800,0.024,0.010,0.005,AAA-222-111-000-0-0,76.400,
229090328,12 40 45.297,+00 31 40.08,1,14.914,,,453-053822,12404529+0031400,752-301-5-0311-0067,STAR,JHK,rpm,-11.000,3.000,-4.800,3.400,,,,,,,,,,,,,,,,,13.678,0.026,13.279,0.022,13.241,0.041,,,,,,,,,5439,195,162,4.513,0.050,0.730,-0.294,0.300,0.540,0.843,1.131,0.078,0.856,0.063,0.076,1.366,0.315,1.261,798.500,1061.000,110.700,0.029,0.015,0.008,AAA-222-111-000-0-0,20.900,
229090360,12 42 55.092,+00 31 42.91,1,14.544,,,453-053866,12425511+0031429,,STAR,gri,rpm,-70.900,3.000,-6.500,3.400,,,16.415,0.170,15.135,0.080,,,15.857,0.080,14.581,0.080,13.981,0.140,,,12.309,0.021,11.647,0.024,11.528,0.026,,,,,,,,,4083,133,166,4.790,0.063,0.035,-0.054,0.120,0.150,0.491,0.044,0.070,0.552,0.052,0.073,4.576,1.569,0.770,170.600,25.820,32.500,0.022,0.014,0.007,AAA-222-111-000-0-0,50.900,
229090376,12 30 29.106,+00 31 43.84,1,15.780,,,453-053599,12302910+0031439,752-301-5-0294-0078,STAR,gri,rpm,-20.500,2.400,-91.200,2.800,,,16.855,0.100,16.218,0.250,,,16.593,0.060,15.541,0.090,15.432,0.107,,,13.934,0.036,13.338,0.038,13.230,0.036,,,,,,,,,4362,163,109,4.877,0.066,0.143,-0.851,0.250,0.450,0.404,0.127,0.056,0.467,0.103,0.065,6.765,1.950,2.890,311.100,110.500,43.860,0.025,0.013,0.005,AAA-222-111-000-0-0,51.300,
229090463,12 28 40.049,+00 31 50.96,1,14.868,,,453-053558,12284003+0031508,752-301-5-0291-0166,STAR,JHK,rpm,54.300,3.500,-31.400,3.700,,,,,,,,,,,,,,,,,12.733,0.022,12.145,0.022,11.910,0.021,,,,,,,,,3627,114,143,5.014,0.060,0.084,-0.008,0.150,0.300,0.263,0.072,0.049,0.264,0.108,0.060,13.320,4.855,4.699,86.380,38.020,17.610,0.017,0.006,0.007,AAA-222-111-000-0-0,62.400,
229090573,12 43 24.790,+00 32 00.46,1,14.899,,,453-053877,12432479+0032004,,STAR,gri,rpm,23.300,2.900,-10.400,3.100,,,16.271,0.100,15.248,0.080,,,15.773,0.070,14.820,0.080,14.525,0.200,,,13.338,0.029,12.808,0.033,12.678,0.035,,,,,,,,,4757,141,141,4.638,0.035,0.035,-0.184,0.200,0.240,0.669,0.052,0.048,0.731,0.047,0.056,2.344,0.385,0.331,445.800,47.540,42.960,0.028,0.016,0.008,AAA-222-111-000-0-0,78.100,
229090586,12 39 58.182,+00 32 01.73,1,15.798,,,453-053806,12395817+0032018,752-301-5-0310-0052,STAR,BV,rpm,-1.900,3.000,-2.700,3.100,,,16.661,0.060,15.948,0.010,,,16.245,0.070,,,,,,,14.472,0.035,14.051,0.032,13.873,0.059,,,,,,,,,5270,257,214,4.493,0.085,1.377,-0.508,0.400,0.720,0.869,3.289,0.149,0.838,0.074,0.074,1.262,0.541,1.251,1163.000,3993.000,234.900,0.030,0.016,0.010,AAA-222-111-000-0-0,9.600,
229090615,12 37 48.274,+00 32 04.64,1,17.208,,,,12374827+0032046,752-301-5-0306-0168,EXTENDED,gri,,-55.000,6.000,10.000,6.000,,,,,,,20.220,0.073,18.303,0.009,17.212,0.005,16.738,0.005,16.332,0.011,15.829,0.104,15.036,0.095,14.438,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,106.400,
229090658,12 38 46.597,+00 32 08.68,1,14.614,,,453-053781,12384659+0032086,752-301-5-0308-0051,STAR,gri,rpm,-24.700,2.500,7.700,3.200,,,15.564,0.020,14.814,0.050,,,15.176,0.040,14.552,0.010,14.374,0.050,,,13.385,0.029,12.998,0.024,12.863,0.031,,,,,,,,,5369,110,110,4.545,0.048,0.040,-0.221,0.200,0.280,0.807,0.062,0.079,0.841,0.056,0.079,1.575,0.399,0.234,639.600,58.490,73.740,0.027,0.024,0.006,AAA-222-111-000-0-0,34.900,
229090666,12 37 55.372,+00 32 09.63,1,12.621,,,453-053758,12375536+0032096,,STAR,gri,rpm,-2.400,1.500,-1.600,1.900,,,13.605,0.020,12.769,0.030,,,13.149,0.010,12.523,0.060,12.395,0.190,,,11.124,0.023,10.656,0.023,10.595,0.024,,,,,,,,,5114,102,81,2.440,0.630,0.090,-0.832,0.300,0.300,9.303,1.232,4.891,0.906,0.052,0.029,0.001,0.008,2.688e-4,2220.000,358.500,1071.000,0.028,0.014,0.007,AAA-222-111-000-0-0,100.900,
229090678,12 30 47.393,+00 32 10.84,1,15.510,,,453-053609,12304738+0032109,752-301-5-0295-0013,STAR,BV,rpm,-25.400,2.300,-19.800,2.500,,,16.604,0.040,15.665,0.060,,,16.047,0.080,,,,,,,13.716,0.029,13.192,0.025,13.126,0.036,,,,,,,,,4845,148,177,4.640,0.056,0.040,-0.342,0.250,0.350,0.658,0.060,0.076,0.695,0.067,0.080,2.346,0.642,0.372,522.900,70.590,62.200,0.027,0.011,0.007,AAA-222-111-000-0-0,44.600,
229090684,12 31 23.262,+00 32 11.37,1,16.695,,,,12312326+0032113,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.254,0.083,14.460,0.089,13.781,0.069,,,,,,,,,2740,877,877,5.226,0.140,0.252,-0.043,0.120,0.270,0.146,0.139,0.053,0.152,0.160,0.074,27.770,54.570,17.040,89.980,243.400,59.770,0.015,0.018,0.010,AAA-222-111-000-0-0,106.700,0905-0215055
229090733,12 32 41.659,+00 32 15.02,1,16.726,,,,,752-301-5-0298-0142,EXTENDED,gri,,1.000,3.000,-1.000,3.000,,,,,,,18.879,0.041,17.524,0.007,16.766,0.006,16.384,0.006,16.105,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229090751,12 33 38.532,+00 32 16.11,1,15.021,,,453-053664,12333852+0032161,752-301-5-0300-0005,STAR,gri,rpm,-2.300,2.200,3.000,2.500,,,15.962,0.020,15.246,0.040,,,15.557,0.020,15.020,0.050,14.791,0.030,,,13.765,0.029,13.345,0.031,13.231,0.040,,,,,,,,,5346,163,163,3.487,0.890,0.890,-0.937,0.660,0.550,2.263,3.703,1.556,0.875,0.035,0.069,0.033,1.212,0.032,2212.000,3473.000,1499.000,0.029,0.016,0.008,AAA-222-111-000-0-0,48.900,
229090762,12 40 20.131,+00 32 16.97,1,17.150,,,,,752-301-5-0311-0229,EXTENDED,gri,,15.000,3.000,5.000,3.000,,,,,,,18.928,0.056,17.702,0.010,17.198,0.009,16.913,0.010,16.767,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229090764,12 38 08.133,+00 32 17.16,1,18.958,,,,,752-301-5-0307-0059,STAR,gri,,-4.000,4.000,-2.000,4.000,,,,,,,19.100,0.020,19.095,0.010,18.913,0.010,18.947,0.014,18.824,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229090782,12 33 45.102,+00 32 18.83,1,13.247,,,453-053668,12334509+0032189,,STAR,gri,rpm,-15.400,1.600,-18.900,4.000,,,14.431,0.020,13.543,0.020,,,13.947,0.010,13.251,0.040,12.948,0.040,,,11.923,0.029,11.403,0.031,11.279,0.024,,,,,,,,,5002,118,99,3.571,1.070,0.535,-0.516,0.260,0.100,2.324,1.964,1.720,0.934,0.019,0.216,0.057,2.261,0.048,946.200,740.300,709.900,0.027,0.006,0.006,AAA-222-111-000-0-0,30.700,
229090798,12 43 47.830,+00 32 20.09,1,16.452,,,,12434782+0032200,6005-301-5-0167-0210,EXTENDED,gri,,19.000,3.000,-11.000,3.000,,,,,,,20.764,0.060,18.051,0.006,16.596,0.004,15.767,0.004,15.315,0.005,14.097,0.029,13.508,0.037,13.266,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,54.400,
229090829,12 42 46.205,+00 32 23.45,1,15.724,,,,12424620+0032234,6005-301-6-0167-0176,EXTENDED,gri,,-2.000,3.000,-1.000,3.000,,,,,,,18.644,0.047,16.663,0.005,15.741,0.004,15.322,0.004,14.989,0.007,15.254,0.083,14.566,0.099,14.205,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,58.400,
229090894,12 43 57.039,+00 32 29.53,1,16.545,,,,12435703+0032295,6005-301-5-0167-0215,EXTENDED,gri,,3.000,3.000,-3.000,3.000,,,,,,,19.308,0.040,17.456,0.006,16.565,0.004,16.154,0.004,15.845,0.008,15.401,0.089,14.760,0.101,14.524,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,57.100,
229090919,12 30 59.552,+00 32 31.61,1,17.611,,,,12305955+0032316,,STAR,JHK,rpm,10.000,4.000,14.000,5.000,,,,,,,,,,,,,,,,,15.503,0.107,14.959,0.125,14.688,0.156,,,,,,,,,4065,880,400,4.814,0.155,0.186,-0.290,0.300,0.480,0.436,0.208,0.163,0.470,0.190,0.190,5.226,5.947,3.126,655.900,603.200,275.000,0.029,0.015,0.008,ABC-222-111-000-0-0,86.600,0905-0214990
229090922,12 28 49.152,+00 32 32.03,1,17.389,,,,12284915+0032320,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.285,0.087,14.532,0.115,14.392,0.120,,,,,,,,,4094,453,377,4.816,0.162,0.135,-0.219,0.250,0.350,0.439,0.141,0.158,0.505,0.140,0.196,5.244,6.686,2.329,575.400,295.500,253.300,0.028,0.015,0.008,ABB-222-111-000-0-0,25.100,0905-0214625
229091015,12 33 01.881,+00 32 39.39,1,10.234,,289-918-1,453-053657,12330187+0032395,,STAR,gri,plx,-0.400,1.500,-16.500,1.500,,,11.821,0.211,10.565,0.079,,,11.343,0.010,10.299,0.060,9.759,0.030,,,8.290,0.030,7.581,0.038,7.402,0.026,,,,,,,,,4266,86,69,1.336,0.450,0.375,-0.723,0.480,0.400,32.491,16.348,12.568,0.926,0.199,0.042,2.174e-5,7.763e-5,1.561e-5,2238.000,3438.000,3438.000,0.029,0.016,0.009,AAA-111-111-000-0-0,40.000,
229091021,12 34 41.615,+00 32 40.12,1,13.358,,,453-053692,12344161+0032402,,STAR,gri,rpm,-35.100,1.500,22.200,2.200,,,14.379,0.010,13.581,0.010,,,13.927,0.020,13.347,0.030,13.115,0.040,,,12.136,0.024,11.695,0.022,11.635,0.026,,,,,,,,,5340,106,85,4.572,0.050,0.050,-0.266,0.160,0.560,0.760,0.095,0.100,0.801,0.072,0.107,1.775,0.533,0.349,332.100,61.690,52.020,0.026,0.004,0.004,AAA-222-111-000-0-0,28.500,
229091115,12 43 38.669,+00 32 49.59,1,14.894,,,,12433866+0032495,6121-301-5-0166-0125,EXTENDED,gri,,1.000,2.000,12.000,2.000,,,,,,,17.928,0.029,15.854,0.003,14.914,0.003,14.483,0.003,14.168,0.005,14.256,0.074,13.605,0.072,13.297,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,58.800,
229091122,12 45 29.330,+00 32 49.93,1,14.529,,,453-053915,12452933+0032499,6005-301-4-0167-0023,STAR,gri,rpm,2.200,3.000,-3.900,3.300,,,15.769,0.110,14.798,0.040,,,15.273,0.060,14.509,0.040,14.210,0.090,,,12.954,0.024,12.436,0.026,12.340,0.024,,,,,,,,,4913,98,118,2.637,1.518,1.012,-0.629,0.450,1.080,5.051,15.811,4.130,0.886,0.077,0.092,0.002,0.365,0.002,2696.000,7719.000,2163.000,0.031,0.016,0.013,AAA-222-111-000-0-0,48.300,
229091182,12 42 56.157,+00 32 54.71,1,16.249,,,,12425615+0032547,6121-301-5-0166-0115,EXTENDED,gri,,1.000,3.000,5.000,3.000,,,,,,,19.069,0.044,17.196,0.005,16.277,0.004,15.843,0.004,15.520,0.008,15.079,0.077,14.429,0.078,14.042,0.090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,69.900,
229091188,12 39 17.866,+00 32 54.92,1,16.263,,,453-053793,12391785+0032547,752-301-5-0309-0044,STAR,gri,rpm,2.100,3.400,-0.500,3.400,,,17.105,0.101,16.384,0.076,,,16.800,0.030,16.102,0.100,16.033,0.136,,,14.813,0.039,14.345,0.037,14.285,0.072,,,,,,,,,5138,213,152,4.529,0.075,1.560,-0.447,0.350,0.700,0.828,4.572,0.144,0.818,0.088,0.088,1.425,0.565,1.420,1250.000,6125.000,286.000,0.030,0.016,0.008,AAA-222-111-000-0-0,30.700,
229091199,12 33 29.755,+00 32 55.35,1,16.158,,,,12332975+0032553,752-301-5-0299-0147,STAR,gri,rpm,-32.000,3.000,1.000,3.000,,,,,,,20.419,0.048,17.861,0.005,16.461,0.004,15.428,0.003,14.891,0.004,13.570,0.029,12.967,0.025,12.713,0.031,,,,,,,,,3640,85,106,4.989,0.024,0.032,0.001,0.160,0.100,0.290,0.034,0.025,0.303,0.045,0.045,12.100,1.792,2.127,147.600,22.340,19.400,0.022,0.008,0.006,AAA-222-111-000-0-0,62.200,
229091222,12 40 08.619,+00 32 57.71,1,14.355,,,453-053811,12400861+0032576,,STAR,gri,rpm,-13.100,3.100,-6.800,3.600,,,15.603,0.050,14.622,0.010,,,15.094,0.040,14.267,0.040,14.039,0.070,,,12.928,0.024,12.474,0.027,12.427,0.026,,,,,,,,,5052,123,123,4.576,0.035,0.035,-0.023,0.150,0.270,0.769,0.069,0.053,0.832,0.064,0.064,1.756,0.345,0.244,462.000,55.420,41.620,0.029,0.014,0.008,AAA-222-111-000-0-0,15.500,
229091228,12 34 45.580,+00 32 57.95,1,13.812,,,453-053695,12344558+0032580,,STAR,gri,rpm,-3.000,1.700,-11.700,2.000,,,14.838,0.020,14.069,0.010,,,14.415,0.020,13.845,0.020,13.553,0.030,,,12.512,0.024,12.050,0.026,11.998,0.026,,,,,,,,,5181,81,101,2.481,0.816,0.510,-2.029,0.900,0.450,7.703,6.218,4.339,0.807,0.071,0.016,9.928e-4,0.016,8.261e-4,3909.000,2916.000,2306.000,0.027,0.008,0.007,AAA-222-111-000-0-0,25.800,
229091263,12 42 08.019,+00 33 00.85,1,15.618,,,,12420801+0033008,6005-301-6-0167-0199,EXTENDED,gri,,-2.000,2.000,-2.000,2.000,,,,,,,18.588,0.033,16.599,0.004,15.656,0.003,15.197,0.003,14.894,0.005,14.647,0.081,14.059,0.104,13.613,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.600,
229091323,12 33 36.060,+00 33 05.67,1,13.968,,,453-053663,12333606+0033057,,STAR,gri,rpm,-28.300,1.800,-1.300,2.000,,,14.756,0.030,14.158,0.040,,,14.383,0.020,14.012,0.030,13.790,0.040,,,12.939,0.024,12.667,0.027,12.574,0.026,,,,,,,,,6068,96,96,4.336,0.110,0.154,-0.717,0.250,0.350,1.019,0.206,0.171,0.861,0.058,0.070,0.774,0.439,0.322,745.800,200.100,134.000,0.027,0.008,0.007,AAA-222-111-000-0-0,14.600,
229091343,12 42 06.130,+00 33 06.86,1,17.064,,,,12420612+0033068,6005-301-6-0167-0200,EXTENDED,gri,,1.000,3.000,-4.000,3.000,,,,,,,19.991,0.069,18.041,0.007,17.113,0.005,16.645,0.005,16.334,0.010,15.719,0.100,14.974,0.119,14.389,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,29.000,
229091359,12 45 59.780,+00 33 08.45,1,14.191,,,453-053926,12455977+0033085,,STAR,gri,rpm,6.200,3.100,-14.900,3.500,,,15.065,0.070,14.364,0.050,,,14.659,0.130,14.184,0.110,13.990,0.080,,,12.961,0.024,12.563,0.022,12.475,0.030,,,,,,,,,5463,161,193,4.512,0.050,0.660,-0.218,0.240,0.480,0.862,1.041,0.090,0.870,0.074,0.074,1.308,0.369,1.190,575.700,723.800,64.960,0.030,0.014,0.008,AAA-222-111-000-0-0,45.700,
229091401,12 43 52.954,+00 33 12.42,1,15.955,,,,12435295+0033124,6005-301-5-0167-0248,EXTENDED,gri,,-1.000,3.000,1.000,3.000,,,,,,,18.682,0.022,16.825,0.004,15.982,0.003,15.582,0.003,15.279,0.005,14.542,0.057,13.892,0.059,13.609,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,74.800,
229091440,12 32 14.430,+00 33 15.81,1,16.406,,,,12321442+0033158,752-301-5-0297-0174,EXTENDED,gri,,2.000,3.000,-3.000,3.000,,,,,,,18.326,0.017,17.105,0.004,16.492,0.004,16.107,0.004,15.880,0.007,15.213,0.071,14.538,0.091,14.239,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,71.400,
229091454,12 39 39.964,+00 33 17.21,1,14.033,,,453-053799,12393995+0033172,,STAR,gri,rpm,-34.000,7.700,-5.800,2.600,,,15.635,0.040,14.406,0.010,,,15.078,0.030,13.910,0.020,13.585,0.140,,,12.201,0.027,11.620,0.024,11.501,0.027,,,,,,,,,4310,69,104,4.723,0.050,0.025,0.006,0.120,0.180,0.585,0.025,0.068,0.654,0.027,0.081,3.242,0.821,0.299,202.700,10.530,32.070,0.024,0.004,0.006,AAA-222-111-000-0-0,25.400,
229091501,12 33 48.870,+00 33 21.32,1,13.062,,,453-053670,12334886+0033214,,STAR,gri,rpm,-24.900,1.200,17.400,1.600,,,13.559,0.010,13.107,0.030,,,13.247,0.010,13.000,0.030,12.845,0.040,,,12.011,0.024,11.695,0.022,11.717,0.021,,,,,,,,,6320,103,154,4.106,0.240,0.090,-1.146,0.360,0.160,1.345,0.120,0.290,0.846,0.041,0.027,0.342,0.436,0.086,639.800,115.400,132.500,0.022,0.008,0.005,AAA-222-111-000-0-0,43.000,
229091583,12 31 52.105,+00 33 28.76,1,18.116,,,,,752-301-5-0297-0099,STAR,gri,,7.000,4.000,-44.000,4.000,,,,,,,20.666,0.059,18.847,0.008,18.081,0.007,17.802,0.007,17.619,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229091595,12 29 04.735,+00 33 30.06,1,11.942,,,453-053568,12290472+0033299,,STAR,gri,rpm,-13.600,1.100,-5.000,2.200,,,12.982,0.040,12.126,0.070,,,12.488,0.030,11.854,0.070,11.708,0.330,,,10.444,0.024,9.970,0.027,9.858,0.026,,,,,,,,,5059,122,122,2.643,0.854,0.305,-0.701,0.350,0.350,7.012,3.241,4.195,0.913,0.141,0.035,0.002,0.039,0.001,1264.000,566.600,731.500,0.028,0.015,0.007,AAA-222-111-000-0-0,8.700,
229091632,12 32 01.689,+00 33 33.65,1,16.295,,,,12320168+0033336,,STAR,JHK,rpm,16.000,5.000,-18.000,3.000,,,,,,,,,,,,,,,,,13.993,0.026,13.323,0.035,13.119,0.037,,,,,,,,,4084,237,190,4.807,0.070,0.084,-0.127,0.200,0.240,0.471,0.086,0.073,0.523,0.106,0.089,4.885,1.936,1.613,335.400,103.100,67.140,0.029,0.016,0.008,AAA-222-111-000-0-0,35.100,0905-0215169
229091648,12 29 04.249,+00 33 34.74,1,14.379,,,453-053566,12290424+0033347,,STAR,JHK,rpm,17.700,16.800,-18.600,10.700,,,,,,,,,,,,,,,,,12.574,0.035,11.938,0.039,11.851,0.034,,,,,,,,,4429,225,270,4.688,0.084,0.060,-0.086,0.200,0.280,0.605,0.079,0.107,0.667,0.076,0.107,2.960,1.479,0.776,251.600,63.120,57.830,0.025,0.014,0.006,AAA-222-111-000-0-0,8.700,
229091659,12 28 03.747,+00 33 35.34,1,15.153,,,453-053542,12280373+0033352,752-301-5-0290-0033,STAR,gri,rpm,0.100,3.100,-7.200,3.500,,,16.142,0.080,15.424,0.040,,,15.641,0.060,15.179,0.070,14.943,0.110,,,13.861,0.033,13.427,0.036,13.282,0.034,,,,,,,,,5381,255,170,3.670,0.785,0.942,-0.772,0.600,0.720,1.710,3.658,1.051,0.852,0.056,0.068,0.100,1.486,0.096,1730.000,3325.000,1022.000,0.030,0.014,0.010,AAA-222-111-000-0-0,49.100,
229091695,12 46 06.766,+00 33 37.89,1,12.052,,,453-053932,,,STAR,gri,,-14.700,1.300,-5.300,1.800,,,13.234,0.040,12.342,0.030,,,12.759,0.110,12.042,0.070,11.748,0.090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229091730,12 32 09.996,+00 33 41.68,1,13.172,,,453-053642,12320998+0033416,,STAR,gri,rpm,-19.800,1.300,2.300,1.600,,,13.812,0.030,13.267,0.030,,,13.459,0.030,13.135,0.070,13.049,0.130,,,12.192,0.023,11.906,0.023,11.846,0.026,,,,,,,,,6071,147,147,4.251,0.132,0.198,-0.361,0.250,0.450,1.200,0.318,0.186,0.986,0.118,0.118,0.529,0.300,0.271,645.700,170.900,114.800,0.029,0.013,0.008,AAA-222-111-000-0-0,53.100,
