,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
0,0,0,0,0,0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
768,768,768,768,768,768,246921072,05 14 20.154,+16 57 28.30,1,9.977,,1287-1643-1,535-012563,05142014+1657283,,STAR,gri,rpm,1.7,1.9,-11.3,1.9,,,11.664,0.175,10.333,0.061,,,10.969,0.03,9.986,0.02,9.551,0.05,,,8.127,0.02,7.563,0.024,7.453,0.034,4915,79,119,2.559,0.28,0.24,-0.264,0.24,0.32,10.3,1.257,1.533,1.344,0.861,0.43,0.001,0.002,5.35E-04,571.9,72.15,53.91,0.358,0.083,0.083,AAA-111-111-000-0-0,28.7,
769,769,769,769,769,769,246921405,04 35 11.646,+16 57 40.45,1,15.555,,,535-009400,04351164+1657403,,STAR,BV,rpm,5.3,2.9,9.2,3.7,,,16.761,0.08,15.734,0.058,,,,,,,,,,,14.104,0.03,13.695,0.031,13.529,0.043,5925,320,320,4.363,0.115,0.23,-0.275,0.25,0.35,1.064,0.365,0.179,0.96,0.144,0.103,0.77,0.451,0.434,1157,399.4,220.8,0.565,0.243,0.152,AAA-222-111-000-0-0,8.8,
770,770,770,770,770,770,246921472,05 14 24.050,+16 57 43.25,1,14.809,,,535-012571,05142403+1657431,,STAR,gri,rpm,21.2,3.1,-12.7,3.5,,,17.063,0.06,15.469,0.06,,,16.294,0.04,14.839,0.01,14.172,0.07,,,12.563,0.021,11.898,0.021,11.733,0.024,3997,79,47,4.827,0.032,0.02,0.003,0.08,0.18,0.463,0.021,0.033,0.526,0.032,0.032,5.263,0.836,0.551,157,17.62,7.409,0.219,0.1,0.012,AAA-222-111-000-0-0,28.8,
771,771,771,771,771,771,246921525,05 10 16.781,+16 57 45.39,1,14.101,,,535-011901,05101677+1657454,,STAR,gri,rpm,-11.3,3,7,10.1,,,15.377,0.02,14.377,0.038,,,15.036,0.04,14.014,0.046,13.7,0.068,,,12.396,0.027,11.839,0.038,11.766,0.022,5005,194,155,3.826,0.81,0.972,-0.207,0.25,0.45,1.74,3.428,1.154,0.899,0.255,0.106,0.167,2.392,0.164,776.7,1412,501.1,0.398,0.137,0.114,AAA-222-111-000-0-0,6.1,
772,772,772,772,772,772,246921554,04 48 37.832,+16 57 46.34,1,12.7,,,535-009987,04483783+1657464,,STAR,JHK,rpm,3.3,3.4,-17.3,2.8,,,,,,,,,,,,,,,,,11.267,0.02,10.815,0.022,10.695,0.017,5561,334,279,4.429,0.1,0.66,-0.052,0.12,0.3,1.03,1.31,0.206,1.002,0.215,0.108,0.919,0.551,0.831,300.1,354,68.64,0.46,0.229,0.229,AAA-222-111-000-0-0,13.6,
773,773,773,773,773,773,246921604,04 35 33.375,+16 57 48.00,1,10.127,,1270-17-1,535-009418,04353336+1657480,,STAR,gri,rpm,51.5,1.5,-35.9,1.4,,,10.897,0.068,10.263,0.056,,,10.559,0.01,10.108,0.04,9.942,0.02,,,9.083,0.022,8.802,0.023,8.712,0.015,6159,231,154,4.274,0.108,0.162,-0.39,0.35,0.49,1.2,0.253,0.161,0.996,0.184,0.153,0.571,0.208,0.264,180.7,69.3,58.3,0.198,0.108,0.072,AAA-222-111-000-0-0,43.8,
774,774,774,774,774,774,246921629,04 55 32.850,+16 57 48.99,1,14.67,,,535-010455,04553284+1657488,,STAR,gri,rpm,3.1,2.6,1.4,2.8,,,16.386,0.06,15.179,0.04,,,15.86,0.05,14.708,0.03,14.16,0.01,,,12.53,0.021,11.991,0.023,11.78,0.022,6075,146,661,3.998,0.02,0.42,-0.482,0.4,0.25,1.657,1.555,0.033,1.011,0.258,0.04,0.22,0.013,0.171,752,711.6,22.56,1.295,0.017,0.277,AAA-222-111-000-0-0,39.1,
775,775,775,775,775,775,246921642,05 14 07.820,+16 57 49.46,1,15.717,,,535-012528,05140781+1657494,6514-301-5-0142-0584,STAR,BV,rpm,-11.2,3.9,-22.2,4.1,,,16.782,0.07,15.923,0.063,,,,,,,,,,,15.036,0.036,14.601,0.056,14.472,0.065,5723,297,416,4.515,0.1,0.14,-0.804,0.3,0.3,0.781,0.172,0.119,0.764,0.069,0.082,1.521,0.729,0.642,1225,381.1,247.5,0.491,0.22,0.122,AAA-222-111-000-0-0,8.5,
776,776,776,776,776,776,246921672,04 46 40.796,+16 57 50.29,1,12.951,,,535-009871,04464079+1657504,,STAR,gri,rpm,-0.1,2.8,-16.1,2.9,,,15.256,0.01,13.65,0.01,,,14.492,0.05,13.032,0.02,12.291,0.02,,,10.273,0.02,9.552,0.022,9.32,0.018,5230,52,252,2.936,0.02,0.028,-1.303,0.7,0.05,5.238,0.899,0.105,0.866,0.08,0.017,0.006,3.61E-04,0.002,684.7,167.8,20.54,1.338,0.001,0.122,AAA-222-111-000-0-0,19.8,
777,777,777,777,777,777,246921886,04 48 38.254,+16 57 58.54,1,12.862,,,535-009988,04483825+1657586,,STAR,JHK,rpm,18,5,-4.8,7.1,,,,,,,,,,,,,,,,,11.533,0.02,11.174,0.022,11.025,0.018,6135,301,251,4.184,0.2,0.24,-0.072,0.16,0.24,1.388,0.446,0.337,1.173,0.178,0.178,0.392,0.417,0.228,501.5,159.6,121.1,0.55,0.168,0.168,AAA-222-111-000-0-0,13.6,
778,778,778,778,778,778,246921964,05 11 04.529,+16 58 01.09,1,12.957,,,535-011998,05110452+1658010,,STAR,gri,rpm,-1.6,1.4,-4.8,1.5,,,13.443,0.01,12.998,0.05,,,13.145,0.02,12.895,0.02,12.802,0.04,,,11.953,0.027,11.705,0.032,11.685,0.02,7598,359,224,4.149,0.147,0.126,-0.089,0.12,0.12,1.785,0.322,0.37,1.627,0.21,0.175,0.277,0.198,0.1,950.7,202.9,192,0.377,0.096,0.036,AAA-222-111-000-0-0,30.8,
779,779,779,779,779,779,246922018,05 12 03.790,+16 58 02.71,1,11.656,,1287-1605-1,535-012132,05120378+1658030,,STAR,gri,rpm,1.4,3,0,3.1,,,12.663,0.314,11.983,0.225,,,12.172,0.02,11.707,0.08,11.435,0.04,,,10.424,0.022,10.115,0.022,10.036,0.018,6253,336,240,3.988,0.295,0.295,-0.044,0.15,0.27,1.668,1.312,0.46,1.333,0.374,0.311,0.19,0.339,0.134,393,256.8,118.6,0.351,0.09,0.105,AAA-222-111-000-0-0,21.3,
780,780,780,780,780,780,246922050,04 48 16.831,+16 58 04.04,1,14.194,,,535-009959,04481683+1658041,,STAR,gri,rpm,9.3,3.1,-26.9,2.7,,,15.727,0.06,14.654,0.04,,,15.204,0.02,14.255,0.04,13.761,0.08,,,12.282,0.021,11.849,0.022,11.704,0.02,6005,109,511,4.314,0.132,0.198,-0.353,0.4,0.25,1.045,0.326,0.133,0.884,0.105,0.028,0.702,0.477,0.362,464,145.4,72.7,0.824,0.044,0.275,AAA-222-111-000-0-0,22.4,
781,781,781,781,781,781,246922072,05 13 03.584,+16 58 04.53,1,10.935,,1287-1606-1,535-012316,05130358+1658044,,STAR,gri,rpm,3.6,2.8,2.2,2.9,,,12.19,0.289,11.192,0.136,,,11.79,0.02,10.934,0.01,10.569,0.06,,,9.243,0.022,8.738,0.024,8.588,0.018,5306,53,171,2.437,0.435,0.02,-1.032,0.63,0.09,9.414,0.889,0.473,0.893,1.269,0.018,0.001,0.002,6.33E-05,932.3,94.19,27.97,0.489,0.002,0.181,AAA-212-111-000-0-0,26.6,
782,782,782,782,782,782,246922239,05 09 00.647,+16 58 10.98,1,13.388,,,535-011719,05090064+1658109,,STAR,gri,rpm,0.6,2.6,-18.3,4.2,,,14.639,0.03,13.734,0.01,,,14.182,0.02,13.402,0.01,13.047,0.01,,,11.845,0.027,11.357,0.03,11.288,0.022,5309,318,84,3.265,1.07,0.642,-1.049,0.6,0.96,2.969,3.571,2.111,0.857,0.078,0.065,0.022,1.073,0.02,1073,1237,751.3,0.407,0.146,0.061,AAA-222-111-000-0-0,21.2,
783,783,783,783,783,783,246922293,05 04 48.576,+16 58 13.05,1,14.25,,,535-011233,05044857+1658130,,STAR,gri,rpm,45,5.2,0.8,6.4,,,16.125,0.08,14.793,0.02,,,15.496,0.05,14.219,0.04,13.716,0.02,,,12.278,0.023,11.656,0.022,11.495,0.02,4388,656,358,4.701,0.168,0.12,-0.29,0.28,0.16,0.549,0.171,0.174,0.64,0.176,0.211,3.18,3.603,1.329,195.5,75.59,71.79,0.244,0.562,0.117,AAA-222-111-000-0-0,13.6,
784,784,784,784,784,784,246922341,05 14 01.860,+16 58 14.97,1,14.937,,,535-012512,05140185+1658151,6514-301-5-0142-1256,STAR,JHK,rpm,23.3,2.6,-31.2,2.9,,,,,,,,,,,,,,,,,12.617,0.022,11.984,0.022,11.737,0.02,3746,87,130,4.931,0.056,0.04,-0.008,0.21,0.12,0.349,0.036,0.057,0.381,0.044,0.08,8.786,3.012,1.478,113.2,15.88,21.44,0.174,0.135,0.045,AAA-222-111-000-0-0,18.6,
785,785,785,785,785,785,246922361,04 54 57.595,+16 58 15.71,1,13.52,,,535-010427,04545759+1658156,,STAR,gri,rpm,11.9,2.1,16,2.5,,,15.117,0.02,13.971,0.01,,,14.569,0.02,13.513,0.03,13.071,0.04,,,11.696,0.022,11.137,0.022,10.996,0.019,5103,279,199,3.618,0.944,0.59,-0.281,0.25,0.85,2.479,1.582,1.757,0.892,0.266,0.067,0.06,1.805,0.051,715,420.3,514.5,0.577,0.172,0.172,AAA-222-111-000-0-0,23.4,
786,786,786,786,786,786,246922378,04 33 45.509,+16 58 16.35,1,12.179,,,535-009323,04334551+1658165,,STAR,gri,rpm,4.1,1.6,-23.2,2,,,13.36,0.01,12.378,0.03,,,12.866,0.031,12.078,0.04,11.884,0.1,,,11.273,0.022,10.96,0.022,10.894,0.021,6059,182,219,4.21,0.155,0.155,0.006,0.15,0.18,1.372,0.304,0.293,1.128,0.122,0.087,0.407,0.362,0.168,417.6,117.9,78.17,0.457,0.102,0.102,AAA-222-111-000-0-0,10,
787,787,787,787,787,787,246922458,05 12 57.542,+16 58 19.10,1,14.521,,,535-012301,05125753+1658190,6519-301-6-0134-0733,STAR,BV,rpm,21.5,9.4,-3.9,2.4,,,15.324,0.01,14.655,0.03,,,,,,,,,,,13.51,0.029,13.319,0.033,13.273,0.037,6991,611,509,4.186,0.095,0.152,-0.148,0.12,0.15,1.596,0.341,0.238,1.408,0.229,0.191,0.338,0.15,0.136,1584,413.8,278.6,0.438,0.164,0.091,AAA-222-111-000-0-0,12,
788,788,788,788,788,788,246922483,04 36 16.282,+16 58 20.05,1,14.935,,,535-009461,04361627+1658199,,STAR,gri,rpm,28.3,3.1,-17.8,3.3,,,17.222,0.07,15.676,0.02,,,16.633,0.05,14.969,0.04,14.207,0.07,,,12.362,0.021,11.585,0.022,11.365,0.018,4244,721,171,4.763,0.044,0.165,-0.233,0.12,0.05,0.526,0.19,0.056,0.587,0.196,0.056,3.934,0.928,1.958,150.9,103.1,7.848,0.761,0.421,0.187,AAA-222-111-000-0-0,48.7,
789,789,789,789,789,789,246922588,04 43 54.633,+16 58 23.79,1,12.852,,,535-009773,04435463+1658238,,STAR,gri,rpm,11.8,2.2,1,6.9,,,15.425,0.06,13.652,0.01,,,14.631,0.03,12.934,0.05,12.089,0.03,,,9.917,0.02,9.12,0.022,8.833,0.018,4663,204,55,2.448,0.264,0.072,-0.156,0.14,0.26,10.889,0.613,2.479,1.209,0.109,0.24,9.29E-04,0.001,1.63E-04,1024,43.83,142.3,1.335,0.095,0.043,AAA-222-111-000-0-0,47.3,
790,790,790,790,790,790,246922590,05 09 23.971,+16 58 24.09,1,11.493,,,535-011768,05092396+1658240,,STAR,gri,rpm,6,1.8,-11,0.7,,,12.222,0.04,11.642,0.03,,,11.879,0.03,11.494,0.04,11.327,0.03,,,10.448,0.023,10.304,0.033,10.191,0.02,7457,380,456,4.138,0.112,0.224,-0.026,0.1,0.1,1.71,0.62,0.245,1.64,0.199,0.199,0.27,0.178,0.15,448.9,171.3,73.8,0.489,0.134,0.134,AAA-222-111-000-0-0,7.7,
791,791,791,791,791,791,246922593,05 06 03.902,+16 58 24.26,1,10.658,,1286-1487-1,535-011364,05060391+1658240,,STAR,gri,rpm,13.5,1.5,-34,1.5,,,11.614,0.099,11.008,0.094,,,11.137,0.01,10.629,0.01,10.454,0.02,,,9.552,0.029,9.25,0.031,9.154,0.023,6129,227,189,4.242,0.168,0.14,-0.124,0.15,0.21,1.281,0.284,0.274,1.113,0.128,0.128,0.523,0.355,0.211,196.2,60.31,46.13,0.237,0.086,0.086,AAA-222-111-000-0-0,30.3,
792,792,792,792,792,792,246922596,05 12 18.003,+16 58 24.34,1,17.939,,,,05121800+1658243,6514-301-6-0140-0843,STAR,gri,rpm,13,4,-70,4,,,,,,,22.124,0.216,19.497,0.012,17.994,0.007,17.272,0.006,16.847,0.01,15.608,0.058,14.901,0.078,14.876,0.097,3871,38,38,4.912,0.02,0.02,-0.239,0.05,0.05,0.366,0.007,0.007,0.399,0.008,0.008,8.104,0.486,0.486,503.2,15.1,15.1,0.255,0.001,0.001,AAA-222-111-000-0-0,16.7,
793,793,793,793,793,793,246922663,04 39 11.075,+16 58 27.11,1,15.553,,,535-009564,04391107+1658272,,STAR,gri,rpm,13.4,3.4,-40.6,3.6,,,17.398,0.12,16.256,0.072,,,16.957,0.069,15.465,0.063,14.951,0.05,,,13.233,0.021,12.551,0.026,12.402,0.021,4098,175,100,4.827,0.04,0.088,-0.252,0.24,0.16,0.451,0.091,0.04,0.513,0.098,0.049,5.385,1.015,1.702,220.6,57.64,26.69,0.259,0.108,0.054,AAA-222-111-000-0-0,22.2,
794,794,794,794,794,794,246922673,04 55 21.034,+16 58 27.40,1,14.286,,,535-010445,04552103+1658273,,STAR,gri,rpm,8.3,2.6,37.8,2.9,,,16.475,0.03,14.95,0.03,,,15.747,0.01,14.305,0.04,13.66,0.05,,,11.901,0.029,11.09,0.026,10.879,0.025,4171,83,41,4.748,0.02,0.02,0.169,0.05,0.18,0.555,0.011,0.02,0.628,0.013,0.025,3.672,0.281,0.22,151.3,4.54,4.54,0.424,0.056,0.001,AAA-222-212-c0c-0-0,4.7,
795,795,795,795,795,795,246922913,05 10 36.616,+16 58 35.52,1,13.718,,,535-011943,05103661+1658354,,STAR,gri,rpm,-0.7,2.2,-4.7,1.9,,,15.341,0.03,14.136,0.04,,,14.726,0.04,13.735,0.04,13.287,0.05,,,11.807,0.026,11.206,0.03,11.047,0.018,4957,176,147,2.541,0.75,0.18,-0.539,0.3,0.36,8.436,2.412,4.631,1.02,0.214,0.134,0.001,0.016,6.19E-04,2549,657,1316,0.475,0.12,0.086,AAA-222-111-000-0-0,22,
796,796,796,796,796,796,246923013,05 06 27.768,+16 58 39.13,1,9.718,,1286-1777-1,535-011410,05062775+1658390,,STAR,gri,rpm,-4.2,1.9,-19.4,1.8,,,11.559,0.123,10.354,0.055,,,10.854,0.02,9.773,0.02,9.232,0.02,,,7.687,0.018,7.083,0.073,6.912,0.016,4678,56,56,1.502,0.02,0.672,-1.478,0.21,0.9,27.219,29.624,0.544,0.857,0.017,0.057,4.28E-05,2.57E-06,3.85E-05,1179,1204,35.38,0.471,0.012,0.058,AAA-111-111-000-0-0,14,
797,797,797,797,797,797,246923113,04 47 06.209,+16 58 42.81,1,10.545,,,,04470620+1658428,,STAR,J,rpm,5.1,6.2,-26.8,5.4,,,,,,,,,,,,,,,,,8.845,0.024,7.799,0.053,6.874,0.017,3993,461,1154,1.082,0.959,1.644,-0.407,0.3,0.25,44.059,304.946,25.911,1.27,0.407,0.339,1.11E-05,1.85E-04,1.10E-05,1685,4189,782.4,2.507,0.375,1.725,AAA-111-111-000-0-0,35.5,1069-0051578
798,798,798,798,798,798,246923117,04 47 06.224,+16 58 42.90,1,11.259,,1271-1233-1,535-009883,,,STAR,gri,,,,,,,,12.667,0.368,11.431,0.149,,,12.232,0.62,11.337,0.42,10.842,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,799,799,799,799,799,246923118,04 48 36.248,+16 58 42.91,1,13.892,,,535-009982,04483623+1658431,,STAR,gri,rpm,52.5,2.4,-25.6,2.4,,,15.449,0.02,14.318,0.04,,,14.896,0.03,13.904,0.04,13.463,0.03,,,11.962,0.02,11.462,0.022,11.322,0.018,5231,434,124,4.562,0.03,0.318,-0.135,0.2,0.48,0.791,0.426,0.055,0.827,0.124,0.041,1.654,0.289,1.131,294,130.6,37.23,0.472,0.369,0.063,AAA-222-111-000-0-0,29.7,
800,800,800,800,800,800,246923138,05 04 30.797,+16 58 43.54,1,10.381,,1286-1805-1,535-011200,05043080+1658435,,STAR,gri,rpm,-28.3,1.7,-43.5,1.6,,,11.316,0.087,10.519,0.061,,,10.785,0.02,10.343,0.02,10.208,0.01,,,9.327,0.018,9.056,0.015,9,0.016,6264,226,188,4.211,0.168,0.14,-0.157,0.12,0.36,1.318,0.285,0.276,1.159,0.094,0.187,0.42,0.341,0.164,192.4,56.38,37.09,0.198,0.076,0.054,AAA-222-111-000-0-0,50.2,
801,801,801,801,801,801,246923180,05 06 12.342,+16 58 44.83,1,14.24,,,535-011380,05061233+1658448,,STAR,BV,rpm,-7.5,4.6,-6.7,5.4,,,15.291,0.02,14.442,0.039,,,,,,,,,,,12.752,0.027,12.412,0.031,12.296,0.024,6176,310,258,4.214,0.15,0.21,-0.141,0.18,0.27,1.302,0.449,0.249,1.132,0.192,0.16,0.438,0.323,0.236,813,267.7,171.7,0.496,0.164,0.117,AAA-222-111-000-0-0,16.2,
802,802,802,802,802,802,246923220,05 10 26.097,+16 58 46.09,1,18.251,,,,05102609+1658460,,STAR,J,,36,2,-28,11,,,,,,,,,,,,,,,,,16.691,0.142,,,15.539,0.197,,,,,,,,,,,,,,,,,,,,,,,,,BDC-222-111-000-0-0,16.9,1069-0059699
803,803,803,803,803,803,246923228,05 07 56.718,+16 58 46.39,1,15.085,,,535-011551,05075672+1658463,,STAR,BV,col,,,,,,,15.824,0.05,15.201,0.048,,,,,,,,,,,14.234,0.039,13.877,0.043,13.925,0.044,6089,289,241,4.298,0.14,0.224,-0.307,0.25,0.35,1.171,0.389,0.217,1.01,0.174,0.145,0.608,0.412,0.342,1490,523.7,330.7,0.44,0.12,0.086,AAA-222-111-cdc-0-0,20.1,1069-0058486
804,804,804,804,804,804,246923249,05 07 58.125,+16 58 47.17,1,9.053,,1286-191-1,535-011552,05075812+1658470,,STAR,gri,rpm,3.3,1.2,-16,1.2,,,9.142,0.02,8.788,0.017,,,9.664,0.03,9.288,0.13,8.792,0.08,,,8.219,0.029,8.083,0.034,8.057,0.021,7035,400,285,3.913,0.29,0.29,0.032,0.1,0.12,2.306,1.113,0.869,1.7,0.377,0.269,0.117,0.216,0.076,204.7,124.5,66.93,0.245,0.146,0.081,AAA-111-111-000-0-0,20.1,
805,805,805,805,805,805,246923297,04 49 33.989,+16 58 48.70,1,11.227,,,535-010067,04493398+1658489,,STAR,gri,rpm,4.2,1.3,-15.3,2.5,,,12.432,0.01,11.531,0.03,,,11.98,0.03,11.234,0.04,10.904,0.03,,,9.616,0.021,9.301,0.022,9.162,0.017,6370,255,76,3.737,0.414,0.115,0.066,0.08,0.2,2.9,0.529,1.287,1.744,0.173,0.416,0.068,0.245,0.025,440.8,62.52,198.1,0.697,0.169,0.022,AAA-222-111-000-0-0,31.6,
806,806,806,806,806,806,246923346,05 07 17.473,+16 58 50.44,1,10.612,,1286-198-1,535-011496,05071747+1658504,,STAR,gri,rpm,-21.2,1.6,-51.5,1.6,,,11.478,0.089,10.686,0.069,,,11.076,0.02,10.645,0.08,10.413,0.01,,,9.519,0.024,9.17,0.03,9.11,0.02,6016,182,182,4.333,0.105,0.252,-0.385,0.3,0.3,1.056,0.454,0.119,0.943,0.21,0.087,0.725,0.311,0.439,197.5,54.72,29.71,0.233,0.081,0.058,AAA-222-111-000-0-0,17.6,
807,807,807,807,807,807,246923354,04 46 08.042,+16 58 50.65,1,13.332,,,535-009860,04460803+1658506,,STAR,gri,rpm,4.7,2,-4.8,4.7,,,15.255,0.03,13.993,0.01,,,14.699,0.05,13.493,0.02,12.746,0.03,,,10.697,0.021,10.201,0.024,9.911,0.02,6575,131,79,3.599,0.412,0.02,-0.023,0.05,0.08,3.608,0.072,1.788,1.885,0.038,0.356,0.04,0.179,0.002,795,23.85,400.2,1.361,0.001,0.001,AAA-222-111-000-0-0,42.3,
808,808,808,808,808,808,246923408,05 12 25.910,+16 58 52.76,1,13.164,,,535-012201,05122591+1658528,,STAR,gri,rpm,5.2,1.7,-0.7,2,,,13.572,0.01,13.163,0.03,,,13.294,0.03,13.121,0.06,13.024,0.063,,,12.258,0.019,12.109,0.017,12.05,0.022,7867,597,373,4.131,0.12,0.12,-0.113,0.1,0.1,1.856,0.311,0.266,1.709,0.193,0.12,0.255,0.131,0.087,1164,194.2,166.4,0.408,0.136,0.068,AAA-222-111-000-0-0,18.4,
809,809,809,809,809,809,246923515,05 05 00.598,+16 58 56.13,1,13.588,,,535-011255,05050059+1658562,,STAR,gri,rpm,-4.2,2.9,-5.8,3.3,,,15.1,0.03,13.989,0.01,,,14.573,0.01,13.602,0.03,13.165,0.03,,,11.748,0.025,11.214,0.026,11.057,0.02,5083,203,135,2.596,0.896,0.224,-0.796,0.36,0.3,7.871,2.534,4.907,0.918,0.203,0.044,0.002,0.034,9.18E-04,2366,626.4,1441,0.513,0.121,0.101,AAA-222-111-000-0-0,13.5,
810,810,810,810,810,810,246923629,05 12 32.167,+16 59 00.12,1,15.49,,,535-012212,05123216+1659001,6519-301-6-0134-0349,STAR,BV,rpm,-0.4,3.5,0.7,3.5,,,16.455,0.03,15.668,0.03,,,16.017,0.04,,,,,,,14.129,0.026,13.766,0.031,13.678,0.04,6149,242,242,4.225,0.155,0.248,-0.2,0.16,0.28,1.269,0.444,0.245,1.083,0.157,0.131,0.494,0.375,0.294,1476,491.3,314.3,0.504,0.184,0.115,AAA-222-111-000-0-0,23.7,
811,811,811,811,811,811,246923635,04 45 08.773,+16 59 00.34,1,14.483,,,,04450877+1659003,,STAR,J,rpm,32,5,-38,8,,,,,,,,,,,,,,,,,13.155,0.024,12.103,0.027,11.75,0.021,4845,48,48,3.158,0.02,0.02,-0.303,0.05,0.05,4.304,0.086,0.086,0.975,0.02,0.02,0.012,7.32E-04,7.32E-04,1049,31.46,31.46,2.731,0.001,0.001,AAA-222-111-000-0-0,25.5,1069-0051272
812,812,812,812,812,812,246923689,04 32 33.465,+16 59 02.00,1,14.335,,,535-009244,04323346+1659018,,STAR,gri,rpm,13,1.7,-20.9,10.5,,,16.622,0.05,15.021,0.02,,,15.922,0.03,14.352,0.01,13.655,0.05,,,11.902,0.019,11.193,0.021,11.012,0.02,4973,149,149,2.446,0.73,0.025,-0.567,0.21,0.15,9.416,1.247,5.373,0.957,0.202,0.048,0.001,0.012,1.24E-04,2345,422.9,1215,1.214,0.166,0.125,AAA-222-111-000-0-0,14.2,
813,813,813,813,813,813,246923696,04 47 27.613,+16 59 02.21,1,17.923,,,,04472761+1659022,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.815,0.067,15.13,0.077,15,0.142,4444,763,636,4.695,0.216,0.144,-0.215,0.2,0.32,0.595,0.17,0.216,0.623,0.201,0.234,2.786,4.293,1.126,965.1,621.9,467.9,0.494,0.306,0.139,AAB-222-111-000-0-0,47.7,1069-0051654
814,814,814,814,814,814,246923729,04 49 17.199,+16 59 03.37,1,12.058,,,535-010042,04491719+1659036,,STAR,gri,rpm,6.2,1.2,-6.8,2.6,,,13.073,0.02,12.313,0.01,,,12.679,0.03,12.075,0.03,11.792,0.04,,,10.621,0.02,10.348,0.022,10.255,0.018,6533,331,331,3.982,0.318,0.318,-0.018,0.12,0.15,1.875,0.996,0.651,1.445,0.352,0.251,0.156,0.378,0.1,491.9,232.3,157.8,0.5,0.118,0.118,AAA-222-111-000-0-0,38.5,
815,815,815,815,815,815,246923811,04 41 53.432,+16 59 05.95,1,12.874,,,535-009711,04415343+1659059,,STAR,gri,rpm,1.9,1.6,-12.6,2.3,,,14.181,0.03,13.211,0.02,,,13.713,0.04,12.903,0.02,12.514,0.06,,,11.222,0.02,10.87,0.022,10.743,0.017,6365,320,267,4.292,0.066,0.341,-0.041,0.06,0.12,1.34,0.726,0.137,1.28,0.157,0.065,0.527,0.149,0.375,410.1,191.5,56.2,0.769,0.075,0.135,AAA-222-111-000-0-0,22.4,
816,816,816,816,816,816,246923957,05 10 41.799,+16 59 10.77,1,14.177,,,535-011953,05104179+1659106,,STAR,gri,rpm,-25.1,2.8,-39.5,2.4,,,16.186,0.1,14.792,0.05,,,15.569,0.02,14.218,0.08,13.581,0.05,,,12.061,0.026,11.326,0.03,11.196,0.018,4120,172,123,4.787,0.04,0.056,0.006,0.1,0.16,0.505,0.057,0.043,0.57,0.066,0.047,4.4,0.83,0.945,145.4,29.08,16.64,0.204,0.094,0.052,AAA-222-111-000-0-0,10.9,
817,817,817,817,817,817,246924004,04 56 47.085,+16 59 12.23,1,12.327,,,535-010539,04564709+1659122,,STAR,gri,rpm,6.3,1.7,10.9,3.3,,,13.584,0.01,12.664,0.01,,,13.115,0.02,12.333,0.01,11.989,0.01,,,10.787,0.02,10.429,0.02,10.318,0.018,6418,410,342,4.08,0.088,0.066,-0.002,0.06,0.36,1.644,0.393,0.056,1.421,0.047,0.36,0.268,0.054,0.089,409.3,75.6,33.26,0.739,0.14,0.065,AAA-222-111-000-0-0,30.3,
818,818,818,818,818,818,246924010,04 32 24.950,+16 59 12.55,1,11.376,,1270-177-1,535-009234,04322495+1659125,,STAR,gri,rpm,7.3,1.9,24.3,2,,,12.081,0.168,11.363,0.109,,,11.955,0.03,11.362,0.01,11.128,0.03,,,10.042,0.018,9.728,0.019,9.64,0.017,6085,268,192,4.16,0.217,0.155,-0.049,0.15,0.21,1.431,0.387,0.357,1.136,0.189,0.105,0.342,0.448,0.154,262.1,74.01,67.63,0.325,0.098,0.082,AAA-222-111-000-0-0,35.6,
819,819,819,819,819,819,246924043,04 53 01.442,+16 59 13.56,1,14.114,,,535-010304,04530143+1659136,,STAR,gri,rpm,5.1,2.4,-33,2.6,,,16.108,0.01,14.658,0.03,,,15.466,0.03,14.124,0.02,13.535,0.03,,,11.874,0.022,11.239,0.022,11.027,0.018,4024,1055,140,4.824,0.09,0.234,-0.156,0.16,0.2,0.439,0.153,0.099,0.51,0.189,0.118,5.369,2.758,3.384,113.9,130,19.12,0.149,0.821,0.054,AAA-222-111-000-0-0,18.1,
