,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
3808,3808,3808,251379206,09 08 54.940,+23 23 47.37,1,15.235,,,567-044397,09085493+2323473,5038-301-4-0077-0192,STAR,gri,rpm,2,1,-90,2,,,17.643,0.124,16.21,0.071,,,16.954,0.06,15.527,0.05,14.498,0.08,,,12.723,0.024,12.144,0.034,11.892,0.025,3504,70,56,5.042,0.04,0.048,0.028,0.12,0.12,0.238,0.042,0.036,0.224,0.051,0.036,16.16,5.142,3.901,86.66,12.38,22.06,0.012,0.005,0.003,AAA-222-111-000-0-0,25.5,1133-0183232
3809,3809,3809,251379241,09 07 32.199,+23 23 57.33,1,14.863,,,567-044343,09073219+2323572,5045-301-4-0175-0290,STAR,JHK,rpm,-100,33,-14,41,,,,,,,,,,,,,,,,,12.792,0.026,12.15,0.032,11.988,0.03,4035,314,196,4.843,0.09,0.09,-0.211,0.24,0.28,0.432,0.088,0.087,0.476,0.111,0.092,5.583,2.985,1.945,174.9,58.86,37.55,0.023,0.006,0.006,AAA-222-111-000-0-0,57.4,1133-0183028
3810,3810,3810,251379243,09 07 50.323,+23 23 57.58,1,18.778,,,,,5045-301-4-0176-0016,EXTENDED,gri,,,,,,,,,,,,20.17,0.083,18.996,0.014,18.705,0.016,18.53,0.02,18.878,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,3811,3811,251379302,09 11 15.030,+23 24 09.98,1,17.36,,,,09111502+2324099,5045-301-3-0181-0112,STAR,gri,rpm,34,3,-180,3,,,,,,,21.109,0.084,18.679,0.008,17.332,0.005,16.794,0.005,16.443,0.009,15.205,0.038,14.742,0.047,14.613,0.068,3852,232,194,5.063,0.09,0.075,-0.746,0.35,0.42,0.228,0.076,0.049,0.233,0.099,0.07,17.39,9.233,6.031,160.2,76.44,45.53,0.02,0.007,0.004,AAA-222-111-000-0-0,58.4,
3812,3812,3812,251379331,09 08 47.470,+23 24 18.73,1,12.892,,,568-045861,09084746+2324186,,STAR,gri,rpm,-1.2,3,-12.1,3.7,,,13.669,0.06,13.123,0.06,,,13.267,0.032,12.912,0.03,12.732,0.02,,,12.231,0.026,12.049,0.036,11.872,0.02,6141,124,124,4.222,0.13,0.182,-0.263,0.24,0.28,1.281,0.345,0.201,1.06,0.115,0.138,0.446,0.329,0.212,700.9,168.6,115.2,0.034,0.011,0.007,AAA-222-111-000-0-0,8.2,
3813,3813,3813,251379337,09 07 36.014,+23 24 20.18,1,11.594,,,568-045814,09073601+2324202,,STAR,gri,lam,-3.5,1.4,-15.6,2.1,,,12.346,0.05,11.836,0.02,,,11.953,0.02,11.596,0.02,11.44,0.01,,,10.654,0.025,10.459,0.033,10.364,0.022,6130,147,147,4.269,0.09,0.144,-0.038,0.1,0.12,1.285,0.237,0.153,1.153,0.088,0.088,0.509,0.194,0.205,333.1,65.91,40.3,0.03,0.008,0.007,AAA-222-111-000-0-0,51.6,
3814,3814,3814,251379338,09 12 42.958,+23 24 20.21,1,12.851,,,568-045995,09124296+2324202,,STAR,gri,rpm,7.7,2,-11.7,2.4,,,13.992,0.08,12.934,0.08,,,13.409,0.06,12.533,0.02,12.612,0.81,,,10.859,0.021,10.252,0.024,10.144,0.021,4699,72,127,2.694,0.672,0.48,-0.313,0.2,0.24,6.571,3.635,3.53,0.971,0.139,0.108,0.003,0.025,0.002,1374,725.1,785.4,0.033,0.012,0.01,AAA-222-111-000-0-0,22.7,
3815,3815,3815,251379346,09 08 29.923,+23 24 22.23,1,11.116,,1951-1388-1,568-045851,09082992+2324222,,STAR,gri,rpm,52.9,1.6,-60.5,1.6,,,12.01,0.197,11.202,0.114,,,11.627,0.01,11.094,0.01,10.897,0.02,,,9.951,0.023,9.622,0.03,9.59,0.024,5603,67,67,4.497,0.035,0.063,-0.162,0.12,0.21,0.902,0.175,0.058,0.918,0.055,0.055,1.27,0.168,0.3,156.6,34.2,11.46,0.023,0.006,0.005,AAA-222-111-000-0-0,16.3,
3816,3816,3816,251379414,09 09 04.637,+23 24 40.06,1,18.004,,,,09090463+2324400,5038-301-4-0077-0106,STAR,gri,,0,3,1,3,,,,,,,18.36,0.015,18.075,0.006,17.98,0.007,18.109,0.008,18.056,0.022,16.88,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUD-202-101-000-0-0,57.1,
3817,3817,3817,251379426,09 08 39.843,+23 24 43.02,1,13.866,,,568-045855,09083984+2324429,,STAR,gri,lam,-7.9,3.7,1,3.8,,,15.113,0.05,14.263,0.07,,,14.598,0.02,13.853,0.02,13.552,0.05,,,12.455,0.024,11.995,0.032,11.88,0.018,5016,150,150,4.584,0.03,0.03,0.023,0.1,0.12,0.763,0.048,0.045,0.834,0.043,0.051,1.831,0.247,0.218,360.3,40.99,30.94,0.03,0.008,0.007,AAA-222-111-000-0-0,21.1,
3818,3818,3818,251379528,09 05 58.496,+23 25 11.38,1,18.605,,,,,5038-301-5-0073-0095,STAR,gri,,5,4,-25,4,,,,,,,19.361,0.024,18.865,0.009,18.546,0.009,18.493,0.011,18.416,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,3819,3819,251379541,09 07 09.464,+23 25 14.32,1,11.484,,1951-1901-1,568-045796,09070946+2325141,,STAR,gri,lam,-1.7,1.6,2.6,1.7,,,11.734,0.12,11.225,0.122,,,11.62,0.01,11.438,0.04,11.367,0.02,,,10.724,0.022,10.552,0.03,10.513,0.024,6875,167,167,4.108,0.1,0.12,-0.017,0.1,0.1,1.758,0.346,0.244,1.49,0.107,0.107,0.256,0.118,0.094,523.4,104.7,73.8,0.033,0.01,0.007,AAA-222-111-000-0-0,54,
3820,3820,3820,251379550,09 05 58.594,+23 25 16.47,1,16.776,,,568-045757,09055860+2325164,5038-301-5-0073-0094,STAR,BV,rpm,3,5.9,12.1,5.6,,,17.321,0.13,16.839,0.093,,,16.924,0.069,,,,,,,15.393,0.062,14.993,0.084,14.967,0.125,5365,543,652,4.554,0.1,0.2,-0.517,0.35,0.42,0.756,0.238,0.134,0.769,0.097,0.116,1.731,0.919,0.927,1543,722.4,492,0.033,0.01,0.007,AAB-222-111-000-0-0,69.5,
3821,3821,3821,251379555,09 12 51.251,+23 25 18.51,1,14.298,,,568-045996,09125125+2325185,5045-301-3-0183-0037,STAR,gri,rpm,-4.7,3.4,-9.2,3.8,,,15.174,0.09,14.312,0.08,,,14.637,0.05,13.966,0.01,14.153,0.77,,,12.633,0.021,12.141,0.024,12.062,0.022,5112,81,102,3.5,1.066,0.492,-0.511,0.35,0.42,2.548,1.942,1.869,0.888,0.09,0.09,0.048,1.736,0.039,1366,943,998.2,0.031,0.007,0.007,AAA-222-111-000-0-0,15.8,
3822,3822,3822,251379558,09 05 47.186,+23 25 19.87,1,12.644,,,568-045751,09054717+2325199,,STAR,gri,lam,14,1.6,-14.8,2.1,,,13.393,0.05,12.883,0.01,,,12.998,0.01,12.646,0.02,12.492,0.01,,,11.685,0.023,11.363,0.028,11.317,0.023,6037,145,120,4.334,0.08,0.128,-0.279,0.15,0.15,1.106,0.204,0.111,1.002,0.076,0.076,0.711,0.237,0.262,462.6,89.73,65.22,0.033,0.01,0.007,AAA-222-111-000-0-0,54.4,
3823,3823,3823,251379604,09 05 19.218,+23 25 32.49,1,17.746,,,,09051921+2325324,5038-301-5-0072-0201,EXTENDED,gri,,-12,3,14,3,,,,,,,20.862,0.103,18.913,0.012,17.742,0.007,17.246,0.008,16.888,0.016,16.146,0.11,15.299,0.11,14.799,0.112,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,4.9,
3824,3824,3824,251379641,09 12 02.004,+23 25 43.12,1,17.547,,,,09120200+2325431,5045-301-3-0182-0074,EXTENDED,gri,,-1,3,1,3,,,,,,,20.838,0.17,18.833,0.015,17.518,0.008,16.996,0.008,16.622,0.02,16.322,0.092,15.504,0.094,14.839,0.073,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,16.6,
3825,3825,3825,251379660,09 11 26.416,+23 25 49.43,1,13.759,,,568-045953,09112641+2325493,,STAR,gri,rpm,1.4,2.9,-9.8,3.2,,,15.171,0.08,14.115,0.11,,,14.619,0.04,13.72,0.01,13.391,0.06,,,12.167,0.02,11.63,0.02,11.516,0.017,4750,76,76,4.564,0.084,1.722,-0.065,0.2,0.28,0.778,5.574,0.131,0.828,0.379,0.103,1.684,0.728,1.68,323.3,2129,69.78,0.03,0.008,0.007,AAA-222-111-000-0-0,39.2,
3826,3826,3826,251379701,09 06 53.613,+23 25 57.51,1,11.818,,,568-045787,09065359+2325574,,STAR,gri,rpm,-0.7,1.4,-3.7,1.2,,,12.628,0.04,12.067,0.02,,,12.218,0.01,11.809,0.02,11.647,0.01,,,10.799,0.022,10.528,0.028,10.465,0.022,5989,118,94,4.108,0.252,0.252,-0.14,0.15,0.3,1.442,0.567,0.407,1.09,0.161,0.138,0.308,0.528,0.177,418.6,128.7,138.6,0.032,0.01,0.01,AAA-222-111-000-0-0,8.2,
3827,3827,3827,251379741,09 10 25.831,+23 26 05.70,1,17.654,,,568-045918,09102584+2326058,5038-301-4-0079-0172,STAR,JHK,rpm,5,19.8,-43.2,19.7,,,,,,,,,,,,,,,,,15.435,0.045,14.841,0.056,14.587,0.063,3735,386,241,4.989,0.095,0.133,-0.172,0.2,0.32,0.28,0.138,0.08,0.295,0.163,0.117,11.08,8.175,5.371,345.4,232.1,120.3,0.029,0.01,0.008,AAA-222-111-000-0-0,9,
3828,3828,3828,251379897,09 09 10.566,+23 26 42.60,1,14.528,,,568-045878,09091056+2326425,5045-301-4-0178-0023,STAR,gri,rpm,14.1,3.3,-18,3.7,,,15.635,0.12,14.848,0.08,,,15.154,0.01,14.521,0.01,14.259,0.01,,,13.189,0.025,12.745,0.033,12.655,0.028,5194,82,62,4.57,0.05,1.01,-0.543,0.3,0.3,0.769,1.824,0.091,0.807,0.099,0.099,1.69,0.538,1.641,544.5,1214,77.85,0.034,0.013,0.007,AAA-222-111-000-0-0,37.3,
3829,3829,3829,251379922,09 11 43.951,+23 26 46.62,1,16.644,,,,09114395+2326466,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.207,0.052,14.529,0.054,13.973,0.057,3351,265,1105,5.125,0.198,0.132,-0.085,0.16,0.2,0.176,0.078,0.078,0.172,0.108,0.09,26.28,44.77,13.81,170.7,101.7,120,0.022,0.01,0.014,AAA-222-111-000-0-0,27.4,1134-0173617
3830,3830,3830,251379942,09 12 04.398,+23 26 50.80,1,14.504,,,568-045973,09120440+2326506,5045-301-3-0182-0013,STAR,gri,rpm,1.4,4.9,-3.5,5.5,,,15.593,0.09,14.771,0.1,,,15.119,0.041,14.503,0.03,14.24,0.05,,,13.171,0.022,12.755,0.023,12.628,0.021,5286,127,127,4.388,0.196,1.12,-0.472,0.42,0.42,1.067,2.391,0.321,0.883,0.081,0.097,0.792,0.981,0.772,815.3,1506,299.4,0.033,0.01,0.007,AAA-222-111-000-0-0,62.6,
3831,3831,3831,251379974,09 06 23.861,+23 27 00.04,1,15.549,,,568-045773,09062385+2326599,5038-301-5-0074-0050,STAR,BV,rpm,-2.7,4.4,-5.9,4.7,,,15.572,0.12,15.469,0.04,,,15.282,0.01,,,,,,,15.267,0.054,14.906,0.08,14.884,0.108,5607,473,473,4.494,0.1,0.26,-0.502,0.3,0.42,0.836,0.305,0.133,0.82,0.092,0.077,1.276,0.611,0.777,1698,896,395.1,0.034,0.01,0.007,AAB-222-111-000-0-0,7.9,
3832,3832,3832,251379987,09 06 55.385,+23 27 02.95,1,14.446,,,568-045789,09065537+2327028,,STAR,JHK,rpm,-3.8,4.5,-0.9,4.9,,,,,,,,,,,,,,,,,13.067,0.026,12.568,0.028,12.526,0.025,5029,151,121,3.624,0.924,0.77,-0.401,0.35,0.56,2.401,2.925,1.73,0.874,0.137,0.098,0.044,1.574,0.041,1515,1853,1093,0.033,0.008,0.008,AAA-222-111-000-0-0,17.8,
3833,3833,3833,251380036,09 06 49.748,+23 27 16.23,1,14.476,,,568-045784,09064973+2327161,,STAR,gri,lam,-34,4.4,11.7,4.8,,,15.753,0.07,14.941,0.01,,,15.216,0.01,14.46,0.03,14.159,0.02,,,13.004,0.026,12.467,0.028,12.368,0.026,4855,146,146,4.621,0.03,0.025,-0.13,0.12,0.15,0.701,0.042,0.04,0.764,0.046,0.046,2.165,0.236,0.253,409.3,45.31,34.29,0.031,0.007,0.007,AAA-222-111-000-0-0,45.9,
3834,3834,3834,251380062,09 09 54.275,+23 27 22.47,1,16.697,,,,09095427+2327224,5038-301-4-0079-0105,EXTENDED,gri,,6,2,0,2,,,,,,,18.328,0.025,17.223,0.005,16.793,0.006,16.471,0.006,16.284,0.021,16.448,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,36.9,
3835,3835,3835,251380097,09 06 08.021,+23 27 30.99,1,8.848,,1950-1938-1,568-045762,09060802+2327311,,STAR,gri,rpm,0.1,1,-4,1,,,10.791,0.087,9.197,0.028,,,10.154,0.03,9.006,0.04,8.289,0.06,,,6.723,0.026,5.97,0.049,5.772,0.018,4099,65,65,1.282,0.31,0.372,-0.386,0.3,0.36,40.452,16.53,7.798,1.106,0.361,0.181,1.51E-05,2.68E-05,1.05E-05,978.6,308.5,174,0.031,0.008,0.008,AAA-111-111-000-0-0,32.3,
3836,3836,3836,251380211,09 06 06.711,+23 27 57.85,1,14.463,,,568-045761,09060670+2327578,,STAR,BV,rpm,-18.7,4.5,2.2,4.8,,,15.617,0.03,14.693,0.042,,,15.037,0.04,,,,,,,12.815,0.023,12.236,0.031,12.178,0.024,4728,141,169,4.637,0.035,0.042,-0.131,0.2,0.24,0.669,0.063,0.057,0.729,0.066,0.066,2.306,0.435,0.366,347.3,53.66,39.19,0.03,0.007,0.007,AAA-222-111-000-0-0,32.3,
3837,3837,3837,251380216,09 12 51.750,+23 27 59.13,1,12.912,,,568-045997,09125176+2327592,,STAR,gri,lam,-32.1,1.3,-7,1.5,,,13.44,0.1,12.783,0.07,,,13.017,0.06,12.565,0.03,12.867,0.77,,,11.51,0.021,11.25,0.022,11.145,0.022,5790,138,138,4.441,0.045,0.09,-0.08,0.12,0.15,0.976,0.114,0.065,0.991,0.067,0.067,1.007,0.19,0.269,363.6,52.72,39.84,0.029,0.008,0.006,AAA-222-111-000-0-0,56.7,
3838,3838,3838,251380292,09 12 06.755,+23 28 18.18,1,15.061,,,568-045977,09120675+2328181,5045-301-3-0182-0023,STAR,BV,rpm,-3.8,3.2,-0.4,3.5,,,16.267,0.04,15.24,0.049,,,,,,,,,,,13.06,0.022,12.434,0.023,12.327,0.022,4491,142,320,4.676,0.088,2.178,-0.133,0.2,0.8,0.614,8.674,0.126,0.699,0.109,0.131,2.568,1.597,2.567,331.9,6013,96.39,0.029,0.009,0.005,AAA-222-111-000-0-0,16.4,
3839,3839,3839,251380295,09 05 14.845,+23 28 18.57,1,12.413,,,568-045739,09051484+2328186,,STAR,gri,lam,-24.6,1.5,-10.4,1.7,,,13.192,0.05,12.656,0.01,,,12.806,0.02,12.403,0.02,12.245,0.03,,,11.405,0.022,11.129,0.021,11.053,0.02,5982,120,120,4.365,0.065,0.104,-0.025,0.1,0.12,1.115,0.163,0.091,1.081,0.066,0.066,0.744,0.193,0.229,409.3,71.58,44.51,0.031,0.007,0.008,AAA-222-111-000-0-0,12.8,
3840,3840,3840,251380338,09 05 45.040,+23 28 28.50,1,12.836,,,568-045749,09054503+2328285,,STAR,gri,rpm,12.3,2.6,-13.6,3,,,13.743,0.06,13.116,0.02,,,13.313,0.03,12.843,0.02,12.632,0.02,,,11.69,0.022,11.317,0.03,11.262,0.021,5604,133,88,3.79,0.663,0.255,-0.733,0.6,0.5,1.978,0.45,1.07,0.887,0.126,0.021,0.108,1.02,0.058,749.6,172.6,386.7,0.031,0.008,0.003,AAA-222-111-000-0-0,46.9,
3841,3841,3841,251380340,09 12 38.572,+23 28 28.82,1,16.228,,,568-045992,09123857+2328289,5045-301-3-0183-0076,STAR,JHK,rpm,-26,9.1,-37.6,8.5,,,,,,,,,,,,,,,,,13.911,0.025,13.176,0.026,13.032,0.022,4176,123,123,4.771,0.048,0.04,-0.099,0.2,0.2,0.506,0.049,0.053,0.565,0.057,0.057,4.211,1.042,0.709,365.6,50.31,52.41,0.03,0.008,0.006,AAA-222-111-000-0-0,44.1,
3842,3842,3842,251380393,09 11 39.126,+23 28 36.76,1,19.205,,,,,5038-301-4-0081-0207,STAR,gri,,8,3,3,3,,,,,,,19.519,0.027,19.259,0.01,19.187,0.012,18.964,0.013,19.056,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,3843,3843,251380397,09 10 05.290,+23 28 38.41,1,17.71,,,,09100529+2328384,5038-301-4-0079-0138,EXTENDED,gri,,4,3,9,3,,,,,,,19.763,0.062,18.504,0.01,17.767,0.009,17.37,0.009,17.046,0.026,16.696,0.158,15.844,0.161,15.743,0.217,,,,,,,,,,,,,,,,,,,,,,,,,CCC-222-111-000-0-0,47.5,
3844,3844,3844,251380418,09 08 47.599,+23 28 44.36,1,16.966,,,,09084759+2328443,5045-301-4-0177-0147,EXTENDED,gri,,-6,3,-4,3,,,,,,,20.06,0.087,18.058,0.008,16.969,0.005,16.498,0.005,16.113,0.013,15.766,0.087,15.036,0.096,14.457,0.08,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.3,
3845,3845,3845,251380463,09 10 59.694,+23 28 54.47,1,18.259,,,,09105969+2328544,5038-301-4-0080-0120,STAR,gri,rpm,82,3,-78,3,,,,,,,22.555,0.224,20,0.015,18.636,0.009,17.513,0.007,16.886,0.011,15.62,0.052,15.035,0.059,14.865,0.081,3370,33,33,5.073,0.024,0.02,0.199,0.12,0.15,0.211,0.004,0.015,0.189,0.004,0.015,20.45,2.868,1.227,172.1,5.162,26.69,0.018,0.005,0.002,AAA-222-111-000-0-0,9.5,
3846,3846,3846,251380482,09 05 19.544,+23 28 57.98,1,11.909,,,568-045740,09051954+2328580,,STAR,gri,rpm,-5,1.5,-2.2,1.6,,,13.073,0.06,12.283,0.02,,,12.56,0.02,11.933,0.01,11.63,0.02,,,10.557,0.023,10.079,0.022,10.007,0.017,5040,80,60,2.518,0.448,0.256,-1.084,0.35,0.25,8.052,2.84,3.306,0.885,0.07,0.018,0.001,0.005,8.34E-04,1629,514.4,621.2,0.039,0.011,0.013,AAA-222-111-000-0-0,36.2,
3847,3847,3847,251380483,09 08 47.328,+23 28 58.22,1,15.01,,,568-045860,09084732+2328581,5045-301-4-0177-0146,STAR,gri,rpm,-7.8,4.3,1,4.6,,,16.387,0.09,15.382,0.06,,,15.864,0.01,14.988,0.01,14.644,0.13,,,13.465,0.027,12.8,0.033,12.793,0.025,4685,108,108,4.642,0.045,1.71,-0.285,0.25,0.85,0.67,26.017,0.073,0.732,0.079,0.079,2.274,0.602,2.274,475.9,19020,59.49,0.032,0.008,0.007,AAA-222-111-000-0-0,14.3,
3848,3848,3848,251380573,09 08 22.464,+23 29 23.11,1,17.005,,,,09082246+2329231,5045-301-4-0177-0206,STAR,gri,rpm,-51,3,2,3,,,,,,,21.355,0.115,18.838,0.008,17.369,0.005,16.219,0.004,15.578,0.006,14.297,0.028,13.614,0.041,13.476,0.031,3617,117,146,5.052,0.05,0.05,-0.208,0.25,0.25,0.227,0.04,0.034,0.228,0.045,0.054,17.98,6.052,4.528,163.4,34.86,33.84,0.022,0.006,0.004,AAA-222-111-000-0-0,39.3,
3849,3849,3849,251380607,09 05 18.909,+23 29 33.21,1,17.443,,,,09051890+2329332,5038-301-5-0072-0097,EXTENDED,gri,,-1,3,-3,3,,,,,,,20.808,0.1,18.613,0.01,17.441,0.006,16.942,0.006,16.625,0.013,16.104,0.089,15.18,0.086,14.535,0.075,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,36.2,
3850,3850,3850,251380616,09 09 56.160,+23 29 34.70,1,15.437,,,,09095615+2329346,5038-301-4-0079-0034,EXTENDED,gri,,3,2,-6,2,,,,,,,17.133,0.012,16.126,0.003,15.571,0.003,15.142,0.003,14.937,0.007,14.823,0.078,14.215,0.096,13.918,0.102,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,48.4,
3851,3851,3851,251380638,09 11 00.020,+23 29 39.89,1,17.05,,,,09110001+2329398,5038-301-4-0080-0218,EXTENDED,gri,,-4,2,-2,2,,,,,,,19.349,0.033,17.911,0.006,17.133,0.005,16.681,0.005,16.401,0.011,15.516,0.061,14.787,0.055,14.213,0.053,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,45.6,
3852,3852,3852,251380640,09 07 12.170,+23 29 40.52,1,11.871,,,568-045799,09071216+2329403,,STAR,gri,rpm,2.6,1.6,-13.7,2.3,,,12.626,0.05,12.102,0.01,,,12.232,0.02,11.869,0.02,11.717,0.02,,,10.915,0.024,10.665,0.031,10.578,0.025,6120,125,100,4.083,0.259,0.185,-0.232,0.2,0.32,1.448,0.487,0.311,1.088,0.174,0.145,0.289,0.338,0.138,430.7,121.6,94.83,0.031,0.008,0.007,AAA-222-111-000-0-0,57,
3853,3853,3853,251380665,09 09 25.953,+23 29 47.73,1,11.661,,1951-1627-1,568-045889,09092595+2329475,,STAR,gri,rpm,-25.9,1.7,-29.5,1.7,,,12.16,0.24,11.157,0.116,,,12.064,0.01,11.643,0.01,11.489,0.01,,,10.588,0.022,10.353,0.032,10.251,0.021,5957,96,72,4.243,0.15,0.15,-0.22,0.24,0.2,1.201,0.301,0.204,1.005,0.127,0.106,0.555,0.388,0.261,304.8,77.5,61.79,0.028,0.006,0.006,AAA-222-111-000-0-0,55.7,
3854,3854,3854,251380670,09 12 58.770,+23 29 48.44,1,19.289,,,,,5045-301-3-0183-0130,EXTENDED,gri,,3,3,-1,3,,,,,,,20.284,0.067,19.491,0.016,19.221,0.019,18.988,0.023,18.794,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3855,3855,3855,251380711,09 06 02.817,+23 29 58.77,1,19.595,,,,,5038-301-5-0073-0293,STAR,gri,,-6,3,-3,3,,,,,,,20.665,0.051,19.949,0.015,19.579,0.015,19.444,0.019,19.235,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856,3856,3856,251380729,09 11 11.948,+23 30 03.05,1,11.498,,1951-773-1,568-045943,09111193+2330031,,STAR,gri,lam,12.8,1.6,-1.1,1.7,,,12.316,0.19,11.841,0.169,,,12.144,0.02,11.489,0.02,11.221,0.06,,,10.115,0.022,9.679,0.019,9.555,0.018,5098,102,102,3.561,0.105,0.126,-0.381,0.15,0.15,2.742,0.521,0.37,1.059,0.148,0.092,0.046,0.022,0.015,457.8,65.41,57.23,0.032,0.008,0.007,AAA-222-111-000-0-0,55,
3857,3857,3857,251380812,09 05 25.911,+23 30 25.37,1,17.758,,,,09052591+2330253,,STAR,J,rpm,6,1,2,4,,,,,,,,,,,,,,,,,16.243,0.096,15.505,0.1,15.026,0.106,3949,378,315,4.872,0.13,0.13,-0.185,0.2,0.28,0.403,0.136,0.134,0.438,0.144,0.173,6.654,6.807,2.955,758.6,376.4,290.8,0.033,0.01,0.007,AAA-222-111-000-0-0,41.2,1135-0165446
3858,3858,3858,251380871,09 07 12.048,+23 30 37.49,1,11.545,,,568-045798,09071204+2330373,,STAR,gri,lam,-15.5,3.5,1.6,3.9,,,13.542,0.04,12.148,0.03,,,12.771,0.01,11.559,0.01,11.02,0.06,,,9.477,0.022,8.708,0.029,8.548,0.022,4324,85,85,1.941,0.13,0.13,-0.21,0.12,0.12,18.169,3.217,2.308,1.097,0.144,0.103,1.71E-04,9.07E-05,5.92E-05,1764,255.7,188.2,0.034,0.011,0.007,AAA-222-111-000-0-0,25.7,
3859,3859,3859,251380889,09 10 04.740,+23 30 42.70,1,12.778,,,568-045909,09100474+2330428,,STAR,gri,rpm,-25.5,1.7,0.8,2.1,,,13.667,0.06,12.998,0.08,,,13.227,0.02,12.748,0.02,12.586,0.01,,,11.641,0.022,11.307,0.023,11.256,0.023,5795,92,116,4.425,0.045,0.27,-0.245,0.2,0.2,0.981,0.405,0.078,0.94,0.079,0.079,0.989,0.195,0.609,377.6,147,33.86,0.032,0.006,0.006,AAA-222-111-000-0-0,12.7,
3860,3860,3860,251380929,09 11 45.306,+23 30 53.94,1,18.24,,,,09114530+2330539,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.681,0.134,15.742,0.12,15.36,0.129,3868,364,364,4.927,0.14,0.168,-0.254,0.25,0.3,0.347,0.144,0.134,0.387,0.167,0.2,8.158,10.27,4.022,840.8,494.8,400.9,0.033,0.01,0.007,BBB-222-111-000-0-0,44.9,1135-0166341
3861,3861,3861,251380949,09 07 29.610,+23 30 59.18,1,14.687,,,568-045812,09072961+2330591,,STAR,JHK,rpm,-34.6,4.5,-23.8,4.7,,,,,,,,,,,,,,,,,12.348,0.024,11.641,0.026,11.462,0.023,4132,120,144,4.773,0.056,0.04,-0.004,0.15,0.15,0.509,0.047,0.059,0.58,0.045,0.063,4.084,1.201,0.687,178.5,25.97,26.85,0.023,0.006,0.005,AAA-222-111-000-0-0,68,
3862,3862,3862,251380953,09 06 26.077,+23 31 01.46,1,18.925,,,,,5038-301-5-0074-0243,STAR,gri,,0,3,-1,3,,,,,,,19.75,0.029,19.53,0.012,19.157,0.012,18.665,0.012,18.558,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,3863,3863,251380988,09 09 08.368,+23 31 12.12,1,12.434,,,568-045876,09090836+2331121,,STAR,gri,rpm,-8.7,2.2,-6.8,2.6,,,13.231,0.08,12.644,0.05,,,12.812,0.02,12.426,0.01,12.273,0.02,,,11.396,0.024,11.166,0.032,11.035,0.021,6102,122,98,4.138,0.21,0.21,-0.18,0.16,0.24,1.375,0.509,0.317,1.106,0.197,0.169,0.327,0.349,0.169,501.3,191.3,118.4,0.035,0.01,0.008,AAA-222-111-000-0-0,78.1,
3864,3864,3864,251381003,09 12 30.810,+23 31 15.28,1,13.277,,,568-045989,09123081+2331152,,STAR,gri,rpm,-1.6,2.2,-2.2,2.5,,,14.324,0.07,13.314,0.08,,,13.746,0.06,12.932,0.02,13.075,0.79,,,11.444,0.022,10.881,0.022,10.791,0.017,4776,95,76,2.573,0.48,0.288,-0.408,0.25,0.35,8.058,3.262,3.218,1.04,0.194,0.138,0.002,0.007,0.001,2246,806.4,828.4,0.034,0.01,0.006,AAA-222-111-000-0-0,74.5,
