,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
0,0,0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
61,61,61,211900282,08 58 31.979,+18 43 51.75,1,17.621,,,,08583197+1843517,5112-301-4-0169-0137,STAR,gri,rpm,28,4,-50,4,,,,,,,21.309,0.093,18.887,0.009,17.607,0.006,17.079,0.006,16.753,0.011,15.583,0.049,14.934,0.053,14.786,0.077,4004,40,40,5.004,0.045,0.045,-0.641,0.15,0.21,0.275,0.049,0.03,0.293,0.061,0.038,13.25,3.432,3.2,410.7,64.77,47.18,0.031,0.007,0.007,,,
62,62,62,211900361,09 09 02.227,+18 43 55.70,1,12.543,,,544-047647,09090222+1843557,,STAR,gri,rpm,-0.4,2.2,-4.1,2.8,,,13.665,0.05,12.814,0.02,,,13.186,0.02,12.538,0.02,12.268,0.01,,,11.139,0.022,10.648,0.033,10.56,0.021,5080,82,82,2.451,0.93,0.06,-0.698,0.12,0.39,9.019,1.166,5.81,0.916,0.095,0.037,0.001,0.026,2.44E-04,2232,260.8,1359,0.033,0.01,0.008,,,
63,63,63,211900439,08 51 33.438,+18 43 59.24,1,10.956,,1396-1251-1,544-047041,08513344+1843593,,STAR,gri,plx,13.6,2,-20.8,2.1,,,12.372,0.344,11.129,0.12,,,11.672,0.02,10.896,0.04,10.65,0.04,,,9.542,0.023,9.09,0.022,8.945,0.018,4947,80,80,2.83,0.594,0.495,-0.357,0.25,0.25,6.605,4.377,3.252,1.111,0.369,0.168,0.003,0.023,0.003,690.5,469.8,469.8,0.033,0.008,0.007,,,
64,64,64,211900459,08 40 32.206,+18 44 00.13,1,15.787,,,544-046591,08403220+1844001,5037-301-1-0113-0336,STAR,gri,rpm,-9.4,3.9,-28.4,4,,,17.891,0.137,16.506,0.08,,,17.249,0.05,15.815,0.1,15.16,0.05,,,13.564,0.022,12.885,0.024,12.702,0.027,3952,93,62,4.846,0.048,0.048,-0.042,0.12,0.18,0.429,0.053,0.047,0.491,0.053,0.064,5.82,1.44,1.154,246.6,38.1,27.82,0.028,0.009,0.005,,,
65,65,65,211900473,08 54 36.328,+18 44 00.83,1,14.137,,,544-047135,08543633+1844007,5071-301-1-0128-0165,STAR,gri,lam,5.7,2.7,-10,2.9,,,15.272,0.06,14.403,0.04,,,14.817,0.03,14.105,0.07,13.845,0.03,,,12.772,0.023,12.284,0.024,12.206,0.023,4981,150,180,4.611,0.024,0.03,-0.182,0.12,0.15,0.722,0.039,0.044,0.772,0.047,0.047,2.056,0.251,0.224,390.7,36.71,39.92,0.03,0.008,0.005,,,
66,66,66,211900519,09 04 40.287,+18 44 03.07,1,15.289,,,544-047481,09044028+1844030,5112-301-3-0178-0023,STAR,gri,rpm,-0.9,4.4,-5.6,4.7,,,16.48,0.06,15.575,0.07,,,15.948,0.05,15.283,0.02,15.007,0.16,,,13.87,0.026,13.423,0.021,13.249,0.032,5174,120,120,4.566,0.04,1.056,-0.317,0.25,0.5,0.782,2.1,0.082,0.84,0.077,0.093,1.651,0.38,1.617,762.6,2013,107.5,0.034,0.01,0.008,,,
67,67,67,211900542,08 59 20.226,+18 44 04.16,1,17.551,,,,08592022+1844041,5112-301-4-0170-0150,EXTENDED,gri,,7,3,14,3,,,,,,,19.611,0.067,18.244,0.01,17.59,0.009,17.254,0.01,17.011,0.032,16.904,0.166,16.221,0.187,15.453,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68,68,211900572,08 51 58.535,+18 44 05.54,1,12.406,,,544-047060,08515854+1844055,,STAR,gri,lam,-7.4,1.4,2.8,3,,,13.864,0.02,12.74,0.04,,,13.285,0.02,12.356,0.04,12.029,0.03,,,10.801,0.022,10.229,0.021,10.08,0.018,4641,92,55,2.814,0.075,0.21,-0.049,0.1,0.12,7.374,1.897,1.112,1.257,0.122,0.183,0.003,0.001,0.001,1470,343.5,192,0.033,0.009,0.005,,,
69,69,69,211900581,08 55 44.724,+18 44 05.92,1,13.493,,,544-047179,08554473+1844059,,STAR,gri,rpm,-5.3,1.6,-4.6,1.9,,,14.721,0.06,13.765,0.04,,,14.201,0.04,13.435,0.01,13.189,0.03,,,12.034,0.02,11.608,0.024,11.501,0.022,5086,81,122,3.672,0.858,0.33,-0.07,0.18,0.36,2.378,1.251,1.608,1.036,0.209,0.174,0.072,1.283,0.052,962.2,387.6,657.8,0.032,0.008,0.005,,,
70,70,70,211900625,08 44 50.498,+18 44 08.36,1,16.444,,,,08445049+1844083,5071-301-3-0114-0238,STAR,gri,rpm,30,3,-67,3,,,,,,,20.708,0.06,18.177,0.006,16.859,0.005,15.702,0.005,15.079,0.005,13.787,0.026,13.143,0.029,12.944,0.024,3352,33,33,5.095,0.02,0.024,0.087,0.22,0.06,0.197,0.014,0.008,0.178,0.012,0.008,22.97,1.985,2.686,97.89,3.674,7.621,0.012,0.003,0.003,,,
71,71,71,211900633,08 55 01.292,+18 44 08.60,1,14.428,,,544-047150,08550129+1844086,5071-301-1-0129-0110,STAR,gri,rpm,-6,1.9,-7.6,2.9,,,15.496,0.04,14.683,0.02,,,15.043,0.02,14.455,0.02,14.164,0.02,,,13.111,0.023,12.699,0.023,12.553,0.022,5193,103,62,3.096,0.555,0.555,-1.111,0.45,0.45,4.017,3.159,2.015,0.875,0.024,0.072,0.009,0.05,0.008,2488,2395,1070,0.035,0.01,0.008,,,
72,72,72,211900700,08 44 17.069,+18 44 11.77,1,12.066,,,544-046740,08441706+1844119,,STAR,gri,rpm,-36.9,1.5,-12.3,1.4,,,13.165,0.04,12.31,0.02,,,12.685,0.03,12.013,0.03,11.801,0.02,,,10.766,0.023,10.35,0.025,10.262,0.018,5261,63,126,4.548,0.03,0.828,-0.178,0.2,0.4,0.828,2.043,0.068,0.868,0.052,0.082,1.54,0.228,1.458,187.9,417.9,16.93,0.024,0.01,0.008,,,
73,73,73,211900703,08 39 51.182,+18 44 12.06,1,17.993,,,,08395118+1844120,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.673,0.066,15.012,0.088,14.793,0.109,4012,466,388,4.836,0.18,0.15,-0.227,0.25,0.3,0.405,0.15,0.145,0.465,0.158,0.19,5.951,7.311,2.899,641.4,372.8,271.3,0.032,0.008,0.007,,,
74,74,74,211900737,08 55 14.339,+18 44 14.42,1,17.949,,,,,5061-301-1-0132-0130,EXTENDED,gri,,0,4,2,4,,,,,,,19.74,0.067,18.461,0.012,17.988,0.013,17.729,0.017,17.492,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,75,75,211900755,08 40 42.818,+18 44 15.68,1,15.259,,,544-046602,08404280+1844157,5071-301-4-0108-0375,STAR,JHK,rpm,-10.9,4.7,3.7,5.2,,,,,,,,,,,,,,,,,13.185,0.022,12.647,0.027,12.38,0.023,3551,118,257,5.034,0.055,0.044,-0.031,0.36,0.09,0.235,0.054,0.052,0.227,0.069,0.055,16.19,6.944,4.021,94.74,24.31,23.53,0.012,0.005,0.002,,,
76,76,76,211900772,09 05 56.021,+18 44 16.49,1,9.808,,1404-794-1,544-047537,09055601+1844165,,STAR,gri,rpm,-6.1,1.7,-11,1.7,,,11.773,0.285,10.204,0.069,,,11.016,0.01,9.802,0.01,9.289,0.04,,,7.78,0.024,7.059,0.04,6.873,0.023,4124,49,49,1.597,0.216,0.612,-0.089,0.2,0.56,28.145,19.873,6.597,1.146,0.187,0.225,4.84E-05,5.94E-05,4.18E-05,1153,796.2,266.2,0.032,0.008,0.008,,,
77,77,77,211900813,08 42 18.877,+18 44 18.73,1,17.341,,,,08421887+1844187,5061-301-4-0113-0207,STAR,gri,rpm,22,3,-204,3,,,,,,,21.722,0.113,19.484,0.011,18.004,0.007,16.423,0.006,15.571,0.006,14.115,0.024,13.585,0.031,13.328,0.032,3071,217,155,5.205,0.02,0.028,-0.198,0.25,0.3,0.145,0.014,0.009,0.125,0.016,0.011,39.48,4.817,5.877,68.21,19.5,15.16,0.011,0.004,0.004,,,
78,78,78,211900851,09 15 05.274,+18 44 20.50,1,18.189,,,,,5112-301-1-0193-0124,EXTENDED,gri,,0,3,-1,3,,,,,,,19.391,0.039,18.401,0.009,18.118,0.01,17.913,0.014,17.86,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79,79,211900852,08 57 52.804,+18 44 20.55,1,10.428,,1397-1632-1,544-047258,08575280+1844204,,STAR,gri,plx,-7,1.1,-15.5,1.2,,,10.702,0.061,10.334,0.062,,,10.82,0.23,10.307,0.02,10.26,0.03,,,9.562,0.022,9.374,0.024,9.3,0.02,6507,195,195,4.088,0.115,0.138,0,0.12,0.15,1.737,0.336,0.238,1.388,0.1,0.1,0.262,0.13,0.1,299,48.19,48.19,0.028,0.01,0.007,,,
80,80,80,211900859,09 06 05.572,+18 44 20.83,1,15.415,,,544-047546,09060557+1844209,5080-301-3-0155-0119,STAR,gri,rpm,5.3,4.4,-1.6,4.7,,,16.421,0.04,15.644,0.06,,,15.956,0.04,15.456,0.09,15.184,0.03,,,14.223,0.03,13.768,0.041,13.698,0.05,5344,210,210,4.522,0.072,1.044,-0.441,0.3,0.54,0.831,1.98,0.097,0.846,0.072,0.086,1.453,0.419,1.413,999,2134,182.5,0.032,0.008,0.007,,,
81,81,81,211900898,08 44 13.635,+18 44 23.26,1,16.253,,,,08441363+1844232,5071-301-3-0113-0202,STAR,gri,rpm,-4,3,-49,3,,,,,,,17.804,0.011,16.709,0.004,16.238,0.004,16.058,0.005,16.011,0.007,15.208,0.049,14.714,0.066,14.677,0.088,5424,54,370,4.654,0.08,0.02,-1.187,0.05,0.08,0.632,0.013,0.082,0.653,0.013,0.047,2.589,0.985,0.155,1154,34.61,182.5,0.038,0.001,0.007,,,
82,82,82,211900904,08 57 17.868,+18 44 24.13,1,15.408,,,544-047235,08571787+1844241,5061-301-1-0135-0016,STAR,gri,rpm,-1.1,4.5,1.6,4.8,,,16.653,0.12,15.759,0.06,,,16.154,0.09,15.434,0.01,15.089,0.08,,,14.021,0.024,13.609,0.03,13.449,0.038,5174,153,123,4.557,0.045,0.909,-0.215,0.25,0.4,0.785,1.586,0.069,0.835,0.075,0.075,1.649,0.334,1.579,824.1,1647,112.3,0.034,0.008,0.008,,,
83,83,83,211900907,09 11 10.256,+18 44 24.33,1,16.883,,,,09111025+1844243,5080-301-2-0163-0125,EXTENDED,gri,,6,4,0,4,,,,,,,18.563,0.042,17.394,0.009,16.917,0.008,16.664,0.009,16.487,0.026,16.943,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,84,84,211900913,08 37 57.787,+18 44 24.55,1,12.356,,,544-046459,08375779+1844245,,STAR,gri,rpm,40.8,1.1,-147.6,2.3,,,13.117,0.04,12.521,0.01,,,12.765,0.02,12.347,0.02,12.181,0.02,,,11.233,0.027,10.894,0.032,10.832,0.018,5777,233,327,4.483,0.126,0.189,-0.757,0.45,0.25,0.81,0.258,0.129,0.768,0.101,0.067,1.324,0.703,0.654,191.7,48.52,51.92,0.021,0.01,0.008,,,
85,85,85,211900916,08 54 30.260,+18 44 24.72,1,12.647,,,544-047131,08543026+1844246,,STAR,gri,lam,-4,1.6,1.4,2.1,,,13.812,0.05,12.911,0.03,,,13.314,0.01,12.638,0.05,12.361,0.02,,,11.246,0.023,10.713,0.021,10.628,0.018,4898,98,138,2.415,0.121,0.055,-0.521,0.12,0.12,10.223,0.701,1.466,0.966,0.085,0.031,9.16E-04,4.77E-04,1.36E-04,2544,194.6,316,0.033,0.008,0.007,,,
86,86,86,211900935,09 06 29.481,+18 44 26.02,1,18.967,,,,,5080-301-3-0156-0179,STAR,gri,,5,3,0,3,,,,,,,19.33,0.024,19.023,0.009,18.948,0.01,18.894,0.012,18.91,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,87,87,211900989,08 50 41.619,+18 44 29.21,1,17.953,,,,08504161+1844292,5061-301-2-0125-0250,STAR,gri,rpm,-31,3,-14,3,,,,,,,22.9,0.318,19.919,0.015,18.457,0.008,17.111,0.006,16.339,0.008,14.978,0.04,14.398,0.048,14.179,0.049,3537,127,106,5.05,0.035,0.042,-0.072,0.16,0.24,0.233,0.036,0.027,0.221,0.043,0.031,17.15,4.243,3.401,212.6,42.89,26.16,0.027,0.008,0.006,,,
88,88,88,211901010,08 38 08.091,+18 44 30.00,1,18.076,,,,08380809+1844300,5061-301-5-0107-0376,STAR,gri,rpm,-34,3,-17,3,,,,,,,22.532,0.206,20.254,0.018,18.78,0.009,17.142,0.006,16.25,0.007,14.726,0.038,14.166,0.041,13.809,0.037,3492,101,121,5.068,0.042,0.035,-0.033,0.15,0.18,0.216,0.029,0.026,0.199,0.04,0.033,19.29,5.108,3.429,175.2,28.76,29.21,0.023,0.008,0.008,,,
89,89,89,211901015,08 59 22.477,+18 44 30.17,1,16.542,,,,08592247+1844301,5112-301-4-0170-0172,EXTENDED,gri,,-4,2,2,2,,,,,,,19.496,0.052,17.515,0.006,16.556,0.004,16.125,0.004,15.789,0.01,15.295,0.061,14.529,0.069,14.115,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,90,90,211901114,08 41 35.694,+18 44 35.01,1,16.024,,,,08413569+1844350,5071-301-4-0110-0267,STAR,gri,rpm,-34,3,-11,3,,,,,,,20.318,0.05,17.894,0.006,16.485,0.005,15.223,0.004,14.548,0.005,13.155,0.022,12.535,0.023,12.318,0.022,3634,148,106,4.985,0.028,0.02,-0.021,0.18,0.18,0.294,0.027,0.024,0.31,0.041,0.041,12.09,1.791,1.56,123.8,20.25,15.07,0.018,0.005,0.002,,,
91,91,91,211901149,08 59 52.477,+18 44 36.70,1,12.896,,,544-047325,08595247+1844365,,STAR,gri,lam,-2.3,1.4,2.7,1.6,,,13.627,0.05,13.024,0.02,,,13.256,0.01,12.859,0.05,12.742,0.02,,,11.893,0.025,11.609,0.023,11.554,0.024,5981,120,120,3.957,0.12,0.12,0.024,0.1,0.1,1.863,0.379,0.315,1.249,0.16,0.1,0.176,0.094,0.061,867.9,151.8,152.6,0.033,0.01,0.007,,,
92,92,92,211901173,08 40 26.850,+18 44 38.12,1,11.711,,,544-046587,08402684+1844380,,STAR,gri,rpm,-7.3,0.9,-15.6,2.8,,,12.455,0.03,11.851,0.02,,,12.093,0.01,11.693,0.04,11.547,0.03,,,10.719,0.021,10.466,0.024,10.393,0.022,6105,122,97,4.211,0.16,0.256,-0.054,0.12,0.18,1.32,0.624,0.232,1.149,0.163,0.102,0.443,0.336,0.282,364.5,160,71.49,0.031,0.01,0.008,,,
93,93,93,211901225,08 42 22.346,+18 44 40.74,1,14.94,,,544-046668,08422233+1844409,5061-301-4-0113-0092,STAR,gri,lam,-10.6,3.8,-8.6,3.9,,,16.961,0.07,15.652,0.03,,,16.314,0.09,15.018,0.03,14.351,0.11,,,12.905,0.023,12.231,0.021,12.07,0.021,4060,131,164,4.892,0.066,0.055,-0.456,0.12,0.08,0.378,0.051,0.061,0.427,0.061,0.073,7.483,3.185,1.674,166.3,29.99,30.01,0.022,0.006,0.005,,,
94,94,94,211901333,09 02 36.570,+18 44 47.07,1,17.617,,,,09023657+1844470,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.113,0.093,15.393,0.097,14.891,0.086,3662,389,278,4.989,0.12,0.144,-0.168,0.2,0.28,0.275,0.139,0.092,0.281,0.198,0.124,12.11,11.77,6.75,477.4,335.2,196.9,0.032,0.01,0.008,,,
95,95,95,211901458,08 40 53.262,+18 44 54.01,1,17.989,,,,08405326+1844540,5071-301-4-0109-0015,STAR,gri,rpm,-33,3,-14,3,,,,,,,22.408,0.248,20.195,0.018,18.694,0.009,17.043,0.006,16.131,0.008,14.587,0.03,13.974,0.041,13.674,0.043,3459,106,127,5.099,0.032,0.048,-0.078,0.2,0.28,0.198,0.029,0.022,0.186,0.03,0.03,22.04,4.764,4.613,148.4,24.76,21.22,0.022,0.014,0.006,,,
96,96,96,211901532,08 56 39.533,+18 44 58.27,1,14.182,,,544-047215,08563953+1844582,,STAR,gri,rpm,-18.2,7.8,-7.1,3.2,,,15.211,0.07,14.422,0.01,,,14.765,0.04,14.188,0.01,13.933,0.06,,,12.895,0.02,12.504,0.024,12.389,0.023,5429,109,109,4.528,0.048,0.72,-0.333,0.25,0.4,0.832,1.198,0.08,0.862,0.078,0.094,1.443,0.312,1.33,534.5,752.4,61.4,0.033,0.012,0.006,,,
97,97,97,211901538,08 39 23.766,+18 44 58.52,1,10.9,,1395-1336-1,544-046534,08392377+1844585,,STAR,gri,plx,-8.2,1.5,-18.1,1.5,,,11.379,0.085,11.043,0.102,,,11.064,0.01,10.845,0.01,10.795,0.03,,,10.087,0.02,9.937,0.023,9.882,0.016,6783,137,109,4.2,0.085,0.119,-0.062,0.12,0.12,1.516,0.288,0.177,1.391,0.093,0.093,0.366,0.133,0.129,276.8,62.46,62.46,0.029,0.01,0.007,,,
98,98,98,211901658,08 46 13.051,+18 45 04.08,1,12.536,,,544-046801,08461305+1845042,,STAR,gri,rpm,13.7,1.5,-1.1,1.8,,,13.541,0.03,12.762,0.02,,,13.104,0.03,12.497,0.02,12.292,0.03,,,11.338,0.026,10.928,0.03,10.859,0.025,5330,156,156,3.853,0.735,1.323,-0.375,0.35,0.56,1.965,5.381,1.199,0.918,0.153,0.029,0.123,1.601,0.122,598.3,1316,371.3,0.033,0.007,0.01,,,
99,99,99,211901676,08 40 52.863,+18 45 04.78,1,14.093,,,544-046611,08405286+1845048,,STAR,gri,lam,-2.5,2.9,-6.1,3,,,15.307,0.02,14.346,0.03,,,14.788,0.01,14.047,0.03,13.796,0.04,,,12.632,0.021,12.169,0.026,12.053,0.019,4931,58,78,3.264,0.13,0.156,-0.344,0.15,0.12,3.874,0.661,0.476,1.034,0.156,0.078,0.017,0.009,0.007,1953,371.4,263.8,0.032,0.01,0.005,,,
100,100,100,211901716,09 04 32.949,+18 45 06.96,1,13.828,,,544-047475,09043293+1845070,,STAR,gri,rpm,16.6,1.7,-3,1.9,,,14.673,0.07,13.974,0.02,,,14.257,0.05,13.779,0.02,13.645,0.29,,,12.574,0.022,12.134,0.021,12.071,0.017,5464,130,108,4.471,0.108,0.846,-0.624,0.4,0.48,0.924,1.44,0.182,0.87,0.044,0.071,1.168,0.6,1.104,521.1,760.9,109.1,0.03,0.007,0.006,,,
101,101,101,211901735,08 40 17.865,+18 45 07.86,1,14.401,,,544-046578,08401786+1845078,5037-301-1-0113-0040,STAR,gri,rpm,-6.2,3.2,1.9,2.8,,,16.016,0.07,14.844,0.02,,,15.481,0.03,14.345,0.01,13.938,0.07,,,12.596,0.021,12.036,0.021,11.91,0.022,4371,43,43,4.72,0.03,0.036,-0.111,0.15,0.12,0.58,0.04,0.037,0.657,0.032,0.038,3.262,0.398,0.486,244.6,19.67,18.21,0.024,0.005,0.003,,,
102,102,102,211901834,09 07 35.740,+18 45 13.01,1,12.218,,1404-732-1,544-047599,09073573+1845130,,STAR,gri,lam,6.4,2.4,-1.2,2.6,,,12.618,0.297,11.887,0.2,,,12.518,0.02,12.213,0.01,12.089,0.02,,,11.244,0.023,10.968,0.03,10.909,0.021,6025,118,118,4.322,0.11,0.132,-0.527,0.15,0.18,1.039,0.201,0.116,0.889,0.068,0.056,0.687,0.353,0.269,358.4,59.79,60.57,0.033,0.008,0.006,,,
103,103,103,211901847,08 43 34.621,+18 45 13.87,1,17.46,,,,08433462+1845138,5061-301-4-0115-0237,STAR,gri,rpm,-33,3,-15,3,,,,,,,21.766,0.117,19.562,0.012,18.121,0.008,16.559,0.006,15.663,0.007,14.173,0.031,13.562,0.039,13.301,0.03,3554,105,84,5.038,0.035,0.035,-0.052,0.12,0.15,0.243,0.027,0.029,0.241,0.038,0.038,15.58,3.855,2.622,157.5,25.35,21.83,0.02,0.007,0.005,,,
104,104,104,211901943,08 57 02.232,+18 45 17.70,1,12.648,,,544-047226,08570223+1845176,,STAR,gri,lam,9.9,1.8,-1.2,2.2,,,13.421,0.06,12.786,0.01,,,13.043,0.02,12.635,0.01,12.479,0.05,,,11.583,0.021,11.292,0.022,11.232,0.023,5807,174,139,4.401,0.065,0.169,0.004,0.1,0.12,1.049,0.252,0.09,1.028,0.063,0.063,0.869,0.238,0.382,400.8,98.46,46.05,0.031,0.008,0.007,,,
105,105,105,211902005,08 45 56.748,+18 45 20.79,1,9.793,,1396-1189-1,544-046794,08455675+1845208,,STAR,gri,rpm,0.4,1.3,-3.9,1.4,,,11.853,0.208,10.33,0.051,,,10.945,0.03,9.914,0.19,9.3,0.04,,,7.85,0.024,7.178,0.023,7.005,0.024,4298,102,102,1.786,0.252,0.21,-0.204,0.2,0.24,23.353,5.939,6.729,1.257,0.28,0.24,9.22E-05,1.57E-04,4.85E-05,1042,250.6,260.3,0.035,0.008,0.008,,,
106,106,106,211902036,08 40 38.131,+18 45 22.63,1,18.62,,,,08403813+1845226,5037-301-1-0113-0129,STAR,gri,,4,1,2,3,,,,,,,18.999,0.019,18.539,0.008,18.647,0.009,18.439,0.01,18.434,0.027,16.96,0.179,,,15.24,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107,107,211902060,09 15 19.878,+18 45 23.78,1,15.694,,,544-047854,09151987+1845238,5112-301-1-0194-0011,STAR,gri,rpm,2.2,3.1,1.4,3.4,,,17.184,0.104,16.251,0.072,,,16.591,0.02,15.749,0.04,15.309,0.04,,,14.024,0.024,13.523,0.026,13.382,0.031,4793,94,75,4.608,0.04,3.52,-0.265,0.25,2.1,0.724,41.225,0.074,0.785,0.025,0.083,2.024,0.466,2.024,679,35480,90.87,0.036,0.011,0.007,,,
108,108,108,211902091,08 38 08.229,+18 45 25.57,1,11.933,,,544-046466,08380823+1845256,,STAR,gri,rpm,6.5,1.5,-24.8,2.9,,,13.208,0.04,12.225,0.01,,,12.709,0.01,11.864,0.04,11.6,0.01,,,10.457,0.026,9.964,0.03,9.877,0.02,4904,78,117,3.506,0.99,0.33,-0.082,0.2,0.2,2.923,1.391,2.203,1.122,0.208,0.292,0.039,1.572,0.026,538.7,243.6,398.1,0.032,0.005,0.008,,,
109,109,109,211902188,08 39 43.986,+18 45 31.55,1,12.863,,,544-046555,08394398+1845315,,STAR,gri,rpm,-4.1,1.7,-1.7,2.1,,,13.558,0.04,12.979,0.02,,,13.2,0.01,12.832,0.02,12.718,0.03,,,11.916,0.023,11.679,0.022,11.603,0.022,6215,100,100,4.159,0.135,0.189,-0.146,0.18,0.24,1.422,0.459,0.228,1.169,0.163,0.136,0.335,0.289,0.173,701.2,200.5,136,0.033,0.013,0.007,,,
110,110,110,211902236,08 55 40.859,+18 45 33.83,1,16.905,,,,08554085+1845338,5061-301-1-0132-0213,EXTENDED,gri,,,,,,,,,,,,17.95,0.018,17.057,0.005,16.855,0.006,16.759,0.008,16.612,0.031,16.746,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,111,211902245,08 58 57.856,+18 45 34.43,1,18.443,,,,08585785+1845344,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.875,0.153,16.225,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,112,112,211902261,08 41 28.997,+18 45 35.11,1,18.66,,,,08412899+1845351,5071-301-4-0109-0394,STAR,gri,rpm,-27,5,-9,5,,,,,,,24.101,0.788,20.921,0.03,19.471,0.015,17.691,0.007,16.702,0.01,15.125,0.039,14.509,0.059,14.19,0.065,3573,129,107,5.035,0.048,0.04,-0.056,0.16,0.2,0.238,0.041,0.03,0.238,0.053,0.046,16,4.144,3.292,240,51.21,35.72,0.028,0.011,0.008,,,
113,113,113,211902282,09 04 58.027,+18 45 36.13,1,18.06,,,,,5112-301-3-0178-0351,EXTENDED,gri,,-19,3,44,3,,,,,,,19.702,0.068,18.563,0.019,18.122,0.015,17.844,0.02,17.644,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114,114,211902301,08 37 54.186,+18 45 37.54,1,16.213,,,,08375418+1845375,5061-301-5-0107-0318,EXTENDED,gri,,-6,3,1,3,,,,,,,19.25,0.043,17.236,0.005,16.222,0.004,15.775,0.004,15.409,0.008,15.09,0.077,14.473,0.089,14.069,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,115,211902320,09 02 42.252,+18 45 38.57,1,12.951,,,544-047411,09024224+1845385,,STAR,gri,lam,-8.2,1,-2.2,0.7,,,13.63,0.03,13.079,0.04,,,13.295,0.01,12.944,0.05,12.804,0.04,,,11.997,0.022,11.723,0.021,11.681,0.022,5997,119,119,4.297,0.105,0.147,-0.261,0.12,0.12,1.133,0.251,0.151,0.992,0.084,0.07,0.617,0.285,0.255,545.1,116.3,81.15,0.032,0.01,0.007,,,
116,116,116,211902331,08 46 33.275,+18 45 39.48,1,9.332,43086,1396-889-1,544-046827,08463327+1845394,,STAR,gri,plx,-38.45,1.34,-11.41,0.94,6.3,1.27,9.517,0.023,9.135,0.019,,,10.051,0.08,9.518,0.22,9.024,0.04,,,8.444,0.026,8.308,0.027,8.253,0.021,6730,269,269,4.174,0.09,0.144,0.004,0.12,0.12,1.609,0.337,0.204,1.424,0.118,0.118,0.325,0.134,0.124,158.7,32,32,0.022,0.007,0.006,,,
117,117,117,211902344,08 45 14.942,+18 45 39.98,1,17.476,,,,08451494+1845399,5071-301-3-0115-0232,STAR,gri,rpm,-33,3,-8,3,,,,,,,22.18,0.186,19.568,0.013,18.135,0.007,16.579,0.005,15.736,0.006,14.237,0.031,13.67,0.033,13.412,0.042,3565,106,84,5.02,0.048,0.04,-0.046,0.18,0.18,0.256,0.039,0.039,0.25,0.056,0.047,14.63,4.39,2.874,170.4,30.73,26.03,0.023,0.007,0.005,,,
118,118,118,211902365,08 56 54.120,+18 45 41.03,1,13.753,,,544-047221,08565412+1845409,,STAR,gri,rpm,-13.1,1.4,-9.8,2.7,,,14.937,0.03,14.043,0.02,,,14.46,0.01,13.736,0.01,13.45,0.02,,,12.316,0.021,11.871,0.026,11.783,0.02,5041,80,80,3.84,0.795,0.795,-0.313,0.3,0.42,1.983,2.237,1.391,0.884,0.277,0.154,0.091,1.911,0.084,861.9,893.8,585.8,0.034,0.005,0.006,,,
119,119,119,211902413,09 05 57.438,+18 45 43.71,1,17.258,,,,,5080-301-3-0155-0078,EXTENDED,gri,,-12,3,10,3,,,,,,,19.62,0.114,17.847,0.013,17.323,0.013,17.005,0.014,17.015,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
