EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
211986473,08 42 20.129,+20 02 11.73,1,9.674,,1398-70-1,551-045147,08422012+2002117,,STAR,gri,rav,-35.2,1,-15.6,1,,,10.252,0.036,9.683,0.03,,,10.4,0.05,9.777,0.05,9.362,0.07,,,8.676,0.029,8.455,0.057,8.408,0.021,6180,148,185,4.291,0.08,0.144,0.05,0.1,0.1,1.27,0.246,0.133,1.188,0.088,0.074,0.541,0.172,0.212,136.3,28.55,17.31,0.019,0.007,0.005
211986476,08 12 05.160,+20 02 11.89,1,13.381,,,551-043606,08120514+2002125,,STAR,gri,rpm,58,8,-223,8,,,15.748,0.063,14.321,0.038,,,15.069,0.09,13.684,0.01,12.658,0.03,,,10.87,0.018,10.272,0.016,10.023,0.018,3596,140,168,5.01,0.09,0.075,-0.078,0.18,0.15,0.255,0.073,0.065,0.269,0.095,0.095,14.57,10.23,5.334,44.2,22.24,14.79,0.006,0.004,0.004
211986478,08 38 31.255,+20 02 12.21,1,15.175,,,551-044940,08383124+2002122,5037-301-4-0114-0522,STAR,gri,rpm,30.5,4.7,-87.6,4.6,,,17.652,0.125,16.623,0.084,,,17.134,0.08,15.876,0.05,14.336,0.076,,,12.231,0.022,11.626,0.021,11.376,0.02,3653,130,87,4.969,0.05,0.06,0.037,0.12,0.18,0.306,0.055,0.047,0.324,0.07,0.07,11.03,3.679,2.759,84.54,27.99,14.67,0.013,0.008,0.004
211986531,08 50 25.163,+20 02 15.75,1,14.245,,,551-045463,08502516+2002158,5037-301-1-0131-0030,STAR,gri,lam,3,5.5,-13.4,10.6,,,15.404,0.01,14.462,0.01,,,14.858,0.02,14.206,0.05,13.983,0.072,,,12.928,0.023,12.465,0.025,12.391,0.024,5043,121,81,3.64,0.102,0.136,-0.19,0.15,0.15,2.645,0.463,0.288,1.137,0.136,0.114,0.062,0.022,0.024,1554,248.3,156.1,0.034,0.01,0.008
211986534,08 54 10.072,+20 02 15.90,1,11.332,,1400-325-1,551-045616,08541007+2002158,,STAR,gri,rpm,4.4,1.4,-6.4,1.5,,,12.041,0.168,11.887,0.221,,,11.697,0.03,11.273,0.03,11.175,0.03,,,10.376,0.022,10.12,0.023,10.061,0.018,6082,120,96,4.039,0.288,0.24,-0.015,0.12,0.18,1.579,0.698,0.484,1.229,0.255,0.142,0.228,0.344,0.137,367.6,158.9,110.9,0.031,0.01,0.008
211986537,08 41 15.415,+20 02 15.95,1,13.695,,,551-045079,08411541+2002160,5045-301-3-0129-0034,STAR,gri,rpm,-39,3.1,-8.8,3.2,,,15.563,0.01,14.23,0.01,,,14.965,0.039,13.68,0.04,13.151,0.04,,,11.833,0.022,11.176,0.023,11.022,0.018,4025,79,79,4.841,0.03,0.066,-0.072,0.2,0.2,0.439,0.071,0.029,0.503,0.077,0.042,5.643,0.926,1.479,115.5,24.51,11.51,0.018,0.007,0.005
211986551,08 19 34.460,+20 02 16.65,1,11.673,,,551-044007,08193445+2002167,,STAR,JHK,rpm,-2.8,1.8,4.1,2.2,,,,,,,,,,,,,,,,,9.843,0.021,9.318,0.022,9.112,0.022,4742,93,111,2.462,0.323,0.102,-0.162,0.16,0.2,11.073,0.727,3.183,1.26,0.292,0.183,9.39E-04,0.002,1.85E-04,1408,73.19,358.6,0.035,0.011,0.008
211986602,09 06 06.237,+20 02 19.26,1,13.997,,,551-046027,09060623+2002192,5080-301-6-0158-0087,STAR,gri,rpm,-3,2.9,-16.4,3.9,,,15.164,0.05,14.239,0.01,,,14.755,0.11,13.916,0.08,13.672,0.08,,,12.639,0.024,12.145,0.028,12.028,0.024,4957,146,116,4.588,0.04,0.992,-0.102,0.2,0.32,0.762,2.005,0.059,0.817,0.102,0.073,1.821,0.319,1.772,392.4,1036,46.83,0.031,0.011,0.007
211986618,08 51 41.570,+20 02 20.41,1,13.246,,,551-045515,08514157+2002204,,STAR,gri,rpm,-3.6,1.7,-10.6,1.6,,,14.476,0.048,13.5,0.033,,,13.985,0.02,13.165,0.02,12.929,0.03,,,11.745,0.025,11.257,0.026,11.167,0.023,4905,59,78,3.608,1.02,1.02,-0.125,0.15,0.21,2.361,4.202,1.757,0.956,0.189,0.189,0.039,1.921,0.038,840.9,1471,622.6,0.031,0.009,0.009
211986628,09 03 03.439,+20 02 21.11,1,12.728,,,551-045912,09030343+2002210,,STAR,gri,rpm,0.8,1.5,-6.6,1.7,,,13.429,0.04,12.846,0.04,,,13.084,0.06,12.684,0.07,12.576,0.13,,,11.771,0.023,11.5,0.021,11.432,0.019,6127,146,146,4.156,0.185,0.222,-0.121,0.18,0.27,1.364,0.477,0.263,1.138,0.156,0.156,0.379,0.335,0.202,612.7,190.5,123.8,0.034,0.01,0.007
211986696,08 37 27.469,+20 02 23.87,1,15.567,,,551-044881,08372746+2002239,5045-301-4-0124-0234,STAR,JHK,rpm,5.3,5.7,-37.7,4.4,,,,,,,,,,,,,,,,,13.358,0.029,12.748,0.036,12.513,0.027,3753,180,180,4.94,0.07,0.084,-0.021,0.12,0.27,0.329,0.084,0.067,0.368,0.086,0.104,9.267,4.759,3.145,164.8,46.52,42.51,0.021,0.007,0.006
211986701,08 55 35.683,+20 02 24.00,1,14.585,,,551-045676,08553568+2002239,,STAR,gri,lam,19.6,3.1,11.3,2.8,,,15.438,0.04,14.699,0.03,,,15.111,0.01,14.525,0.01,14.359,0.078,,,13.396,0.025,12.999,0.024,12.852,0.026,5433,161,161,4.552,0.036,0.036,-0.345,0.15,0.15,0.781,0.063,0.042,0.813,0.057,0.047,1.653,0.245,0.253,638.5,59.99,54.84,0.033,0.011,0.007
211986729,08 37 26.473,+20 02 25.51,1,14.838,,,551-044880,08372645+2002256,5045-301-4-0124-0233,STAR,JHK,rpm,8.6,4.5,-35.7,4.1,,,,,,,,,,,,,,,,,12.872,0.021,12.334,0.024,12.099,0.022,3590,131,152,5.004,0.056,0.04,0.026,0.06,0.14,0.269,0.05,0.055,0.28,0.071,0.071,13.28,5.348,2.852,98.27,26.02,26.42,0.012,0.005,0.003
211986750,08 12 34.193,+20 02 26.73,1,14.515,,,551-043638,08123419+2002267,4508-301-4-0069-0090,STAR,gri,lam,-5,3.4,-3.6,3.8,,,15.519,0.059,14.833,0.043,,,15.153,0.03,14.43,0.12,14.241,0.07,,,13.181,0.023,12.755,0.021,12.622,0.022,5362,162,162,4.544,0.04,0.68,-0.319,0.15,0.15,0.8,1.109,0.057,0.833,0.137,0.068,1.605,0.281,1.462,587.4,773.2,72.96,0.033,0.011,0.008
211986778,08 32 46.330,+20 02 28.40,1,17.787,,,,,5045-301-5-0117-0368,EXTENDED,gri,,2,3,-1,3,,,,,,,19.591,0.065,18.341,0.011,17.823,0.01,17.549,0.013,17.312,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211986816,08 53 14.300,+20 02 30.45,1,12.314,,,551-045569,08531429+2002304,,STAR,gri,rpm,-2.4,1.3,-3.2,5.6,,,13.534,0.02,12.57,0.01,,,13.057,0.03,12.28,0.03,11.996,0.02,,,10.814,0.023,10.235,0.021,10.142,0.018,4795,75,75,2.467,0.441,0.294,-0.553,0.25,0.3,9.196,3.095,3.245,0.984,0.153,0.088,0.001,0.004,6.94E-04,1885,545.6,651.1,0.033,0.013,0.007
211986844,09 06 48.204,+20 02 31.78,1,14.196,,,551-046049,09064820+2002318,5071-301-1-0149-0102,STAR,gri,rpm,1.1,4.7,-0.4,5.1,,,15.441,0.04,14.466,0.03,,,14.99,0.06,14.116,0.1,13.856,0.1,,,12.731,0.023,12.258,0.033,12.149,0.025,4988,119,119,3.506,1.008,0.84,-0.281,0.3,0.48,2.51,3.347,1.863,0.91,0.206,0.103,0.029,1.424,0.027,1509,1847,1151,0.034,0.013,0.008
211986850,08 26 16.901,+20 02 32.18,1,13.651,,,551-044316,08261690+2002323,,STAR,BV,rpm,-6.4,2.6,3.1,3,,,14.644,0.03,13.837,0.035,,,14.258,0.035,,,,,,,12.349,0.022,11.902,0.024,11.82,0.018,5145,157,157,3.527,0.96,0.96,-0.53,0.45,0.45,2.474,3.961,1.725,0.912,0.247,0.062,0.033,0.965,0.032,1116,1698,764.7,0.033,0.01,0.008
211986862,08 43 19.509,+20 02 33.19,1,14.494,,,551-045184,08431950+2002331,,STAR,gri,rpm,8.1,3.5,-17.8,2.5,,,15.867,0.05,14.856,0.06,,,15.346,0.01,14.461,0.03,14.129,0.02,,,13.03,0.025,12.486,0.024,12.379,0.023,4753,76,95,4.641,0.036,0.036,-0.162,0.2,0.24,0.675,0.052,0.057,0.728,0.062,0.062,2.318,0.405,0.345,388,41.37,37.38,0.032,0.01,0.007
211986945,08 24 49.509,+20 02 37.40,1,11.092,,1387-715-1,551-044251,08244951+2002373,,STAR,BV,plx,-4.2,1.7,4.6,1.8,,,12.15,0.197,11.296,0.106,,,,,,,,,,,9.659,0.021,9.197,0.024,9.079,0.018,5011,120,120,3.315,0.245,0.49,-0.326,0.25,0.4,3.755,2.592,0.867,1.093,0.28,0.2,0.018,0.024,0.015,453.9,137.3,137.3,0.031,0.011,0.007
211986948,08 39 03.216,+20 02 37.62,1,13.802,,,551-044968,08390321+2002376,,STAR,gri,lam,-40.1,4.2,-10,3.7,,,15.753,0.02,14.401,0.02,,,15.125,0.01,13.817,0.02,13.235,0.06,,,11.867,0.023,11.209,0.021,11.051,0.02,4099,123,148,4.806,0.072,0.04,-0.141,0.12,0.15,0.469,0.052,0.068,0.528,0.052,0.073,4.968,1.811,0.93,126.9,19.14,22.66,0.017,0.006,0.003
211986957,08 16 59.079,+20 02 38.17,1,11.582,,1386-1505-1,551-043893,08165907+2002383,,STAR,BV,plx,-26.4,1.9,-18.9,2.1,,,12.353,0.297,11.707,0.225,,,,,,,,,,,10.623,0.02,10.282,0.022,10.188,0.02,5700,135,135,4.473,0.03,0.042,-0.131,0.2,0.24,0.937,0.051,0.048,0.958,0.059,0.07,1.146,0.155,0.136,225.3,14.79,14.79,0.027,0.008,0.007
211986990,09 05 31.487,+20 02 40.07,1,13.343,,,551-045997,09053147+2002401,,STAR,gri,rpm,-12.1,2.1,-22.9,2,,,14.425,0.01,13.567,0.06,,,14.004,0.08,13.286,0.08,13.06,0.09,,,12.092,0.025,11.71,0.029,11.645,0.021,5409,162,162,4.529,0.045,0.063,-0.066,0.15,0.27,0.862,0.074,0.079,0.901,0.045,0.075,1.413,0.305,0.296,381,49.26,43.62,0.031,0.01,0.007
211987009,08 38 03.214,+20 02 41.34,1,14.158,,,551-044916,08380321+2002413,,STAR,gri,lam,1.1,3.2,-2,3.4,,,15.358,0.05,14.445,0.01,,,14.845,0.02,14.13,0.05,13.864,0.08,,,12.819,0.027,12.29,0.032,12.18,0.02,4694,92,92,1.976,0.132,0.11,-0.876,0.15,0.21,15.753,2.334,2.407,0.9,0.018,0.051,2.22E-04,1.56E-04,7.03E-05,7686,1038,1410,0.041,0.011,0.011
211987014,08 29 54.664,+20 02 41.58,1,12.948,,,551-044507,08295466+2002414,,STAR,BV,rpm,10.7,1.6,-33.2,4.6,,,14.046,0.02,13.163,0.032,,,13.643,0.033,,,,,,,11.428,0.022,10.945,0.023,10.862,0.018,5045,121,121,4.59,0.04,0.08,-0.173,0.25,0.4,0.752,0.152,0.066,0.809,0.095,0.095,1.865,0.403,0.501,227.3,438,26.12,0.026,0.012,0.005
211987018,08 54 43.675,+20 02 41.79,1,16.079,,,,08544367+2002417,5061-301-4-0134-0358,STAR,gri,rpm,-4,3,-4,3,,,,,,,20.615,0.055,18.176,0.006,16.67,0.005,15.18,0.005,14.398,0.005,12.968,0.022,12.407,0.023,12.107,0.019,3514,86,151,5.085,0.036,0.02,-0.125,0.2,0.2,0.209,0.011,0.024,0.199,0.015,0.033,20.81,5.329,2.049,95.48,2.865,28.35,0.015,0.002,0.005
211987032,08 11 59.115,+20 02 42.36,1,15.135,,,551-043600,08115912+2002422,6597-301-4-0188-0225,STAR,gri,rpm,-11.6,3.1,-3.5,3.7,,,16.449,0.079,15.681,0.057,,,16.089,0.09,15.115,0.03,14.725,0.085,,,13.478,0.021,12.922,0.021,12.805,0.026,4688,95,76,4.642,0.03,0.03,-0.076,0.2,0.24,0.677,0.043,0.049,0.739,0.048,0.067,2.324,0.382,0.277,473.5,39.74,43.65,0.032,0.01,0.007
211987039,08 51 37.666,+20 02 42.52,1,11.735,,,551-045512,08513767+2002425,,STAR,gri,rpm,3.5,6.2,1.4,2.3,,,12.949,0.041,11.964,0.01,,,12.455,0.02,11.679,0.02,11.426,0.03,,,10.261,0.023,9.73,0.022,9.642,0.022,4882,58,77,2.47,0.66,0.132,-0.42,0.16,0.24,9.657,1.554,4.962,1.071,0.18,0.135,0.001,0.009,3.40E-04,1566,183,759.3,0.033,0.011,0.007
211987050,09 08 44.148,+20 02 43.08,1,12.508,,,551-046112,09084414+2002431,,STAR,gri,rpm,-21.3,1.5,8.1,1.6,,,13.177,0.07,12.556,0.04,,,12.945,0.031,12.462,0.041,12.321,0.11,,,11.558,0.022,11.311,0.032,11.21,0.024,5936,143,95,4.308,0.105,0.189,-0.036,0.12,0.24,1.178,0.333,0.18,1.058,0.089,0.089,0.596,0.344,0.295,448,123.3,63.16,0.033,0.008,0.006
211987055,08 15 47.217,+20 02 43.63,1,12.385,,,551-043824,08154721+2002437,,STAR,JHK,rpm,-12,1.5,-16.4,1.9,,,,,,,,,,,,,,,,,11.126,0.021,10.773,0.022,10.67,0.023,5650,168,202,4.429,0.075,0.6,-0.102,0.2,0.28,1.003,1.034,0.146,0.976,0.135,0.096,0.982,0.343,0.869,304.1,308.3,48.83,0.029,0.011,0.007
211987061,08 44 26.038,+20 02 44.19,1,12.207,,,551-045233,08442604+2002442,,STAR,gri,rpm,-5.2,1.2,-9,1.4,,,13.007,0.02,12.33,0.02,,,12.637,0.01,12.16,0.03,12.023,0.05,,,11.31,0.02,10.995,0.021,10.926,0.019,5859,117,93,4.18,0.255,0.306,-0.087,0.16,0.24,1.344,0.581,0.406,1.065,0.134,0.084,0.406,0.58,0.266,460.2,197.1,138,0.033,0.008,0.007
211987067,08 29 15.330,+20 02 44.30,1,14.567,,,551-044465,08291533+2002443,6597-301-1-0214-0020,STAR,BV,rpm,67.1,4.3,65.6,4.8,,,15.692,0.08,14.789,0.043,,,15.363,0.043,,,,,,,13.56,0.026,13.18,0.025,13.034,0.031,5396,165,297,4.659,0.078,0.02,-1.27,0.3,0.25,0.627,0.019,0.081,0.658,0.026,0.058,2.623,0.981,0.175,495.6,169.9,112.7,0.035,0.006,0.008
211987102,08 13 43.246,+20 02 45.79,1,11.47,,1385-710-1,551-043707,08134325+2002458,,STAR,gri,rpm,-36.5,1.6,-35.2,1.7,,,12.057,0.182,11.704,0.21,,,12.018,0.09,11.405,0.04,11.235,0.02,,,10.366,0.021,10.012,0.022,9.931,0.021,5544,163,131,4.484,0.05,0.44,-0.108,0.2,0.24,0.915,0.675,0.08,0.945,0.068,0.082,1.199,0.318,0.949,187.1,85.32,20.72,0.024,0.011,0.006
211987119,08 54 10.542,+20 02 46.51,1,14.744,,,551-045617,08541054+2002464,,STAR,gri,lam,45.3,16.3,11.2,2.9,,,15.595,0.06,14.81,0.04,,,15.2,0.03,14.612,0.01,14.549,0.081,,,13.563,0.023,13.222,0.029,13.122,0.025,5789,137,137,4.043,0.243,0.135,-0.027,0.12,0.12,1.587,0.321,0.405,1.082,0.106,0.088,0.231,0.32,0.088,1494,349,364.8,0.034,0.013,0.009
211987124,08 15 37.987,+20 02 46.71,1,16.721,,,,08153798+2002467,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.47,0.027,13.749,0.032,13.612,0.031,4182,170,170,4.766,0.06,0.05,-0.086,0.15,0.21,0.513,0.06,0.064,0.576,0.064,0.064,3.979,1.266,0.818,479,79.91,80.96,0.032,0.011,0.008
211987125,09 00 15.527,+20 02 46.71,1,13.735,,,551-045827,09001552+2002466,,STAR,gri,rpm,15,2.4,16.9,3.2,,,15.5,0.03,14.246,0.05,,,14.901,0.039,13.776,0.044,13.236,0.09,,,11.902,0.022,11.275,0.022,11.104,0.018,4176,125,100,4.78,0.035,0.049,-0.114,0.21,0.15,0.508,0.063,0.044,0.572,0.067,0.048,4.344,0.701,0.925,145.1,25.93,16.08,0.019,0.003,0.005
211987138,08 24 57.715,+20 02 47.89,1,13.818,,,551-044259,08245771+2002478,,STAR,BV,rpm,-12.3,3.1,-15.1,3.4,,,15.487,0.07,14.094,0.036,,,,,,,,,,,11.368,0.021,10.716,0.022,10.532,0.017,3915,47,47,4.872,0.02,0.02,-0.072,0.08,0.12,0.42,0.008,0.024,0.466,0.024,0.029,6.447,0.704,0.387,88.5,2.655,6.476,0.016,0.002,0.002
211987186,08 29 05.062,+20 02 51.11,1,10.772,,1387-419-1,551-044458,08290507+2002510,,STAR,BV,plx,-12,1.6,2.4,1.7,,,11.806,0.142,10.969,0.091,,,11.633,0.03,,,,,,,9.372,0.022,8.823,0.02,8.708,0.018,4732,95,95,2.447,0.192,0.096,-0.196,0.2,0.28,11.032,0.762,2.003,1.231,0.293,0.209,9.06E-04,6.94E-04,2.09E-04,1110,435.2,435.2,0.033,0.013,0.008
211987206,09 08 18.714,+20 02 52.57,1,17.884,,,,09081871+2002525,5071-301-1-0152-0170,STAR,gri,col,,,,,,,,,,,22.06,0.164,19.661,0.014,18.212,0.007,17.122,0.006,16.538,0.008,15.253,0.045,14.812,0.076,14.457,0.076,3386,40,40,5.084,0.03,0.03,0.063,0.12,0.1,0.204,0.017,0.016,0.186,0.019,0.019,21.6,3.2,3.3,201.1,21.96,23.52,0.023,0.007,0.006
211987210,08 14 08.688,+20 02 52.66,1,14.287,,,551-043724,08140870+2002526,6728-301-3-0098-0063,STAR,JHK,lam,-35.1,4.6,-24.1,5.2,,,,,,,,,,,,,,,,,12.447,0.02,11.811,0.024,11.713,0.023,4288,170,170,4.745,0.06,0.05,-0.168,0.15,0.15,0.537,0.059,0.063,0.592,0.07,0.058,3.711,1.114,0.729,205.1,34.21,34.66,0.026,0.006,0.006
211987214,09 03 02.058,+20 02 52.79,1,11.675,,1400-233-1,551-045908,09030204+2002523,,STAR,gri,col,,,,,,,12.308,0.309,11.601,0.202,,,12.436,0.06,11.638,0.08,11.348,0.11,,,10.213,0.023,9.691,0.021,9.612,0.023,4854,98,98,2.702,0.648,0.405,-0.325,0.25,0.3,7.162,4.085,3.683,1.07,0.213,0.177,0.002,0.019,0.002,1088,551.4,523.5,0.032,0.011,0.008
211987231,09 09 31.917,+20 02 53.68,1,11.68,,1407-12-1,551-046138,09093189+2002538,,STAR,gri,rpm,-18,1.5,-1.8,1.7,,,12.454,0.352,11.272,0.129,,,12.148,0.07,11.653,0.02,11.479,0.07,,,10.723,0.024,10.389,0.035,10.34,0.023,5807,172,172,4.075,0.36,0.24,-0.101,0.2,0.2,1.513,0.56,0.519,1.071,0.139,0.099,0.276,0.702,0.157,396.8,119.1,149.4,0.031,0.011,0.01
211987245,08 28 10.009,+20 02 54.03,1,18.357,,,,08281000+2002540,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.795,0.165,15.93,0.175,15.487,0.156,3870,484,346,4.937,0.135,0.189,-0.262,0.25,0.35,0.33,0.163,0.126,0.368,0.21,0.175,8.466,10.06,4.596,798.2,566.8,378.9,0.033,0.011,0.008
211987259,09 00 56.060,+20 02 54.74,1,19.302,,,,,5061-301-3-0143-0078,STAR,gri,,-16,3,-42,3,,,,,,,19.337,0.024,19.094,0.009,19.371,0.013,19.617,0.022,19.995,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211987261,08 17 09.018,+20 02 55.05,1,15.693,,,551-043905,08170902+2002549,6597-301-3-0196-0245,STAR,JHK,rpm,0,7.4,44.2,7.1,,,,,,,,,,,,,,,,,13.432,0.019,12.814,0.026,12.571,0.025,3701,142,142,4.96,0.06,0.072,-0.04,0.12,0.18,0.313,0.063,0.062,0.335,0.093,0.078,10.16,4.026,2.883,153.2,42.8,33.45,0.02,0.009,0.005
211987340,09 03 31.652,+20 02 59.52,1,12.241,,,551-045934,09033165+2002595,,STAR,gri,rpm,2.4,1.8,-22,1.6,,,12.947,0.03,12.362,0.04,,,12.609,0.06,12.192,0.07,12.084,0.11,,,11.283,0.023,11.008,0.024,10.933,0.019,6053,122,146,4.248,0.135,0.189,-0.151,0.2,0.24,1.244,0.295,0.202,1.06,0.119,0.099,0.506,0.324,0.227,438.6,91.14,88.92,0.032,0.007,0.006
211987351,08 11 56.568,+20 02 59.87,1,14.452,,,551-043597,08115657+2002597,6597-301-4-0188-0216,STAR,gri,rpm,-1.8,3.3,-1.7,3.7,,,15.886,0.05,14.873,0.08,,,15.374,0.05,14.341,0.07,14.057,0.01,,,12.799,0.02,12.24,0.016,12.112,0.021,4609,129,55,2.35,2.21,0.442,0.001,0.16,0.32,11.239,6.273,9.269,1.032,0.083,0.264,7.27E-04,1.597,6.12E-04,5117,2555,4545,0.029,0.013,0.006
211987356,09 07 13.099,+20 03 00.20,1,14.287,,,551-046067,09071309+2003001,5071-301-1-0150-0060,STAR,gri,rpm,-3,4.7,-5.9,5.1,,,15.442,0.05,14.545,0.04,,,15.069,0.1,14.181,0.08,13.952,0.04,,,12.868,0.025,12.372,0.03,12.313,0.026,4980,118,118,3.769,0.889,0.762,-0.165,0.2,0.44,1.905,2.157,1.293,0.888,0.243,0.094,0.093,1.656,0.086,1192,1308,799.6,0.033,0.011,0.007
211987359,08 26 52.806,+20 03 00.60,1,14.713,,,551-044345,08265280+2003007,4569-301-3-0101-0071,STAR,BV,rpm,-24.2,4.1,28.9,4.8,,,16.064,0.11,14.922,0.044,,,15.559,0.045,,,,,,,12.614,0.022,11.909,0.022,11.766,0.023,4187,119,143,4.761,0.04,0.04,-0.014,0.12,0.18,0.523,0.052,0.047,0.585,0.053,0.044,3.956,0.746,0.627,211.9,28.06,29.38,0.026,0.006,0.008
211987419,08 33 25.163,+20 03 04.22,1,14.335,,,551-044667,08332516+2003042,,STAR,BV,rpm,9.9,4.1,1.2,5.3,,,15.765,0.08,14.561,0.04,,,15.113,0.041,,,,,,,12.658,0.025,12.023,0.025,11.91,0.018,4390,222,222,4.688,0.078,0.065,-0.05,0.12,0.18,0.603,0.078,0.082,0.673,0.088,0.073,2.846,1.119,0.687,262.3,63.99,51.44,0.027,0.013,0.007
211987456,09 03 07.095,+20 03 06.02,1,10.556,,1400-245-1,551-045915,09030710+2003060,,STAR,gri,rpm,-1.4,2.3,-8.6,2.4,,,12.148,0.302,10.971,0.122,,,11.544,0.08,10.539,0.13,10.132,0.11,,,8.823,0.02,8.303,0.024,8.104,0.024,4713,95,95,2.491,0.252,0.108,-0.085,0.16,0.2,11.138,0.687,1.831,1.426,0.367,0.262,9.76E-04,0.001,2.01E-04,884.7,54.58,109.2,0.035,0.013,0.008
211987532,08 39 19.727,+20 03 10.72,1,9.182,,1398-75-1,551-044982,08391972+2003107,,STAR,gri,plx,21,1.1,-17.2,1.1,,,10.156,0.044,9.217,0.026,,,10.316,0.06,9.44,0.04,8.696,0.03,,,7.62,0.023,7.168,0.042,7.08,0.021,4877,78,98,3.285,0.126,0.09,-0.102,0.15,0.18,4.068,0.413,0.375,1.245,0.204,0.17,0.017,0.007,0.004,202.6,15.55,15.55,0.024,0.008,0.006
211987565,09 09 05.066,+20 03 12.78,1,10.825,,1407-9-1,551-046123,09090506+2003127,,STAR,gri,rpm,-2.5,1.5,5.3,1.5,,,11.782,0.167,11.043,0.126,,,11.669,0.03,10.766,0.04,10.463,0.07,,,9.413,0.024,8.905,0.031,8.814,0.019,4739,76,76,2.487,0.3,0.12,-0.164,0.15,0.15,11.108,0.534,2.394,1.308,0.419,0.19,9.76E-04,0.001,2.01E-04,1153,72.28,211.5,0.034,0.011,0.008
211987571,08 32 03.688,+20 03 13.20,1,14.05,,,551-044606,08320369+2003132,,STAR,BV,rpm,-21.7,4.9,3.6,4.5,,,15.349,0.06,14.248,0.037,,,,,,,,,,,12.317,0.023,11.847,0.023,11.775,0.021,5083,151,121,4.57,0.036,1.092,-0.155,0.2,0.48,0.791,2.144,0.067,0.852,0.068,0.068,1.706,0.276,1.667,366.8,948,40.19,0.029,0.01,0.007
211987594,08 43 36.046,+20 03 14.92,1,17.45,,,,08433604+2003149,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.984,0.042,14.295,0.044,14.049,0.051,4021,273,328,4.85,0.14,0.1,-0.146,0.2,0.28,0.428,0.106,0.128,0.475,0.114,0.16,5.894,5.157,2.132,474,171.3,166.3,0.032,0.011,0.008
211987598,09 09 44.422,+20 03 14.98,1,15.887,,,,09094442+2003149,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.712,0.034,13.085,0.033,12.877,0.03,3879,319,228,4.899,0.105,0.105,-0.126,0.2,0.28,0.361,0.103,0.094,0.397,0.127,0.127,7.129,5.784,2.784,215.6,86.83,71.96,0.025,0.01,0.008
211987619,08 55 26.726,+20 03 15.83,1,15.529,,,,08552672+2003158,5061-301-4-0135-0295,EXTENDED,gri,,5,2,5,2,,,,,,,17.283,0.016,16.124,0.003,15.562,0.003,15.274,0.004,15.031,0.01,15.764,0.139,15.031,0.153,14.703,0.138,,,,,,,,,,,,,,,,,,,,,,,,
211987650,08 40 59.364,+20 03 17.31,1,18.514,,,,,5045-301-3-0129-0187,EXTENDED,gri,,-2,3,1,3,,,,,,,19.553,0.04,18.689,0.01,18.456,0.011,18.316,0.014,18.132,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211987662,09 09 31.792,+20 03 17.70,1,16.488,,,,09093179+2003176,5061-301-1-0156-0038,EXTENDED,gri,,6,3,8,2,,,,,,,19.372,0.032,17.374,0.005,16.54,0.004,16.108,0.004,15.809,0.008,15.013,0.057,14.371,0.058,14.037,0.066,,,,,,,,,,,,,,,,,,,,,,,,
211987696,08 51 19.506,+20 03 19.63,1,14.493,,,551-045503,08511950+2003196,5037-301-1-0132-0054,STAR,gri,rpm,1.2,3.8,-4.4,4,,,15.576,0.02,14.748,0.01,,,15.125,0.01,14.498,0.05,14.222,0.075,,,13.287,0.025,12.902,0.021,12.751,0.025,5385,108,130,4.514,0.05,0.74,-0.16,0.25,0.35,0.874,1.393,0.088,0.907,0.075,0.075,1.337,0.377,1.243,666.5,992.2,79.28,0.034,0.01,0.008
211987709,08 44 52.126,+20 03 20.33,1,10.388,,1399-110-1,551-045252,08445211+2003203,,STAR,gri,rpm,-1,1.6,-10.5,1.6,,,11.945,0.183,10.69,0.065,,,11.338,0.01,10.326,0.03,9.982,0.06,,,8.778,0.021,8.261,0.02,8.084,0.046,4609,55,55,2.47,0.119,0.085,0.088,0.1,0.1,11.559,0.629,0.939,1.461,0.217,0.217,9.10E-04,4.39E-04,1.79E-04,877.4,41.35,54.78,0.036,0.016,0.01
