EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
206174745,22 11 55.172,-10 13 16.11,1,15.943,,,,22115517-1013161,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.558,0.063,13.816,0.079,13.373,0.061,3751,398,284,4.956,0.12,0.168,-0.103,0.2,0.24,0.308,0.155,0.103,0.331,0.183,0.153,9.675,9.629,5.452,251.6,177.6,104.1,0.038,0.016,0.01,AAA-222-111-000-0-0,,
206174786,22 14 39.848,-10 13 13.28,1,12.445,,,399-132622,22143984-1013133,,STAR,gri,rpm,2.3,2.1,4,1.2,,,13.193,0.03,12.613,0.05,,,12.86,0.06,12.422,0.041,12.268,0.02,,,11.504,0.026,11.247,0.027,11.18,0.023,6053,145,121,4.174,0.18,0.216,-0.074,0.16,0.24,1.381,0.496,0.311,1.138,0.172,0.123,0.393,0.364,0.214,528,173.8,111.5,0.043,0.018,0.009,AAA-222-111-000-0-0,,
206174821,22 50 14.326,-10 13 10.00,1,17.357,,,,22501432-1013100,1659-301-1-0250-0126,EXTENDED,gri,,3,3,10,3,,,,,,,20.156,0.098,18.436,0.011,17.362,0.007,16.894,0.006,16.527,0.014,15.899,0.094,15.009,0.089,14.52,0.105,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,52.8,
206174855,22 48 44.273,-10 13 07.35,1,17.933,,,,,1659-301-1-0247-0261,EXTENDED,gri,,-9,3,7,3,,,,,,,19.129,0.071,18.236,0.016,17.935,0.017,17.803,0.024,17.853,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206174892,22 24 42.536,-10 13 04.84,1,11.159,,,399-132937,22244253-1013048,,STAR,gri,rpm,-2.6,1.9,-5,1.9,,,12.995,0.03,11.602,0.02,,,12.283,0.01,11.15,0.01,10.678,0.01,,,9.244,0.023,8.527,0.024,8.353,0.023,4205,68,51,1.089,0.315,0.315,-0.804,0.35,0.42,43.147,17.8,12.601,0.906,0.063,0.035,9.68E-06,1.86E-05,6.36E-06,3453,1534,1062,0.044,0.026,0.012,AAA-212-111-000-0-0,,
206175045,22 23 46.001,-10 12 53.16,1,10.461,,5807-1056-1,399-132913,22234600-1012532,,STAR,gri,rav,-1.6,1.9,4.9,1.9,,,10.965,0.066,10.573,0.066,,,10.715,0.01,10.407,0.04,10.353,0.01,,,9.673,0.027,9.428,0.025,9.337,0.021,5871,139,139,3.87,0.084,0.06,-0.801,0.16,0.16,1.82,0.153,0.168,0.892,0.084,0.018,0.146,0.046,0.031,282.2,25.24,23.17,0.042,0.02,0.009,AAA-222-111-000-0-0,,
206175075,22 24 32.629,-10 12 50.92,1,13.346,,,399-132931,22243262-1012508,,STAR,gri,rpm,4.9,2.3,-19.6,2.6,,,14.202,0.01,13.488,0.01,,,13.822,0.02,13.313,0.02,13.142,0.02,,,12.234,0.024,11.925,0.027,11.842,0.026,5773,117,117,4.396,0.09,0.234,-0.183,0.25,0.3,1.004,0.289,0.132,0.957,0.085,0.102,0.902,0.387,0.427,507.7,159.1,79.53,0.045,0.024,0.011,AAA-222-111-000-0-0,,
206175153,22 08 30.636,-10 12 45.28,1,11.869,,5806-1351-1,399-132406,22083063-1012451,,STAR,gri,rpm,20.5,2.2,-3.7,2.3,,,12.151,0.155,12.011,0.187,,,12.049,0.06,11.809,0.01,11.764,0.01,,,11.056,0.024,10.889,0.026,10.841,0.019,6574,159,106,4.171,0.091,0.078,-0.032,0.15,0.3,1.552,0.201,0.178,1.329,0.118,0.141,0.349,0.137,0.099,511.6,83.69,62.31,0.038,0.017,0.012,AAA-222-111-000-0-0,,
206175157,22 25 59.071,-10 12 45.14,1,10.181,,5807-654-1,399-132978,22255907-1012451,,STAR,gri,rav,-0.6,1.9,-13.6,1.9,,,10.717,0.054,10.184,0.046,,,10.524,0.03,10.142,0.04,10.034,0.06,,,9.361,0.021,9.121,0.024,9.051,0.023,5926,212,177,3.699,0.095,0.152,-0.09,0.12,0.12,2.808,0.711,0.418,1.458,0.203,0.174,0.066,0.028,0.029,394,90.73,62.49,0.042,0.019,0.012,AAA-222-111-000-0-0,,
206175164,22 48 37.587,-10 12 44.15,1,11.44,,5816-1121-1,399-133648,22483755-1012442,,STAR,gri,rav,30.7,3,-0.9,3,,,12.274,0.173,11.829,0.167,,,11.786,0.01,11.451,0.01,11.292,0.01,,,10.638,0.028,10.415,0.027,10.369,0.029,6500,159,132,4.248,0.055,0.088,-0.047,0.08,0.12,1.379,0.165,0.124,1.287,0.066,0.106,0.452,0.111,0.134,384.9,59.47,43.43,0.044,0.017,0.012,AAA-222-111-000-0-0,,
206175191,22 07 31.954,-10 12 43.07,1,12.62,,,399-132380,22073195-1012428,,STAR,gri,rpm,-1.4,1.2,-8.7,1.8,,,13.578,0.043,12.797,0.02,,,13.193,0.05,12.577,0.041,12.375,0.03,,,11.386,0.024,11.031,0.022,10.941,0.021,5537,132,232,3.93,0.56,0.28,-0.079,0.2,0.6,1.868,1.038,0.957,1.012,0.19,0.119,0.147,0.981,0.09,594.8,264.2,309.6,0.039,0.013,0.007,AAA-222-111-000-0-0,,
206175239,22 28 48.270,-10 12 40.33,1,11.265,,5814-619-1,399-133063,22284828-1012403,,STAR,gri,rav,-14.9,2.2,-35.7,2.3,,,11.989,0.157,11.682,0.187,,,11.798,0.03,11.327,0.02,11.036,0.14,,,10.187,0.021,9.836,0.028,9.745,0.023,5070,194,97,3.568,0.15,0.15,-0.235,0.12,0.15,2.83,0.652,0.449,1.184,0.158,0.158,0.048,0.028,0.02,483.8,98.4,69.17,0.042,0.016,0.009,AAA-222-111-000-0-0,,
206175267,22 24 36.456,-10 12 38.16,1,13.507,,,399-132935,22243644-1012381,,STAR,gri,rpm,39.6,3,-52.8,3.5,,,14.815,0.02,13.815,0.03,,,14.319,0.035,13.464,0.01,13.16,0.01,,,12.02,0.023,11.497,0.029,11.392,0.021,4802,77,58,4.642,0.06,0.03,-0.259,0.2,0.4,0.67,0.048,0.086,0.707,0.075,0.075,2.359,0.758,0.333,240.1,30.55,27.1,0.041,0.022,0.008,AAA-222-111-000-0-0,,
206175301,22 33 48.969,-10 12 36.26,1,12.438,,,399-133222,22334895-1012362,,STAR,gri,rpm,12.4,0.9,-10.3,1.3,,,13.141,0.01,12.545,0.02,,,12.792,0.01,12.378,0.02,12.286,0.06,,,11.459,0.024,11.174,0.026,11.106,0.021,6064,120,96,4.192,0.175,0.21,-0.128,0.16,0.2,1.341,0.388,0.256,1.097,0.108,0.108,0.378,0.318,0.196,511.1,147.9,97.56,0.041,0.022,0.008,AAA-222-111-000-0-0,,
206175324,22 24 58.967,-10 12 34.70,1,14.983,,,399-132946,22245897-1012347,,STAR,gri,rpm,2.1,4.1,-5.5,5.3,,,15.152,0.054,14.729,0.042,,,15.185,0.37,14.916,0.21,14.761,0.28,,,14.043,0.024,13.776,0.042,13.735,0.051,6045,188,226,4.267,0.135,0.189,-0.559,0.4,0.48,1.147,0.28,0.191,0.895,0.133,0.073,0.565,0.362,0.282,1374,328.1,264.8,0.042,0.014,0.008,AAA-222-111-000-0-0,,
206175337,22 13 39.249,-10 12 33.91,1,17.861,,,,22133924-1012339,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.372,0.077,14.58,0.09,14.32,0.081,3993,324,324,4.847,0.138,0.115,-0.155,0.2,0.32,0.418,0.117,0.136,0.486,0.126,0.201,5.673,6.044,2.294,561.4,240.8,220.8,0.043,0.018,0.011,AAA-222-111-000-0-0,,
206175354,22 33 57.954,-10 12 32.65,1,16.974,,,,,1662-301-1-0056-0230,EXTENDED,gri,,1,3,-4,3,,,,,,,18.785,0.06,17.559,0.009,17.04,0.008,16.723,0.009,16.562,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206175398,22 08 07.759,-10 12 29.21,1,16.949,,,,22080775-1012292,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.491,0.099,14.873,0.111,14.326,0.101,3706,453,283,4.984,0.115,0.161,-0.115,0.2,0.32,0.292,0.144,0.096,0.287,0.203,0.127,11.34,10.77,6.249,349.2,306.5,142.6,0.041,0.016,0.009,ABA-222-111-000-0-0,,
206175442,22 33 12.806,-10 12 26.03,1,15.338,,,399-133204,22331279-1012262,1662-301-1-0055-0095,STAR,JHK,rpm,6.3,6.4,-26.5,17.5,,,,,,,,,,,,,,,,,13.142,0.026,12.475,0.022,12.301,0.026,4087,239,199,4.801,0.06,0.084,-0.03,0.12,0.24,0.474,0.092,0.065,0.543,0.087,0.087,4.82,1.682,1.455,229.4,60.72,40.77,0.038,0.014,0.008,AAA-222-111-000-0-0,,
206175449,22 28 59.253,-10 12 25.34,1,16.661,,,,22285925-1012253,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.223,0.064,14.674,0.089,14.174,0.085,3620,356,254,4.996,0.105,0.126,-0.088,0.2,0.28,0.261,0.115,0.08,0.267,0.165,0.103,12.6,10.86,6.624,291.6,219.4,108.9,0.037,0.016,0.009,AAA-222-111-000-0-0,,
206175457,22 32 54.149,-10 12 25.00,1,14.798,,,399-133196,22325413-1012250,,STAR,gri,rpm,-1.3,1.8,-9.2,2,,,16.992,0.01,15.461,0.04,,,16.339,0.04,14.895,0.01,14.138,0.02,,,12.434,0.029,11.829,0.022,11.615,0.026,3962,585,325,4.851,0.132,0.198,0.001,0.15,0.21,0.432,0.204,0.16,0.464,0.26,0.173,5.932,5.165,3.614,139.5,108,51.32,0.031,0.036,0.014,AAA-222-111-000-0-0,,
206175462,22 49 58.785,-10 12 24.74,1,17.249,,,,22495878-1012247,1659-301-1-0249-0189,EXTENDED,gri,,7,3,3,3,,,,,,,20.209,0.096,18.165,0.009,17.267,0.006,16.856,0.006,16.58,0.014,15.883,0.085,15.178,0.111,14.797,0.126,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,46.9,
206175466,22 33 16.885,-10 12 24.52,1,12.041,,5814-538-1,399-133206,22331691-1012244,,STAR,gri,rpm,-11.8,3.3,-20.1,3.6,,,12.958,0.269,12.748,0.262,,,12.568,0.01,11.972,0.01,11.815,0.07,,,10.854,0.027,10.51,0.023,10.42,0.019,5581,110,88,4.459,0.065,0.637,0.064,0.24,0.12,0.961,1.203,0.073,0.994,0.088,0.04,1.082,0.312,0.971,250.3,280.4,27.74,0.043,0.024,0.011,AAA-222-111-000-0-0,,
206175528,22 50 56.514,-10 12 19.90,1,18.023,,,,,1659-301-1-0251-0168,EXTENDED,gri,,0,3,3,3,,,,,,,19.983,0.085,18.626,0.013,18.126,0.011,17.764,0.011,17.653,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206175552,22 38 02.769,-10 12 18.39,1,13.303,,,399-133337,22380276-1012184,2576-301-1-0121-0011,STAR,gri,rpm,-10.4,1.7,-22.2,1.5,,,14.242,0.05,13.512,0.03,,,13.855,0.01,13.318,0.01,13.067,0.06,,,12.24,0.027,11.911,0.025,11.816,0.027,5679,92,92,4.461,0.05,0.11,-0.09,0.15,0.27,0.956,0.151,0.11,0.96,0.058,0.105,1.054,0.273,0.325,478.9,80.14,68.65,0.043,0.02,0.01,AAA-222-111-000-0-0,,
206175575,22 35 00.737,-10 12 16.81,1,17.42,,,,,2576-301-1-0116-0040,STAR,gri,,1,3,-2,3,,,,,,,17.649,0.012,17.353,0.005,17.442,0.006,17.349,0.007,17.4,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206175586,22 11 11.683,-10 12 16.04,1,16.742,,,399-132518,22111167-1012165,,STAR,JHK,rpm,-1.3,20.5,-5.8,15.3,,,,,,,,,,,,,,,,,14.715,0.033,14.078,0.043,13.924,0.052,4181,312,312,4.773,0.11,0.11,-0.143,0.2,0.28,0.492,0.122,0.115,0.552,0.121,0.146,4.135,3.151,1.556,490.8,188.3,136.1,0.041,0.016,0.009,AAA-222-111-000-0-0,,
206175620,22 48 00.014,-10 12 13.45,1,9.802,,5815-588-1,399-133630,22480001-1012135,,STAR,gri,rpm,-70.7,1.6,-60.7,1.6,,,10.633,0.042,10.06,0.034,,,10.342,0.03,9.882,0.04,9.571,0.06,,,8.78,0.02,8.466,0.027,8.408,0.027,5835,139,139,4.364,0.1,0.36,-0.189,0.2,0.28,1.066,0.53,0.165,1,0.084,0.118,0.74,0.411,0.512,114.1,57.78,21.14,0.029,0.013,0.009,AAA-112-111-000-0-0,,
206175663,22 36 17.757,-10 12 10.00,1,18.426,,,,22361775-1012099,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.859,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUD-202-101-000-0-0,42.7,
206175672,22 06 15.677,-10 12 09.18,1,15.524,,,399-132325,22061569-1012094,,STAR,JHK,rpm,-13.4,10.8,-29.2,3.9,,,,,,,,,,,,,,,,,13.263,0.023,12.651,0.025,12.402,0.024,3660,178,213,4.964,0.09,0.075,0,0.12,0.21,0.305,0.071,0.078,0.331,0.093,0.111,10.66,7.197,3.81,140.2,41.23,47.38,0.028,0.011,0.008,AAA-222-111-000-0-0,,
206175674,22 24 31.297,-10 12 09.09,1,16.142,,,399-132930,22243128-1012092,,STAR,JHK,rpm,52.2,5.3,-3.3,5.4,,,,,,,,,,,,,,,,,13.825,0.028,13.099,0.033,12.946,0.033,4127,124,124,4.784,0.077,0.035,-0.137,0.2,0.24,0.496,0.039,0.076,0.551,0.047,0.084,4.437,1.73,0.73,336.7,43.53,61.76,0.041,0.013,0.008,AAA-222-111-000-0-0,,
206175743,22 33 46.152,-10 12 05.12,1,12.924,,,399-133220,22334614-1012050,,STAR,gri,rpm,-5.3,1.5,-1.4,1.2,,,13.737,0.03,13.032,0.02,,,13.382,0.02,12.846,0.041,12.727,0.07,,,11.828,0.023,11.528,0.026,11.48,0.021,5851,138,138,4.278,0.15,0.36,-0.008,0.16,0.24,1.195,0.723,0.234,1.065,0.172,0.096,0.571,0.421,0.419,527.5,300.5,115,0.043,0.022,0.008,AAA-222-111-000-0-0,,
206175747,22 11 36.574,-10 12 04.64,1,13.6,,,399-132535,22113657-1012046,,STAR,gri,rpm,-2.3,1.5,-2.2,3.3,,,14.932,0.04,13.867,0.04,,,14.4,0.03,13.543,0.01,13.257,0.065,,,12.038,0.024,11.51,0.023,11.384,0.023,4779,76,57,2.68,0.67,0.402,-0.333,0.25,0.35,7.08,3.562,3.68,0.973,0.175,0.08,0.002,0.022,0.002,2720,1096,1338,0.043,0.014,0.008,AAA-222-111-000-0-0,,
206175821,22 06 53.810,-10 11 59.96,1,11.437,,,400-136448,22065380-1011599,,STAR,gri,rpm,15.9,0.9,-4,1,,,11.838,0.02,11.449,0.01,,,11.595,0.05,11.384,0.02,11.343,0.05,,,10.654,0.03,10.511,0.033,10.423,0.025,6788,327,204,4.138,0.11,0.176,-0.013,0.06,0.14,1.653,0.458,0.249,1.442,0.135,0.112,0.29,0.154,0.143,483.5,116.6,69.12,0.043,0.026,0.008,AAA-222-111-000-0-0,,
206175873,22 12 55.156,-10 11 55.84,1,13.561,,,400-136624,22125515-1011558,,STAR,gri,rpm,26.8,1.5,-35.5,2.4,,,14.886,0.01,13.864,0.05,,,14.435,0.04,13.486,0.01,13.187,0.02,,,12.002,0.027,11.45,0.022,11.342,0.019,4702,115,76,4.619,0.054,0.036,0.015,0.12,0.36,0.719,0.028,0.103,0.767,0.032,0.101,2.079,0.661,0.226,244.4,32.36,33.01,0.044,0.034,0.016,AAA-222-111-000-0-0,,
206175948,22 07 13.990,-10 11 50.79,1,12.421,,,400-136453,22071400-1011506,,STAR,gri,rpm,-32.4,1.1,2.3,1.2,,,13.303,0.03,12.572,0.03,,,12.933,0.06,12.363,0.01,12.202,0.03,,,11.214,0.024,10.878,0.022,10.8,0.021,5687,91,114,4.461,0.05,0.13,-0.087,0.2,0.24,0.957,0.197,0.078,0.977,0.057,0.103,1.088,0.205,0.417,296.5,57.52,35.27,0.044,0.024,0.012,AAA-222-111-000-0-0,,
206175976,22 48 50.184,-10 11 48.85,1,17.857,,,,,1659-301-1-0247-0199,EXTENDED,gri,,0,3,-3,3,,,,,,,19.326,0.061,18.291,0.012,17.908,0.013,17.671,0.015,17.609,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206175977,22 24 33.561,-10 11 48.85,1,14.491,,,400-136951,22243354-1011488,,STAR,gri,rpm,-9.6,3.1,-5.6,3.3,,,15.402,0.01,14.595,0.02,,,14.973,0.07,14.418,0.02,14.285,0.06,,,13.379,0.029,13.12,0.029,13.049,0.043,5877,142,142,4.331,0.115,0.184,-0.129,0.2,0.28,1.133,0.287,0.199,0.995,0.091,0.109,0.651,0.346,0.322,998.5,257.4,173.7,0.045,0.02,0.01,AAA-222-111-00s-0-0,,
206176027,22 05 01.567,-10 11 45.85,1,17.159,,,,22050156-1011458,,EXTENDED,J,,26,1,8,6,,,,,,,,,,,,,,,,,15.686,0.168,14.939,0.172,14.403,0.155,,,,,,,,,,,,,,,,,,,,,,,,,CCB-222-111-000-1-0,27.3,0798-0716195
206176058,22 50 20.208,-10 11 43.55,1,16.165,,,,22502020-1011435,1659-301-1-0250-0132,EXTENDED,gri,,-1,3,1,3,,,,,,,19.204,0.05,17.141,0.005,16.187,0.004,15.747,0.004,15.36,0.007,14.858,0.07,14.152,0.079,13.724,0.066,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,70.4,
206176088,22 19 07.284,-10 11 41.20,1,18.542,,,,22190728-1011412,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.745,0.08,14.882,0.104,14.59,0.121,4003,309,371,4.846,0.154,0.11,-0.155,0.2,0.32,0.413,0.137,0.144,0.471,0.121,0.194,5.688,6.871,2.221,654.6,272.2,279.3,0.042,0.018,0.009,AAB-222-111-000-0-0,,
206176097,22 47 54.364,-10 11 40.53,1,16.597,,,400-137665,22475436-1011403,1659-301-1-0246-0155,STAR,BV,rpm,5.3,5.5,-3.3,5,,,18.027,0.19,16.823,0.092,,,17.41,0.081,,,,,,,14.009,0.03,13.268,0.033,13.06,0.037,4145,159,159,4.772,0.045,0.072,0.014,0.12,0.21,0.518,0.081,0.051,0.585,0.073,0.061,4.128,0.951,1.04,387,76.13,53.79,0.043,0.018,0.01,AAA-222-111-000-0-0,,
206176117,22 10 59.213,-10 11 38.76,1,16.836,,,,22105921-1011387,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.385,0.1,14.536,0.11,14.175,0.096,3945,351,351,4.861,0.162,0.135,-0.17,0.25,0.3,0.39,0.132,0.146,0.438,0.147,0.206,6.358,8.342,2.864,533.4,275.8,235.8,0.041,0.018,0.009,ABA-222-111-000-0-0,,
206176148,22 51 38.570,-10 11 35.47,1,13.258,,,400-137780,22513857-1011353,,STAR,gri,rpm,-7.7,2,-15.6,1.3,,,14.162,0.045,13.398,0.01,,,13.717,0.033,13.209,0.042,13.061,0.064,,,11.998,0.023,11.674,0.024,11.578,0.021,5805,138,138,4.352,0.114,0.38,-0.103,0.2,0.28,1.075,0.631,0.137,0.999,0.099,0.071,0.765,0.316,0.559,493.9,271.7,71.58,0.042,0.016,0.008,AAA-222-111-000-0-0,,
206176188,22 13 42.462,-10 11 32.87,1,10.942,,5806-510-1,400-136642,22134246-1011329,,STAR,gri,rpm,7.2,2.2,-11.5,2.3,,,12.225,0.315,10.921,0.106,,,12.002,0.04,10.893,0.01,10.487,0.01,,,9.181,0.026,8.483,0.044,8.338,0.027,4300,68,68,1.626,0.486,0.405,-0.41,0.35,0.35,23.572,13.19,8.457,0.973,0.174,0.07,6.13E-05,2.60E-04,4.59E-05,1891,991.2,650.4,0.048,0.024,0.012,AAA-211-111-000-0-0,,
206176220,22 13 51.427,-10 11 30.17,1,15.759,,,,22135142-1011301,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.387,0.104,13.641,0.13,13.129,0.08,,,,,,,,,,,,,,,,,,,,,,,,,ABA-222-111-000-1-0,19.5,
206176249,22 10 45.792,-10 11 28.41,1,12.564,,,400-136563,22104580-1011284,,STAR,gri,rpm,-12.6,0.9,-12.6,1,,,13.311,0.02,12.673,0.01,,,12.982,0.04,12.503,0.01,12.384,0.01,,,11.589,0.026,11.274,0.023,11.223,0.021,5902,114,137,4.296,0.12,0.336,-0.128,0.2,0.2,1.193,0.547,0.205,1.053,0.098,0.117,0.606,0.343,0.417,470.7,202.2,94.22,0.042,0.016,0.008,AAA-222-111-000-0-0,,
206176253,22 10 28.529,-10 11 28.22,1,12.027,,5806-504-1,400-136556,22102851-1011281,,STAR,gri,rpm,36.5,2.6,-2.6,2.7,,,12.952,0.443,11.814,0.221,,,12.514,0.08,11.975,0.01,11.818,0.06,,,10.855,0.026,10.521,0.021,10.457,0.023,5739,172,138,4.4,0.096,0.272,-0.103,0.25,0.25,1.026,0.453,0.14,0.985,0.094,0.079,0.908,0.317,0.56,275.2,119.1,41.5,0.04,0.014,0.009,AAA-222-111-000-0-0,,
206176261,22 33 08.557,-10 11 27.77,1,15.278,,,400-137209,22330855-1011278,1662-301-1-0055-0085,STAR,JHK,rpm,-17.6,3,-28.9,3.1,,,,,,,,,,,,,,,,,13.03,0.026,12.443,0.029,12.173,0.026,3570,170,42,4.983,0.036,0.03,0.116,0.06,0.16,0.289,0.03,0.032,0.3,0.051,0.041,11.93,2.547,1.777,111.8,17.99,15.5,0.03,0.014,0.002,AAA-222-111-000-0-0,,
206176428,22 13 55.374,-10 11 15.05,1,16.468,,,,22135537-1011150,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.044,0.09,14.275,0.115,13.809,0.093,3877,421,351,4.888,0.145,0.145,-0.128,0.2,0.32,0.359,0.157,0.143,0.381,0.182,0.182,7.283,9.869,3.716,388.1,248.6,173.9,0.04,0.018,0.009,ABA-222-111-000-0-0,,
206176441,22 36 02.183,-10 11 13.68,1,12.797,,,400-137307,22360218-1011136,,STAR,gri,rpm,4.3,2.2,-0.1,1.8,,,14.046,0.02,13.063,0.04,,,13.557,0.02,12.772,0.041,12.471,0.03,,,11.305,0.026,10.801,0.022,10.689,0.021,4889,99,99,2.407,0.777,0.222,-0.552,0.3,0.48,9.649,2.454,5.445,0.943,0.109,0.078,9.91E-04,0.014,5.14E-04,2451,771,1322,0.044,0.024,0.011,AAA-222-111-000-0-0,,
206176520,22 47 52.471,-10 11 07.75,1,11.963,,5815-900-1,400-137663,22475246-1011074,,STAR,gri,rpm,50.5,3,-23.2,3.1,,,12.543,0.227,11.879,0.174,,,12.538,0.01,11.971,0.02,11.716,0.02,,,10.827,0.023,10.373,0.025,10.359,0.025,5343,64,53,4.582,0.035,0.84,-0.624,0.36,0.12,0.76,1.295,0.089,0.786,0.105,0.105,1.833,0.422,1.737,180.5,347.8,8.916,0.046,0.003,0.011,AAA-222-111-000-0-0,,
206176553,22 07 54.305,-10 11 05.33,1,15.718,,,400-136471,22075430-1011053,,STAR,JHK,rpm,-1.3,5.6,21,3.1,,,,,,,,,,,,,,,,,13.675,0.026,12.976,0.027,12.879,0.032,4244,168,168,4.741,0.063,0.045,-0.046,0.15,0.18,0.545,0.062,0.064,0.608,0.055,0.066,3.657,1.153,0.765,358.8,61.21,60.23,0.041,0.015,0.011,AAA-222-111-000-0-0,,
206176592,22 48 38.842,-10 11 02.67,1,11.945,,5816-1175-1,400-137684,22483885-1011026,,STAR,gri,rpm,-47.1,3.4,-29.6,3.7,,,13.078,0.33,12.102,0.191,,,12.505,0.02,11.94,0.01,11.705,0.01,,,10.879,0.028,10.545,0.029,10.416,0.023,5509,160,128,4.491,0.08,0.06,-0.255,0.25,0.4,0.866,0.115,0.101,0.883,0.077,0.093,1.244,0.457,0.26,226,40.14,40.26,0.039,0.022,0.01,AAA-222-111-000-0-0,,
206176619,22 33 10.446,-10 11 00.88,1,16.645,,,,22331044-1011008,1662-301-1-0055-0087,EXTENDED,gri,,-1,3,3,3,,,,,,,19.345,0.094,17.689,0.01,16.696,0.006,16.197,0.006,15.801,0.014,15.578,0.083,14.825,0.1,14.452,0.091,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,26.6,
206176649,22 24 23.140,-10 10 59.21,1,16.163,,,,22242314-1010592,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.762,0.076,13.966,0.095,13.34,0.07,3620,363,363,4.986,0.125,0.15,-0.046,0.15,0.27,0.265,0.15,0.096,0.27,0.211,0.132,12.24,14.23,6.581,218,173.3,109.9,0.038,0.017,0.014,AAA-222-111-000-0-0,,
206176678,22 33 34.020,-10 10 57.39,1,14.916,,,400-137221,22333400-1010576,1662-301-1-0055-0155,EXTENDED,gri,,2.9,4.5,3.1,9.1,,,16.317,0.02,15.294,0.01,,,15.819,0.02,14.918,0.02,14.528,0.06,,,13.857,0.078,13.119,0.098,12.624,0.06,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,35.7,
206176694,22 24 52.298,-10 10 56.17,1,17.592,,,,22245229-1010561,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.09,0.113,15.132,0.131,14.794,0.128,3962,362,362,4.88,0.156,0.13,-0.199,0.25,0.35,0.381,0.13,0.143,0.434,0.145,0.203,7.136,9.364,3.215,696.9,360.3,308.1,0.042,0.018,0.009,BBB-222-111-000-0-0,,
206176702,22 14 30.003,-10 10 55.60,1,16.676,,,,22143000-1010555,,STAR,J,rpm,6,35,74,28,,,,,,,,,,,,,,,,,15.237,0.076,14.594,0.086,14.22,0.092,3651,376,268,5.001,0.11,0.132,-0.168,0.24,0.32,0.25,0.143,0.078,0.255,0.194,0.108,13.1,11.86,7.058,281.1,219.7,107.4,0.039,0.016,0.01,AAA-222-111-000-0-0,,0798-0718515
206176767,22 19 25.996,-10 10 50.78,1,17.83,,,,22192599-1010507,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.033,0.076,14.272,0.09,13.878,0.075,3876,391,391,4.888,0.145,0.145,-0.121,0.2,0.28,0.353,0.142,0.133,0.395,0.17,0.204,7.627,9.369,3.715,388.6,227.3,165,0.04,0.018,0.009,AAA-222-111-000-0-0,,
206176830,22 27 17.483,-10 10 47.63,1,13.224,,,400-137024,22271748-1010476,,STAR,gri,rpm,1.7,3.4,-8.7,2.6,,,14.294,0.02,13.476,0.01,,,13.821,0.01,13.216,0.02,12.969,0.01,,,12.096,0.024,11.72,0.024,11.641,0.021,5328,189,126,3.515,0.775,1.085,-0.738,0.66,0.36,2.342,4.75,1.412,0.902,0.157,0.027,0.065,0.843,0.064,943.9,2259,549.5,0.041,0.022,0.007,AAA-222-111-000-0-0,,
206176957,22 24 09.941,-10 10 39.92,1,13.645,,,400-136937,22240994-1010398,,STAR,gri,rpm,-17.7,2.9,-10,2.9,,,14.576,0.03,13.844,0.01,,,14.165,0.02,13.62,0.01,13.422,0.02,,,12.576,0.023,12.268,0.027,12.197,0.023,5664,113,90,4.447,0.07,0.112,-0.126,0.2,0.28,0.935,0.163,0.102,0.943,0.083,0.1,1.031,0.328,0.368,553.9,121.9,76.77,0.045,0.02,0.01,AAA-222-111-000-0-0,,
